Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,2:24,4,10,IND 31,7,3,"Hunter Smith punts 59 yards, returned by Chris Davis for 8 yards (tackle by Darrell Reid)",-1.310,-0.040
2,2:13,1,10,TEN 18,7,3,LenDale White up the middle for 1 yard (tackle by Bob Sanders and Freddie Keiaho),0.040,-0.320
2,2:00,2,9,TEN 19,7,3,Vince Young pass complete short right to Justin Gage for 21 yards (tackle by Freddie Keiaho),-0.320,1.600
2,1:49,,,,7,3,Timeout #2 by Tennessee Titans,0.000,1.600
2,1:49,1,10,TEN 40,7,3,Vince Young pass complete short right to Justin Gage for 13 yards (tackle by Matt Giordano),1.600,2.460
2,1:42,1,10,IND 47,7,3,Vince Young for 5 yards (tackle by Gary Brackett),2.460,2.590
2,1:36,2,5,IND 42,7,3,Vince Young pass complete short left to Roydell Williams for 6 yards (tackle by T.J. Rushing),2.590,3.180
2,1:11,1,10,IND 36,7,3,Vince Young pass incomplete short left intended for Roydell Williams,3.180,2.640
2,1:06,2,10,IND 36,7,3,Vince Young sacked by Bob Sanders for -5 yards,2.640,1.290
2,0:50,,,,7,3,Timeout #3 by Tennessee Titans,0.000,1.290
2,0:50,3,15,IND 41,7,3,Vince Young pass incomplete deep right intended for Justin Gage,1.290,0.530
2,0:44,4,15,IND 41,7,3,Craig Hentrich punts 35 yards,0.530,0.380
2,0:35,1,10,IND 6,7,3,Jim Sorgi kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,7,3,"Rob Bironas kicks off 70 yards, returned by T.J. Rushing for 39 yards (tackle by Rob Bironas)",0.000,1.530
3,14:53,1,10,IND 39,7,3,Jim Sorgi sacked by Antwan Odom for -8 yards,1.530,-0.090
3,14:18,2,18,IND 31,7,3,Jim Sorgi pass complete short right to Craphonso Thorpe for 12 yards (tackle by Stephen Tulloch),-0.090,0.830
3,13:36,3,6,IND 43,7,3,Jim Sorgi pass complete short right to Craphonso Thorpe for 1 yard (tackle by Michael Griffin),0.830,-0.460
3,13:03,4,5,IND 44,7,3,"Hunter Smith punts 43 yards, fair catch by Chris Davis",-0.460,0.320
3,12:55,1,10,TEN 13,7,3,LenDale White up the middle for 3 yards (tackle by Rocky Boiman and Josh Thomas),-0.320,-0.440
3,12:18,2,7,TEN 16,7,3,LenDale White right tackle for -1 yards (tackle by Clint Session and Edward Johnson),-0.440,-1.180
3,11:41,3,8,TEN 15,7,3,Vince Young pass complete short left to Eric Moulds for 11 yards,-1.180,0.670
3,11:18,1,10,TEN 26,7,3,Vince Young pass complete short left to Roydell Williams for 12 yards (tackle by Michael Coe),0.670,1.470
3,10:39,1,10,TEN 38,7,3,"LenDale White up the middle for -3 yards (tackle by Clint Session). LenDale White fumbles (forced by Clint Session), recovered by Rocky Boiman at TEN-35 and returned for 5 yards (tackle by Vince Young)",1.470,-3.580
3,10:31,1,10,TEN 30,7,3,"Jim Sorgi pass incomplete short left intended for Clifton Dawson. Penalty on Michael Griffin: Unnecessary Roughness, 15 yards",3.580,4.580
3,10:27,1,10,TEN 15,7,3,Jim Sorgi pass incomplete short left intended for Devin Aromashodu,4.580,3.950
3,10:24,2,10,TEN 15,7,3,"Jim Sorgi pass complete short left to Luke Lawton for 7 yards (tackle by Keith Bulluck). Penalty on David Thornton: Illegal Use of Hands, 5 yards (no play)",3.950,4.910
3,9:53,1,10,TEN 10,7,3,Clifton Dawson left tackle for 7 yards (tackle by Calvin Lowry),4.910,5.530
3,9:12,2,3,TEN 3,7,9,"Jim Sorgi pass complete short right to Craphonso Thorpe for 3 yards, touchdown",5.530,7.000
3,,,,TEN 2,7,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,7,10,"Adam Vinatieri kicks off 67 yards, returned by Chris J. Henry for 19 yards (tackle by Darrell Reid)",0.000,0.410
3,9:05,1,10,TEN 22,7,10,Vince Young pass complete short left to Roydell Williams for 14 yards (tackle by Michael Coe),0.410,1.330
3,8:26,1,10,TEN 36,7,10,Vince Young pass complete short right to Ahmard Hall for 5 yards (tackle by Clint Session),1.330,1.470
3,7:44,2,5,TEN 41,7,10,Vince Young pass complete short left to Eric Moulds for 3 yards (tackle by Michael Coe),1.470,1.160
3,7:06,3,2,TEN 44,7,10,Vince Young up the middle for 3 yards (tackle by Melvin Bullitt),1.160,2.060
3,6:26,1,10,TEN 47,7,10,LenDale White left tackle for no gain (tackle by Keyunta Dawson and Ramon Guzman),2.060,1.520
3,6:01,2,10,TEN 47,7,10,Kerry Collins pass complete short right to Ahmard Hall for 10 yards (tackle by T.J. Rushing),1.520,2.720
3,5:27,1,10,IND 43,7,10,Chris J. Henry left tackle for 3 yards (tackle by Brandon Archer),2.720,2.580
3,4:55,2,7,IND 40,7,10,Chris J. Henry left tackle for -1 yards (tackle by Melvin Bullitt),2.580,1.750
3,4:18,3,8,IND 41,7,10,Kerry Collins pass complete short right to Eric Moulds for 14 yards (tackle by Melvin Bullitt),1.750,3.780
3,3:38,1,10,IND 27,7,10,"Penalty on David Stewart: False Start, 5 yards (no play)",3.780,3.450
3,3:38,1,15,IND 32,7,10,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",3.450,3.120
3,2:49,1,20,IND 37,7,10,Kerry Collins pass complete short middle to Chris J. Henry for 8 yards (tackle by Clint Session),3.120,2.960
3,2:08,2,12,IND 29,7,10,"Penalty on Dan Klecko: Encroachment, 5 yards (no play)",2.960,3.640
3,1:52,2,7,IND 24,7,10,Chris J. Henry right tackle for 2 yards (tackle by Darrell Reid and Clint Session),3.640,3.200
3,1:14,3,5,IND 22,7,10,Kerry Collins pass incomplete deep left intended for Roydell Williams (defended by Jeff Charleston),3.200,2.040
3,1:09,4,5,IND 22,10,10,Rob Bironas 40 yard field goal good,2.040,3.000
3,,,,TEN 30,10,10,"Rob Bironas kicks off 78 yards, touchback",0.000,0.280
3,1:05,1,10,IND 20,10,10,Jim Sorgi pass complete short right to Craphonso Thorpe for 7 yards (tackle by Reynaldo Hill),0.280,0.680
3,0:22,2,3,IND 27,10,10,"Jim Sorgi pass complete short left to Devin Aromashodu for 14 yards (tackle by David Thornton). Penalty on Corey Hilliard: Ineligible Downfield Pass, 5 yards (no play)",0.680,0.000
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,IND 22,10,10,Kenton Keith left end for 1 yard (tackle by Kyle Vanden Bosch and Stephen Tulloch),0.000,-0.560
4,14:13,3,7,IND 23,10,10,Jim Sorgi pass complete short right to Luke Lawton for 11 yards (tackle by Vincent Fuller),-0.560,1.200
4,13:32,1,10,IND 34,10,10,Jim Sorgi pass incomplete deep right intended for Craphonso Thorpe (defended by Michael Griffin),1.200,0.660
4,13:27,2,10,IND 34,10,10,Jim Sorgi pass incomplete short right intended for Craphonso Thorpe,0.660,-0.030
4,13:26,3,10,IND 34,10,10,Jim Sorgi pass incomplete intended for Craphonso Thorpe,-0.030,-1.110
4,13:21,4,10,IND 34,10,10,"Hunter Smith punts 57 yards, returned by Chris Davis for 10 yards (tackle by Michael Coe). Penalty on Colin Allred: Offensive Holding, 3 yards",-1.110,0.380
4,13:11,1,10,TEN 6,10,10,LenDale White up the middle for 2 yards (tackle by Josh Thomas),-0.380,-0.630
4,12:40,2,8,TEN 8,10,10,LenDale White up the middle for 2 yards (tackle by Melvin Bullitt),-0.630,-0.950
4,12:02,3,6,TEN 10,10,10,Kerry Collins pass complete short right to Roydell Williams for 7 yards (tackle by T.J. Rushing),-0.950,-0.060
4,11:20,1,10,TEN 17,10,10,Kerry Collins pass complete deep right to Justin Gage for 19 yards (tackle by Rocky Boiman),-0.060,1.330
4,10:43,1,10,TEN 36,10,10,LenDale White right tackle for no gain (tackle by Melvin Bullitt),1.330,0.790
4,10:08,2,10,TEN 36,10,10,Kerry Collins pass complete short left to Justin Gage for 10 yards (tackle by Michael Coe),0.790,1.990
4,9:36,1,10,TEN 46,10,10,Chris J. Henry right end for 1 yard (tackle by Brandon Archer and T.J. Rushing),1.990,1.590
4,9:08,2,9,TEN 47,10,10,Kerry Collins pass complete short left to Bo Scaife for 12 yards (tackle by Brandon Archer),1.590,2.850
4,8:24,1,10,IND 41,10,10,Kerry Collins pass incomplete deep middle intended for Justin Gage,2.850,2.310
4,8:18,2,10,IND 41,10,10,Chris J. Henry up the middle for 5 yards (tackle by Edward Johnson),2.310,2.280
4,7:44,3,5,IND 36,10,10,Kerry Collins pass incomplete short left intended for Roydell Williams (defended by Michael Coe),2.280,0.880
4,7:38,4,5,IND 36,13,10,Rob Bironas 54 yard field goal good,0.880,3.000
4,,,,TEN 30,13,10,"Rob Bironas kicks off 65 yards, muffed by T.J. Rushing, recovered by T.J. Rushing at IND-5, and returned for 12 yards",0.000,-0.060
4,7:23,1,10,IND 17,13,10,Jim Sorgi sacked by Antwan Odom for -7 yards,-0.060,-1.290
4,6:50,2,17,IND 10,13,10,Clifton Dawson up the middle for 1 yard (tackle by Keith Bulluck),-1.290,-2.120
4,6:12,3,16,IND 11,13,10,Jim Sorgi pass complete short right to Luke Lawton for 11 yards (tackle by Vincent Fuller),-2.120,-1.900
4,5:30,4,5,IND 22,13,10,Hunter Smith punts 39 yards,-1.900,-2.460
4,5:21,1,10,IND 47,13,10,LenDale White up the middle for 1 yard (tackle by Josh Thomas and Melvin Bullitt),2.460,2.050
4,4:47,2,9,IND 46,13,10,Kerry Collins pass complete short left to Bo Scaife for 3 yards (tackle by Melvin Bullitt),2.050,1.750
4,4:42,3,6,IND 43,13,10,Kerry Collins pass complete short right to Justin Gage for 11 yards (tackle by T.J. Rushing),1.750,3.450
4,4:37,1,10,IND 32,13,10,Chris J. Henry up the middle for no gain (tackle by Rocky Boiman and Edward Johnson),3.450,2.900
4,4:02,2,10,IND 32,13,10,Kerry Collins pass complete short left to Roydell Williams for 12 yards (tackle by Michael Coe),2.900,4.240
4,3:56,1,10,IND 20,13,10,Chris J. Henry up the middle for 4 yards (tackle by Melvin Bullitt and Keyunta Dawson),4.240,4.280
4,3:16,2,6,IND 16,13,10,Chris J. Henry up the middle for 1 yard (tackle by Josh Thomas and Brandon Archer),4.280,3.700
4,3:07,,,,13,10,Timeout #1 by Indianapolis Colts,0.000,3.700
4,3:07,3,5,IND 15,13,10,Chris J. Henry up the middle for no gain (tackle by Clint Session),3.700,2.490
4,3:00,,,,13,10,Timeout #2 by Indianapolis Colts,0.000,2.490
4,3:00,4,5,IND 15,16,10,Rob Bironas 33 yard field goal good,2.490,3.000
4,,,,TEN 30,16,10,"Rob Bironas kicks off 72 yards, returned by T.J. Rushing for 27 yards (tackle by Colin Allred)",0.000,0.610
4,2:56,1,10,IND 25,16,10,Jim Sorgi pass incomplete short middle intended for Devin Aromashodu. Penalty on Craphonso Thorpe: Illegal Formation (Declined),0.610,0.060
4,2:45,2,10,IND 25,16,10,Jim Sorgi pass incomplete short right intended for Devin Aromashodu,0.060,-0.620
4,2:41,3,10,IND 25,16,10,Jim Sorgi pass complete short right to Craphonso Thorpe for -1 yards (tackle by Vincent Fuller),-0.620,-1.770
4,2:01,4,11,IND 24,16,10,Jim Sorgi pass incomplete deep left intended for Devin Aromashodu (defended by Calvin Lowry),-1.770,-3.970
4,1:54,1,10,IND 24,16,10,Kerry Collins kneels for -1 yards,3.970,3.300
4,1:15,2,11,IND 25,16,10,Kerry Collins kneels for -1 yards,3.300,2.480
4,0:38,3,12,IND 26,16,10,Kerry Collins kneels for -1 yards,2.480,1.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
