Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
1,9:09,2,11,NYG 9,0,0,Eli Manning pass complete short left to Victor Cruz for 12 yards (tackle by Tracy Porter and Jo-Lonn Dunbar),-0.850,0.340
1,8:30,1,10,NYG 21,0,0,Eli Manning pass complete deep right to Victor Cruz for 19 yards (tackle by Jabari Greer),0.340,1.600
1,7:56,1,10,NYG 40,0,0,Brandon Jacobs right tackle for 2 yards (tackle by Jonathan Casillas),1.600,1.320
1,7:13,2,8,NYG 42,0,0,Brandon Jacobs left tackle for 1 yard (tackle by Will Smith),1.320,0.760
1,6:26,,,,0,0,Timeout #1 by New York Giants,0.000,0.760
1,6:26,3,7,NYG 43,0,0,Eli Manning pass complete deep left to Ramses Barden for 26 yards (tackle by Patrick Robinson),0.760,3.510
1,5:48,1,10,NOR 31,0,0,Brandon Jacobs left guard for 6 yards (tackle by Sedrick Ellis and Jo-Lonn Dunbar),3.510,3.780
1,5:09,2,4,NOR 25,0,0,Eli Manning pass complete short left to Hakeem Nicks for 7 yards (tackle by Tracy Porter),3.780,4.370
1,4:33,1,10,NOR 18,0,0,Eli Manning pass incomplete deep middle intended for Jake Ballard is intercepted by Will Herring at NOR-0,4.370,-0.280
1,4:27,1,10,NOR 20,0,0,Pierre Thomas left guard for 9 yards (tackle by Antrel Rolle),0.280,0.950
1,3:58,2,1,NOR 29,0,0,Pierre Thomas right guard for 2 yards (tackle by Linval Joseph and Rocky Bernard),0.950,1.000
1,3:21,1,10,NOR 31,0,0,Drew Brees pass complete deep left to Jimmy Graham for 23 yards (tackle by Antrel Rolle),1.000,2.520
1,2:42,1,10,NYG 46,0,0,Drew Brees pass complete short right to Darren Sproles for 6 yards (tackle by Jason Pierre-Paul),2.520,2.790
1,2:06,2,4,NYG 40,0,0,Darren Sproles left end for 4 yards (tackle by Mark Herzlich),2.790,3.180
1,1:20,1,10,NYG 36,0,0,Drew Brees pass complete short left to Mark Ingram for 6 yards (tackle by Mathias Kiwanuka),3.180,3.450
1,0:46,2,4,NYG 30,0,0,Darren Sproles left end for 23 yards (tackle by Justin Tuck),3.450,5.600
1,0:02,1,7,NYG 7,0,0,Mark Ingram left guard for 3 yards (tackle by Antrel Rolle),5.600,5.340
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,NYG 4,0,0,Drew Brees pass incomplete short left intended for Jimmy Graham,5.340,4.490
2,14:57,3,4,NYG 4,0,6,"Drew Brees pass complete short right to Lance Moore for 4 yards, touchdown",4.490,7.000
2,,,,NYG 2,0,7,John Kasay kicks extra point good,0.000,0.000
2,,,,NOR 35,0,7,"Thomas Morstead kicks off 59 yards, returned by Da'Rel Scott for 24 yards (tackle by Leigh Torrence)",0.000,0.940
2,14:47,1,10,NYG 30,0,7,Eli Manning pass complete short left to Hakeem Nicks for 8 yards (tackle by Tracy Porter),0.940,1.470
2,14:15,2,2,NYG 38,0,7,Brandon Jacobs left tackle for 9 yards (tackle by Malcolm Jenkins),1.470,2.060
2,13:35,1,10,NYG 47,0,7,Brandon Jacobs right end for 1 yard (tackle by Jabari Greer and Jo-Lonn Dunbar),2.060,1.650
2,12:53,2,9,NYG 48,0,7,Eli Manning pass complete short left to Henry Hynoski for 10 yards (tackle by Tracy Porter),1.650,2.790
2,12:09,1,10,NOR 42,0,7,"Eli Manning pass incomplete short right intended for Brandon Jacobs. Penalty on Jeff Charleston: Defensive Holding, 5 yards (no play)",2.790,3.120
2,12:05,1,10,NOR 37,0,7,Eli Manning pass complete short left to Hakeem Nicks for 11 yards (tackle by Malcolm Jenkins and Tracy Porter),3.120,3.840
2,11:25,1,10,NOR 26,0,7,"Penalty on David Diehl: False Start, 5 yards (no play)",3.840,3.510
2,11:01,1,15,NOR 31,0,7,DJ Ware right end for 1 yard (tackle by Roman Harper),3.510,2.760
2,10:20,2,14,NOR 30,0,7,Eli Manning pass incomplete deep right intended for Hakeem Nicks (defended by Malcolm Jenkins),2.760,2.080
2,10:14,3,14,NOR 30,0,7,Eli Manning pass complete short right to DJ Ware for 6 yards (tackle by Scott Shanle),2.080,1.870
2,9:35,4,8,NOR 24,3,7,Lawrence Tynes 42 yard field goal good,1.870,3.000
2,,,,NYG 35,3,7,"Lawrence Tynes kicks off 71 yards, returned by Darren Sproles for 26 yards (tackle by Mark Herzlich)",0.000,0.280
2,9:24,1,10,NOR 20,3,7,Mark Ingram right guard for 5 yards (tackle by Osi Umenyiora and Chris L. Canty),0.280,0.410
2,8:50,2,5,NOR 25,3,7,Drew Brees pass complete short right to Mark Ingram for 8 yards (tackle by Mark Herzlich),0.410,1.140
2,8:24,1,10,NOR 33,3,7,Darren Sproles right tackle for 3 yards (tackle by Jacquian Williams),1.140,1.000
2,7:53,2,7,NOR 36,3,7,Drew Brees pass incomplete short left intended for Marques Colston,1.000,0.300
2,7:47,3,7,NOR 36,3,7,Drew Brees pass incomplete deep right intended for Jimmy Graham,0.300,-0.980
2,7:43,4,7,NOR 36,3,7,"Thomas Morstead punts 52 yards, returned by Aaron Ross for no gain. Aaron Ross fumbles (forced by Isa Abdul-Quddus), recovered by Prince Amukamara at NYG-17 (tackle by Jo-Lonn Dunbar)",-0.980,0.060
2,7:29,1,10,NYG 17,3,7,Eli Manning pass complete short left to Victor Cruz for 16 yards (tackle by Jo-Lonn Dunbar),-0.060,1.140
2,6:56,1,10,NYG 33,3,7,Brandon Jacobs left tackle for 2 yards (tackle by Jonathan Casillas),1.140,0.860
2,6:19,2,8,NYG 35,3,7,"Eli Manning pass incomplete short right intended for Jake Ballard. Penalty on Will Smith: Roughing the Passer, 15 yards (no play)",0.860,2.260
2,6:15,1,10,,3,7,Eli Manning for 4 yards (tackle by Jabari Greer),2.260,2.250
2,5:41,2,6,NOR 46,3,7,Eli Manning pass incomplete short left intended for Hakeem Nicks,2.250,1.550
2,5:36,3,6,NOR 46,3,7,Eli Manning pass incomplete deep left intended for Hakeem Nicks,1.550,0.200
2,5:30,4,6,NOR 46,3,7,"Steve Weatherford punts 46 yards, touchback",0.200,-0.280
2,5:21,1,10,NOR 20,3,7,Drew Brees pass complete deep middle to Devery Henderson for 21 yards (tackle by Aaron Ross),0.280,1.660
2,4:45,1,10,NOR 41,3,7,Pierre Thomas right tackle for 3 yards (tackle by Rocky Bernard),1.660,1.530
2,4:07,2,7,NOR 44,3,7,Drew Brees pass incomplete short right intended for Darren Sproles,1.530,0.830
2,4:02,3,7,NOR 44,3,7,Drew Brees pass complete short left to Darren Sproles for 22 yards (tackle by Aaron Ross),0.830,3.310
2,3:30,1,10,NYG 34,3,7,Drew Brees pass complete deep middle to Devery Henderson for 24 yards (tackle by Mathias Kiwanuka),3.310,4.910
2,2:58,1,10,NYG 10,3,7,Darren Sproles left guard for 5 yards (tackle by Justin Tuck),4.910,5.150
2,2:24,2,5,NYG 5,3,13,"Drew Brees pass complete short left to Jimmy Graham for 5 yards, touchdown",5.150,7.000
2,,,,NYG 2,3,14,John Kasay kicks extra point good,0.000,0.000
2,,,,NOR 35,3,14,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
2,2:21,1,10,NYG 20,3,14,Eli Manning pass incomplete short right intended for Hakeem Nicks,0.280,-0.270
2,2:17,2,10,NYG 20,3,14,Eli Manning pass incomplete short right intended for Victor Cruz. Penalty on Kareem McKenzie: Illegal Formation (Declined),-0.270,-0.960
2,2:13,3,10,NYG 20,3,14,Eli Manning pass complete short left to Victor Cruz for 10 yards (tackle by Patrick Robinson),-0.960,0.940
2,2:00,1,10,NYG 30,3,14,DJ Ware right guard for 4 yards (tackle by Tracy Porter),0.940,0.930
2,1:43,2,6,NYG 34,3,14,Eli Manning pass incomplete short right intended for Ramses Barden (defended by Jabari Greer),0.930,0.230
2,1:38,3,6,NYG 34,3,14,"Eli Manning pass complete short left to Hakeem Nicks for 14 yards (tackle by Patrick Robinson). Penalty on Tracy Porter: Unnecessary Roughness, 15 yards",0.230,3.120
2,1:31,1,10,NOR 37,3,14,Eli Manning pass incomplete short right intended for Victor Cruz (defended by Jabari Greer),3.120,2.570
2,1:27,2,10,NOR 37,3,14,"Penalty on David Baas: False Start, 5 yards (no play)",2.570,1.900
2,1:27,2,15,NOR 42,3,14,Eli Manning pass incomplete short right intended for DJ Ware,1.900,1.220
2,1:24,3,15,NOR 42,3,14,Eli Manning pass incomplete,1.220,0.460
2,1:17,4,15,NOR 42,3,14,"Steve Weatherford punts 30 yards, fair catch by Darren Sproles",0.460,0.350
2,1:09,1,10,NOR 12,3,14,Drew Brees pass complete short left to Marques Colston for 50 yards (tackle by Kenny Phillips),-0.350,3.050
2,1:00,1,10,NYG 38,3,14,Darren Sproles left tackle for no gain (tackle by Jacquian Williams and Linval Joseph),3.050,2.510
2,0:56,,,,3,14,Timeout #1 by New Orleans Saints,0.000,2.510
2,0:56,2,10,NYG 38,3,14,Drew Brees pass complete short left to Marques Colston for 13 yards (tackle by Corey Webster),2.510,3.910
2,0:51,1,10,NYG 25,3,14,Drew Brees pass incomplete short middle intended for Marques Colston,3.910,3.360
2,0:47,2,10,NYG 25,3,14,Drew Brees pass complete short middle to Marques Colston for 15 yards (tackle by Corey Webster and Kenny Phillips),3.360,4.910
2,0:40,,,,3,14,Timeout #2 by New Orleans Saints,0.000,4.910
2,0:40,1,10,NYG 10,3,20,"Drew Brees pass complete short right to Lance Moore for 10 yards, touchdown",4.910,7.000
2,,,,NYG 2,3,21,John Kasay kicks extra point good,0.000,0.000
2,,,,NOR 35,3,21,"Thomas Morstead kicks off 70 yards, returned by Da'Rel Scott for 30 yards (tackle by Patrick Robinson)",0.000,0.610
2,0:27,1,10,NYG 25,3,21,Eli Manning pass complete short right to DJ Ware for 4 yards (tackle by Jabari Greer),0.610,0.600
2,0:18,,,,3,21,Timeout #2 by New York Giants,0.000,0.600
2,0:18,2,6,NYG 29,3,21,Eli Manning pass complete short left to Ramses Barden for 5 yards (tackle by Tracy Porter),0.600,0.560
2,0:11,,,,3,21,Timeout #3 by New York Giants,0.000,0.560
2,0:11,3,1,NYG 34,3,21,Eli Manning pass complete deep left to Hakeem Nicks for 23 yards (tackle by Leigh Torrence),0.560,2.720
2,0:05,,,,3,21,Timeout #3 by New Orleans Saints,0.000,2.720
2,0:05,1,10,NOR 43,3,21,Lawrence Tynes 61 yard field goal no good,2.720,2.260
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,3,21,"Thomas Morstead kicks off 70 yards, returned by Da'Rel Scott for 38 yards (tackle by Will Herring)",0.000,1.140
3,14:55,1,10,NYG 33,3,21,Eli Manning pass complete short right to Jake Ballard for 14 yards (tackle by Scott Shanle and Sedrick Ellis),1.140,2.060
3,14:13,1,10,NYG 47,3,21,"Brandon Jacobs right guard for 7 yards (tackle by Sedrick Ellis and Scott Shanle). Penalty on Bear Pascoe: Offensive Holding, 10 yards (no play)",2.060,1.400
3,13:49,1,20,NYG 37,3,21,"Eli Manning pass incomplete deep middle intended for Hakeem Nicks (defended by Isa Abdul-Quddus). Penalty on Isa Abdul-Quddus: Personal Foul, 15 yards (no play)",1.400,2.390
3,13:43,1,10,NOR 48,3,21,Eli Manning pass complete short right to DJ Ware for 5 yards (tackle by Malcolm Jenkins),2.390,2.520
3,13:00,2,5,NOR 43,3,21,Eli Manning pass complete deep left to Jake Ballard for 24 yards (tackle by Roman Harper),2.520,4.310
3,12:19,1,10,NOR 19,3,21,Eli Manning pass complete short left to DJ Ware for 9 yards (tackle by Patrick Robinson and Roman Harper),4.310,5.360
3,11:32,2,1,NOR 10,3,21,Brandon Jacobs left tackle for 2 yards (tackle by Will Smith and Ramon Humber),5.360,5.370
3,10:49,1,8,NOR 8,9,21,"Brandon Jacobs right guard for 8 yards, touchdown",5.370,7.000
3,,,,NOR 2,10,21,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 35,10,21,"Lawrence Tynes kicks off 74 yards, returned by Darren Sproles for 36 yards (tackle by Spencer Paysinger)",0.000,0.740
3,10:37,1,10,NOR 27,10,21,Drew Brees pass incomplete short middle intended for Devery Henderson (defended by Aaron Ross),0.740,0.200
3,10:24,2,10,NOR 27,10,21,Mark Ingram right tackle for 4 yards (tackle by Justin Tuck),0.200,0.040
3,9:42,3,6,NOR 31,10,21,Drew Brees pass complete short right to Devery Henderson for 8 yards (tackle by Prince Amukamara),0.040,1.530
3,9:03,1,10,NOR 39,10,21,Drew Brees pass complete short right to Devery Henderson for 9 yards (tackle by Aaron Ross and Deon Grant),1.530,2.200
3,8:34,2,1,NOR 48,10,21,Mark Ingram right guard for 3 yards (tackle by Justin Tuck),2.200,2.320
3,8:34,1,10,NYG 49,10,21,"Penalty on Jimmy Graham: False Start, 5 yards (no play)",2.320,1.990
3,7:44,1,15,NOR 46,10,21,Drew Brees pass complete short right to Pierre Thomas for 15 yards (tackle by Kenny Phillips and Jason Pierre-Paul),1.990,2.980
,,,,,,,"NYG challenged the illegal forward pass ruling, and the play was upheld.",,
3,7:03,1,10,NYG 39,10,21,Mark Ingram left end for 7 yards (tackle by Dave Tollefson),2.980,3.390
3,6:37,2,3,NYG 32,10,21,Drew Brees pass complete short right to Pierre Thomas for 24 yards (tackle by Jason Pierre-Paul),3.390,5.370
3,5:54,1,8,NYG 8,10,27,"Drew Brees up the middle for 8 yards, touchdown",5.370,7.000
3,,,,NYG 2,10,28,John Kasay kicks extra point good,0.000,0.000
3,,,,NOR 35,10,28,"Thomas Morstead kicks off 74 yards, touchback",0.000,0.280
3,5:48,1,10,NYG 20,10,28,Da'Rel Scott right end for no gain (tackle by Will Smith),0.280,-0.270
3,5:09,2,10,NYG 20,10,28,Eli Manning pass complete short left to Hakeem Nicks for 9 yards (tackle by Malcolm Jenkins),-0.270,0.230
3,4:35,3,1,NYG 29,10,28,"Da'Rel Scott right end for no gain (tackle by Tracy Porter). Da'Rel Scott fumbles (forced by Tracy Porter), recovered by Roman Harper at NYG-29 (tackle by Chris Snee)",0.230,-3.640
,,,,,,,"NYG challenged the fumble ruling, and the play was upheld.",,
3,4:26,1,10,NYG 29,10,28,Drew Brees pass incomplete,3.640,3.100
3,4:20,2,10,NYG 29,10,34,"Drew Brees pass complete deep left to Jimmy Graham for 29 yards, touchdown",3.100,7.000
3,,,,NYG 2,10,35,John Kasay kicks extra point good,0.000,0.000
3,,,,NOR 35,10,35,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
3,4:13,1,10,NYG 20,10,35,Eli Manning pass complete short left to Bear Pascoe for 10 yards (tackle by Jo-Lonn Dunbar),0.280,0.940
3,3:41,1,10,NYG 30,10,35,"Brandon Jacobs left guard for 2 yards (tackle by Jo-Lonn Dunbar). Brandon Jacobs fumbles (forced by Jo-Lonn Dunbar), recovered by Brandon Jacobs at NYG-32",0.940,0.660
3,2:55,2,8,NYG 32,10,35,"Eli Manning sacked by Will Smith for -14 yards. Eli Manning fumbles (forced by Will Smith), recovered by David Diehl at NYG-18",0.660,-2.120
3,2:11,3,22,NYG 18,10,35,Eli Manning pass complete short left to Hakeem Nicks for 15 yards (tackle by Malcolm Jenkins),-2.120,-1.180
3,1:41,4,7,NYG 33,10,35,"Steve Weatherford right end for no gain (tackle by Ramon Humber). Penalty on Courtney Roby: Taunting, 15 yards",-1.180,-2.390
3,1:34,1,10,NYG 48,10,35,Drew Brees pass incomplete short left intended for Mark Ingram,2.390,1.850
3,1:28,2,10,NYG 48,10,35,Drew Brees pass incomplete short left intended for Darren Sproles,1.850,1.160
3,1:23,3,10,NYG 48,10,35,Drew Brees pass incomplete deep left intended for Marques Colston,1.160,0.070
3,1:18,4,10,NYG 48,10,35,"Thomas Morstead punts 32 yards, fair catch by Aaron Ross",0.070,0.140
3,1:11,1,10,NYG 16,10,35,Brandon Jacobs right end for 4 yards (tackle by Jo-Lonn Dunbar),-0.140,0.010
3,0:27,2,6,NYG 20,10,35,Brandon Jacobs left guard for 8 yards (tackle by Roman Harper),0.010,0.810
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 28,16,35,"Eli Manning pass complete deep middle to Victor Cruz for 72 yards, touchdown",0.810,7.000
4,,,,NOR 2,17,35,"Lawrence Tynes kicks extra point good. Penalty on Patrick Robinson: Defensive Offside, 5 yards",0.000,0.000
4,,,,NYG 40,17,35,"Lawrence Tynes kicks off 60 yards, touchback",0.000,0.280
4,14:50,1,10,NOR 20,17,35,Pierre Thomas right guard for 9 yards (tackle by Deon Grant and Aaron Ross),0.280,0.950
4,14:28,2,1,NOR 29,17,35,Pierre Thomas right guard for 7 yards (tackle by Mathias Kiwanuka),0.950,1.330
4,13:57,1,10,NOR 36,17,35,Drew Brees pass incomplete short left intended for Darren Sproles,1.330,0.790
4,13:53,2,10,NOR 36,17,35,Darren Sproles for 17 yards (tackle by Kenny Phillips),0.790,2.460
4,13:28,1,10,NYG 47,17,35,Drew Brees pass complete short middle to Pierre Thomas for 8 yards (tackle by Antrel Rolle),2.460,2.990
4,12:55,2,2,NYG 39,17,35,Mark Ingram left guard for 5 yards (tackle by Greg Jones),2.990,3.310
4,12:14,1,10,NYG 34,17,35,Drew Brees pass complete short right to Devery Henderson for 5 yards (tackle by Deon Grant),3.310,3.450
4,11:35,2,5,NYG 29,17,35,Pierre Thomas left guard for 5 yards (tackle by Greg Jones),3.450,3.970
4,10:53,1,10,NYG 24,17,35,"Drew Brees pass incomplete short right intended for Jimmy Graham (defended by Kenny Phillips). Penalty on Kenny Phillips: Unnecessary Roughness, 12 yards (no play)",3.970,4.780
4,10:47,1,10,NYG 12,17,41,"Pierre Thomas left end for 12 yards, touchdown",4.780,7.000
4,,,,NYG 2,17,42,John Kasay kicks extra point good,0.000,0.000
4,,,,NOR 35,17,42,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
4,10:41,1,10,NYG 20,17,42,Eli Manning pass complete short middle to DJ Ware for 6 yards (tackle by Jonathan Casillas),0.280,0.540
4,10:17,2,4,NYG 26,17,42,Eli Manning pass complete short left to DJ Ware for 5 yards (tackle by Patrick Robinson),0.540,1.000
4,9:49,1,10,NYG 31,17,42,Eli Manning pass complete short right to Victor Cruz for 7 yards (tackle by Jabari Greer),1.000,1.410
4,9:26,2,3,NYG 38,17,42,Eli Manning pass complete short middle to Victor Cruz for 10 yards (tackle by Will Smith),1.410,2.130
4,8:50,1,10,NYG 48,17,42,DJ Ware left guard for 4 yards (tackle by Tom Johnson),2.130,2.120
4,8:25,2,6,NOR 48,17,42,Eli Manning pass complete short right to DJ Ware for 5 yards (tackle by Malcolm Jenkins and Scott Shanle),2.120,2.080
4,7:47,3,1,NOR 43,17,42,Brandon Jacobs right end for 2 yards (tackle by Tracy Porter),2.080,2.850
4,7:10,1,10,NOR 41,17,42,Eli Manning pass complete short left to Ramses Barden for 7 yards (tackle by Jonathan Casillas),2.850,3.250
4,6:46,2,3,NOR 34,17,42,Eli Manning pass complete short middle to Jake Ballard for 9 yards (tackle by Jo-Lonn Dunbar and Jonathan Casillas),3.250,3.910
4,6:22,1,10,NOR 25,17,42,Eli Manning pass complete short middle to Victor Cruz for 7 yards (tackle by Tracy Porter),3.910,4.370
4,5:57,,,,17,42,Timeout #2 by New Orleans Saints,0.000,4.370
4,5:57,2,3,NOR 18,17,42,"Eli Manning pass incomplete deep right intended for Ramses Barden. Penalty on Roman Harper: Unnecessary Roughness, 9 yards (no play)",4.370,5.140
4,5:53,1,9,NOR 9,17,42,DJ Ware right end for 5 yards (tackle by Malcolm Jenkins and Jo-Lonn Dunbar),5.140,5.340
4,5:17,2,4,NOR 4,23,42,"Eli Manning pass complete short left to Victor Cruz for 4 yards, touchdown",5.340,7.000
4,,,,NOR 2,24,42,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 35,24,42,"Steve Weatherford kicks onside 8 yards, recovered by Jimmy Graham",0.000,2.720
4,5:10,1,10,NYG 43,24,42,Mark Ingram left guard for 4 yards (tackle by Linval Joseph),2.720,2.720
4,4:21,2,6,NYG 39,24,42,Mark Ingram right guard for 3 yards (tackle by Linval Joseph),2.720,2.410
4,3:33,3,3,NYG 36,24,42,Darren Sproles left end for 2 yards (tackle by Antrel Rolle),2.410,1.100
4,2:46,4,1,NYG 34,24,42,Mark Ingram right guard for -1 yards (tackle by Jason Pierre-Paul),1.100,-1.270
4,2:41,1,10,NYG 35,24,42,Eli Manning pass complete short left to DJ Ware for 5 yards (tackle by Patrick Robinson),1.270,1.400
4,2:16,2,5,NYG 40,24,42,Eli Manning pass incomplete short right intended for Victor Cruz (defended by Tracy Porter),1.400,0.700
4,2:13,3,5,NYG 40,24,42,Eli Manning pass incomplete short right intended for Jake Ballard,0.700,-0.720
4,2:08,4,5,NYG 40,24,42,Eli Manning pass incomplete,-0.720,-2.920
4,2:03,1,10,NYG 40,24,42,Mark Ingram right tackle for no gain (tackle by Jason Pierre-Paul),2.920,2.370
4,1:57,2,10,NYG 40,24,42,Mark Ingram left tackle for 5 yards (tackle by Linval Joseph),2.370,2.340
4,1:10,3,5,NYG 35,24,48,"Mark Ingram left end for 35 yards, touchdown",2.340,7.000
4,,,,NYG 2,24,49,John Kasay kicks extra point good,0.000,0.000
4,,,,NOR 35,24,49,"Thomas Morstead kicks off 72 yards, returned by Da'Rel Scott for 23 yards (tackle by Isa Abdul-Quddus)",0.000,-0.140
4,0:55,1,10,NYG 16,24,49,Eli Manning pass complete short right to Devin Thomas for 12 yards (tackle by Malcolm Jenkins),-0.140,0.810
4,0:23,1,10,NYG 28,24,49,Eli Manning pass incomplete short right intended for Hakeem Nicks,0.810,0.260
4,0:18,2,10,NYG 28,24,49,DJ Ware left end for 9 yards (tackle by Ramon Humber),0.260,0.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
