Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Saints,25.0,33.74,23.99,11.33,0.0,-13.42,-18.85,4.43,8.52,1.66,-3.67,4.3,1.11,0.59,-0.67
Giants,-25.0,13.42,18.85,-4.43,-8.52,-33.74,-23.99,-11.33,0.0,-1.66,-4.3,3.67,-0.59,-1.11,0.67
