Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Albert Wilson,MIA,8,5,59,0,2,24,4.8,35,7.0,8.5,0,,0,0.0,0,84.9
Mike Gesicki,MIA,8,4,47,0,2,36,9.0,11,2.8,11.1,0,,0,0.0,0,68.2
DeVante Parker,MIA,7,4,72,2,4,71,17.8,1,0.3,14.4,0,,1,14.3,0,132.1
Isaiah Ford,MIA,5,3,21,0,2,14,4.7,7,2.3,5.0,0,,1,20.0,0,69.6
Myles Gaskin,MIA,3,2,29,0,1,-3,-1.5,32,16.0,-2.0,0,,1,33.3,0,97.9
Patrick Laird,MIA,5,2,8,0,0,-11,-5.5,19,9.5,0.0,0,,2,40.0,0,47.9
Clive Walford,MIA,4,2,34,0,2,15,7.5,19,9.5,9.5,0,,2,50.0,0,79.2
Allen Hurns,MIA,1,1,9,0,,9,9.0,0,0.0,9.0,0,,0,0.0,0,104.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sterling Shepard,NYG,11,9,111,0,6,85,9.4,26,2.9,9.3,0,,1,9.1,1,70.8
Saquon Barkley,NYG,5,4,31,0,1,9,2.3,22,5.5,2.2,0,,0,0.0,0,92.5
Kaden Smith,NYG,3,3,38,0,1,24,8.0,14,4.7,8.0,0,,0,0.0,0,118.7
Darius Slayton,NYG,3,2,31,1,2,28,14.0,3,1.5,14.7,0,,0,0.0,0,140.3
Cody Latimer,NYG,2,1,21,0,1,10,10.0,11,11.0,9.5,0,,0,0.0,1,47.9
Scott Simonson,NYG,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Golden Tate,NYG,4,1,51,1,1,26,26.0,25,25.0,22.8,0,,0,0.0,1,79.2
