0,1
Officials,Officials
Referee,Larry Nemmers
Umpire,Undrey Wash
Head Linesman,Mark Baltz
Line Judge,Mike Spanier
Back Judge,Dino Paganelli
Side Judge,Carl Cheffers
Field Judge,Mike Weir
