Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,4:59,3,16,ARI 43,0,0,Alex Smith pass incomplete short left intended for Brandon Jones (defended by Bryant McFadden),1.090,0.400
1,4:54,4,16,ARI 43,0,0,Andy Lee punts 37 yards,0.400,0.380
1,4:44,1,10,ARI 6,0,0,"Tim Hightower right tackle for 2 yards (tackle by Dashon Goldson and Manny Lawson). Tim Hightower fumbles (forced by Dashon Goldson), recovered by Dre' Bly at ARI-8",-0.380,-5.370
,,,,,,,"SFO challenged the runner was down by contact ruling, and the original play was overturned.",,
1,4:39,1,8,ARI 8,0,0,Frank Gore middle for 3 yards (tackle by Karlos Dansby and Calais Campbell),5.370,5.150
1,3:58,2,5,ARI 5,0,6,"Alex Smith pass complete short right to Vernon Davis for 5 yards, touchdown",5.150,7.000
1,,,,ARI 2,0,7,Joe Nedney kicks extra point good,0.000,0.000
1,,,,SFO 30,0,7,"Joe Nedney kicks off 66 yards, returned by LaRod Stephens-Howling for 21 yards (tackle by Scott McKillop)",0.000,0.610
1,3:46,1,10,ARI 25,0,7,Kurt Warner pass complete short right to Anquan Boldin for 7 yards (tackle by Dre' Bly),0.610,1.010
1,3:05,2,3,ARI 32,0,7,"Kurt Warner pass complete short right to LaRod Stephens-Howling for 12 yards (tackle by Patrick Willis). LaRod Stephens-Howling fumbles (forced by Patrick Willis), recovered by Mark Roman at SFO-47 and returned for 25 yards (tackle by LaRod Stephens-Howling)",1.010,-3.710
1,2:51,1,10,ARI 28,0,7,Alex Smith pass complete short right to Moran Norris for 3 yards (tackle by Clark Haggans),3.710,3.570
1,2:07,2,7,ARI 25,0,7,Alex Smith pass complete short left to Delanie Walker for 2 yards (tackle by Antrel Rolle and Clark Haggans),3.570,3.140
1,1:19,3,5,ARI 23,0,7,Alex Smith pass complete short right to Michael Crabtree for 3 yards (tackle by Bryant McFadden),3.140,2.250
1,0:50,4,2,ARI 20,0,10,Joe Nedney 37 yard field goal good,2.250,3.000
1,,,,SFO 30,0,10,"Joe Nedney kicks off 66 yards, returned by LaRod Stephens-Howling for 22 yards (tackle by Joe Nedney). Penalty on Ralph Brown: Offensive Holding, 10 yards",0.000,-0.140
1,0:24,1,10,ARI 16,0,10,Beanie Wells left tackle for 3 yards (tackle by Parys Haralson and Takeo Spikes),-0.140,-0.180
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,ARI 19,0,10,Kurt Warner pass incomplete deep right intended for Larry Fitzgerald,-0.180,-0.950
2,14:56,3,7,ARI 19,0,10,Kurt Warner pass complete short middle to Early Doucet for 12 yards (tackle by Keith Smith and Dre' Bly),-0.950,1.000
2,14:22,1,10,ARI 31,0,10,Beanie Wells left end for 23 yards (tackle by Dashon Goldson),1.000,2.520
2,13:43,1,10,SFO 46,0,10,Kurt Warner pass incomplete deep middle intended for Larry Fitzgerald (defended by Dashon Goldson),2.520,1.980
,,,,,,,"ARI challenged the incomplete pass ruling, and the play was upheld.",,
2,13:27,2,10,SFO 46,0,10,"Kurt Warner pass complete short middle to Larry Fitzgerald for 13 yards (tackle by Shawntae Spencer and Dashon Goldson). Penalty on Shawntae Spencer: Face Mask (15 Yards), 15 yards",1.980,4.370
2,12:59,1,10,SFO 18,0,10,Kurt Warner pass incomplete deep right intended for Steve Breaston,4.370,3.800
2,12:52,2,10,SFO 18,0,10,"Beanie Wells right end for 10 yards (tackle by Patrick Willis). Penalty on Larry Fitzgerald: Illegal Block Above the , 10 yards (no play)",3.800,2.480
2,12:30,2,20,SFO 28,0,10,Kurt Warner pass incomplete deep left intended for Steve Breaston is intercepted by Dashon Goldson at SFO-9 and returned for 3 yards,2.480,0.350
2,12:21,1,10,SFO 12,0,10,"Penalty on Vernon Davis: False Start, 5 yards (no play)",-0.350,-0.570
2,12:21,1,15,SFO 7,0,10,Frank Gore middle for 31 yards (tackle by Bryant McFadden),-0.570,1.470
2,11:49,1,10,SFO 38,0,10,Frank Gore right guard for 1 yard (tackle by Calais Campbell and Gabe Watson),1.470,1.060
2,11:05,2,9,SFO 39,0,10,Alex Smith pass complete short middle to Alex Smith for -6 yards (tackle by Adrian Wilson and Gabe Watson),1.060,-0.430
2,10:22,3,15,SFO 33,0,10,Alex Smith pass incomplete short middle intended for Glen Coffee,-0.430,-1.180
2,10:20,4,15,SFO 33,0,10,"Andy Lee punts 46 yards, returned by Steve Breaston for 2 yards (tackle by Glen Coffee). Penalty on Brian Jennings: Offensive Holding, 10 yards (no play)",-1.180,-1.830
2,10:04,4,25,SFO 23,0,10,"Andy Lee punts 49 yards, returned by Steve Breaston for -1 yards (tackle by Jason Hill). Penalty on Michael Adams: Unnecessary Roughness, 13 yards",-1.830,0.280
2,9:54,1,10,ARI 14,0,10,Kurt Warner pass complete short right to Anquan Boldin for 3 yards (tackle by Mark Roman),-0.280,-0.370
2,9:19,2,7,ARI 17,0,10,LaRod Stephens-Howling right guard for 3 yards (tackle by Justin Smith),-0.370,-0.680
2,8:30,3,4,ARI 20,0,10,Kurt Warner pass incomplete short right intended for Steve Breaston,-0.680,-2.030
2,8:25,4,4,ARI 20,0,10,"Ben Graham punts 54 yards, returned by Arnaz Battle for 6 yards (tackle by Sean Morey)",-2.030,-1.070
2,8:14,1,10,SFO 32,0,10,Alex Smith pass complete short right to Josh Morgan for 8 yards (tackle by Adrian Wilson and Gerald Hayes),1.070,1.610
2,7:32,2,2,SFO 40,0,10,Frank Gore middle for 8 yards (tackle by Clark Haggans),1.610,2.130
2,6:52,1,10,SFO 48,0,10,Alex Smith pass incomplete short middle intended for Frank Gore,2.130,1.580
2,6:46,2,10,SFO 48,0,10,Alex Smith pass incomplete short middle intended for Josh Morgan (defended by Dominique Rodgers-Cromartie),1.580,0.890
2,6:42,3,10,SFO 48,0,10,Alex Smith pass complete short right to Michael Crabtree for 15 yards (tackle by Dominique Rodgers-Cromartie),0.890,3.120
2,5:54,1,10,ARI 37,0,10,Frank Gore left guard for 3 yards (tackle by Clark Haggans),3.120,2.980
2,5:14,2,7,ARI 34,0,10,Alex Smith pass complete short right to Josh Morgan for -1 yards (tackle by Adrian Wilson),2.980,2.150
2,4:27,3,8,ARI 35,0,10,Alex Smith pass incomplete deep middle intended for Vernon Davis (defended by Adrian Wilson),2.150,0.970
2,4:21,4,8,ARI 35,0,10,Joe Nedney 53 yard field goal no good,0.970,-1.800
2,4:17,1,10,ARI 43,0,10,Kurt Warner pass complete short right to Steve Breaston for 15 yards (tackle by Tarell Brown),1.800,2.790
2,3:39,1,10,SFO 42,0,10,Beanie Wells left tackle for 4 yards (tackle by Shawntae Spencer),2.790,2.780
2,2:58,2,6,SFO 38,0,10,Kurt Warner pass incomplete short right intended for LaRod Stephens-Howling,2.780,2.080
2,2:53,3,6,SFO 38,0,10,Kurt Warner pass incomplete short middle intended for Anquan Boldin is intercepted by Tarell Brown at SFO-31 and returned for 1 yard,2.080,-1.070
2,2:45,1,10,SFO 32,0,10,Alex Smith pass complete short left to Frank Gore for 8 yards (tackle by Adrian Wilson),1.070,1.610
2,2:11,2,2,SFO 40,0,10,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",1.610,0.930
2,2:00,2,7,SFO 35,0,10,Alex Smith pass complete short right to Jason Hill for 10 yards (tackle by Dominique Rodgers-Cromartie),0.930,1.930
2,1:55,1,10,SFO 45,0,10,Alex Smith pass incomplete short right intended for Michael Crabtree,1.930,1.380
2,1:50,2,10,SFO 45,0,10,Alex Smith pass incomplete short left intended for Michael Crabtree,1.380,0.700
2,1:47,3,10,SFO 45,0,10,Alex Smith pass complete short middle to Vernon Davis for 13 yards (tackle by Adrian Wilson),0.700,2.790
2,1:21,1,10,ARI 42,0,10,Alex Smith pass complete short right to Josh Morgan for 7 yards (tackle by Dominique Rodgers-Cromartie),2.790,3.190
2,0:55,2,3,ARI 35,0,16,"Alex Smith pass complete deep middle to Michael Crabtree for 35 yards, touchdown",3.190,7.000
2,,,,ARI 2,0,17,Joe Nedney kicks extra point good,0.000,0.000
2,,,,SFO 30,0,17,"Joe Nedney kicks off 65 yards, returned by LaRod Stephens-Howling for 37 yards (tackle by Glen Coffee)",0.000,1.730
2,0:42,1,10,ARI 42,0,17,Kurt Warner pass complete short middle to Anquan Boldin for 8 yards (tackle by Mark Roman and Parys Haralson),1.730,2.270
2,0:34,,,,0,17,Timeout #2 by Arizona Cardinals,0.000,2.270
2,0:34,2,2,,0,17,Kurt Warner pass complete short right to Larry Fitzgerald for 9 yards (tackle by Parys Haralson),2.270,2.850
2,0:09,1,10,SFO 41,0,17,"Kurt Warner sacked by Ahmad Brooks for -6 yards. Kurt Warner fumbles (forced by Ahmad Brooks), recovered by Justin Smith at SFO-43 (tackle by Lyle Sendlein)",2.850,-1.800
2,0:07,1,10,SFO 43,0,17,Alex Smith pass incomplete deep left intended for Michael Crabtree,1.800,1.250
2,0:03,2,10,SFO 43,0,17,Frank Gore right end for 9 yards (tackle by Dominique Rodgers-Cromartie),1.250,1.750
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,0,17,"Joe Nedney kicks off 63 yards, returned by LaRod Stephens-Howling for 16 yards (tackle by Glen Coffee)",0.000,0.480
3,14:56,1,10,ARI 23,0,17,Beanie Wells middle for 5 yards (tackle by Patrick Willis),0.480,0.610
3,14:20,2,5,ARI 28,0,17,"Penalty on Deuce Lutui: False Start, 5 yards (no play)",0.610,-0.070
3,14:00,2,10,ARI 23,0,17,Beanie Wells right tackle for 12 yards (tackle by Mark Roman),-0.070,1.270
3,13:23,1,10,ARI 35,0,17,Beanie Wells left end for 9 yards (tackle by Dashon Goldson),1.270,1.940
3,12:41,2,1,ARI 44,0,17,Kurt Warner pass incomplete deep middle intended for Larry Fitzgerald,1.940,1.220
3,12:34,3,1,ARI 44,0,17,Beanie Wells left end for 11 yards (tackle by Patrick Willis),1.220,2.590
3,12:10,1,10,SFO 45,0,17,Beanie Wells left end for 7 yards (tackle by Patrick Willis),2.590,2.990
3,11:27,2,3,SFO 38,0,17,Beanie Wells middle for 2 yards (tackle by Justin Smith),2.990,2.540
3,10:47,3,1,SFO 36,0,17,Beanie Wells right tackle for -2 yards (tackle by Patrick Willis),2.540,0.720
3,10:07,4,3,SFO 38,0,17,"Penalty on Jason Wright: False Start, 5 yards (no play)",0.720,0.400
3,10:07,4,8,SFO 43,0,17,Ben Graham punts 36 yards,0.400,0.380
3,9:40,1,10,SFO 10,0,17,Frank Gore middle for 1 yard (tackle by Bryan Robinson),-0.380,-0.710
3,8:58,2,9,SFO 11,0,17,Frank Gore right tackle for -1 yards (tackle by Gerald Hayes and Clark Haggans),-0.710,-1.420
3,8:13,3,10,SFO 10,0,17,Alex Smith pass incomplete short left intended for Vernon Davis (defended by Antrel Rolle),-1.420,-2.490
3,8:06,4,10,SFO 10,0,17,"Andy Lee punts 43 yards, returned by Steve Breaston for -2 yards (tackle by Ahmad Brooks)",-2.490,-1.930
3,7:54,1,10,ARI 45,0,17,Kurt Warner pass incomplete short left intended for Anquan Boldin (defended by Aubrayo Franklin),1.930,1.380
3,7:50,2,10,ARI 45,0,17,"Penalty on Ray McDonald: Neutral Zone Infraction, 5 yards (no play)",1.380,2.060
3,7:50,2,5,,0,17,Kurt Warner pass incomplete deep right intended for Early Doucet (defended by Tarell Brown),2.060,1.360
3,7:44,3,5,,0,17,Kurt Warner pass complete deep right to Early Doucet for 29 yards,1.360,4.170
3,7:26,1,10,SFO 21,0,17,"Beanie Wells left end for 1 yard (tackle by Michael Lewis). Penalty on Anquan Boldin: Offensive Holding, 10 yards",4.170,3.580
3,7:26,1,19,SFO 30,0,17,Kurt Warner pass complete short left to Tim Hightower for 6 yards (tackle by Dashon Goldson),3.580,3.220
3,6:16,2,13,SFO 24,0,17,Kurt Warner pass incomplete short left intended for Jason Wright (defended by Justin Smith),3.220,2.540
3,6:11,3,13,SFO 24,0,17,Kurt Warner sacked by Ahmad Brooks for -6 yards,2.540,1.410
3,5:52,4,19,SFO 30,3,17,Neil Rackers 48 yard field goal good,1.410,3.000
3,,,,ARI 30,3,17,"Neil Rackers kicks off 61 yards, returned by Glen Coffee for 13 yards (tackle by Monty Beisel)",0.000,0.410
3,5:40,1,10,SFO 22,3,17,Frank Gore middle for 5 yards (tackle by Chike Okeafor),0.410,0.540
3,4:59,2,5,SFO 27,3,17,Frank Gore middle for 10 yards (tackle by Darnell Dockett and Karlos Dansby),0.540,1.400
3,4:17,1,10,SFO 37,3,17,Alex Smith pass complete short left to Moran Norris for 3 yards (tackle by Adrian Wilson),1.400,1.260
3,3:30,2,7,SFO 40,3,17,"Alex Smith pass incomplete short right intended for Delanie Walker is intercepted by Adrian Wilson at SFO-45 and returned for 7 yards. Penalty on Adrian Wilson: Delay of Game, 5 yards",1.260,-2.720
3,3:23,1,10,SFO 43,3,17,Kurt Warner pass complete short middle to Anquan Boldin for 9 yards (tackle by Takeo Spikes),2.720,3.390
3,2:45,2,1,SFO 34,3,17,Beanie Wells left tackle for no gain (tackle by Michael Lewis),3.390,2.680
3,2:01,3,1,SFO 34,3,17,Kurt Warner pass complete short right to Beanie Wells for 24 yards (tackle by Manny Lawson),2.680,4.910
3,1:18,1,10,SFO 10,3,17,Beanie Wells left end for -2 yards (tackle by Patrick Willis),4.910,3.860
3,0:34,2,12,SFO 12,3,17,Kurt Warner pass complete short right to LaRod Stephens-Howling for 5 yards (tackle by Michael Lewis),3.860,3.810
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,SFO 7,3,17,Kurt Warner pass complete short right to LaRod Stephens-Howling for 6 yards (tackle by Patrick Willis),3.810,3.550
4,14:11,4,1,SFO 1,9,17,"Beanie Wells right guard for 1 yard, touchdown",3.550,7.000
4,,,,SFO 2,9,17,Neil Rackers kicks extra point no good,0.000,-1.000
4,,,,ARI 30,9,17,"Neil Rackers kicks off 53 yards, returned by Glen Coffee for 16 yards (tackle by Ali Highsmith)",0.000,1.140
4,13:58,1,10,SFO 33,9,17,Frank Gore left guard for 4 yards (tackle by Karlos Dansby),1.140,1.130
4,13:18,2,6,SFO 37,9,17,"Frank Gore right tackle for 23 yards (tackle by Adrian Wilson). Penalty on Josh Morgan: Offensive Holding, 10 yards",1.130,2.260
4,12:46,1,10,,9,17,Alex Smith pass incomplete deep right intended for Delanie Walker (defended by Adrian Wilson),2.260,1.710
4,12:43,2,10,,9,17,Glen Coffee middle for 5 yards (tackle by Clark Haggans and Darnell Dockett),1.710,1.690
4,11:58,3,5,ARI 45,9,17,Alex Smith pass incomplete short middle intended for Josh Morgan (defended by Adrian Wilson),1.690,0.270
4,11:52,4,5,ARI 45,9,17,"Andy Lee punts 34 yards, fair catch by Steve Breaston",0.270,0.370
4,11:45,1,10,ARI 11,9,17,"Beanie Wells left guard for 5 yards (tackle by Dashon Goldson). Beanie Wells fumbles (forced by Dashon Goldson), recovered by Parys Haralson at ARI-16 (tackle by Larry Fitzgerald)",-0.370,-4.510
4,11:35,1,10,ARI 16,9,17,Frank Gore right end for 11 yards (tackle by Gerald Hayes),4.510,6.060
4,10:53,1,5,ARI 5,9,17,Frank Gore left guard for no gain (tackle by Chike Okeafor),6.060,5.150
4,10:07,2,5,ARI 5,9,17,Frank Gore right guard for 3 yards (tackle by Chike Okeafor and Gabe Watson),5.150,4.950
4,9:27,,,,9,17,Timeout #1 by San Francisco 49ers,0.000,4.950
4,9:27,3,2,ARI 2,9,23,"Frank Gore middle for 2 yards, touchdown",4.950,7.000
4,,,,ARI 2,9,24,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,9,24,"Joe Nedney kicks off 66 yards, returned by LaRod Stephens-Howling for 20 yards (tackle by Tarell Brown)",0.000,0.540
4,9:16,1,10,ARI 24,9,24,Kurt Warner pass complete short left to Tim Hightower for 7 yards (tackle by Keith Smith),0.540,0.940
4,8:58,2,3,ARI 31,9,24,"Kurt Warner sacked by Ahmad Brooks for -4 yards. Kurt Warner fumbles (forced by Ahmad Brooks), recovered by Jeremy Bridges at ARI-27",0.940,-0.300
4,8:12,3,7,ARI 27,9,24,Kurt Warner sacked by Patrick Willis for -6 yards,-0.300,-1.960
4,7:50,4,13,ARI 21,9,24,"Ben Graham punts 51 yards, muffed catch by Arnaz Battle, ball out of bounds at SFO-22",-1.960,-0.410
4,7:39,1,10,SFO 22,9,24,Frank Gore middle for 3 yards (tackle by Gabe Watson),0.410,0.270
4,7:07,2,7,SFO 25,9,24,Glen Coffee right tackle for -3 yards (tackle by Gabe Watson and Chike Okeafor),0.270,-0.820
4,6:10,3,10,SFO 22,9,24,Alex Smith pass complete short left to Vernon Davis for 16 yards (tackle by Adrian Wilson and Antrel Rolle),-0.820,1.470
4,5:26,1,10,SFO 38,9,24,Moran Norris left guard for 4 yards (tackle by Chike Okeafor),1.470,1.460
4,4:39,2,6,SFO 42,9,24,Frank Gore left guard for 2 yards (tackle by Calais Campbell and Gabe Watson),1.460,1.020
4,3:56,3,4,SFO 44,9,24,Alex Smith pass complete short left to Michael Crabtree for 6 yards (tackle by Karlos Dansby and Bryant McFadden),1.020,2.260
4,3:11,1,10,,9,24,Glen Coffee right guard for 3 yards (tackle by Gabe Watson),2.260,2.120
4,3:05,,,,9,24,Timeout #1 by Arizona Cardinals,0.000,2.120
4,3:05,2,7,ARI 47,9,24,Glen Coffee middle for 2 yards (tackle by Alan Branch),2.120,1.690
4,3:00,,,,9,24,Timeout #2 by Arizona Cardinals,0.000,1.690
4,3:00,3,5,ARI 45,9,24,"Penalty on Adam Snyder: False Start, 5 yards (no play)",1.690,1.030
4,3:00,3,10,,9,24,Alex Smith pass complete short middle to Glen Coffee for 7 yards (tackle by Alan Branch and Rashad Johnson),1.030,0.400
4,2:50,,,,9,24,Timeout #3 by Arizona Cardinals,0.000,0.400
4,2:50,4,3,ARI 43,9,24,"Andy Lee punts 43 yards, touchback",0.400,-0.280
4,2:41,1,10,ARI 20,9,24,"Kurt Warner pass complete short right to Anquan Boldin for 13 yards (tackle by Mark Roman). Anquan Boldin fumbles (forced by Mark Roman), recovered by Mark Roman at ARI-33 (tackle by Tim Hightower)",0.280,-3.380
4,2:26,1,10,ARI 33,9,24,Glen Coffee middle for 6 yards (tackle by Clark Haggans),3.380,3.650
4,1:59,2,4,ARI 27,9,24,"Glen Coffee middle for 3 yards (tackle by Gerald Hayes and Chike Okeafor). Penalty on Darnell Dockett: Defensive Holding, 5 yards",3.650,4.310
4,1:55,1,10,ARI 19,9,24,Alex Smith kneels for -1 yards,4.310,3.630
4,1:14,2,11,ARI 20,9,24,Alex Smith kneels for -1 yards,3.630,2.810
4,0:53,3,12,ARI 21,9,24,Alex Smith kneels for -1 yards,2.810,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
