Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2,9:08,3,3,DAL 11,7,7,Tony Romo pass complete deep left to Terry Glenn for 27 yards (tackle by Gibril Wilson),-0.600,1.470
2,8:26,1,10,DAL 38,7,7,"Penalty on Kyle Kosier: False Start, 5 yards (no play)",1.470,1.140
2,8:07,1,15,DAL 33,7,7,Marion Barber right guard for 7 yards (tackle by Brandon Short and Carlos Emmons),1.140,1.190
2,7:25,2,8,DAL 40,7,7,Tony Romo pass complete short left to Oliver Hoyte for 6 yards (tackle by Antonio Pierce),1.190,1.290
2,6:45,3,2,DAL 46,7,7,"Tony Romo sacked by Mathias Kiwanuka for -2 yards. Tony Romo fumbles (forced by Mathias Kiwanuka), recovered by Marc Colombo at DAL-44",1.290,-0.460
2,5:50,4,4,DAL 44,7,7,"Mat McBriar punts 42 yards, fair catch by Chad Morton. Penalty on Miles Austin: Personal Foul, 15 yards",-0.460,-0.870
2,5:39,1,10,NYG 29,7,7,Eli Manning pass complete short right to Tim Carter for 11 yards (tackle by Terence Newman),0.870,1.600
2,4:56,1,10,NYG 40,7,7,Tiki Barber right end for 2 yards (tackle by Terence Newman and Bobby Carpenter),1.600,1.320
2,4:22,2,8,NYG 42,7,7,Tiki Barber right guard for 5 yards (tackle by Roy Williams and Bradie James),1.320,1.290
2,3:44,3,3,NYG 47,7,7,Tiki Barber right end for 20 yards (tackle by Roy Williams),1.290,3.380
2,3:02,1,10,DAL 33,7,7,Eli Manning pass incomplete deep middle intended for Tim Carter,3.380,2.840
2,2:52,2,10,DAL 33,7,7,Tiki Barber right end for no gain (tackle by Bobby Carpenter and Bradie James),2.840,2.150
2,2:12,3,10,DAL 33,7,7,"Penalty on Jeremy Shockey: False Start, 5 yards (no play)",2.150,1.490
2,2:00,3,15,DAL 38,7,7,"Penalty on David Diehl: False Start, 5 yards (no play)",1.490,0.830
2,2:00,3,20,DAL 43,7,7,Eli Manning pass complete deep right to David Tyree for 19 yards,0.830,2.020
2,1:30,4,1,DAL 24,7,7,Brandon Jacobs left end for -3 yards (tackle by DeMarcus Ware),2.020,-0.740
2,1:13,1,10,DAL 27,7,7,Marion Barber left guard for 7 yards (tackle by Antonio Pierce),0.740,1.140
2,0:52,2,3,DAL 34,7,7,Tony Romo pass complete short right to Terry Glenn for 9 yards (tackle by Kevin Dockery),1.140,1.800
2,0:45,,,,7,7,Timeout #1 by Dallas Cowboys,0.000,1.800
2,0:45,1,10,DAL 43,7,7,"Tony Romo pass complete short left to Terrell Owens for 9 yards (tackle by Sam Madison). Penalty on Terry Glenn: Illegal Block Above the , 10 yards",1.800,1.730
2,0:36,1,11,DAL 42,7,7,Tony Romo pass complete short right to Jason Witten for 8 yards (tackle by R.W. McQuarters),1.730,2.200
2,0:29,2,3,,7,7,Marion Barber middle for 2 yards (tackle by Gibril Wilson and Fred Robbins),2.200,1.750
2,0:22,,,,7,7,Timeout #2 by Dallas Cowboys,0.000,1.750
2,0:22,3,1,NYG 48,7,7,Marion Barber left tackle for 25 yards (tackle by James Butler),1.750,4.040
2,0:14,,,,7,7,Timeout #3 by Dallas Cowboys,0.000,4.040
2,0:14,1,10,NYG 23,7,7,Tony Romo pass incomplete,4.040,3.500
2,0:06,2,10,NYG 23,10,7,Martin Gramatica 41 yard field goal good,3.500,3.000
2,,,,DAL 30,10,7,Martin Gramatica kicks off 35 yards,0.000,0.940
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,10,7,"Martin Gramatica kicks off 66 yards, returned by Derrick Ward for 21 yards (tackle by Keith Davis)",0.000,0.610
3,14:55,1,10,NYG 25,10,7,Tiki Barber middle for 3 yards (tackle by Chris Canty),0.610,0.470
3,14:20,2,7,NYG 28,10,7,Eli Manning pass incomplete short left intended for Jim Finn,0.470,-0.230
3,14:10,3,7,NYG 28,10,7,Eli Manning pass complete short right to Plaxico Burress for 6 yards (tackle by Aaron Glenn),-0.230,-1.110
3,13:39,4,1,NYG 34,10,7,Jeff Feagles punts 16 yards,-1.110,-2.260
3,13:28,1,10,,10,7,Tony Romo pass incomplete short left intended for Patrick Crayton,2.260,1.710
3,13:24,2,10,,10,7,Tony Romo pass incomplete short right intended for Julius Jones,1.710,1.030
,,,,,,,"DAL challenged the ruling, and the original play was overturned.",,
3,13:22,3,10,,10,7,Tony Romo pass incomplete deep right intended for Terrell Owens,1.030,-0.060
3,13:15,4,10,,10,7,"Mat McBriar punts 50 yards, touchback",-0.060,-0.280
3,13:05,1,10,NYG 20,10,7,"Eli Manning sacked by DeMarcus Ware for 0 yards. Penalty on Bradie James: Illegal Contact, 5 yards (no play)",0.280,0.610
3,12:54,1,10,NYG 25,10,7,Tiki Barber left end for 7 yards (tackle by Terence Newman and Keith Davis),0.610,1.010
3,12:25,2,3,NYG 32,10,7,Tiki Barber right end for -1 yards (tackle by Alshermond Singleton),1.010,0.170
3,11:35,3,4,NYG 31,10,7,Eli Manning pass complete short right to Sinorice Moss for 10 yards (tackle by Kevin Burnett and Aaron Glenn),0.170,1.660
3,10:59,1,10,NYG 41,10,7,Tiki Barber left tackle for no gain (tackle by Akin Ayodele and Terence Newman),1.660,1.120
3,10:26,2,10,NYG 41,10,7,Eli Manning pass complete short left to Plaxico Burress for 11 yards (tackle by Anthony Henry),1.120,2.390
3,9:43,1,10,DAL 48,10,7,Eli Manning pass incomplete deep left intended for Jeremy Shockey (defended by Roy Williams),2.390,1.850
3,9:32,2,10,DAL 48,10,7,Eli Manning pass complete short left to Plaxico Burress for 4 yards,1.850,1.690
3,9:04,3,6,DAL 44,10,7,"Eli Manning pass complete short right to Tim Carter for 10 yards (tackle by Aaron Glenn). Penalty on Bob Whitfield: Personal Foul, 15 yards",1.690,2.320
3,8:47,1,10,DAL 49,10,7,"Tiki Barber right tackle for 2 yards (tackle by Kenyon Coleman). Tiki Barber fumbles (forced by Kenyon Coleman), recovered by Jim Finn at DAL-47",2.320,2.050
3,8:17,2,8,DAL 47,10,7,Eli Manning pass complete short left to Jeremy Shockey for 17 yards (tackle by Roy Williams),2.050,3.580
3,7:27,1,10,DAL 30,10,7,Eli Manning pass complete short middle to Brandon Jacobs for 9 yards (tackle by Bradie James and Akin Ayodele),3.580,4.250
3,6:46,2,1,DAL 21,10,7,Brandon Jacobs right tackle for 6 yards (tackle by Akin Ayodele),4.250,4.580
3,6:01,1,10,DAL 15,10,7,Eli Manning pass complete short left to Jeremy Shockey for 11 yards (tackle by Anthony Henry),4.580,6.280
3,5:31,1,4,DAL 4,10,7,Eli Manning pass incomplete short right intended for Plaxico Burress,6.280,5.340
3,5:21,2,4,DAL 4,10,7,Tiki Barber middle for -1 yards (tackle by Akin Ayodele),5.340,4.260
3,4:41,3,5,DAL 5,10,7,Eli Manning pass incomplete short middle intended for Jeremy Shockey (defended by Anthony Henry),4.260,3.010
3,4:35,4,5,DAL 5,10,10,Jay Feely 23 yard field goal good,3.010,3.000
3,,,,NYG 30,10,10,"Jay Feely kicks off 62 yards, returned by Miles Austin for 27 yards (tackle by James Butler)",0.000,1.270
3,4:26,1,10,DAL 35,10,10,Julius Jones right end for 3 yards (tackle by Barry Cofield and Will Demps),1.270,1.130
3,3:48,2,7,DAL 38,10,10,Tony Romo pass complete short middle to Terrell Owens for 15 yards (tackle by Will Demps),1.130,2.460
3,3:02,1,10,NYG 47,10,10,Tony Romo pass complete short left to Julius Jones for 11 yards (tackle by Carlos Emmons and Will Demps),2.460,3.180
3,2:19,1,10,NYG 36,10,10,Julius Jones right tackle for 5 yards (tackle by Brandon Short),3.180,3.310
3,1:46,2,5,NYG 31,10,10,Tony Romo pass complete short right to Patrick Crayton for 12 yards (tackle by Kevin Dockery and Gibril Wilson),3.310,4.310
3,1:04,1,10,NYG 19,10,10,Marion Barber middle for 3 yards (tackle by Mathias Kiwanuka),4.310,4.180
3,0:24,2,7,NYG 16,10,10,Tony Romo pass incomplete deep left intended for Terry Glenn (defended by Sam Madison),4.180,3.410
3,0:15,3,7,NYG 16,10,10,Tony Romo pass incomplete short middle intended for Terrell Owens,3.410,2.380
3,0:10,4,7,NYG 16,13,10,Martin Gramatica 35 yard field goal good,2.380,3.000
3,,,,DAL 30,13,10,"Martin Gramatica kicks off 62 yards, returned by Derrick Ward for 20 yards (tackle by Abram Elam)",0.000,0.810
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 28,13,10,Eli Manning pass incomplete short middle intended for Tiki Barber,0.810,0.260
4,14:54,2,10,NYG 28,13,10,Tiki Barber right end for 16 yards (tackle by Terence Newman and Kevin Burnett),0.260,1.860
4,14:18,1,10,NYG 44,13,10,"Tiki Barber right tackle for 3 yards (tackle by Bradie James). Penalty on David Tyree: Illegal Crackback, 15 yards",1.860,1.070
4,13:54,1,22,NYG 32,13,10,Eli Manning pass complete short middle to Jeremy Shockey for 6 yards (tackle by Akin Ayodele),1.070,0.510
4,13:14,2,16,NYG 38,13,10,Eli Manning pass complete short right to Brandon Jacobs for 43 yards (tackle by Roy Williams and Anthony Henry),0.510,4.310
4,12:20,1,10,DAL 19,13,10,"Tiki Barber middle for 4 yards (tackle by DeMarcus Ware). Penalty on NYG: Illegal Shift, 5 yards (no play)",4.310,3.970
4,11:58,1,15,DAL 24,13,10,Eli Manning pass complete short right to Tiki Barber for 10 yards (tackle by Akin Ayodele),3.970,4.530
4,11:32,2,5,DAL 14,13,10,Tiki Barber left guard for 6 yards (tackle by Jason Ferguson),4.530,5.370
4,10:42,1,8,DAL 8,13,10,Brandon Jacobs right tackle for 4 yards (tackle by Anthony Henry),5.370,5.340
4,10:01,2,4,DAL 4,13,10,Eli Manning pass incomplete short middle intended for Tiki Barber,5.340,4.490
4,9:52,3,4,DAL 4,13,10,Eli Manning pass incomplete short right intended for Plaxico Burress (defended by Aaron Glenn),4.490,3.030
4,9:48,4,4,DAL 4,13,13,Jay Feely 22 yard field goal good,3.030,3.000
4,,,,NYG 30,13,13,"Jay Feely kicks off 64 yards, returned by Miles Austin for 28 yards (tackle by Frank Walker)",0.000,1.200
4,9:38,1,10,DAL 34,13,13,Tony Romo pass complete short middle to Terrell Owens for 11 yards (tackle by Gibril Wilson),1.200,1.930
4,9:00,1,10,DAL 45,13,13,Julius Jones right end for -3 yards (tackle by Mathias Kiwanuka and Antonio Pierce),1.930,0.980
4,8:14,2,13,DAL 42,13,13,Tony Romo middle for 10 yards (tackle by Carlos Emmons),0.980,1.620
4,7:29,3,3,NYG 48,13,13,Tony Romo pass complete short left to Terrell Owens for 11 yards (tackle by Antonio Pierce),1.620,3.120
4,6:57,1,10,NYG 37,13,13,Tony Romo pass complete short left to Terrell Owens for 6 yards (tackle by Sam Madison),3.120,3.380
4,6:15,2,4,NYG 31,13,13,Tony Romo pass incomplete deep middle intended for Jason Witten,3.380,2.680
4,6:01,3,4,NYG 31,13,13,Tony Romo pass complete short right to Patrick Crayton for 11 yards (tackle by Kevin Dockery),2.680,4.240
4,5:39,1,10,NYG 20,13,13,Julius Jones right guard for 3 yards (tackle by Mathias Kiwanuka),4.240,4.120
4,5:08,2,7,NYG 17,13,13,Julius Jones left tackle for 2 yards (tackle by Antonio Pierce),4.120,3.700
4,4:31,,,,13,13,Timeout #1 by Dallas Cowboys,0.000,3.700
4,4:31,3,5,NYG 15,13,13,"Tony Romo pass complete short right to Terry Glenn for 10 yards (tackle by Kevin Dockery). Penalty on Jason Bell: Personal Foul, 3 yards",3.700,6.740
4,4:26,1,2,NYG 2,13,13,Marion Barber right tackle for no gain (tackle by Gibril Wilson and Mathias Kiwanuka),6.740,5.720
4,3:42,2,2,NYG 2,13,13,"Tony Romo pass incomplete short middle intended for Sam Hurd. Penalty on Terrell Owens: False Start, 5 yards (no play)",5.720,4.760
4,3:38,2,7,NYG 7,19,13,"Marion Barber right tackle for 7 yards, touchdown",4.760,7.000
4,,,,NYG 2,20,13,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,DAL 30,20,13,"Martin Gramatica kicks off 61 yards, returned by Derrick Ward for 28 yards (tackle by Kevin Burnett)",0.000,1.400
4,3:28,1,10,NYG 37,20,13,Eli Manning pass complete short middle to Plaxico Burress for 8 yards (tackle by Bradie James),1.400,1.940
4,3:05,2,2,NYG 45,20,13,Tiki Barber left tackle for 4 yards (tackle by Roy Williams),1.940,2.190
4,2:45,1,10,NYG 49,20,13,Eli Manning pass complete short middle to Tiki Barber for 2 yards (tackle by Kevin Burnett),2.190,1.920
4,2:23,2,8,DAL 49,20,13,Eli Manning pass complete short right to Plaxico Burress for 9 yards (tackle by Aaron Glenn),1.920,2.920
4,2:00,1,10,DAL 40,20,13,Eli Manning pass complete short middle to Tiki Barber for 28 yards (tackle by Aaron Glenn and Keith Davis),2.920,4.780
4,1:42,,,,20,13,Timeout #1 by New York Giants,0.000,4.780
4,1:42,1,10,DAL 12,20,13,Eli Manning pass complete short middle to Tiki Barber for 7 yards (tackle by Keith Davis),4.780,5.410
4,1:12,2,3,DAL 5,20,19,"Eli Manning pass complete short left to Plaxico Burress for 5 yards, touchdown",5.410,7.000
4,,,,DAL 2,20,20,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,20,20,"Jay Feely kicks off 57 yards, returned by Miles Austin for 19 yards (tackle by James Butler)",0.000,1.070
4,1:00,1,10,DAL 32,20,20,Tony Romo pass complete deep left to Jason Witten for 42 yards (tackle by Will Demps and Antonio Pierce),1.070,3.840
4,0:24,1,10,NYG 26,20,20,Marion Barber right tackle for 1 yard (tackle by Will Demps and Mathias Kiwanuka),3.840,3.430
4,0:16,,,,20,20,Timeout #2 by Dallas Cowboys,0.000,3.430
4,0:16,2,9,NYG 25,20,20,"Penalty on Flozell Adams: False Start, 5 yards (no play)",3.430,2.760
4,0:16,2,14,NYG 30,20,20,Tony Romo pass incomplete short middle intended for Anthony Fasano,2.760,2.080
4,0:11,3,14,NYG 30,20,20,Marion Barber right guard for 2 yards (tackle by Fred Robbins),2.080,1.590
4,0:06,,,,20,20,Timeout #3 by Dallas Cowboys,0.000,0.000
4,0:06,,,,20,20,Timeout #2 by New York Giants,0.000,1.590
4,0:06,4,12,NYG 28,23,20,Martin Gramatica 46 yard field goal good,1.590,3.000
4,,,,DAL 30,23,20,Martin Gramatica kicks off 30 yards (tackle by Bobby Carpenter),0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
