0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,outdoors
Surface,fieldturf
Duration,3:05
Attendance,78666
Weather,"45 degrees, relative humidity 47%, wind 9 mph"
Vegas Line,Dallas Cowboys -3.5
Over/Under,44.0 (under)
