#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:02,NYG 3,7,4:30,38,Punt
2,1,4:50,NYG 26,5,2:53,16,Punt
3,1,0:43,NYG 23,6,2:48,32,Punt
4,2,11:25,NYG 34,3,2:17,-12,Punt
5,2,8:26,NYG 43,7,4:03,36,Field Goal
6,2,3:16,NYG 21,10,2:09,79,Touchdown
7,3,15:00,NYG 31,5,2:45,16,Punt
8,3,11:08,SEA 26,4,0:48,1,Field Goal
9,3,8:50,NYG 21,4,2:09,43,Interception
10,3,4:36,NYG 30,6,2:50,2,Punt
11,4,14:53,NYG 15,6,3:39,33,Punt
12,4,4:33,NYG 39,8,2:34,61,Touchdown
13,4,1:23,,6,1:23,28,Missed FG
14,5,13:41,NYG 49,7,2:58,15,Missed FG
15,5,7:40,NYG 20,5,1:35,53,Missed FG
