Player,Pos
Michael Vick,QB
Warrick Dunn,RB
Justin Griffith,FB
Dez White,WR
Peerless Price,WR
Alge Crumpler,TE
Steve Herndon,LT
Roberto Garza,LG
Todd McClure,C
Kynan Forney,RG
Todd Weiner,RT
Patrick Kerney,LDE
Roderick Coleman,UT
Ed Jasper,NT
Brady Smith,RDE
Matt Stewart,OLB
Keith Brooking,LLB
Chris Draft,MLB
Kevin Mathis,LCB
Jason Webster,RCB
Bryan Scott,SS
Cory Hall,FS
