Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chad Morton,WAS,3,72,24.0,0,0,1,20,20.0,0,0
Zeron Flemister,WAS,2,22,11.0,0,0,0,0,,0,0
Patrick Johnson,WAS,1,21,21.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,CHI,0,0,,0,0,4,56,14.0,0,0
Jerry Azumah,CHI,3,52,17.3,0,0,0,0,,0,0
Rabih Abdullah,CHI,1,17,17.0,0,0,0,0,,0,0
Joe Tafoya,CHI,1,19,19.0,0,0,0,0,,0,0
