Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3,10:20,1,10,NWE 41,10,10,Albert Wilson pass complete short left to Patrick Laird for 20 yards (tackle by Dont'a Hightower),2.850,4.170
3,9:29,1,10,NWE 21,10,10,Ryan Fitzpatrick pass incomplete deep left intended for Mike Gesicki,4.170,3.630
3,9:25,2,10,NWE 21,10,10,"Penalty on MIA: Offensive Too Many Men on Field, 5 yards (no play)",3.630,2.950
3,9:25,2,15,NWE 26,10,10,Ryan Fitzpatrick right tackle for 10 yards (tackle by Dont'a Hightower and J.C. Jackson),2.950,3.630
3,8:37,3,5,NWE 16,10,10,Ryan Fitzpatrick pass complete short middle to Mike Gesicki for 14 yards (tackle by Stephon Gilmore),3.630,6.740
3,7:48,1,2,NWE 2,16,10,"Ryan Fitzpatrick up the middle for 2 yards, touchdown",6.740,7.000
3,7:42,,,NWE 15,17,10,Jason Sanders kicks extra point good,0.000,0.000
3,7:42,,,MIA 35,17,10,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,7:42,1,10,NWE 25,17,10,Tom Brady pass incomplete short right intended for N'Keal Harry,0.610,0.060
3,7:37,2,10,NWE 25,17,10,Tom Brady pass complete short middle to James White for 12 yards (tackle by Jerome Baker),0.060,1.400
3,7:02,1,10,NWE 37,17,10,Sony Michel up the middle for 4 yards (tackle by Adrian Colbert and Christian Wilkins),1.400,1.400
3,6:32,2,6,NWE 41,17,10,Tom Brady pass incomplete short middle intended for Julian Edelman,1.400,0.700
3,6:28,3,6,NWE 41,17,10,Tom Brady pass complete short right to Mohamed Sanu for 10 yards (tackle by Jerome Baker),0.700,2.320
3,5:48,1,10,MIA 49,17,10,Sony Michel left end for 8 yards (tackle by Eric Rowe and Jerome Baker),2.320,2.860
3,5:12,2,2,MIA 41,17,10,Sony Michel up the middle for 3 yards (tackle by Trent Harris and John Jenkins),2.860,3.050
3,4:35,1,10,MIA 38,17,16,"Tom Brady pass complete short right to Elandon Roberts for 38 yards, touchdown",3.050,7.000
3,4:26,,,MIA 15,17,17,Nick Folk kicks extra point good,0.000,0.000
3,4:26,,,NWE 35,17,17,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
3,4:26,1,10,MIA 25,17,17,"Ryan Fitzpatrick right guard for 2 yards (tackle by Deatrich Wise). Penalty on Deatrich Wise: Horse Collar Tackle, 15 yards",0.610,1.730
3,4:04,1,10,MIA 42,17,17,Ryan Fitzpatrick pass complete short right to Patrick Laird for 11 yards (tackle by Patrick Chung and Chase Winovich),1.730,2.460
3,3:21,1,10,NWE 47,17,17,Patrick Laird left guard for 1 yard (tackle by Danny Shelton and Lawrence Guy),2.460,2.050
3,2:37,2,9,NWE 46,17,17,Ryan Fitzpatrick pass complete short middle to Isaiah Ford for 11 yards (tackle by Duron Harmon),2.050,3.250
3,2:01,1,10,NWE 35,17,17,Samaje Perine up the middle for 3 yards (tackle by Jamie Collins and Kyle Van Noy),3.250,3.110
3,1:15,2,7,NWE 32,17,17,Ryan Fitzpatrick pass incomplete deep left intended for Mike Gesicki,3.110,2.410
3,1:11,3,7,NWE 32,17,17,Ryan Fitzpatrick sacked by Jamie Collins for -6 yards,2.410,0.720
3,0:23,4,13,NWE 38,17,17,"Penalty on MIA: Delay of Game, 5 yards (no play)",0.720,0.400
3,0:11,4,18,NWE 43,17,17,"Matt Haack punts 33 yards, fair catch by Mohamed Sanu at NE-10",0.400,0.380
3,0:04,1,10,NWE 10,17,17,Sony Michel right end for 7 yards (tackle by Nik Needham),-0.380,-0.090
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NWE 17,17,17,Sony Michel right guard for 9 yards (tackle by Adrian Colbert and Calvin Munson),-0.090,0.670
4,14:20,1,10,NWE 26,17,17,Sony Michel right guard for 4 yards (tackle by Trent Harris),0.670,0.670
4,13:36,2,6,NWE 30,17,17,Tom Brady sacked by Trent Harris for -4 yards,0.670,-0.560
4,12:56,3,10,NWE 26,17,17,"Tom Brady pass complete short right to James White for 15 yards (tackle by Montre Hartage) Penalty on NWE: Illegal Shift, 5 yards (no play)",-0.560,-1.220
4,12:39,3,15,NWE 21,17,17,Tom Brady pass complete short left to N'Keal Harry for 7 yards (tackle by Montre Hartage and Nik Needham),-1.220,-1.500
4,12:01,4,8,NWE 28,17,17,Jake Bailey punts 35 yards out of bounds,-1.500,-1.400
4,11:52,1,10,MIA 37,17,17,Patrick Laird right guard for 2 yards (tackle by Elandon Roberts and Dont'a Hightower),1.400,1.130
4,11:10,2,8,MIA 39,17,17,Ryan Fitzpatrick pass complete short left to Isaiah Ford for 15 yards (tackle by J.C. Jackson),1.130,2.520
4,10:30,1,10,NWE 46,17,17,Ryan Fitzpatrick pass incomplete short middle intended for Albert Wilson,2.520,1.980
4,10:28,2,10,NWE 46,17,17,Ryan Fitzpatrick pass complete short middle to DeVante Parker for 23 yards (tackle by J.C. Jackson and Stephon Gilmore),1.980,4.040
4,9:36,,,,,,Timeout #1 by Miami Dolphins,,
4,9:36,1,10,NWE 23,17,17,Albert Wilson pass incomplete deep right intended for Durham Smythe,4.040,3.500
4,9:30,2,10,NWE 23,17,17,"Ryan Fitzpatrick pass incomplete short left intended for Isaiah Ford. Penalty on J.C. Jackson: Defensive Pass Interference, 4 yards (no play)",3.500,4.310
4,9:26,1,10,NWE 19,17,17,Ryan Fitzpatrick pass incomplete short left intended for Durham Smythe,4.310,3.750
4,9:23,2,10,NWE 19,17,17,Ryan Fitzpatrick pass complete short left to Isaiah Ford for 5 yards (tackle by J.C. Jackson),3.750,3.760
4,8:40,3,5,NWE 14,17,17,Ryan Fitzpatrick pass incomplete short right intended for DeVante Parker (defended by Duron Harmon),3.760,2.560
4,8:33,4,5,NWE 14,20,17,Jason Sanders 32 yard field goal good,2.560,3.000
4,8:29,,,MIA 35,20,17,"Jason Sanders kicks off 63 yards, returned by Brandon Bolden for 38 yards (tackle by Montre Hartage and Mack Hollins)",0.000,1.600
4,8:21,1,10,NWE 40,20,17,Tom Brady pass complete short middle to James White for 8 yards (tackle by Jerome Baker),1.600,2.130
4,7:40,2,2,NWE 48,20,17,Rex Burkhead left end for 14 yards (tackle by Adrian Colbert),2.130,3.050
4,6:56,1,10,MIA 38,20,17,Sony Michel up the middle for 2 yards (tackle by Jerome Baker and Trent Harris),3.050,2.780
4,6:21,2,8,MIA 36,20,17,Tom Brady pass complete short left to Ben Watson for 4 yards (tackle by Andrew Van Ginkel),2.780,2.610
4,5:37,3,4,MIA 32,20,17,Tom Brady pass complete deep middle to Mohamed Sanu for 22 yards (tackle by Nik Needham),2.610,4.910
4,4:50,1,10,MIA 10,20,17,Sony Michel left tackle for 2 yards (tackle by Christian Wilkins and Davon Godchaux),4.910,4.570
4,4:08,2,8,MIA 8,20,17,Tom Brady pass incomplete short left intended for N'Keal Harry,4.570,3.580
4,3:59,3,8,MIA 8,20,17,"Penalty on Ben Watson: False Start, 5 yards (no play)",3.580,3.060
4,3:59,3,13,MIA 13,20,23,"Tom Brady pass complete short right to James White for 13 yards, touchdown",3.060,7.000
4,3:53,,,MIA 15,20,24,Nick Folk kicks extra point good,0.000,0.000
4,3:53,,,NWE 35,20,24,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
4,3:53,1,10,MIA 25,20,24,Ryan Fitzpatrick pass incomplete short left intended for Patrick Laird,0.610,0.060
4,3:47,2,10,MIA 25,20,24,Ryan Fitzpatrick pass complete short middle to Albert Wilson for 10 yards (tackle by Jonathan Jones),0.060,1.270
4,3:06,1,10,MIA 35,20,24,Ryan Fitzpatrick pass incomplete deep right intended for Mike Gesicki (defended by Patrick Chung),1.270,0.720
4,3:01,2,10,MIA 35,20,24,Ryan Fitzpatrick pass complete short right to Mike Gesicki for 9 yards (tackle by Patrick Chung),0.720,1.220
4,2:56,3,1,MIA 44,20,24,Ryan Fitzpatrick pass complete short left to Isaiah Ford for 5 yards (tackle by J.C. Jackson),1.220,2.190
4,2:16,1,10,MIA 49,20,24,"Ryan Fitzpatrick aborted snap, recovered by Ryan Fitzpatrick at MIA-47 and returned for -2 yards",2.190,1.380
4,2:00,2,12,MIA 47,20,24,Ryan Fitzpatrick pass complete deep right to DeVante Parker for 24 yards (tackle by Stephon Gilmore),1.380,3.640
4,1:21,1,10,NWE 29,20,24,Ryan Fitzpatrick pass complete short left to DeVante Parker for 5 yards (tackle by Stephon Gilmore),3.640,3.780
4,1:15,2,5,NWE 24,20,24,Ryan Fitzpatrick pass incomplete deep right intended for Isaiah Ford,3.780,3.070
4,1:10,3,5,NWE 24,20,24,Ryan Fitzpatrick pass complete short right to Albert Wilson for 7 yards (tackle by Jonathan Jones),3.070,4.440
4,0:40,1,10,NWE 17,20,24,Ryan Fitzpatrick pass complete short left to DeVante Parker for 8 yards (tackle by Stephon Gilmore),4.440,5.290
4,0:35,2,2,NWE 9,20,24,Ryan Fitzpatrick pass complete short middle to Isaiah Ford for 4 yards (tackle by J.C. Jackson),5.290,6.060
4,0:29,,,,,,Timeout #2 by Miami Dolphins,,
4,0:29,1,5,NWE 5,26,24,"Ryan Fitzpatrick pass complete short middle to Mike Gesicki for 5 yards, touchdown",6.060,7.000
4,0:24,,,NWE 15,27,24,"Jason Sanders kicks extra point good. Penalty on Danny Shelton: Unnecessary Roughness, 15 yards",0.000,0.000
4,0:24,,,MIA 50,27,24,"Jason Sanders kicks off 50 yards, touchback.",0.000,0.610
4,0:24,1,10,NWE 25,27,24,Tom Brady pass incomplete deep middle intended for Julian Edelman (defended by Montre Hartage),0.610,0.060
4,0:20,2,10,NWE 25,27,24,Tom Brady pass complete short middle to Julian Edelman for 12 yards (tackle by Montre Hartage),0.060,1.400
4,0:15,,,,,,Timeout #1 by New England Patriots,,
4,0:15,1,10,NWE 37,27,24,Tom Brady pass incomplete deep left intended for Phillip Dorsett (defended by Nate Brooks),1.400,0.860
4,0:09,2,10,NWE 37,27,24,Tom Brady pass incomplete deep right intended for N'Keal Harry,0.860,0.170
4,0:02,,,,,,Timeout #2 by New England Patriots,,
4,0:02,3,10,NWE 37,27,24,"Tom Brady pass complete short right to Julian Edelman for no gain. Julian Edelman fumbles, recovered by Tom Brady at NE-37, lateral to James White for no gain, lateral to Joe Thuney for no gain. Joe Thuney fumbles, recovered by Tom Brady at NE-37, lateral to Ben Watson for no gain, lateral to Julian Edelman for no gain, lateral to Joe Thuney for no gain, lateral to Mohamed Sanu for no gain, lateral to Jerome Baker for no gain, lateral to James White for no gain. James White fumbles (forced by Jerome Baker), recovered by Samuel Eguavoen at NE-38",0.170,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
