Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,3:55,2,8,PHI 35,0,0,Donovan McNabb pass complete to Brian Westbrook for 9 yards (tackle by Demetric Evans and Marcus Washington),0.860,1.860
1,3:13,1,10,PHI 44,0,0,Donovan McNabb pass incomplete intended for Brian Westbrook,1.860,1.320
1,3:05,2,10,PHI 44,6,0,"Donovan McNabb pass complete to Reggie Brown for 56 yards, touchdown",1.320,7.000
1,,,,WAS 2,7,0,David Akers kicks extra point good,0.000,0.000
1,,,,PHI 30,7,0,"Jose Cortez kicks off 62 yards, returned by Ladell Betts for 27 yards (tackle by Zeke Moreno)",0.000,1.270
1,2:49,1,10,WAS 35,7,0,Clinton Portis right end for 2 yards (tackle by Jeremiah Trotter and Dhani Jones),1.270,0.990
1,2:15,2,8,WAS 37,7,0,Mark Brunell pass complete to Santana Moss for 20 yards (tackle by Brian Dawkins),0.990,2.720
1,1:40,1,10,PHI 43,7,0,Mark Brunell pass complete to Chris Cooley for 18 yards (tackle by Michael Lewis),2.720,3.910
1,1:04,1,10,PHI 25,7,0,Clinton Portis left guard for 3 yards (tackle by N.D. Kalu),3.910,3.770
1,0:28,2,7,PHI 22,7,0,"Mark Brunell pass complete to Chris Cooley for 14 yards (tackle by Roderick Hood). Penalty on Derrick Dockery: Offensive Holding, 10 yards (no play)",3.770,2.420
1,0:06,2,17,PHI 32,7,0,Mark Brunell pass incomplete intended for James Thrash,2.420,1.750
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,17,PHI 32,7,0,Mark Brunell pass complete to Santana Moss for 18 yards (tackle by Jeremiah Trotter),1.750,4.650
2,14:36,1,10,PHI 14,7,0,Clinton Portis left guard for 3 yards (tackle by Keith Adams),4.650,4.520
2,14:01,2,7,PHI 11,7,0,Clinton Portis right end for 3 yards (tackle by Jevon Kearse),4.520,4.280
2,13:23,3,4,PHI 8,7,0,Mark Brunell pass complete to Chris Cooley for 2 yards (tackle by Brian Dawkins and Michael Lewis),4.280,3.010
2,12:40,4,2,PHI 6,7,3,John Hall 24 yard field goal good,3.010,3.000
2,,,,WAS 30,7,3,John Hall kicks off 63 yards,0.000,1.600
2,12:37,1,10,PHI 40,7,3,Donovan McNabb pass complete to Brian Westbrook for 18 yards (tackle by Lemar Marshall),1.600,2.790
2,12:10,1,10,WAS 42,7,3,Brian Westbrook up the middle for -2 yards (tackle by Aki Jones),2.790,1.970
2,11:30,2,12,WAS 44,7,3,Donovan McNabb for 7 yards,1.970,2.210
2,10:57,3,5,WAS 37,7,3,Brian Westbrook left end for -3 yards (tackle by Chris Clemons),2.210,0.590
2,10:26,4,8,WAS 40,7,3,"Reggie Hodges punts 31 yards, fair catch by James Thrash",0.590,0.380
2,10:19,1,10,WAS 9,7,3,Clinton Portis right tackle for 1 yard (tackle by Trent Cole),-0.380,-0.710
2,9:41,2,9,WAS 10,7,3,Mark Brunell pass complete to Santana Moss for 7 yards (tackle by Roderick Hood),-0.710,-0.480
2,9:03,3,2,WAS 17,7,3,Mark Brunell pass incomplete intended for Santana Moss,-0.480,-2.320
2,8:59,4,2,WAS 17,7,3,"Derrick Frost punts 46 yards, returned by Lito Sheppard for 8 yards (tackle by James Thrash)",-2.320,-1.930
2,8:47,1,10,PHI 45,7,3,Brian Westbrook right end for 1 yard (tackle by Shawn Springs),1.930,1.520
2,8:07,2,9,PHI 46,7,3,Donovan McNabb pass complete to L.J. Smith for 10 yards (tackle by Shawn Springs and Joe Salave'a). Penalty on Walt Harris: Illegal Contact (Declined),1.520,2.650
2,8:07,1,10,WAS 44,7,3,"Penalty on Donovan McNabb: Delay of Game, 5 yards (no play)",2.650,2.320
2,7:07,1,15,WAS 49,7,3,Donovan McNabb pass incomplete intended for Brian Westbrook,2.320,1.440
2,7:02,2,15,WAS 49,7,3,Donovan McNabb pass incomplete intended for L.J. Smith (defended by Nic Clemons),1.440,0.760
2,6:58,,,,7,3,Timeout #1 by Philadelphia Eagles,0.000,0.760
2,6:58,3,15,WAS 49,7,3,Donovan McNabb pass incomplete intended for Reggie Brown. Penalty on Shawn Andrews: Offensive Holding (Declined),0.760,0.000
2,6:51,4,15,WAS 49,7,3,"Reggie Hodges punts 29 yards, fair catch by James Thrash",0.000,-0.340
2,6:46,1,10,WAS 21,7,3,Clinton Portis right end for 15 yards (tackle by Lito Sheppard),0.340,1.330
2,6:06,1,10,WAS 36,7,3,Clinton Portis right end for 4 yards (tackle by Jevon Kearse),1.330,1.330
2,5:29,2,6,WAS 40,7,3,Santana Moss right end for 2 yards (tackle by Brian Dawkins),1.330,0.890
2,5:09,3,4,WAS 42,7,3,Mark Brunell pass complete to Chris Cooley for 18 yards (tackle by Sheldon Brown and Roderick Hood),0.890,2.920
2,4:28,1,10,PHI 40,7,3,"Mark Brunell pass incomplete intended for David Patten. Penalty on Lito Sheppard: Defensive Pass Interfere, 39 yards (no play)",2.920,6.970
2,4:21,1,1,PHI 1,7,9,"Mike Sellers up the middle for 1 yard, touchdown",6.970,7.000
,,,,,,,"PHI challenged the ruling, and the play was upheld.",,
2,,,,PHI 2,7,10,John Hall kicks extra point good,0.000,0.000
2,,,,WAS 30,7,10,"John Hall kicks off 67 yards, returned by Roderick Hood for 35 yards. Penalty on Matt Ware: Offensive Holding, 10 yards",,
2,4:11,1,10,PHI 18,7,10,Donovan McNabb pass incomplete intended for Brian Westbrook,0.040,-0.490
2,4:07,2,10,PHI 18,7,10,Lamar Gordon left tackle for 5 yards (tackle by Phillip Daniels),-0.490,-0.530
2,3:28,3,5,PHI 23,7,10,Donovan McNabb pass complete to Reggie Brown for 4 yards (tackle by Marcus Washington),-0.530,-1.570
2,2:54,4,1,PHI 27,7,10,"Reggie Hodges punts 32 yards, returned by James Thrash for no gain",-1.570,-1.660
2,2:44,1,10,WAS 41,7,10,Mark Brunell pass complete to Chris Cooley for 14 yards (tackle by Michael Lewis),1.660,2.590
2,2:23,1,10,PHI 45,7,10,Mark Brunell pass complete to Chris Cooley for 2 yards (tackle by Michael Lewis and Darwin Walker),2.590,2.310
2,2:00,2,8,PHI 43,7,10,Mark Brunell pass complete to Santana Moss for 15 yards (tackle by Michael Lewis),2.310,3.710
2,1:24,1,10,PHI 28,7,10,Mark Brunell pass complete to Clinton Portis for 6 yards,3.710,3.980
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:14,2,4,PHI 22,7,10,Clinton Portis left tackle for 2 yards (tackle by Jeremiah Trotter and Michael Lewis),3.980,3.530
2,0:44,3,2,PHI 20,7,10,"Mark Brunell sacked by Trent Cole for -7 yards. Mark Brunell fumbles (forced by Trent Cole), recovered by Juqua Thomas at PHI-27 and returned for 16 yards (tackle by Clinton Portis)",3.530,-1.800
2,0:35,1,10,PHI 43,7,10,Donovan McNabb pass complete to Greg Lewis for 18 yards (tackle by Carlos Rogers),1.800,2.980
2,0:28,,,,7,10,Timeout #3 by Philadelphia Eagles,0.000,2.980
2,0:28,1,10,WAS 39,7,10,Donovan McNabb pass complete to Billy McMullen for 15 yards (tackle by Ryan Clark and Walt Harris),2.980,3.970
2,0:28,1,10,WAS 24,7,10,Donovan McNabb sacked by Phillip Daniels for -7 yards,3.970,2.490
2,0:12,2,17,WAS 31,7,10,"Donovan McNabb pass incomplete. Penalty on Shawn Andrews: False Start, 5 yards (no play)",2.490,1.820
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,10,"John Hall kicks off 70 yards, returned by Roderick Hood for 20 yards (tackle by Ade Jimoh)",0.000,0.280
3,14:53,1,10,PHI 20,7,10,Donovan McNabb pass complete to Greg Lewis for 5 yards (tackle by Shawn Springs),0.280,0.410
3,14:22,2,5,PHI 25,7,10,Lamar Gordon up the middle for 2 yards (tackle by Phillip Daniels),0.410,-0.030
3,13:42,3,3,PHI 27,7,10,"Donovan McNabb for no gain. Donovan McNabb fumbles, ball out of bounds at PHI-24",-0.030,-1.770
3,13:38,4,6,PHI 24,7,10,"Reggie Hodges punts 38 yards, muffed catch by James Thrash, recovered by Pierson Prioleau and returned for no gain",-1.770,-1.860
3,13:25,1,10,WAS 44,7,10,Clinton Portis left end for no gain (tackle by Mike Patterson),1.860,1.320
3,12:51,2,10,WAS 44,7,10,Mark Brunell pass complete to Clinton Portis for 6 yards (tackle by Jeremiah Trotter),1.320,1.420
3,12:14,3,4,WAS 50,7,10,Mark Brunell pass incomplete intended for Santana Moss (defended by Roderick Hood),1.420,-0.060
3,12:09,4,4,WAS 50,7,10,"Derrick Frost punts 50 yards, touchback",-0.060,-0.280
3,12:00,1,10,PHI 20,7,10,Brian Westbrook left end for 4 yards (tackle by Lemar Marshall),0.280,0.270
3,11:22,2,6,PHI 24,7,10,Donovan McNabb pass complete to Josh Parry for 5 yards (tackle by Marcus Washington),0.270,0.230
3,10:39,3,1,PHI 29,7,10,Brian Westbrook right end for 2 yards (tackle by LaVar Arrington),0.230,1.000
3,10:01,1,10,PHI 31,7,10,Donovan McNabb pass complete to Billy McMullen for 38 yards (tackle by Lemar Marshall),1.000,3.510
3,9:20,1,10,WAS 31,7,10,Donovan McNabb pass complete to Stephen Spach for 6 yards (tackle by Marcus Washington),3.510,3.780
3,8:47,2,4,WAS 25,7,10,Brian Westbrook left end for -1 yards (tackle by LaVar Arrington),3.780,2.940
3,8:07,3,5,WAS 26,7,10,Donovan McNabb pass complete to Reggie Brown for 6 yards (tackle by Walt Harris),2.940,4.240
3,7:29,1,10,WAS 20,7,10,Donovan McNabb pass incomplete intended for Greg Lewis,4.240,3.690
,,,,,,,"PHI challenged the ruling, and the play was upheld.",,
3,7:16,2,10,WAS 20,7,10,Brian Westbrook up the middle for 4 yards (tackle by Phillip Daniels),3.690,3.520
3,6:34,3,6,WAS 16,7,10,Donovan McNabb pass incomplete intended for Brian Westbrook,3.520,2.400
3,6:31,4,6,WAS 16,10,10,David Akers 34 yard field goal good,2.400,3.000
3,,,,PHI 30,10,10,"Jose Cortez kicks off 58 yards, returned by Ladell Betts for 40 yards (tackle by Reno Mahe)",0.000,2.390
3,6:17,1,10,PHI 48,10,10,Clinton Portis left end for -1 yards (tackle by Keith Adams),2.390,1.710
3,5:38,2,11,PHI 49,10,10,Mark Brunell pass incomplete intended for Chris Cooley (defended by Jeremiah Trotter),1.710,1.030
3,5:33,3,11,PHI 49,10,10,Mark Brunell pass complete to Ladell Betts for 26 yards (tackle by Brian Dawkins),1.030,4.040
3,4:54,1,10,PHI 23,10,10,Clinton Portis up the middle for no gain (tackle by Keith Adams and Jeremiah Trotter),4.040,3.500
3,4:18,2,10,PHI 23,10,10,Mark Brunell left end for 4 yards (tackle by Trent Cole),3.500,3.340
3,3:38,3,6,PHI 19,10,10,"Mark Brunell pass complete to Chris Cooley for 13 yards (tackle by Brian Dawkins). Chris Cooley fumbles (forced by Brian Dawkins), recovered by Derrick Dockery at PHI-6",3.340,5.830
3,2:51,1,6,PHI 6,10,16,"Clinton Portis up the middle for 6 yards, touchdown",5.830,7.000
3,,,,PHI 2,10,17,John Hall kicks extra point good,0.000,0.000
3,,,,WAS 30,10,17,"John Hall kicks off 64 yards, returned by Roderick Hood for 29 yards (tackle by James Thrash)",0.000,1.270
3,2:41,1,10,PHI 35,10,17,Brian Westbrook right tackle for 5 yards (tackle by Demetric Evans),1.270,1.400
3,2:02,2,5,PHI 40,10,17,Brian Westbrook left tackle for 6 yards (tackle by LaVar Arrington),1.400,1.990
3,1:27,1,10,PHI 46,10,17,Donovan McNabb pass complete to Billy McMullen for 7 yards (tackle by LaVar Arrington),1.990,2.400
3,0:53,2,3,WAS 47,10,17,Brian Westbrook right end for no gain (tackle by LaVar Arrington and Shawn Springs),2.400,1.690
3,0:15,3,3,WAS 47,10,17,Donovan McNabb up the middle for 5 yards (tackle by Phillip Daniels),1.690,2.790
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 42,10,17,Donovan McNabb pass incomplete intended for Lamar Gordon,2.790,2.240
4,14:56,2,10,WAS 42,10,17,Brian Westbrook right end for 1 yard (tackle by Joe Salave'a),2.240,1.680
4,14:14,3,9,WAS 41,10,17,Donovan McNabb sacked by Marcus Washington for -6 yards,1.680,0.130
4,13:55,4,15,WAS 47,10,17,"Reggie Hodges punts 47 yards, touchback. Penalty on Ade Jimoh: Offensive Holding, 10 yards",0.130,0.380
4,13:44,1,10,WAS 10,10,17,Mark Brunell pass complete to Mike Sellers for 5 yards (tackle by Dhani Jones),-0.380,-0.350
4,13:04,2,5,WAS 15,10,17,Clinton Portis left end for 6 yards (tackle by Michael Lewis),-0.350,0.340
4,12:26,1,10,WAS 21,10,17,Ladell Betts left end for 4 yards (tackle by Keith Adams),0.340,0.340
4,11:49,2,6,WAS 25,10,17,Mark Brunell pass complete to Santana Moss for 5 yards (tackle by Jeremiah Trotter),0.340,0.300
4,11:10,3,1,WAS 30,10,17,Mark Brunell pass complete to Mike Sellers for 13 yards (tackle by Brian Dawkins and Michael Lewis),0.300,1.800
4,10:33,1,10,WAS 43,10,17,Mark Brunell pass complete to Mike Sellers for 8 yards (tackle by Dhani Jones),1.800,2.330
4,9:57,2,2,PHI 49,10,17,Clinton Portis right end for no gain (tackle by Jevon Kearse),2.330,1.620
4,9:15,3,2,PHI 49,10,17,Mark Brunell for 3 yards,1.620,2.520
4,8:47,1,10,PHI 46,10,17,Clinton Portis left end for 5 yards (tackle by Keith Adams and Dhani Jones),2.520,2.650
4,8:10,2,5,PHI 41,10,17,Mark Brunell pass complete to Santana Moss for no gain,2.650,1.950
4,7:33,3,5,PHI 41,10,17,Mark Brunell pass incomplete intended for David Patten,1.950,0.530
4,7:26,4,5,PHI 41,10,17,Derrick Frost punts 36 yards,0.530,0.380
4,7:17,1,10,PHI 5,10,17,Donovan McNabb pass complete to Stephen Spach for 8 yards (tackle by Lemar Marshall),-0.380,-0.190
4,6:48,2,2,PHI 13,10,17,Brian Westbrook right end for -2 yards (tackle by LaVar Arrington),-0.190,-0.720
4,6:06,3,4,PHI 11,10,17,"Donovan McNabb pass complete to Reggie Brown for 2 yards (tackle by Carlos Rogers). Reggie Brown fumbles (forced by Carlos Rogers), ball out of bounds at PHI-13",-0.720,-2.490
4,5:57,4,2,PHI 13,10,17,"Reggie Hodges punts 46 yards, fair catch by James Thrash",-2.490,-1.660
4,5:52,1,10,WAS 41,10,17,Clinton Portis left tackle for 3 yards (tackle by Jeremiah Trotter),1.660,1.530
4,5:11,2,7,WAS 44,10,17,"Clinton Portis right guard for 9 yards (tackle by Sheldon Brown). Penalty on Casey Rabach: Offensive Holding, 10 yards (no play)",1.530,0.180
4,4:42,2,17,WAS 34,10,17,Ladell Betts left guard for no gain (tackle by Darwin Walker),0.180,-0.490
4,3:58,3,17,WAS 34,10,17,Clinton Portis left end for 6 yards (tackle by Brian Dawkins),-0.490,-0.720
4,2:55,,,,10,17,Timeout #1 by Washington Redskins,0.000,-0.720
4,2:55,4,11,WAS 40,10,17,Derrick Frost punts 45 yards,-0.720,0.220
4,2:41,1,10,PHI 15,10,17,Donovan McNabb pass complete to Greg Lewis for 19 yards (tackle by Ryan Clark),-0.220,1.200
4,2:10,1,10,PHI 34,10,17,Donovan McNabb pass complete to Reggie Brown for 26 yards (tackle by Ryan Clark),1.200,2.920
4,2:03,1,10,WAS 40,10,17,Donovan McNabb pass incomplete intended for Reggie Brown,2.920,2.370
4,1:57,2,10,WAS 40,10,17,Donovan McNabb pass complete to Brian Westbrook for 27 yards (tackle by Sean Taylor),2.370,4.710
4,1:50,1,10,WAS 13,10,17,Donovan McNabb pass complete to Greg Lewis for 6 yards (tackle by Carlos Rogers),4.710,5.150
4,1:45,2,4,WAS 7,10,17,Donovan McNabb pass incomplete intended for Reggie Brown,5.150,4.330
4,1:37,3,4,WAS 7,10,17,Donovan McNabb pass incomplete intended for Stephen Spach,4.330,2.990
4,1:32,,,,10,17,Timeout #2 by Philadelphia Eagles,0.000,0.000
4,1:32,,,,10,17,Timeout #2 by Washington Redskins,0.000,2.990
4,1:32,4,4,WAS 7,10,17,Donovan McNabb pass incomplete intended for Greg Lewis is intercepted by Ryan Clark at WAS-3 and returned for 6 yards,2.990,0.380
4,1:25,1,10,WAS 9,10,17,Clinton Portis right tackle for 3 yards (tackle by Hollis Thomas),-0.380,-0.560
4,1:18,,,,10,17,Timeout #3 by Philadelphia Eagles,0.000,-0.560
4,1:18,2,7,WAS 12,10,17,Mark Brunell kneels for -2 yards,-0.560,-1.300
4,0:37,3,9,WAS 10,10,17,Mark Brunell kneels for -1 yards,-1.300,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
