Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Alvin Bailey,T,73,100%,0,0%,3,11%
Justin Britt,G,73,100%,0,0%,3,11%
J.R. Sweezy,G,73,100%,0,0%,3,11%
Garry Gilliam,T,73,100%,0,0%,3,11%
Russell Wilson,QB,73,100%,0,0%,0,0%
Patrick Lewis,C,73,100%,0,0%,0,0%
Doug Baldwin,WR,61,84%,0,0%,1,4%
Jermaine Kearse,WR,54,74%,0,0%,3,11%
Cooper Helfet,TE,53,73%,0,0%,4,15%
Tyler Lockett,WR,51,70%,0,0%,9,33%
Fred Jackson,RB,36,49%,0,0%,0,0%
Kevin Smith,WR,28,38%,0,0%,1,4%
Christine Michael,RB,22,30%,0,0%,0,0%
Luke Willson,TE,18,25%,0,0%,0,0%
Will Tukuafu,FB,15,21%,0,0%,8,30%
Bryce Brown,RB,11,15%,0,0%,0,0%
Kasen Williams,WR,10,14%,0,0%,0,0%
Lemuel Jeanpierre,C,5,7%,0,0%,8,30%
Derrick Coleman,FB,1,1%,0,0%,17,63%
Kelcie McCray,SS,0,0%,55,100%,12,44%
Richard Sherman,CB,0,0%,55,100%,10,37%
Bobby Wagner,LB,0,0%,55,100%,7,26%
Earl Thomas,FS,0,0%,55,100%,4,15%
K.J. Wright,LB,0,0%,55,100%,3,11%
Michael Bennett,DE,0,0%,50,91%,2,7%
Cliff Avril,DE,0,0%,48,87%,3,11%
Jeremy Lane,CB,0,0%,47,85%,10,37%
Brandon Mebane,DT,0,0%,44,80%,5,19%
Ahtyba Rubin,DT,0,0%,42,76%,4,15%
Bruce Irvin,LB,0,0%,37,67%,3,11%
DeShawn Shead,SS,0,0%,33,60%,20,74%
Frank Clark,DE,0,0%,12,22%,2,7%
Cassius Marsh,DE,0,0%,7,13%,16,59%
Demarcus Dobbs,DE,0,0%,6,11%,9,33%
Mike Morgan,LB,0,0%,4,7%,21,78%
Kevin Pierre-Louis,LB,0,0%,0,0%,21,78%
Steven Terrell,FS,0,0%,0,0%,20,74%
Brock Coyle,LB,0,0%,0,0%,17,63%
Marcus Burley,CB,0,0%,0,0%,14,52%
Jon Ryan,P,0,0%,0,0%,8,30%
Clint Gresham,LS,0,0%,0,0%,8,30%
Stephen Hauschka,K,0,0%,0,0%,7,26%
Eric Pinkins,LB,0,0%,0,0%,4,15%
Mark Glowinski,G,0,0%,0,0%,3,11%
Tye Smith,CB,0,0%,0,0%,1,4%
