#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 21,6,2:54,33,Punt
2,1,11:58,NYJ 26,4,1:51,8,Downs
3,1,5:15,ARI 36,3,1:31,7,Punt
4,1,0:28,NYJ 48,3,0:40,3,Punt
5,2,12:58,ARI 32,3,1:16,2,Punt
6,2,10:53,ARI 31,3,1:06,1,Interception
7,2,8:20,ARI 42,3,0:57,5,Punt
8,2,2:31,ARI 9,10,2:31,61,Field Goal
9,3,13:53,ARI 23,3,1:33,3,Punt
10,3,9:48,ARI 10,3,1:28,7,Punt
11,3,6:49,ARI 33,3,2:01,-4,Punt
12,4,14:55,ARI 22,3,0:54,3,Punt
13,4,12:32,NYJ 35,6,1:53,18,Field Goal
14,4,9:12,ARI 30,3,1:17,-5,Punt
