0,1
Game Info,Game Info
Won Toss,Bears
Roof,outdoors
Surface,grass
Duration,3:09
Attendance,61542
Weather,"39 degrees, relative humidity 65%, wind 5 mph"
Vegas Line,Chicago Bears -3.5
Over/Under,35.0 (over)
