Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Shi Smith,CAR,5,4,26,0,2,19,4.8,7,1.8,3.8,0,,0,0.0,1,48.7
Laviska Shenault Jr.,CAR,4,4,7,0,,-8,-2.0,15,3.8,-2.0,0,,0,0.0,0,79.2
Ian Thomas,CAR,4,3,24,0,,3,1.0,21,7.0,1.8,0,,0,0.0,0,89.6
D.J. Moore,CAR,5,3,24,0,1,22,7.3,2,0.7,6.2,0,,1,20.0,0,72.1
Terrace Marshall Jr.,CAR,6,3,76,0,3,70,23.3,6,2.0,18.2,0,,0,0.0,0,95.8
Raheem Blackshear,CAR,3,2,14,0,,4,2.0,10,5.0,-2.0,0,,0,0.0,1,37.5
Chuba Hubbard,CAR,3,2,25,0,1,8,4.0,17,8.5,1.7,0,,1,33.3,0,92.4
D'Onta Foreman,CAR,1,0,0,0,0,0,,0,,-2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Demarcus Robinson,BAL,9,9,128,0,6,88,9.8,40,4.4,9.8,0,,0,0.0,0,118.7
Mark Andrews,BAL,8,6,63,0,3,51,8.5,12,2.0,7.5,0,,1,12.5,1,57.8
Justice Hill,BAL,3,3,8,0,0,-15,-5.0,23,7.7,-5.0,0,,0,0.0,0,79.2
Kenyan Drake,BAL,4,2,7,0,0,-5,-2.5,12,6.0,-3.0,0,,2,50.0,0,56.2
Isaiah Likely,BAL,3,1,1,0,,-2,-2.0,3,3.0,5.0,0,,1,33.3,0,42.4
Devin Duvernay,BAL,1,1,3,0,0,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Josh Oliver,BAL,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Mike Davis,BAL,1,1,-3,0,,-3,-3.0,0,0.0,-3.0,0,,0,0.0,0,79.2
James Proche,BAL,2,0,0,0,,0,,0,,0.5,0,,1,50.0,0,39.6
