Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Panthers,-10.0,-20.39,-16.02,-3.73,-12.48,5.63,4.98,0.66,4.91,3.58,-1.22,2.22,3.71,-0.39,-0.74
Ravens,10.0,-5.63,-4.98,-0.66,-4.91,20.39,16.02,3.73,12.48,-3.58,-2.22,1.22,0.39,-3.71,0.74
