Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,BAL 19,6,0,"Derek Anderson pass complete short right to Jerome Harrison for 19 yards, touchdown",3.100,7.000
2,,,,BAL 2,7,0,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,7,0,"Phil Dawson kicks off 68 yards, returned by Jim Leonhard for 40 yards (tackle by Terry Cousin). Penalty on Brendon Ayanbadejo: Offensive Holding, 10 yards",0.000,0.410
2,14:45,1,10,BAL 22,7,0,Willis McGahee up the middle for 3 yards (tackle by Shaun Rogers),0.410,0.270
2,14:05,2,7,BAL 25,7,0,Willis McGahee left end for 5 yards (tackle by Brodney Pool),0.270,0.230
2,13:36,3,2,BAL 30,7,0,"Joe Flacco pass incomplete deep left intended for Derrick Mason is intercepted by Brandon McDonald at CLE-32. Penalty on Brandon McDonald: Defensive Holding, 5 yards (no play)",0.230,1.270
2,13:28,1,10,BAL 35,7,0,Willis McGahee right end for 2 yards (tackle by Andra Davis),1.270,0.990
2,12:47,2,8,BAL 37,7,0,Joe Flacco pass complete short right to Derrick Mason for 10 yards (tackle by Eric Wright),0.990,2.060
2,12:06,1,10,BAL 47,7,0,Joe Flacco pass incomplete deep left intended for Derrick Mason is intercepted by Mike Adams at CLE-0,2.060,-0.280
2,11:54,1,10,CLE 20,7,0,Derek Anderson pass incomplete short right intended for Lawrence Vickers,0.280,-0.270
2,11:54,2,10,CLE 20,7,0,"Penalty on Rex Hadnot: False Start, 5 yards (no play)",-0.270,-1.070
2,11:47,2,15,CLE 15,7,0,Jamal Lewis left tackle for 2 yards (tackle by Terrell Suggs and Bart Scott),-1.070,-1.510
2,11:06,,,,7,0,Timeout #1 by Baltimore Ravens,0.000,-1.510
2,11:06,3,13,CLE 17,7,0,"Penalty on Seth McKinney: False Start, 5 yards (no play)",-1.510,-2.360
2,11:06,3,18,CLE 12,7,0,Derek Anderson pass incomplete short middle intended for Kellen Winslow Jr.,-2.360,-2.490
2,11:03,4,18,CLE 12,7,0,Dave Zastudil punts 31 yards,-2.490,-2.720
2,10:55,1,10,CLE 43,7,0,Willis McGahee left end for 4 yards (tackle by Shantee Orr and D'Qwell Jackson),2.720,2.720
2,10:12,2,6,CLE 39,7,0,"Joe Flacco pass complete short right to Derrick Mason for 6 yards (tackle by Eric Wright). Penalty on Derrick Mason: Illegal Shift, 5 yards (no play)",2.720,2.040
2,9:50,2,11,CLE 44,7,0,Willis McGahee left guard for 1 yard (tackle by Shantee Orr),2.040,1.490
2,9:16,3,10,CLE 43,7,0,Joe Flacco pass complete short middle to Derrick Mason for 15 yards (tackle by Mike Adams),1.490,3.710
2,8:31,1,10,CLE 28,7,0,Willis McGahee right guard for 7 yards (tackle by Shaun Smith),3.710,4.110
2,7:51,2,3,CLE 21,7,0,Le'Ron McClain left guard for 17 yards (tackle by D'Qwell Jackson and Brodney Pool),4.110,6.280
2,7:12,1,4,CLE 4,7,0,Joe Flacco up the middle for -1 yards (tackle by Andra Davis),6.280,5.150
2,6:44,2,5,CLE 5,7,6,"Willis McGahee left tackle for 5 yards, touchdown",5.150,7.000
2,,,,CLE 2,7,7,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,7,7,"Matt Stover kicks off 70 yards, returned by Josh Cribbs for 24 yards (tackle by Jim Leonhard)",0.000,0.540
2,6:34,1,10,CLE 24,7,7,Jamal Lewis right tackle for 4 yards (tackle by Dawan Landry),0.540,0.540
2,5:55,2,6,CLE 28,7,7,Derek Anderson pass complete short right to Braylon Edwards for 8 yards,0.540,1.330
2,5:19,1,10,CLE 36,7,7,Jamal Lewis right guard for 1 yard (tackle by Justin Bannan and Haloti Ngata),1.330,0.930
2,4:41,2,9,CLE 37,7,7,Derek Anderson pass complete short right to Braylon Edwards for 17 yards (tackle by Ray Lewis),0.930,2.520
2,4:01,1,10,BAL 46,7,7,Derek Anderson pass complete short left to Jamal Lewis for 9 yards (tackle by Ray Lewis),2.520,3.190
2,3:15,2,1,BAL 37,7,7,Lawrence Vickers left guard for 4 yards (tackle by Haloti Ngata and Dawan Landry),3.190,3.380
2,2:40,1,10,BAL 33,7,7,Derek Anderson pass incomplete short left intended for Syndric Steptoe (defended by Samari Rolle),3.380,2.840
2,2:33,2,10,BAL 33,7,7,Derek Anderson pass incomplete short right intended for Jamal Lewis,2.840,2.150
2,2:28,3,10,BAL 33,7,7,Derek Anderson pass complete short middle to Kellen Winslow Jr. for 10 yards (tackle by Frank Walker),2.150,4.040
2,2:00,1,10,BAL 23,7,7,Jamal Lewis right guard for 4 yards (tackle by Justin Bannan and Jarret Johnson),4.040,4.050
2,1:20,2,6,BAL 19,7,7,Derek Anderson pass incomplete deep left intended for Braylon Edwards (defended by Ed Reed),4.050,3.340
2,1:16,3,6,BAL 19,7,7,Derek Anderson sacked by Trevor Pryce for -2 yards,3.340,2.060
2,1:08,,,,7,7,Timeout #2 by Baltimore Ravens,0.000,2.060
2,1:08,4,8,BAL 21,10,7,Phil Dawson 38 yard field goal good,2.060,3.000
2,,,,CLE 30,10,7,"Phil Dawson kicks off 66 yards, returned by Jim Leonhard for 30 yards (tackle by Josh Cribbs)",0.000,1.200
2,0:58,1,10,BAL 34,10,7,Joe Flacco pass incomplete short left intended for Willis McGahee,1.200,0.660
2,0:58,2,10,BAL 34,10,7,"Penalty on Jason Brown: False Start, 5 yards (no play)",0.660,-0.020
2,0:53,2,15,BAL 29,10,7,Joe Flacco pass incomplete short left intended for Todd Heap,-0.020,-0.690
2,0:49,3,15,BAL 29,10,7,Joe Flacco pass complete short middle to Demetrius Williams for 12 yards (tackle by Brandon McDonald),-0.690,-0.650
2,0:41,,,,10,7,Timeout #1 by Cleveland Browns,0.000,-0.650
2,0:41,4,3,BAL 41,10,7,Sam Koch punts 38 yards,-0.650,-0.340
2,0:34,1,10,CLE 21,10,7,Jamal Lewis right tackle for 9 yards (tackle by Chris McAlister and Dawan Landry),0.340,0.000
2,,,,,10,7,--,0.000,1.020
2,0:26,2,1,CLE 30,10,7,"Derek Anderson pass incomplete short right intended for Kellen Winslow Jr.. Penalty on Frank Walker: Personal Foul, 15 yards",1.020,1.930
2,0:22,1,10,CLE 45,10,7,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr. (defended by Frank Walker),1.930,1.380
2,0:19,2,10,CLE 45,10,7,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr. (defended by Ray Lewis),1.380,0.700
2,0:14,3,10,CLE 45,10,7,Derek Anderson pass incomplete short left intended for Kellen Winslow Jr. (defended by Jim Leonhard),0.700,-0.390
2,0:09,4,10,CLE 45,10,7,Dave Zastudil punts 50 yards,-0.390,1.930
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,10,7,"Matt Stover kicks off 65 yards, returned by Josh Cribbs for 25 yards (tackle by Haruki Nakamura). Penalty on Nick Sorensen: Offensive Holding, 10 yards",0.000,-0.380
3,14:54,1,10,CLE 10,10,7,Derek Anderson pass complete short left to Braylon Edwards for 2 yards (tackle by Samari Rolle),-0.380,-0.630
3,14:25,2,8,CLE 12,10,7,Derek Anderson pass complete short left to Jamal Lewis for 5 yards (tackle by Jarret Johnson),-0.630,-0.600
3,13:40,3,3,CLE 17,10,7,Derek Anderson pass incomplete short middle intended for Kellen Winslow Jr. is intercepted by Chris McAlister at CLE-24 and returned for 12 yards (tackle by Kevin Shaffer),-0.600,-4.780
3,13:30,1,10,CLE 12,10,7,Willis McGahee left guard for 7 yards (tackle by Brodney Pool),4.780,5.410
3,12:47,2,3,CLE 5,10,7,Willis McGahee left guard for 4 yards (tackle by D'Qwell Jackson and Mike Adams),5.410,6.970
3,11:49,,,,10,7,Timeout #1 by Baltimore Ravens,0.000,6.970
3,11:49,1,1,CLE 1,10,7,"Joe Flacco for no gain. Joe Flacco fumbles, recovered by Marshall Yanda at CLE-1",6.970,5.910
3,11:20,2,1,CLE 1,10,13,"Le'Ron McClain left guard for 1 yard, touchdown",5.910,7.000
3,,,,CLE 2,10,14,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,10,14,"Matt Stover kicks off 65 yards, returned by Josh Cribbs for 13 yards (tackle by Tom Zbikowski)",0.000,0.040
3,11:08,1,10,CLE 18,10,14,Jamal Lewis up the middle for 4 yards (tackle by Justin Bannan),0.040,0.140
3,10:36,2,6,CLE 22,10,14,Derek Anderson pass incomplete short left intended for Kellen Winslow Jr.,0.140,-0.660
3,10:31,3,6,CLE 22,10,20,"Derek Anderson pass incomplete short middle intended for Syndric Steptoe is intercepted by Ed Reed at CLE-32 and returned for 32 yards, touchdown",-0.660,-7.000
3,,,,CLE 2,10,21,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,10,21,"Matt Stover kicks off 63 yards, returned by Josh Cribbs for 23 yards (tackle by Tavares Gooden). Penalty on BAL: Illegal Formation, 5 yards (no play)",0.000,0.000
3,,,,BAL 25,10,21,"Matt Stover kicks off 55 yards, returned by Darnell Dinkins for 11 yards (tackle by Tavares Gooden)",0.000,1.000
3,10:09,1,10,CLE 31,10,21,Jamal Lewis right tackle for 9 yards (tackle by Justin Bannan),1.000,1.680
3,9:31,2,1,CLE 40,10,21,"Jamal Lewis left tackle for 3 yards. Penalty on Braylon Edwards: Illegal Block Above the Waist, 10 yards",1.680,0.730
3,9:31,2,8,CLE 33,10,21,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",0.730,0.060
3,8:30,2,13,CLE 28,10,21,Derek Anderson pass incomplete deep left intended for Kellen Winslow Jr.,0.060,-0.630
3,8:25,3,13,CLE 28,10,21,Derek Anderson sacked by Jim Leonhard for -7 yards,-0.630,-1.960
3,8:10,4,20,CLE 21,10,21,"Dave Zastudil punts 50 yards, returned by Jim Leonhard for 21 yards (tackle by Nick Sorensen). Penalty on Mike Adams: Unnecessary Roughness, 15 yards",-1.960,-3.250
3,7:57,1,10,CLE 35,10,21,Willis McGahee left end for 10 yards (tackle by Brodney Pool),3.250,3.910
3,7:13,1,10,CLE 25,10,21,Joe Flacco pass complete short left to Todd Heap for 17 yards (tackle by Eric Wright),3.910,5.370
3,6:25,1,8,CLE 8,10,21,Willis McGahee right guard for 7 yards (tackle by Mike Adams and D'Qwell Jackson),5.370,5.910
3,5:41,2,1,CLE 1,10,21,Le'Ron McClain left tackle for no gain (tackle by Kamerion Wimbley and D'Qwell Jackson),5.910,5.170
3,5:41,3,1,CLE 1,10,27,"Le'Ron McClain up the middle for 1 yard, touchdown",5.170,7.000
3,,,,CLE 2,10,28,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,10,28,"Matt Stover kicks off 45 yards, returned by Charles Ali for 10 yards (tackle by Frank Walker)",0.000,1.270
3,4:45,1,10,CLE 35,10,28,Derek Anderson pass complete short left to Kellen Winslow Jr. for 4 yards (tackle by Marques Douglas),1.270,1.260
3,4:17,2,6,CLE 39,10,28,Derek Anderson pass complete short left to Jamal Lewis for 7 yards (tackle by Bart Scott),1.260,1.990
3,3:41,1,10,CLE 46,10,28,Derek Anderson pass incomplete short left intended for Kellen Winslow Jr.,1.990,1.450
3,3:36,2,10,CLE 46,10,28,Jason Wright right tackle for 11 yards (tackle by Ed Reed and Corey Ivy),1.450,2.720
3,2:57,1,10,BAL 43,10,28,"Derek Anderson sacked by Terrell Suggs for -8 yards. Derek Anderson fumbles (forced by Terrell Suggs), recovered by Kevin Shaffer at CLE-49",2.720,1.100
3,2:16,2,18,CLE 49,10,28,Derek Anderson pass incomplete short left intended for Syndric Steptoe (defended by Trevor Pryce),1.100,0.430
3,2:11,3,18,CLE 49,10,28,Derek Anderson pass incomplete deep right intended for Kellen Winslow Jr.. Penalty on Seth McKinney: Tripping (Declined),0.430,-0.130
3,2:06,4,18,CLE 49,10,28,"Dave Zastudil punts 38 yards, fair catch by Jim Leonhard",-0.130,0.320
3,1:58,1,10,BAL 13,10,28,Le'Ron McClain left tackle for 5 yards (tackle by Brandon McDonald and Shaun Smith),-0.320,-0.140
3,1:16,2,5,BAL 18,10,28,Le'Ron McClain left tackle for 9 yards (tackle by D'Qwell Jackson),-0.140,0.740
3,0:37,1,10,BAL 27,10,28,Joe Flacco pass incomplete deep right intended for Mark Clayton,0.740,0.200
3,0:31,2,10,BAL 27,10,28,Joe Flacco pass incomplete short right intended for Le'Ron McClain (defended by Corey Williams),0.200,-0.490
3,0:27,3,10,BAL 27,10,28,Joe Flacco pass complete short right to Derrick Mason for -2 yards (tackle by Eric Wright),-0.490,-1.700
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,BAL 25,10,28,"Sam Koch punts 49 yards, returned by Josh Cribbs for 12 yards (tackle by Tavares Gooden)",-1.700,-1.470
4,14:49,1,10,CLE 38,10,28,Derek Anderson pass incomplete short right intended for Braylon Edwards (defended by Chris McAlister),1.470,0.920
4,14:46,2,10,CLE 38,10,28,Derek Anderson pass complete short middle to Syndric Steptoe for 6 yards (tackle by Ray Lewis),0.920,1.020
4,14:17,3,4,CLE 44,10,28,Derek Anderson pass incomplete deep right intended for Josh Cribbs,1.020,-0.460
4,14:11,4,4,CLE 44,10,28,"Dave Zastudil punts 56 yards, touchback. Penalty on Mike Adams: Illegal Formation, 5 yards",-0.460,-0.610
4,14:03,1,10,BAL 25,10,28,Willis McGahee left end for -1 yards (tackle by Brandon McDonald),0.610,-0.070
4,13:22,2,11,BAL 24,10,28,Le'Ron McClain right tackle for 5 yards (tackle by Corey Williams),-0.070,-0.100
4,12:40,3,6,BAL 29,10,28,Joe Flacco sacked by Alex Hall for -7 yards,-0.100,-1.900
4,12:05,4,13,BAL 22,10,28,"Sam Koch punts 59 yards, returned by Josh Cribbs for 12 yards (tackle by Tom Zbikowski)",-1.900,-1.000
4,11:54,1,10,CLE 31,10,28,"Penalty on Joe Thomas: False Start, 5 yards (no play)",1.000,0.670
4,11:54,1,15,CLE 26,10,28,Derek Anderson pass incomplete short right intended for Syndric Steptoe (defended by Bart Scott),0.670,-0.220
4,11:49,2,15,CLE 26,10,28,Derek Anderson sacked by Terrell Suggs for -9 yards,-0.220,-2.440
4,11:17,3,24,CLE 17,10,28,Derek Anderson pass incomplete deep middle intended for Kellen Winslow Jr. (defended by Frank Walker),-2.440,-2.320
4,11:11,4,24,CLE 17,10,28,"Dave Zastudil punts 38 yards, fair catch by Jim Leonhard",-2.320,-1.930
4,11:03,1,10,BAL 45,10,28,Ray Rice left tackle for 11 yards (tackle by Andra Davis),1.930,2.650
4,10:19,1,10,CLE 44,10,28,Ray Rice right tackle for 4 yards (tackle by Andra Davis and Alex Hall),2.650,2.650
4,9:37,2,6,CLE 40,10,28,Ray Rice left guard for 6 yards (tackle by D'Qwell Jackson),2.650,3.310
,,,,,,,"BAL challenged the fumble ruling, and the original play was overturned.",,
4,9:03,1,10,CLE 34,10,28,Le'Ron McClain right tackle for 1 yard (tackle by D'Qwell Jackson),3.310,2.910
4,8:19,2,9,CLE 33,10,28,Le'Ron McClain left tackle for 4 yards (tackle by Alex Hall and Corey Williams),2.910,2.740
4,7:32,3,5,CLE 29,10,28,Joe Flacco pass complete short right to Le'Ron McClain for 4 yards (tackle by Alex Hall),2.740,1.950
4,7:32,4,1,CLE 25,10,28,Le'Ron McClain left guard for 2 yards (tackle by Louis Leonard and Shaun Rogers),1.950,4.040
4,6:01,1,10,CLE 23,10,28,Le'Ron McClain right tackle for 3 yards (tackle by Shaun Rogers and D'Qwell Jackson),4.040,3.900
4,5:18,2,7,CLE 20,10,28,Le'Ron McClain left end for 6 yards (tackle by Eric Wright),3.900,4.280
4,4:34,3,1,CLE 14,10,28,Lorenzo Neal left tackle for 2 yards (tackle by Kamerion Wimbley and D'Qwell Jackson),4.280,4.780
4,3:49,,,,10,28,Timeout #2 by Baltimore Ravens,0.000,4.780
4,3:49,1,10,CLE 12,10,28,Le'Ron McClain right guard for 3 yards (tackle by Santonio Thomas and Ahtyba Rubin),4.780,4.640
4,3:04,2,7,CLE 9,10,28,Le'Ron McClain right tackle for 2 yards (tackle by Andra Davis),4.640,4.160
4,2:20,3,5,CLE 7,10,28,Le'Ron McClain left end for 2 yards (tackle by Mike Adams and D'Qwell Jackson),4.160,3.020
4,2:00,4,3,CLE 5,10,28,Le'Ron McClain up the middle for 1 yard (tackle by Kamerion Wimbley),3.020,0.380
4,1:51,1,10,CLE 4,10,28,Derek Anderson pass incomplete short left intended for Braylon Edwards is intercepted by Samari Rolle at CLE-7 and returned for 2 yards (tackle by Braylon Edwards),-0.380,-6.060
4,1:46,1,5,CLE 5,10,28,Joe Flacco kneels for -1 yards,6.060,4.950
4,1:15,2,6,CLE 6,10,28,Joe Flacco kneels for no gain,4.950,4.040
4,0:32,3,6,CLE 6,10,28,Joe Flacco kneels for -2 yards,4.040,2.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
