Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
1,6:18,4,16,MIN 37,0,0,Chris Kluwe punts 47 yards,-0.910,0.140
1,6:08,1,10,GNB 16,0,0,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",-0.140,-0.540
1,6:08,1,15,GNB 11,0,0,Aaron Rodgers pass incomplete deep right intended for Donald Driver,-0.540,-1.150
1,6:03,2,15,GNB 11,0,0,Ryan Grant right tackle for 2 yards (tackle by Kevin Williams),-1.150,-1.750
1,5:21,3,13,GNB 13,0,0,"Brandon Jackson left tackle for 8 yards (tackle by E.J. Henderson). Brandon Jackson fumbles (forced by E.J. Henderson), recovered by Greg Jennings at GNB-29 and returned for 3 yards",-1.750,1.070
1,5:21,1,10,GNB 32,0,0,"Penalty on GNB: Illegal Substitution, 5 yards (no play)",1.070,0.740
1,4:26,1,15,GNB 27,0,0,"Ryan Grant left end for 1 yard (tackle by Jared Allen). Penalty on Tony Moll: Tripping, 10 yards (no play)",0.740,-0.230
1,3:58,1,25,GNB 17,0,0,"Aaron Rodgers pass complete short right to Ryan Grant for 7 yards (tackle by Charles Gordon). Penalty on Chad Clifton: Offensive Holding, 8 yards (no play)",-0.230,-1.250
1,3:41,1,33,GNB 9,0,0,Ryan Grant right tackle for 6 yards (tackle by Antoine Winfield),-1.250,-1.930
1,3:02,2,27,GNB 15,0,0,Aaron Rodgers pass complete short left to Greg Jennings for -1 yards (tackle by Cedric Griffin),-1.930,-3.280
1,2:17,3,28,GNB 14,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for 13 yards (tackle by Ray Edwards),-3.280,-1.570
1,1:40,4,15,GNB 27,0,0,"Derrick Frost punts 43 yards, returned by Charles Gordon for no gain",-1.570,-0.940
1,1:32,1,10,MIN 30,0,0,Adrian Peterson left end for 11 yards (tackle by A.J. Hawk),0.940,1.660
1,1:11,1,10,MIN 41,0,0,Adrian Peterson right tackle for 34 yards (tackle by A.J. Hawk),1.660,3.910
1,0:28,1,10,GNB 25,0,0,Chester Taylor right tackle for 7 yards (tackle by Charles Woodson),3.910,4.370
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,GNB 18,0,0,"Adrian Peterson right tackle for 4 yards (tackle by A.J. Hawk and Aaron Kampman). Penalty on Bernard Berrian: Illegal Formation, 5 yards (no play)",4.370,3.630
2,14:25,2,8,GNB 23,0,0,Adrian Peterson right end for 4 yards (tackle by Nick Barnett),3.630,3.490
2,13:43,3,4,GNB 19,0,0,Tarvaris Jackson pass incomplete short left intended for Bernard Berrian,3.490,2.260
2,13:40,4,4,GNB 19,3,0,Ryan Longwell 37 yard field goal good,2.260,3.000
2,13:40,,,MIN 30,3,0,"Ryan Longwell kicks off 56 yards, returned by Will Blackmon for 24 yards (tackle by Antoine Winfield)",0.000,1.470
2,13:30,1,10,GNB 38,3,0,Aaron Rodgers pass complete deep middle to Greg Jennings for 56 yards (tackle by Charles Gordon),1.470,5.830
2,12:41,1,6,MIN 6,3,0,Ryan Grant for 3 yards (tackle by Chad Greenway),5.830,5.530
2,12:05,2,3,MIN 3,3,0,"Penalty on Jared Allen: Defensive Offside, 2 yards (no play)",5.530,5.910
2,12:01,2,1,MIN 1,3,0,Aaron Rodgers sacked by Ray Edwards for -11 yards. Penalty on Vinny Ciurciu: Defensive Holding (no play),5.910,6.970
2,11:56,1,1,MIN 1,3,0,Ryan Grant left tackle for no gain (tackle by Cedric Griffin). Penalty on Ben Leber: Defensive Offside (no play),6.970,6.970
2,11:36,1,1,MIN 1,3,0,Ryan Grant for -2 yards (tackle by Kevin Williams and Fred Evans),6.970,5.530
2,10:56,2,3,MIN 3,3,0,Ryan Grant right end for 2 yards (tackle by Pat Williams),5.530,5.170
2,10:12,3,1,MIN 1,3,6,"Aaron Rodgers pass complete short middle to Korey Hall for 1 yard, touchdown",5.170,7.000
2,10:12,,,MIN 2,3,7,Mason Crosby kicks extra point good,0.000,0.000
2,10:12,,,GNB 30,3,7,"Mason Crosby kicks off 79 yards, touchback",0.000,0.280
2,10:07,1,10,MIN 20,3,7,Tarvaris Jackson pass incomplete short right intended for Thomas Tapeh,0.280,-0.270
2,10:01,2,10,MIN 20,3,7,Chester Taylor left end for 1 yard (tackle by Nick Barnett),-0.270,-0.820
2,9:18,3,9,MIN 21,3,7,"Tarvaris Jackson pass incomplete deep left intended for Bernard Berrian. Penalty on Al Harris: Defensive Pass Interference, 26 yards (no play)",-0.820,2.060
2,9:12,1,10,MIN 47,3,7,Tarvaris Jackson pass incomplete deep right intended for Bernard Berrian,2.060,1.520
2,9:05,2,10,MIN 47,3,7,Adrian Peterson right end for 1 yard (tackle by Colin Cole and A.J. Hawk),1.520,0.960
2,8:22,3,9,MIN 48,3,7,Tarvaris Jackson pass complete short middle to Bernard Berrian for 7 yards (tackle by Atari Bigby),0.960,0.270
2,7:46,4,2,GNB 45,3,7,"Chris Kluwe punts 32 yards, returned by Will Blackmon for no gain",0.270,0.320
2,7:36,1,10,GNB 13,3,7,Ryan Grant right tackle for 19 yards (tackle by Tyrell Johnson),-0.320,1.070
2,6:52,1,10,GNB 32,3,7,Brandon Jackson left end for 3 yards (tackle by Ray Edwards),1.070,0.930
2,6:14,2,7,GNB 35,3,7,Aaron Rodgers for 8 yards (tackle by Kevin Williams),0.930,1.800
2,5:42,1,10,GNB 43,3,7,Aaron Rodgers pass complete deep middle to Donald Driver for 25 yards (tackle by Darren Sharper and Antoine Winfield),1.800,3.450
2,4:51,1,10,MIN 32,3,7,Brandon Jackson right end for 3 yards (tackle by E.J. Henderson),3.450,3.310
2,4:11,2,7,MIN 29,3,7,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson (defended by Jared Allen),3.310,2.610
2,4:05,3,7,MIN 29,3,7,Aaron Rodgers pass complete short left to Greg Jennings for 5 yards (tackle by Benny Sapp),2.610,1.990
2,3:26,4,2,MIN 24,3,10,Mason Crosby 42 yard field goal good,1.990,3.000
2,3:26,,,GNB 30,3,10,"Mason Crosby kicks off 70 yards, returned by Chester Taylor for 21 yards (tackle by Brandon Chillar)",0.000,0.340
2,3:16,1,10,MIN 21,3,10,Adrian Peterson left end for 8 yards (tackle by Cullen Jenkins and Johnny Jolly),0.340,0.880
2,2:33,2,2,MIN 29,3,10,Tarvaris Jackson pass incomplete deep left intended for Bernard Berrian (defended by Al Harris),0.880,0.170
2,2:25,2,2,MIN 29,3,10,Timeout #1 by Minnesota Vikings,0.880,0.170
2,2:25,3,2,MIN 29,3,10,Adrian Peterson right guard for 1 yard (tackle by Brady Poppinga and Colin Cole),0.170,-1.370
2,2:00,4,1,MIN 30,3,10,"Chris Kluwe punts 39 yards, returned by Will Blackmon for 2 yards (tackle by Charles Gordon)",-1.370,-1.140
2,1:52,1,10,GNB 33,3,10,Aaron Rodgers pass incomplete,1.140,0.590
2,1:44,2,10,GNB 33,3,10,Brandon Jackson right guard for no gain (tackle by Tyrell Johnson),0.590,-0.100
2,1:06,3,10,GNB 33,3,10,Aaron Rodgers pass complete short right to Greg Jennings for 14 yards (tackle by Charles Gordon),-0.100,2.060
2,1:01,1,10,GNB 47,3,10,Aaron Rodgers pass complete short right to Greg Jennings for 17 yards (tackle by E.J. Henderson),2.060,3.180
2,0:55,1,10,GNB 47,3,10,Timeout #1 by Green Bay Packers,2.060,3.180
2,0:55,1,10,MIN 36,3,10,Aaron Rodgers for 21 yards (tackle by Darren Sharper),3.180,4.580
2,0:47,1,10,MIN 15,3,10,"Aaron Rodgers pass incomplete short right intended for Donald Driver. Penalty on Tony Moll: Ineligible Downfield Pass, 5 yards (no play)",4.580,4.240
2,0:39,1,15,MIN 20,3,10,Aaron Rodgers pass complete short right to Brandon Jackson for 4 yards (tackle by Chad Greenway),4.240,3.810
2,0:32,1,15,MIN 20,3,10,Timeout #2 by Green Bay Packers,4.240,3.810
2,0:32,2,11,MIN 16,3,10,Aaron Rodgers pass complete short right to Brandon Jackson for 1 yard (tackle by Pat Williams and Chad Greenway),3.810,3.100
2,0:03,2,11,MIN 16,3,10,Timeout #3 by Green Bay Packers,3.810,3.100
2,0:03,3,10,MIN 15,3,10,"Mason Crosby 33 yard field goal no good, blocked by Kevin Williams, recovered by Jared Allen and returned for 2 yards",3.100,0.000
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,3,10,"Mason Crosby kicks off 73 yards, returned by Aundrae Allison for 17 yards (tackle by Aaron Rouse)",0.000,-0.280
3,14:56,1,10,MIN 14,3,10,Tarvaris Jackson pass incomplete short right intended for Sidney Rice (defended by Charles Woodson),-0.280,-0.750
3,14:52,2,10,MIN 14,3,10,Adrian Peterson left end for 3 yards (tackle by Nick Barnett),-0.750,-1.040
3,14:08,3,7,MIN 17,3,10,Tarvaris Jackson right end for 19 yards (tackle by Nick Collins),-1.040,1.330
3,13:23,1,10,MIN 36,3,10,Tarvaris Jackson pass complete deep right to Bernard Berrian for 24 yards (tackle by Charles Woodson),1.330,2.920
3,12:44,1,10,GNB 40,3,10,Tarvaris Jackson pass complete short left to Garrett Mills for 23 yards (tackle by Al Harris),2.920,4.440
3,12:14,1,10,GNB 17,3,10,Tarvaris Jackson pass incomplete deep middle intended for Visanthe Shiancoe,4.440,3.850
3,12:07,2,10,GNB 17,3,10,Adrian Peterson for 7 yards (tackle by Al Harris),3.850,4.340
3,11:33,3,3,GNB 10,3,10,Adrian Peterson right tackle for 1 yard (tackle by Nick Barnett),4.340,2.950
3,10:55,4,2,GNB 9,6,10,Ryan Longwell 27 yard field goal good,2.950,3.000
3,10:55,,,MIN 30,6,10,"Ryan Longwell kicks off 65 yards, returned by Will Blackmon for 21 yards (tackle by David Herron)",0.000,0.670
3,10:47,1,10,GNB 26,6,10,Aaron Rodgers pass complete short middle to Donald Lee for 6 yards (tackle by E.J. Henderson and Antoine Winfield),0.670,0.940
3,10:07,2,4,GNB 32,6,10,"Aaron Rodgers pass complete deep right to Donald Driver for 68 yards. Penalty on Tony Moll: Ineligible Downfield Pass, 5 yards (no play)",0.940,0.270
3,9:58,2,9,GNB 27,6,10,Ryan Grant left guard for no gain (tackle by Kevin Williams and Pat Williams),0.270,-0.430
3,9:18,3,9,GNB 27,6,10,Aaron Rodgers pass complete short right to Donald Driver for 5 yards (tackle by Antoine Winfield),-0.430,-1.240
3,8:46,4,4,GNB 32,6,10,"Derrick Frost punts 50 yards, returned by Aundrae Allison for 3 yards (tackle by Korey Hall). Penalty on Benny Sapp: Offensive Holding, 10 yards",-1.240,0.370
3,8:34,1,10,MIN 11,6,10,Tarvaris Jackson pass incomplete short left intended for Thomas Tapeh,-0.370,-0.780
3,8:30,2,10,MIN 11,6,10,Tarvaris Jackson pass incomplete deep right intended for Visanthe Shiancoe (defended by Nick Collins),-0.780,-1.420
3,8:23,3,10,MIN 11,6,10,Tarvaris Jackson pass complete short middle to Chester Taylor for 14 yards (tackle by Nick Collins),-1.420,0.610
3,7:46,1,10,MIN 25,6,10,Adrian Peterson left guard for 2 yards (tackle by Johnny Jolly),0.610,0.330
3,7:06,2,8,MIN 27,6,10,Tarvaris Jackson pass incomplete deep left intended for Bernard Berrian,0.330,-0.360
3,6:58,3,8,MIN 27,6,10,Tarvaris Jackson pass incomplete short left intended for Bobby Wade,-0.360,-1.570
3,6:54,4,8,MIN 27,6,16,"Chris Kluwe punts 49 yards, returned by Will Blackmon for 76 yards, touchdown",-1.570,-7.000
3,6:35,,,MIN 2,6,17,Mason Crosby kicks extra point good,0.000,0.000
3,6:35,,,GNB 30,6,17,"Mason Crosby kicks off 71 yards, returned by Aundrae Allison for 22 yards (tackle by John Kuhn)",0.000,0.340
3,6:28,1,10,MIN 21,6,17,Tarvaris Jackson pass complete short right to Thomas Tapeh for 7 yards (tackle by Nick Barnett),0.340,0.750
3,5:58,2,3,MIN 28,6,17,Adrian Peterson right tackle for no gain (tackle by Ryan Pickett),0.750,0.040
3,5:17,3,3,MIN 28,6,17,Tarvaris Jackson pass complete short right to Sidney Rice for 8 yards (tackle by Tramon Williams),0.040,1.330
3,4:50,1,10,MIN 36,6,17,Adrian Peterson left guard for 2 yards (tackle by A.J. Hawk),1.330,1.060
3,4:09,2,8,MIN 38,6,17,Tarvaris Jackson left guard for 4 yards (tackle by Aaron Kampman),1.060,0.890
3,3:23,3,4,MIN 42,6,17,"Tarvaris Jackson sacked by Kabeer Gbaja-Biamila for -7 yards. Tarvaris Jackson fumbles (forced by Kabeer Gbaja-Biamila), recovered by Anthony Herrera at MIN-35. Penalty on Kabeer Gbaja-Biamila: Defensive Offside, 5 yards (no play)",0.890,2.060
3,3:04,1,10,MIN 47,6,17,Tarvaris Jackson pass incomplete short middle intended for Bobby Wade (defended by Brady Poppinga),2.060,1.520
3,2:59,2,10,MIN 47,6,17,Adrian Peterson for 4 yards (tackle by Nick Barnett),1.520,1.360
3,2:20,3,6,GNB 49,6,17,Tarvaris Jackson for 7 yards (tackle by Tramon Williams),1.360,2.790
3,1:52,1,10,GNB 42,6,17,Chester Taylor left tackle for 4 yards (tackle by Brady Poppinga and Mike Montgomery),2.790,2.780
3,1:12,2,6,GNB 38,6,17,Tarvaris Jackson pass incomplete short right intended for Garrett Mills,2.780,2.080
3,1:07,3,6,GNB 38,6,17,Adrian Peterson left tackle for 6 yards (tackle by Kabeer Gbaja-Biamila),2.080,3.450
3,0:35,1,10,GNB 32,6,17,Chester Taylor right guard for 4 yards (tackle by Aaron Rouse and A.J. Hawk),3.450,3.440
3,0:00,2,6,GNB 28,6,17,Tarvaris Jackson left end for 5 yards (tackle by Charles Woodson),3.440,3.400
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,GNB 23,6,17,Adrian Peterson for no gain (tackle by Cullen Jenkins and Brady Poppinga),3.400,2.080
4,14:19,4,1,GNB 23,12,17,"Tarvaris Jackson pass complete short left to Sidney Rice for 23 yards, touchdown",2.080,7.000
4,14:19,,,,12,17,"Two Point Attempt: Tarvaris Jackson pass incomplete intended for Sidney Rice, conversion fails",1.000,-1.000
4,14:19,,,MIN 30,12,17,"Ryan Longwell kicks off 69 yards, returned by Will Blackmon for 24 yards (tackle by Garrett Mills)",0.000,0.610
4,14:06,1,10,GNB 25,12,17,Aaron Rodgers pass complete short right to Tory Humphrey for 7 yards (tackle by Ray Edwards and Chad Greenway),0.610,1.010
4,13:23,2,3,GNB 32,12,17,Ryan Grant left end for 4 yards (tackle by Chad Greenway),1.010,1.330
4,12:46,1,10,GNB 36,12,17,Ryan Grant right end for -4 yards (tackle by Chad Greenway),1.330,0.250
4,12:04,2,14,GNB 32,12,17,Aaron Rodgers pass complete short left to Donald Driver for 2 yards (tackle by Cedric Griffin),0.250,-0.160
4,11:20,3,12,GNB 34,12,17,Aaron Rodgers pass complete short right to Donald Driver for 6 yards (tackle by Antoine Winfield and E.J. Henderson),-0.160,-0.720
4,10:47,4,6,GNB 40,12,17,"Derrick Frost punts 43 yards, returned by Aundrae Allison for 1 yard (tackle by Mike Montgomery)",-0.720,-0.040
4,10:36,1,10,MIN 18,12,17,"Adrian Peterson left end for 7 yards (tackle by Nick Collins). Penalty on Bobby Wade: Offensive Holding, 9 yards (no play)",0.040,-0.720
4,10:15,1,19,MIN 9,12,17,Tarvaris Jackson pass complete short right to Visanthe Shiancoe for 7 yards (tackle by Brady Poppinga),-0.720,-0.800
4,9:35,2,12,MIN 16,12,17,Tarvaris Jackson pass complete short left to Adrian Peterson for 11 yards (tackle by A.J. Hawk),-0.800,-0.020
4,8:51,2,12,MIN 16,12,17,Timeout #2 by Minnesota Vikings,-0.800,-0.020
4,8:51,3,1,MIN 27,12,17,Tarvaris Jackson pass incomplete short left intended for Bobby Wade,-0.020,-1.570
4,8:46,4,1,MIN 27,12,17,Chris Kluwe punts 50 yards,-1.570,-0.480
4,8:34,1,10,GNB 23,12,17,"Penalty on Pat Williams: Encroachment, 5 yards (no play)",0.480,1.210
4,8:34,1,5,GNB 28,12,17,Aaron Rodgers pass complete short right to Ruvell Martin for 13 yards (tackle by Charles Gordon),1.210,1.660
4,7:51,1,10,GNB 41,12,17,Ryan Grant right tackle for 57 yards (tackle by Chad Greenway),1.660,6.740
4,7:09,1,2,MIN 2,12,17,"Brandon Jackson left tackle for -2 yards (tackle by Kevin Williams). Penalty on MIN: Defensive 12 On-field, 1 yards (no play)",6.740,6.970
4,6:48,1,1,MIN 1,12,17,Aaron Rodgers for no gain (tackle by Pat Williams),6.970,5.910
4,6:05,2,1,MIN 1,12,23,"Aaron Rodgers left guard for 1 yard, touchdown",5.910,7.000
4,6:05,,,MIN 2,12,24,Mason Crosby kicks extra point good,0.000,0.000
4,6:05,,,GNB 30,12,24,"Mason Crosby kicks off 70 yards, touchback",0.000,0.280
4,6:03,1,10,MIN 20,12,24,Tarvaris Jackson pass incomplete short middle intended for Visanthe Shiancoe,0.280,-0.270
4,5:59,2,10,MIN 20,12,24,Tarvaris Jackson pass complete short right to Visanthe Shiancoe for 5 yards (tackle by A.J. Hawk),-0.270,-0.300
4,5:33,3,5,MIN 25,12,24,"Tarvaris Jackson pass incomplete deep right intended for Sidney Rice. Penalty on Tramon Williams: Defensive Pass Interference, 20 yards (no play)",-0.300,1.930
4,5:27,1,10,MIN 45,12,24,Tarvaris Jackson for 17 yards (tackle by Nick Barnett),1.930,3.050
4,4:57,1,10,GNB 38,12,24,Tarvaris Jackson pass incomplete short right intended for Bobby Wade (defended by Charles Woodson),3.050,2.510
4,4:49,2,10,GNB 38,12,24,Tarvaris Jackson pass complete short right to Chester Taylor for no gain,2.510,1.820
4,4:16,3,10,GNB 38,12,24,Tarvaris Jackson pass complete short left to Visanthe Shiancoe for 9 yards (tackle by Nick Collins),1.820,1.620
4,3:44,4,1,GNB 29,12,24,Tarvaris Jackson right guard for 3 yards (tackle by Mike Montgomery),1.620,3.840
4,3:17,1,10,GNB 26,12,24,Tarvaris Jackson pass incomplete short right intended for Visanthe Shiancoe,3.840,3.300
4,2:58,2,10,GNB 26,12,24,Tarvaris Jackson pass complete short right to Garrett Mills for 17 yards (tackle by Atari Bigby),3.300,5.140
4,2:53,1,9,GNB 9,12,24,"Tarvaris Jackson right tackle for 2 yards (tackle by Aaron Kampman). Penalty on A.J. Hawk: Defensive Holding, 4 yards",5.140,6.510
4,2:43,1,3,GNB 3,18,24,"Adrian Peterson left guard for 3 yards, touchdown",6.510,7.000
4,2:43,,,GNB 2,19,24,"Ryan Longwell kicks extra point good. Penalty on Johnny Jolly: Leverage, 15 yards",0.000,0.000
4,2:43,,,MIN 45,19,24,Ryan Longwell kicks onside 16 yards,0.000,-1.530
4,2:38,1,10,GNB 39,19,24,Brandon Jackson left tackle for no gain (tackle by Ray Edwards),1.530,0.990
4,2:34,1,10,GNB 39,19,24,Timeout #3 by Minnesota Vikings,1.530,0.990
4,2:34,2,10,GNB 39,19,24,Brandon Jackson right end for -1 yards (tackle by Ben Leber). Penalty on Mark Tauscher: Offensive Holding (Declined),0.990,0.170
4,2:29,3,11,GNB 38,19,24,Brandon Jackson left tackle for -1 yards (tackle by Pat Williams),0.170,-0.910
4,2:00,4,12,GNB 37,19,24,"Derrick Frost punts 41 yards, returned by Aundrae Allison for 9 yards (tackle by Brandon Chillar)",-0.910,-1.000
4,1:51,1,10,MIN 31,19,24,Tarvaris Jackson pass complete short left to Bernard Berrian for 7 yards (tackle by Tramon Williams),1.000,1.410
4,1:25,2,3,MIN 38,19,24,Tarvaris Jackson pass complete short middle to Chester Taylor for 7 yards (tackle by Nick Barnett),1.410,1.930
4,1:08,1,10,MIN 45,19,24,Tarvaris Jackson spiked the ball,1.930,1.380
4,1:08,2,10,MIN 45,19,24,Tarvaris Jackson pass incomplete deep right intended for Sidney Rice is intercepted by Atari Bigby at GNB-39 and returned for 7 yards (tackle by Visanthe Shiancoe),1.380,-1.990
4,0:54,1,10,GNB 46,19,24,Aaron Rodgers kneels for no gain,1.990,1.450
4,0:20,2,10,GNB 46,19,24,Aaron Rodgers kneels for -1 yards,1.450,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
