0,1
Game Info,Game Info
Won Toss,Bills (deferred)
Roof,outdoors
Surface,grass
Duration,3:19
Attendance,53436
Weather,"64 degrees, relative humidity 84%, wind 10 mph, wind chill 0"
Vegas Line,Buffalo Bills -6.5
Over/Under,42.0 (over)
