#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 20,3,0:46,6,Punt
2,1,9:45,OAK 20,3,1:05,1,Punt
3,1,5:26,OAK 16,3,1:25,4,Punt
4,1,2:27,OAK 36,6,2:31,64,Touchdown
5,2,13:32,OAK 43,3,0:40,0,Punt
6,2,12:11,OAK 42,8,4:02,31,Field Goal
7,2,7:22,OAK 27,3,1:37,-2,Punt
8,2,4:16,OAK 41,8,3:05,41,Field Goal
9,3,13:12,OAK 35,7,2:54,45,Field Goal
10,3,8:25,OAK 20,12,5:49,49,Field Goal
11,4,14:54,OAK 22,4,2:55,19,Punt
12,4,8:13,OAK 20,10,5:22,80,Touchdown
13,4,2:22,BUF 26,4,0:27,-3,Missed FG
14,4,1:09,OAK 39,2,1:09,-2,End of Game
