Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,10,7,53,0,2,39,5.6,14,2.0,8.8,0,,1,10.0,0,82.5
Hunter Henry,LAC,6,4,47,0,2,36,9.0,11,2.8,8.7,0,,2,33.3,0,90.3
Mike Williams,LAC,6,3,69,0,2,62,20.7,7,2.3,18.7,0,,1,16.7,1,52.1
Austin Ekeler,LAC,3,2,19,1,1,7,3.5,12,6.0,3.0,0,,0,0.0,0,123.6
Melvin Gordon,LAC,3,2,3,0,0,-2,-1.0,5,2.5,-2.3,0,,0,0.0,0,70.1
Virgil Green,LAC,1,1,10,0,1,5,5.0,5,5.0,5.0,0,,0,0.0,0,108.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,7,5,62,0,2,48,9.6,14,2.8,9.9,0,,0,0.0,0,98.5
Taylor Gabriel,CHI,6,4,53,0,3,45,11.3,8,2.0,15.2,0,,0,0.0,0,94.4
David Montgomery,CHI,5,4,12,0,0,-5,-1.3,17,4.3,-0.6,1,4.0,0,0.0,0,79.2
Tarik Cohen,CHI,3,3,37,0,1,13,4.3,24,8.0,4.3,0,,0,0.0,0,118.1
Anthony Miller,CHI,3,3,67,0,3,50,16.7,17,5.7,16.7,0,,0,0.0,0,118.7
Cordarrelle Patterson,CHI,2,2,1,0,,-5,-2.5,6,3.0,-2.5,0,,0,0.0,0,79.2
Trey Burton,CHI,4,1,16,0,,16,16.0,0,0.0,12.0,0,,0,0.0,1,4.2
Mike Davis,CHI,1,1,5,0,,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5
Adam Shaheen,CHI,2,0,0,0,,0,,0,,2.5,0,,0,0.0,0,39.6
