0,1
Officials,Officials
Referee,Tony Corrente
Umpire,Steve Wilson
Head Linesman,Paul Weidner
Line Judge,Ron Blum
Back Judge,Don Carey
Side Judge,Dyrol Prioleau
Field Judge,Craig Wrolstad
