Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josey Jewell,DEN,0,6,6,100.0%,40,6.7,6.7,0,94.4,3.3,20,20,3,0,1,0.0,1,18,1,5.3%
Damarri Mathis,DEN,0,6,6,100.0%,41,6.8,6.8,0,95.1,5.2,31,10,0,0,0,0.0,0,6,1,14.3%
Patrick Surtain II,DEN,0,6,4,66.7%,20,5.0,3.3,0,71.5,10.5,4,16,0,0,0,0.0,0,7,0,0.0%
Alex Singleton,DEN,0,5,4,80.0%,23,5.8,4.6,0,85.8,5.8,15,8,5,0,0,0.0,0,16,0,0.0%
Kareem Jackson,DEN,0,5,4,80.0%,44,11.0,8.8,0,103.3,9.0,33,11,0,0,0,0.0,0,6,1,14.3%
Justin Simmons,DEN,2,5,3,60.0%,6,2.0,1.2,0,25.0,6.6,-8,14,0,0,0,0.0,0,5,0,0.0%
Essang Bassey,DEN,0,2,2,100.0%,11,5.5,5.5,0,89.6,3.0,6,5,3,0,1,0.0,1,3,1,25.0%
Baron Browning,DEN,0,1,1,100.0%,13,13.0,13.0,0,118.7,8.0,8,5,0,1,0,1.0,2,2,0,0.0%
DeShawn Williams,DEN,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,0,0.0%
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Geno Stone,BAL,0,4,4,100.0%,79,19.8,19.8,0,118.7,17.5,70,9,0,0,0,0.0,0,5,2,28.6%
Roquan Smith,BAL,0,4,3,75.0%,17,5.7,4.3,0,82.3,1.3,4,13,3,2,0,0.0,2,11,0,0.0%
Patrick Queen,BAL,0,3,3,100.0%,25,8.3,8.3,0,101.4,3.0,9,16,2,0,0,0.0,0,9,0,0.0%
Marlon Humphrey,BAL,0,3,2,66.7%,30,15.0,10.0,0,99.3,16.3,25,5,0,0,0,1.0,1,7,0,0.0%
Marcus Peters,BAL,0,2,2,100.0%,27,13.5,13.5,0,118.7,12.0,24,3,0,0,0,0.0,0,4,0,0.0%
Jason Pierre-Paul,BAL,0,1,1,100.0%,2,2.0,2.0,0,79.2,-4.0,-4,6,0,0,0,0.0,0,4,1,20.0%
Kyle Hamilton,BAL,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,1,0,0,0.0,0,5,0,0.0%
Chuck Clark,BAL,0,3,1,33.3%,2,2.0,0.7,0,42.4,18.7,2,0,0,0,0,0.0,0,8,0,0.0%
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Justin Houston,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Malik Harrison,BAL,0,0,0,,,,,,,,,,2,1,0,0.0,1,0,0,
Tyus Bowser,BAL,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
