#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 22,9,4:54,37,Interception
2,1,7:44,SEA 25,5,2:42,10,Interception
3,1,2:14,SEA 29,3,1:35,1,Punt
4,2,12:32,SEA 26,8,2:57,59,Field Goal
5,2,3:07,SEA 37,10,2:33,41,Field Goal
6,3,13:13,SEA 17,11,4:12,73,Field Goal
7,3,3:39,SEA 10,4,1:32,17,Punt
8,4,14:51,SEA 42,3,0:49,3,Punt
9,4,12:37,NWE 45,4,1:32,45,Touchdown
10,4,6:43,SEA 26,11,3:42,62,Field Goal
11,4,1:55,SEA 33,11,1:55,66,End of Game
