#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:25,TEN 25,3,0:58,2,Interception
2,1,9:41,TEN 32,11,6:36,68,Touchdown
3,1,1:20,TEN 33,8,4:57,37,Missed FG
4,2,10:00,TEN 29,3,1:06,2,Punt
5,2,6:59,TEN 2,6,3:48,48,Interception
6,2,1:37,TEN 25,3,0:26,0,Punt
7,2,0:18,TEN 14,1,0:18,-2,End of Half
8,3,15:00,TEN 25,1,0:11,75,Touchdown
9,3,10:01,TEN 25,8,4:27,49,Field Goal
10,4,14:56,TEN 14,3,1:17,-1,Punt
11,4,12:12,TEN 25,2,0:33,6,Interception
12,4,5:21,TEN 19,10,2:59,40,Interception
13,4,0:44,TEN 20,2,0:44,-2,End of Game
