Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,11:54,1,10,IND 25,3,14,Mike Hart middle for 6 yards (tackle by Mark Anderson),0.610,0.870
2,11:22,2,4,IND 31,3,14,"Penalty on Ryan Diem: False Start, 5 yards (no play)",0.870,0.200
2,10:59,2,9,IND 26,3,14,Peyton Manning pass complete short right to Jacob Tamme for 10 yards (tackle by Zach Diles),0.200,1.330
2,10:26,1,10,IND 36,3,14,"Mike Hart right end for 13 yards (tackle by Brice McCain). Penalty on Ryan Diem: Offensive Holding, 10 yards (no play)",1.330,0.670
2,10:26,1,20,IND 26,3,14,"Penalty on Antonio Smith: Encroachment, 5 yards (no play)",0.670,1.000
2,9:27,1,15,IND 31,3,14,Mike Hart middle for 14 yards (tackle by Zach Diles),1.000,2.010
2,8:50,2,1,IND 45,3,14,Mike Hart right end for 4 yards (tackle by Brian Cushing),2.010,2.190
2,8:12,1,10,IND 49,3,14,Peyton Manning pass incomplete short right intended for Gijon Robinson,2.190,1.650
2,8:07,2,10,IND 49,3,14,Donald Brown middle for no gain (tackle by Zach Diles),1.650,0.960
2,7:29,3,10,IND 49,3,14,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Eugene Wilson),0.960,-0.130
2,7:25,4,10,IND 49,3,14,"Jeremy Kapinos punts 36 yards, returned by Jacoby Jones for 1 yard (tackle by Aaron Francisco)",-0.130,0.140
2,7:14,1,10,HOU 16,3,14,Matt Schaub pass incomplete short left intended for Andre Johnson,-0.140,-0.660
2,7:10,2,10,HOU 16,3,14,Arian Foster left end for no gain (tackle by Clint Session),-0.660,-1.320
2,6:30,3,10,HOU 16,3,14,Matt Schaub pass complete short left to Andre Johnson for 9 yards (tackle by Clint Session),-1.320,-1.700
2,6:04,4,1,HOU 25,3,14,"Matt Turk punts 59 yards, returned by Blair White for 18 yards (tackle by Dominique Barber)",-1.700,-1.200
2,5:52,1,10,IND 34,3,14,Peyton Manning pass complete short right to Pierre Garcon for 7 yards (tackle by Brian Cushing and Brice McCain),1.200,1.600
2,5:21,2,3,IND 41,3,14,Peyton Manning pass incomplete short left intended for Reggie Wayne,1.600,0.890
2,5:16,3,3,IND 41,3,14,Peyton Manning pass complete short left to Mike Hart for 3 yards (tackle by Zach Diles),0.890,1.860
2,4:52,1,10,IND 44,3,14,Donald Brown middle for -1 yards (tackle by Mario Williams),1.860,1.180
2,4:19,2,11,IND 43,3,14,"Penalty on Jeff Saturday: False Start, 5 yards (no play)",1.180,0.510
2,3:48,2,16,IND 38,3,14,Peyton Manning pass incomplete deep right intended for Pierre Garcon (defended by Eugene Wilson),0.510,-0.160
2,3:47,3,16,IND 38,3,14,"Penalty on Mario Williams: Neutral Zone Infraction, 5 yards (no play)",-0.160,0.500
2,3:47,3,11,IND 43,3,14,Peyton Manning pass complete short left to Donald Brown for 10 yards (tackle by Kevin Bentley and Brian Cushing),0.500,0.130
2,3:05,4,1,HOU 47,3,14,Donald Brown left tackle for 3 yards (tackle by Antonio Smith),0.130,2.650
2,2:37,1,10,HOU 44,3,14,Peyton Manning pass complete short right to Anthony Gonzalez for 4 yards (tackle by Brice McCain and Glover Quin),2.650,2.650
2,2:02,2,6,HOU 40,3,14,Mike Hart right tackle for 10 yards (tackle by Brice McCain and Bernard Pollard),2.650,3.580
2,1:52,1,10,HOU 30,3,14,Peyton Manning pass complete short right to Pierre Garcon for 9 yards (tackle by Bernard Pollard),3.580,4.250
2,1:26,2,1,HOU 21,3,14,"Mike Hart right end for 5 yards (tackle by Zach Diles). Penalty on IND: Offensive Holding, 10 yards (no play)",4.250,2.900
2,1:20,2,11,HOU 31,3,14,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by Kareem Jackson),2.900,2.210
2,1:16,3,11,HOU 31,3,14,"Penalty on Antonio Smith: Encroachment, 5 yards (no play)",2.210,2.870
2,1:16,3,6,HOU 26,3,14,"Peyton Manning pass complete short left to Reggie Wayne for 15 yards (tackle by Brian Cushing). Penalty on Anthony Gonzalez: Offensive Pass Interfere, 10 yards (no play)",2.870,1.550
2,1:10,3,16,HOU 36,3,14,Peyton Manning pass complete short middle to Anthony Gonzalez for 6 yards (tackle by Zach Diles),1.550,1.410
2,0:58,,,,3,14,Timeout #3 by Houston Texans,0.000,1.410
2,0:58,4,10,HOU 30,3,17,Adam Vinatieri 48 yard field goal good,1.410,3.000
2,,,,IND 30,3,17,"Jeremy Kapinos kicks off 64 yards, returned by Jacoby Jones for 23 yards (tackle by Cody Glenn)",0.000,0.870
2,0:46,1,10,HOU 29,3,17,Matt Schaub pass incomplete short right intended for Kevin Walter,0.870,0.330
2,0:43,2,10,HOU 29,3,17,Matt Schaub pass complete short left to Andre Johnson for 6 yards (tackle by Justin Tryon),0.330,0.430
2,0:26,3,4,HOU 35,3,17,Matt Schaub pass incomplete short middle intended for Owen Daniels,0.430,-1.040
2,0:21,4,4,HOU 35,3,17,"Matt Turk punts 47 yards, fair catch by Blair White",-1.040,-0.040
2,0:14,1,10,IND 18,3,17,Peyton Manning kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,3,17,"Neil Rackers kicks off 52 yards, returned by Eric Foster for 12 yards (tackle by Vonta Leach)",0.000,0.940
3,14:53,1,10,IND 30,3,17,Peyton Manning pass incomplete deep left intended for Reggie Wayne (defended by Brian Cushing),0.940,0.390
3,14:48,2,10,IND 30,3,17,Peyton Manning pass incomplete short left intended for Reggie Wayne,0.390,-0.300
3,14:45,3,10,IND 30,3,17,Peyton Manning pass complete deep right to Pierre Garcon for 18 yards (tackle by Zach Diles),-0.300,2.130
3,14:18,1,10,IND 48,3,17,Peyton Manning pass complete short left to Mike Hart for 10 yards (tackle by Kareem Jackson),2.130,2.790
3,13:45,1,10,HOU 42,3,17,Mike Hart left end for 1 yard (tackle by Mark Anderson and Brian Cushing),2.790,2.380
3,13:04,2,9,HOU 41,3,17,Peyton Manning pass complete short right to Pierre Garcon for 14 yards (tackle by Glover Quin),2.380,3.780
3,12:17,1,10,HOU 27,3,17,Peyton Manning pass complete short middle to Jacob Tamme for 12 yards (tackle by Eugene Wilson),3.780,4.580
3,11:42,1,10,HOU 15,3,17,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.580,3.950
3,11:38,2,10,HOU 15,3,17,Peyton Manning pass incomplete short right intended for Jacob Tamme,3.950,3.100
3,11:35,3,10,HOU 15,3,23,"Peyton Manning pass complete short left to Reggie Wayne for 15 yards, touchdown",3.100,7.000
3,,,,HOU 2,3,24,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,3,24,"Jeremy Kapinos kicks off 64 yards, returned by Jacoby Jones for 35 yards (tackle by Cornelius Brown)",0.000,1.660
3,11:23,1,10,HOU 41,3,24,Arian Foster middle for 4 yards (tackle by Aaron Francisco),1.660,1.660
3,10:51,2,6,HOU 45,3,24,Arian Foster left end for 5 yards (tackle by Clint Session and Pat Angerer),1.660,1.620
3,10:13,3,1,,3,24,Matt Schaub middle for 1 yard (tackle by Robert Mathis),1.620,2.320
3,9:38,1,10,IND 49,3,24,Matt Schaub pass complete short left to Arian Foster for 14 yards (tackle by Aaron Francisco),2.320,3.250
3,8:59,1,10,IND 35,3,24,Derrick Ward right end for 5 yards (tackle by Antoine Bethea),3.250,3.380
3,8:26,2,5,IND 30,3,24,Arian Foster middle for 2 yards (tackle by Gary Brackett),3.380,2.940
3,7:47,3,3,IND 28,9,24,"Matt Schaub pass complete deep right to Andre Johnson for 28 yards, touchdown",2.940,7.000
3,,,,IND 2,10,24,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 30,10,24,"Neil Rackers kicks off 67 yards, returned by Justin Tryon for 27 yards (tackle by Vonta Leach)",0.000,0.940
3,7:34,1,10,IND 30,10,24,Peyton Manning pass complete short left to Jacob Tamme for 9 yards (tackle by Glover Quin),0.940,1.610
3,7:09,2,1,IND 39,10,24,Donald Brown middle for 5 yards (tackle by Damione Lewis and Zach Diles),1.610,1.860
3,6:34,1,10,IND 44,10,24,"Penalty on Ryan Diem: False Start, 5 yards (no play)",1.860,1.530
3,6:18,1,15,IND 39,10,24,Peyton Manning pass complete deep middle to Anthony Gonzalez for 34 yards (tackle by Eugene Wilson),1.530,3.780
3,5:41,1,10,HOU 27,10,24,Peyton Manning pass incomplete deep left intended for Reggie Wayne,3.780,3.230
3,5:37,2,10,HOU 27,10,24,Peyton Manning pass complete short right to Pierre Garcon for 9 yards (tackle by Brice McCain),3.230,3.840
3,4:54,3,1,HOU 18,10,24,"Peyton Manning pass incomplete deep left intended for Anthony Gonzalez. Penalty on Glover Quin: Defensive Holding, 5 yards, Penalty on Kareem Jackson: Defensive Holding (Declined) (no play)",3.840,4.710
3,4:47,1,10,HOU 13,10,24,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.710,4.050
3,4:44,2,10,HOU 13,10,24,Donald Brown middle for 5 yards (tackle by Zach Diles),4.050,4.100
3,4:06,3,5,HOU 8,10,24,Peyton Manning pass complete short right to Pierre Garcon for 6 yards (tackle by Kareem Jackson),4.100,6.740
3,3:20,1,2,HOU 2,10,24,Peyton Manning pass incomplete short left intended for Reggie Wayne,6.740,5.720
3,3:17,2,2,HOU 2,10,24,Donald Brown middle for 1 yard (tackle by Antonio Smith and Bernard Pollard),5.720,5.170
3,2:30,,,,10,24,Timeout #1 by Indianapolis Colts,0.000,5.170
3,2:30,3,1,HOU 1,10,24,Mike Hart right guard for no gain (tackle by Amobi Okoye and Shaun Cody),5.170,3.550
3,1:36,4,1,HOU 1,10,24,"Penalty on Adam Vinatieri: Delay of Game, 5 yards (no play)",3.550,2.990
3,1:23,4,6,HOU 6,10,27,Adam Vinatieri 23 yard field goal good,2.990,3.000
3,,,,IND 30,10,27,"Jeremy Kapinos kicks off 63 yards, returned by Jacoby Jones for 17 yards (tackle by Mike Newton). Penalty on Malcolm Sheppard: Offensive Holding, 10 yards",0.000,-0.280
3,1:10,1,10,HOU 14,10,27,Matt Schaub pass complete short left to Arian Foster for 10 yards (tackle by Kelvin Hayden),-0.280,0.540
3,0:28,1,10,HOU 24,10,27,Matt Schaub pass complete short right to Vonta Leach for 7 yards (tackle by Kelvin Hayden),0.540,0.940
3,0:04,2,3,HOU 31,10,27,"Arian Foster middle for 1 yard (tackle by Jerry Hughes). Penalty on Jerry Hughes: Face Mask (15 Yards), 15 yards",0.940,2.060
3,0:00,1,10,HOU 47,10,27,Matt Schaub pass incomplete short right intended for Jacoby Jones,2.060,1.520
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,HOU 47,10,27,Matt Schaub pass complete short right to Andre Johnson for 14 yards (tackle by Justin Tryon and Aaron Francisco),1.520,2.980
4,14:27,1,10,IND 39,10,27,"Matt Schaub pass incomplete short left intended for Kevin Walter. Penalty on Justin Tryon: Defensive Pass Interfere, 4 yards (no play)",2.980,3.250
4,14:24,1,10,IND 35,10,27,Matt Schaub pass complete deep left to Andre Johnson for 17 yards (tackle by Aaron Francisco and Gary Brackett),3.250,4.370
4,13:42,1,10,IND 18,10,27,"Matt Schaub pass complete short right to Jacoby Jones for 1 yard (tackle by Pat Angerer). Jacoby Jones fumbles (forced by Pat Angerer), recovered by Arian Foster at IND-16 and returned for 1 yards",4.370,4.250
4,13:09,2,7,IND 15,10,27,Arian Foster right end for 9 yards (tackle by Gary Brackett),4.250,5.830
4,12:33,1,6,IND 6,10,27,Matt Schaub pass incomplete short right intended for Kevin Walter,5.830,4.950
4,12:26,2,6,IND 6,16,27,"Arian Foster right tackle for 6 yards, touchdown",4.950,7.000
4,,,,IND 2,17,27,Neil Rackers kicks extra point good,0.000,0.000
4,,,,HOU 30,17,27,"Neil Rackers kicks off 73 yards, returned by Justin Tryon for 27 yards (tackle by Troy Nolan)",0.000,0.540
4,12:15,1,10,IND 24,17,27,Peyton Manning pass complete short left to Reggie Wayne for 9 yards (tackle by Brice McCain),0.540,1.210
4,11:51,2,1,IND 33,17,27,Mike Hart middle for 4 yards (tackle by Bernard Pollard),1.210,1.400
4,11:12,1,10,IND 37,17,27,Peyton Manning pass incomplete short left intended for Anthony Gonzalez,1.400,0.860
,,,,,,,"HOU challenged the pass completion ruling, and the original play was overturned.",,
4,11:08,2,10,IND 37,17,27,Peyton Manning pass complete short right to Pierre Garcon for 15 yards (tackle by Kareem Jackson),0.860,2.390
4,10:24,1,10,HOU 48,17,27,Mike Hart left tackle for 12 yards (tackle by Zach Diles),2.390,3.180
4,9:38,1,10,HOU 36,17,27,Peyton Manning pass complete short right to Anthony Gonzalez for 11 yards (tackle by Eugene Wilson),3.180,3.910
4,8:59,1,10,HOU 25,17,27,Mike Hart right end for no gain (tackle by Bernard Pollard and Antonio Smith),3.910,3.360
4,8:13,2,10,HOU 25,17,27,Javarris James middle for 7 yards (tackle by Bernard Pollard),3.360,3.660
4,7:32,3,3,HOU 18,17,27,Peyton Manning pass incomplete short left intended for Anthony Gonzalez,3.660,2.350
4,7:28,4,3,HOU 18,17,30,Adam Vinatieri 36 yard field goal good,2.350,3.000
4,,,,IND 30,17,30,"Jeremy Kapinos kicks off 63 yards, returned by Jacoby Jones for 22 yards (tackle by Tyjuan Hagler)",0.000,0.870
4,7:18,1,10,HOU 29,17,30,Matt Schaub pass incomplete deep left intended for Andre Johnson (defended by Clint Session),0.870,0.330
4,7:13,2,10,HOU 29,17,30,Matt Schaub pass complete short right to Arian Foster for 2 yards (tackle by Clint Session and Kelvin Hayden),0.330,-0.100
4,6:32,3,8,HOU 31,17,30,Matt Schaub pass complete short right to Arian Foster for -1 yards (tackle by Kelvin Hayden and Gary Brackett),-0.100,-1.370
4,5:51,4,9,HOU 30,17,30,"Matt Turk punts 50 yards, returned by Blair White for 7 yards (tackle by James Casey)",-1.370,-0.740
4,5:39,1,10,IND 27,17,30,Javarris James right tackle for 3 yards (tackle by Glover Quin),0.740,0.600
4,5:04,2,7,IND 30,17,30,Peyton Manning pass complete short right to Reggie Wayne for 4 yards (tackle by Glover Quin and Mark Anderson),0.600,0.430
4,5:00,,,,17,30,Timeout #1 by Houston Texans,0.000,0.430
4,5:00,3,3,IND 34,17,30,Peyton Manning pass complete short left to Jacob Tamme for 5 yards (tackle by Bernard Pollard),0.430,1.530
4,4:16,1,10,IND 39,17,30,Javarris James left end for -6 yards (tackle by Amobi Okoye),1.530,0.180
4,4:12,,,,17,30,Timeout #2 by Houston Texans,0.000,0.180
4,4:12,2,16,IND 33,17,30,Peyton Manning pass incomplete deep left intended for Reggie Wayne,0.180,-0.490
4,4:08,3,16,IND 33,17,30,Peyton Manning pass incomplete deep middle intended for Jacob Tamme,-0.490,-1.180
4,4:04,4,16,IND 33,17,30,"Jeremy Kapinos punts 63 yards, returned by Antwaun Molden for no gain",-1.180,0.380
4,3:50,1,10,HOU 4,17,30,Matt Schaub pass complete short middle to Arian Foster for 5 yards (tackle by Antoine Bethea),-0.380,-0.420
4,3:32,2,5,HOU 9,17,30,Matt Schaub pass complete short right to Arian Foster for 11 yards (tackle by Robert Mathis),-0.420,0.280
4,3:09,1,10,HOU 20,17,30,Matt Schaub pass complete short middle to Arian Foster for 11 yards (tackle by Gary Brackett),0.280,1.000
4,2:48,1,10,HOU 31,17,30,Matt Schaub pass complete short middle to Owen Daniels for 8 yards (tackle by Clint Session),1.000,1.540
4,2:30,2,2,HOU 39,17,30,Matt Schaub pass complete short middle to Arian Foster for 6 yards (tackle by Deshea Townsend),1.540,1.930
4,2:00,1,10,HOU 45,17,30,Matt Schaub pass complete short left to Derrick Ward for 3 yards (tackle by Clint Session),1.930,1.790
4,1:54,2,7,HOU 48,17,30,Matt Schaub pass complete deep left to Andre Johnson for 21 yards (tackle by Aaron Francisco),1.790,3.510
4,1:34,1,10,IND 31,17,30,Matt Schaub pass complete short left to Arian Foster for 7 yards (tackle by Justin Tryon),3.510,3.910
4,1:27,2,3,IND 24,17,30,Matt Schaub pass incomplete short left intended for Jacoby Jones,3.910,3.200
4,1:24,3,3,IND 24,17,30,Arian Foster middle for 10 yards (tackle by Aaron Francisco),3.200,4.650
4,1:10,1,10,IND 14,17,30,Matt Schaub spiked the ball,4.650,4.000
4,1:10,2,10,IND 14,17,30,Matt Schaub pass incomplete short right intended for Owen Daniels,4.000,3.110
4,1:04,3,10,IND 14,17,30,"Matt Schaub sacked by Dwight Freeney for -7 yards. Matt Schaub fumbles (forced by Dwight Freeney), recovered by Eric Foster at IND-19 (tackle by Chris Myers)",3.110,-0.150
4,0:57,1,10,IND 19,17,30,Peyton Manning kneels for -1 yards,0.150,-0.560
4,0:37,2,11,IND 18,17,30,Peyton Manning kneels for -1 yards,-0.560,-1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
