#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:48,NYG 19,10,4:51,81,Touchdown
2,1,6:21,NYG 37,6,2:49,25,Punt
3,2,11:36,NYG 13,2,0:22,0,Interception
4,2,11:14,ARI 49,3,2:06,-9,Punt
5,2,3:19,NYG 24,3,0:54,-1,Interception
6,2,0:58,NYG 20,4,0:50,12,Punt
7,3,15:00,NYG 37,4,2:47,63,Touchdown
8,3,11:54,ARI 21,1,0:06,21,Touchdown
9,3,7:04,,0,0:19,0,Touchdown
10,3,4:53,NYG 22,3,2:15,9,Punt
11,4,14:18,NYG 48,6,2:52,52,Touchdown
12,4,10:52,NYG 28,3,1:27,9,Punt
13,4,5:07,NYG 30,4,1:52,17,Punt
14,4,0:45,ARI 16,2,0:45,-3,End of Game
