Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,14:56,3,9,GNB 41,7,0,Kelly Holcomb pass incomplete deep left intended for Troy Williamson,1.680,0.530
2,14:50,4,9,GNB 41,7,0,Chris Kluwe punts 36 yards,0.530,0.380
2,14:42,1,10,GNB 5,7,0,DeShawn Wynn up the middle for 3 yards (tackle by Dwight Smith),-0.380,-0.560
2,14:05,2,7,GNB 8,7,0,Brett Favre pass complete short middle to Donald Driver for 6 yards (tackle by E.J. Henderson),-0.560,-0.370
2,13:28,3,1,GNB 14,7,0,Ryan Grant up the middle for no gain (tackle by E.J. Henderson and Kenechi Udeze),-0.370,-2.470
2,12:54,4,1,GNB 14,7,0,"Jon Ryan punts 51 yards, returned by Bobby Wade for -1 yards (tackle by Jarrett Bush)",-2.470,-1.200
2,12:45,1,10,MIN 34,7,0,"Kelly Holcomb pass incomplete. Penalty on Al Harris: Illegal Contact, 5 yards (no play)",1.200,1.530
2,12:38,1,10,MIN 39,7,0,Adrian Peterson left tackle for 9 yards (tackle by Nick Barnett),1.530,2.200
2,11:59,2,1,MIN 48,7,0,Adrian Peterson left tackle for 5 yards (tackle by A.J. Hawk and Corey Williams),2.200,2.460
2,11:17,1,10,GNB 47,7,0,Adrian Peterson right guard for 4 yards (tackle by Nick Barnett and Colin Cole),2.460,2.450
2,10:39,2,6,GNB 43,7,0,Kelly Holcomb pass complete short right to Visanthe Shiancoe for 4 yards (tackle by Atari Bigby),2.450,2.280
2,9:57,3,2,GNB 39,7,0,Kelly Holcomb pass incomplete short middle intended for Sidney Rice (defended by Cullen Jenkins),2.280,0.660
2,9:52,4,2,GNB 39,7,0,"Chris Kluwe punts 30 yards, returned by Charles Woodson for 9 yards (tackle by Ben Leber)",0.660,-0.040
2,9:44,1,10,GNB 18,7,0,Brett Favre pass complete deep right to Ruvell Martin for 36 yards (tackle by Cedric Griffin),0.040,2.520
2,9:14,1,10,MIN 46,7,0,DeShawn Wynn right end for 2 yards (tackle by Pat Williams and Brian Robison),2.520,2.250
2,8:35,2,8,MIN 44,7,0,"Brett Favre pass complete short middle to Greg Jennings for 9 yards. Greg Jennings fumbles, recovered by Greg Jennings at MIN-35",2.250,3.250
2,7:47,1,10,MIN 35,7,0,"Brett Favre pass complete deep middle to Donald Lee for 27 yards (tackle by Dwight Smith). Donald Lee fumbles (forced by Dwight Smith), recovered by Cedric Griffin at MIN-8 (tackle by Bubba Franks)",3.250,0.380
2,7:37,1,10,MIN 8,7,0,Adrian Peterson left tackle for 5 yards (tackle by Nick Collins),-0.380,-0.410
2,7:24,2,5,MIN 13,7,0,Adrian Peterson right tackle for 55 yards (tackle by Nick Collins),-0.410,3.450
2,6:50,1,10,GNB 32,7,0,Chester Taylor left tackle for -2 yards (tackle by Cullen Jenkins),3.450,2.630
2,6:09,2,12,GNB 34,7,0,Adrian Peterson left tackle for 8 yards (tackle by A.J. Hawk and Nick Barnett),2.630,3.010
2,5:28,3,4,GNB 26,7,0,Kelly Holcomb pass incomplete,3.010,1.810
2,5:24,4,4,GNB 26,7,3,Ryan Longwell 44 yard field goal good,1.810,3.000
2,,,,MIN 30,7,3,"Ryan Longwell kicks off 70 yards, returned by Shaun Bodiford for 22 yards (tackle by Marcus McCauley)",0.000,0.410
2,5:14,1,10,GNB 22,7,3,DeShawn Wynn right end for 3 yards (tackle by Marcus McCauley),0.410,0.270
2,4:35,2,7,GNB 25,7,3,Brett Favre pass incomplete short middle intended for Donald Driver,0.270,-0.430
2,4:28,3,7,GNB 25,7,3,Brett Favre pass incomplete short middle intended for Donald Lee,-0.430,-1.700
2,4:24,4,7,GNB 25,7,3,Jon Ryan punts 33 yards,-1.700,-1.730
2,4:18,1,10,MIN 42,7,3,Kelly Holcomb pass complete deep right to Bobby Wade for 40 yards (tackle by Charles Woodson),1.730,4.370
2,3:53,1,10,GNB 18,7,3,Chester Taylor left guard for 2 yards (tackle by Cullen Jenkins and Johnny Jolly),4.370,4.090
2,3:10,2,8,GNB 16,7,3,Kelly Holcomb pass incomplete short right intended for Chester Taylor,4.090,3.300
2,3:05,3,8,GNB 16,7,3,"Kelly Holcomb pass complete short right to Chester Taylor for 5 yards (tackle by A.J. Hawk). Penalty on Bryant McKinnie: Offensive Holding, 10 yards, Penalty on Kelly Holcomb: Illegal Shift (Declined) (no play)",3.300,2.080
2,2:41,3,18,GNB 26,7,3,Kelly Holcomb pass complete short middle to Bobby Wade for 9 yards (tackle by Nick Barnett),2.080,2.310
2,2:00,4,9,GNB 17,7,6,Ryan Longwell 35 yard field goal good,2.310,3.000
2,,,,MIN 30,7,6,"Ryan Longwell kicks off 70 yards, returned by Tramon Williams for 24 yards (tackle by Dontarrious Thomas)",0.000,0.540
2,1:50,1,10,GNB 24,7,6,Brett Favre pass complete short middle to Greg Jennings for 18 yards (tackle by E.J. Henderson),0.540,1.730
2,1:24,1,10,GNB 42,7,6,Brett Favre pass complete short middle to Donald Driver for 7 yards (tackle by Antoine Winfield),1.730,2.130
2,1:17,,,,7,6,Timeout #1 by Green Bay Packers,0.000,2.130
2,1:17,2,3,GNB 49,7,6,Brett Favre pass complete short middle to James Jones for 4 yards (tackle by Marcus McCauley),2.130,2.460
2,0:49,1,10,MIN 47,7,6,Brett Favre pass incomplete short middle intended for Bubba Franks,2.460,1.910
2,0:41,2,10,MIN 47,7,6,Brett Favre pass complete short right to Bubba Franks for 12 yards (tackle by Dwight Smith),1.910,3.250
2,0:36,1,10,MIN 35,7,6,Brett Favre pass complete short middle to Vernand Morency for 18 yards (tackle by Brian Robison),3.250,4.440
2,0:27,1,10,MIN 17,7,6,Brett Favre pass incomplete short middle intended for Bubba Franks (defended by E.J. Henderson),4.440,3.850
2,0:23,2,10,MIN 17,7,6,Brett Favre pass incomplete short middle intended for James Jones (defended by Antoine Winfield),3.850,3.070
2,0:18,3,10,MIN 17,7,6,Brett Favre pass complete short middle to Donald Driver for 13 yards (tackle by Antoine Winfield),3.070,6.280
2,0:12,,,,7,6,Timeout #2 by Green Bay Packers,0.000,6.280
2,0:05,1,4,MIN 4,7,6,Brett Favre sacked by Brian Robison for -6 yards,6.280,4.190
2,0:05,,,,7,6,Timeout #3 by Green Bay Packers,0.000,4.190
2,0:05,2,10,MIN 10,10,6,Mason Crosby 28 yard field goal good,4.190,3.000
2,,,,GNB 30,10,6,Mason Crosby kicks off 37 yards,0.000,0.940
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,10,6,"Ryan Longwell kicks off 77 yards, touchback",0.000,0.280
3,15:00,1,10,GNB 20,10,6,DeShawn Wynn right end for 2 yards (tackle by Pat Williams),0.280,0.000
3,14:19,2,8,GNB 22,10,6,Brett Favre pass complete short left to Donald Driver for 7 yards (tackle by Antoine Winfield),0.000,0.230
3,13:40,3,1,GNB 29,10,6,DeShawn Wynn up the middle for 2 yards (tackle by E.J. Henderson and Kenechi Udeze),0.230,1.000
3,12:57,1,10,GNB 31,10,6,Brett Favre pass complete short left to Donald Driver for 8 yards (tackle by Antoine Winfield),1.000,1.540
3,12:09,2,2,GNB 39,10,6,"Penalty on Brett Favre: Delay of Game, 5 yards (no play)",1.540,0.870
3,11:43,2,7,GNB 34,10,6,Brett Favre pass complete short right to Donald Lee for 10 yards (tackle by Chad Greenway),0.870,1.860
3,11:05,1,10,GNB 44,10,6,DeShawn Wynn up the middle for no gain (tackle by Spencer Johnson),1.860,1.320
3,10:26,2,10,GNB 44,10,6,Brett Favre pass complete short middle to James Jones for 4 yards (tackle by Marcus McCauley),1.320,1.160
3,9:44,3,6,GNB 48,10,6,Brett Favre pass complete short middle to Donald Lee for 2 yards (tackle by Antoine Winfield),1.160,-0.060
3,9:07,4,4,,10,6,Jon Ryan right end for 7 yards (tackle by Dontarrious Thomas),-0.060,2.720
3,8:12,1,10,MIN 43,10,6,Donald Driver left end for -1 yards (tackle by Dwight Smith),2.720,2.040
3,7:30,2,11,MIN 44,10,6,Brett Favre pass incomplete short middle intended for Greg Jennings (defended by Dwight Smith),2.040,1.360
3,7:25,3,11,MIN 44,10,6,Brett Favre pass complete short left to Ruvell Martin for 16 yards,1.360,3.710
3,6:58,1,10,MIN 28,10,6,Brett Favre pass complete short right to Korey Hall for 2 yards (tackle by Cedric Griffin),3.710,3.440
3,6:17,2,8,MIN 26,10,6,Brett Favre pass incomplete deep right intended for James Jones,3.440,2.740
3,6:13,3,8,MIN 26,10,6,Brett Favre pass incomplete short middle intended for Greg Jennings (defended by Cedric Griffin),2.740,1.740
3,6:09,4,8,MIN 26,13,6,Mason Crosby 44 yard field goal good,1.740,3.000
3,,,,GNB 30,13,6,"Mason Crosby kicks off 76 yards, touchback",0.000,0.280
3,6:04,1,10,MIN 20,13,6,Chester Taylor up the middle for 3 yards (tackle by Ryan Pickett),0.280,0.140
3,5:30,2,7,MIN 23,13,6,Kelly Holcomb pass complete short middle to Visanthe Shiancoe for 15 yards (tackle by Nick Barnett),0.140,1.470
3,5:00,1,10,MIN 38,13,6,Kelly Holcomb pass incomplete deep left intended for Troy Williamson,1.470,0.920
3,4:53,,,,13,6,Timeout #1 by Minnesota Vikings,0.000,0.920
3,4:53,2,10,MIN 38,13,6,Chester Taylor up the middle for 37 yards (tackle by Jarrett Bush),0.920,3.910
3,4:08,1,10,GNB 25,13,6,Adrian Peterson left end for 2 yards (tackle by Nick Collins),3.910,3.630
3,3:43,2,8,GNB 23,13,6,Kelly Holcomb pass incomplete short middle intended for Bobby Wade (defended by Charles Woodson),3.630,2.940
3,3:38,3,8,GNB 23,13,6,"Kelly Holcomb sacked by Kabeer Gbaja-Biamila for -7 yards. Kelly Holcomb fumbles (forced by Kabeer Gbaja-Biamila), recovered by Steve Hutchinson at GNB-30. Penalty on Bryant McKinnie: Offensive Holding (Declined)",2.940,1.410
3,3:22,4,15,GNB 30,13,9,Ryan Longwell 48 yard field goal good,1.410,3.000
3,,,,MIN 30,13,9,"Ryan Longwell kicks off 67 yards, returned by Tramon Williams for 21 yards (tackle by Naufahu Tahi)",0.000,0.540
3,3:13,1,10,GNB 24,13,9,Brett Favre pass complete short middle to Donald Driver for 14 yards (tackle by Darren Sharper),0.540,1.470
3,2:35,1,10,GNB 38,13,9,Brett Favre pass complete short right to Bubba Franks for 3 yards (tackle by Ben Leber),1.470,1.330
3,1:58,2,7,GNB 41,13,9,Brett Favre pass incomplete short middle intended for Greg Jennings,1.330,0.630
3,1:55,3,7,GNB 41,13,9,Brett Favre pass complete short middle to Donald Driver for 3 yards (tackle by Brian Robison),0.630,-0.460
3,1:19,4,4,GNB 44,13,9,"Penalty on John Kuhn: False Start, 5 yards (no play)",-0.460,-0.780
3,1:15,4,9,GNB 39,13,9,Jon Ryan punts 54 yards,-0.780,0.380
3,1:04,1,10,MIN 7,13,9,Adrian Peterson up the middle for 2 yards (tackle by Aaron Kampman),-0.380,-0.630
3,0:28,2,8,MIN 9,13,9,Kelly Holcomb pass incomplete short left intended for Jim Kleinsasser (defended by Cullen Jenkins),-0.630,-1.190
3,0:24,3,8,MIN 9,13,9,Kelly Holcomb pass incomplete short right intended for Robert Ferguson,-1.190,-2.490
3,0:19,4,8,MIN 9,13,9,"Penalty on Cullen Loeffler: False Start, 5 yards (no play)",-2.490,-2.490
3,0:18,4,13,MIN 4,13,9,"Chris Kluwe punts 46 yards, returned by Charles Woodson for 15 yards (tackle by Mike Doss)",-2.490,-3.250
3,0:10,1,10,MIN 35,13,9,Brett Favre pass complete short middle to Bubba Franks for 9 yards (tackle by Antoine Winfield),3.250,3.920
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,MIN 26,13,9,DeShawn Wynn up the middle for 1 yard (tackle by Pat Williams and E.J. Henderson),3.920,3.910
4,14:19,1,10,MIN 25,13,9,Brett Favre right end for 3 yards (tackle by E.J. Henderson),3.910,3.770
4,13:36,2,7,MIN 22,13,9,Brett Favre pass complete short middle to Bubba Franks for 6 yards (tackle by Antoine Winfield),3.770,4.060
4,12:52,3,1,MIN 16,13,9,Brett Favre pass incomplete short middle intended for Donald Driver,4.060,2.530
4,12:47,4,1,MIN 16,16,9,Mason Crosby 33 yard field goal good,2.530,3.000
4,,,,GNB 30,16,9,"Mason Crosby kicks off 69 yards, returned by Adrian Peterson for 51 yards (tackle by Jarrett Bush)",0.000,2.390
4,12:33,1,10,GNB 48,16,9,Chester Taylor right end for -9 yards (tackle by Brady Poppinga),2.390,0.630
4,11:51,2,19,MIN 43,16,9,Kelly Holcomb pass incomplete short right intended for Adrian Peterson,0.630,-0.030
4,11:46,3,19,MIN 43,16,9,Kelly Holcomb pass complete short middle to Chester Taylor for 11 yards (tackle by Charles Woodson),-0.030,0.200
4,11:11,4,8,GNB 46,16,9,Chris Kluwe punts 31 yards,0.200,-0.040
4,11:03,1,10,GNB 18,16,9,DeShawn Wynn right end for 1 yard (tackle by Ben Leber and Pat Williams),0.040,-0.320
4,10:24,2,9,GNB 19,16,9,Brett Favre pass complete short left to DeShawn Wynn for 7 yards (tackle by Cedric Griffin),-0.320,-0.140
4,9:39,3,2,GNB 26,16,9,"Brett Favre pass complete short middle to Vernand Morency for 11 yards (tackle by E.J. Henderson). Vernand Morency fumbles (forced by E.J. Henderson), ball out of bounds at GNB-37",-0.140,1.400
4,9:12,1,10,GNB 37,16,9,Brett Favre pass incomplete short right intended for Korey Hall (defended by Antoine Winfield),1.400,0.860
4,9:06,2,10,GNB 37,16,9,DeShawn Wynn up the middle for 3 yards (tackle by Antoine Winfield),0.860,0.560
4,8:23,3,7,GNB 40,16,9,Brett Favre pass complete short middle to James Jones for 8 yards (tackle by Dwight Smith),0.560,2.130
,,,,,,,"MIN challenged the first down ruling, and the play was upheld.",,
4,7:50,1,10,GNB 48,16,9,Brett Favre pass complete short middle to DeShawn Wynn for 3 yards (tackle by Spencer Johnson),2.130,1.990
4,7:09,2,7,MIN 49,16,9,Ryan Grant left tackle for 15 yards (tackle by Chad Greenway),1.990,3.310
4,6:27,1,10,MIN 34,16,9,Brett Favre pass complete short middle to Ryan Grant for 1 yard (tackle by Ray Edwards),3.310,2.910
4,5:58,2,9,MIN 33,16,9,Brett Favre pass incomplete short right intended for Ryan Grant,2.910,2.210
4,5:52,3,9,MIN 33,22,9,"Brett Favre pass complete deep right to James Jones for 33 yards, touchdown",2.210,7.000
4,,,,MIN 2,23,9,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,23,9,"Mason Crosby kicks off 71 yards, returned by Adrian Peterson for 29 yards (tackle by Tracy White)",0.000,0.810
4,5:41,1,10,MIN 28,23,9,Kelly Holcomb pass incomplete deep left intended for Troy Williamson (defended by Al Harris),0.810,0.260
4,5:35,2,10,MIN 28,23,9,Kelly Holcomb pass incomplete short middle intended for Troy Williamson (defended by Nick Collins),0.260,-0.430
4,5:30,3,10,MIN 28,23,9,Kelly Holcomb pass complete short middle to Visanthe Shiancoe for 13 yards (tackle by A.J. Hawk),-0.430,1.660
4,5:01,1,10,MIN 41,23,9,Kelly Holcomb sacked by Kabeer Gbaja-Biamila for -10 yards,1.660,-0.230
4,4:39,2,20,MIN 31,23,9,Kelly Holcomb pass complete short middle to Sidney Rice for 7 yards (tackle by A.J. Hawk),-0.230,0.040
4,4:13,3,13,MIN 38,23,9,"Kelly Holcomb pass complete short middle to Adrian Peterson for 6 yards (tackle by A.J. Hawk). Penalty on A.J. Hawk: Face Mask (15 Yards), 15 yards",0.040,2.850
4,4:06,1,10,GNB 41,23,9,Kelly Holcomb sacked by Ryan Pickett for -6 yards,2.850,1.500
4,3:45,2,16,GNB 47,23,9,Kelly Holcomb pass complete short left to Sidney Rice for 12 yards (tackle by Charles Woodson),1.500,2.410
4,3:21,3,4,GNB 35,23,9,Kelly Holcomb sacked by Kabeer Gbaja-Biamila for 0 yards,2.410,0.980
4,2:50,4,4,GNB 35,23,9,Kelly Holcomb pass complete short middle to Troy Williamson for 7 yards (tackle by A.J. Hawk),0.980,3.710
4,2:25,1,10,GNB 28,23,9,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",3.710,3.380
4,2:24,1,15,GNB 33,23,9,Kelly Holcomb pass complete short middle to Bobby Wade for 18 yards (tackle by Charles Woodson),3.380,4.580
4,2:00,1,10,GNB 15,23,15,"Kelly Holcomb pass complete short right to Sidney Rice for 15 yards, touchdown",4.580,7.000
4,,,,GNB 2,23,16,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,23,16,"Ryan Longwell kicks onside 13 yards, recovered by Donald Driver",0.000,2.720
4,1:54,1,10,MIN 43,23,16,Ryan Grant up the middle for 2 yards (tackle by Darren Sharper and Pat Williams),2.720,2.450
4,1:50,2,8,MIN 41,23,16,"Brett Favre for no gain. Brett Favre fumbles, recovered by Chad Greenway at MIN-46",2.450,-1.990
4,1:40,1,10,MIN 46,23,16,Kelly Holcomb pass complete short right to Sidney Rice for 15 yards (tackle by Atari Bigby),1.990,2.980
4,1:18,1,10,GNB 39,23,16,"Kelly Holcomb pass incomplete short left intended for Troy Williamson. Penalty on Al Harris: Defensive Pass Interference, 5 yards (no play)",2.980,3.310
4,1:15,,,,23,16,Timeout #1 by Green Bay Packers,0.000,3.310
4,1:15,1,10,GNB 34,23,16,Kelly Holcomb pass incomplete short middle intended for Visanthe Shiancoe,3.310,2.770
4,1:11,2,10,GNB 34,23,16,Kelly Holcomb pass incomplete short left intended for Bobby Wade is intercepted by Atari Bigby at GNB-23 and returned for 1 yard (tackle by Troy Williamson),2.770,-0.540
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,1:06,1,10,GNB 24,23,16,Brett Favre kneels for no gain,0.540,0.000
4,0:25,2,10,GNB 24,23,16,Brett Favre kneels for -2 yards,0.000,-0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
