Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
1,8:15,3,6,KAN 44,0,0,"Alex Smith for no gain. Alex Smith fumbles, recovered by J.J. Watt at KAN-27 (tackle by Alex Smith). J.J. Watt fumbles, recovered by J.J. Watt at KAN-27 (tackle by Alex Smith)",0.890,-3.780
1,8:08,1,10,KAN 27,0,6,"Brock Osweiler pass complete deep right to DeAndre Hopkins for 27 yards, touchdown. Penalty on Marcus Peters: Defensive Pass Interference (Declined)",3.780,7.000
1,8:08,,,KAN 27,0,7,Nick Novak kicks extra point good,0.000,0.000
1,8:08,,,HOU 35,0,7,"Nick Novak kicks off 65 yards, returned by Knile Davis for 29 yards (tackle by Brian Peters)",0.000,-0.870
1,7:55,1,10,KAN 29,0,7,Spencer Ware middle for 2 yards (tackle by Quintin Demps),0.870,0.600
1,7:15,2,8,KAN 31,0,7,Spencer Ware middle for 1 yard (tackle by Andre Hal and J.J. Watt),0.600,0.040
1,6:35,3,7,KAN 32,0,7,"Alex Smith pass incomplete deep middle intended for Jeremy Maclin is intercepted by Kevin Johnson at HOU-20. Penalty on Whitney Mercilus: Defensive Offside, 5 yards, Penalty on Kevin Johnson: Unsportsmanlike Conduct (Declined) (no play)",0.040,0.700
1,6:26,3,2,KAN 37,0,7,Alex Smith pass incomplete short right intended for Travis Kelce (defended by A.J. Bouye),0.700,-0.910
1,6:21,4,2,KAN 37,0,7,"Dustin Colquitt punts 48 yards, fair catch by Tyler Ervin",-0.910,0.220
1,6:12,1,10,HOU 15,0,7,"Lamar Miller left end for 11 yards (tackle by Steven Nelson). Penalty on C.J. Fiedorowicz: Offensive Holding, 7 yards (no play)",-0.220,-0.650
1,5:49,1,17,HOU 8,0,7,Brock Osweiler pass complete short left to DeAndre Hopkins for 6 yards (tackle by Justin March-Lillard),-0.650,-0.820
1,5:12,2,11,HOU 14,0,7,Brock Osweiler pass incomplete deep left intended for Will Fuller (defended by Phillip Gaines),-0.820,-1.510
1,5:05,3,11,HOU 14,0,7,Lamar Miller middle for 4 yards (tackle by Derrick Johnson),-1.510,-2.240
1,4:33,4,7,HOU 18,0,7,"Shane Lechler punts 62 yards, returned by Tyreek Hill for 16 yards (tackle by Brian Peters)",-2.240,-1.330
1,4:16,1,10,KAN 36,0,7,Tyreek Hill left guard for -1 yards (tackle by Jadeveon Clowney),1.330,0.660
1,3:37,2,11,KAN 35,0,7,Alex Smith pass incomplete short right intended for Jeremy Maclin,0.660,-0.030
1,3:31,3,11,KAN 35,0,7,Alex Smith pass incomplete deep right intended for Jeremy Maclin,-0.030,-1.040
1,3:26,4,11,KAN 35,0,7,"Dustin Colquitt punts 48 yards, returned by Tyler Ervin for 6 yards (tackle by Daniel Sorensen)",-1.040,-0.480
1,3:14,1,10,HOU 23,0,7,Lamar Miller left guard for no gain (tackle by Jaye Howard),0.480,-0.070
1,2:41,2,10,HOU 23,0,7,Brock Osweiler pass complete short right to Braxton Miller for 3 yards (tackle by Marcus Peters),-0.070,-0.360
1,2:01,3,7,HOU 26,0,7,Brock Osweiler sacked by Derrick Johnson for -8 yards,-0.360,-2.240
1,1:27,4,15,HOU 18,0,7,"Shane Lechler punts 48 yards, returned by Tyreek Hill for 32 yards (tackle by Alfred Blue)",-2.240,-3.310
1,1:12,1,10,HOU 34,0,7,Alex Smith pass incomplete deep left intended for Jeremy Maclin (defended by Johnathan Joseph),3.310,2.770
1,1:05,2,10,HOU 34,0,7,Alex Smith pass complete short right to Charcandrick West for 2 yards (tackle by Kareem Jackson),2.770,2.350
1,0:21,3,8,HOU 32,0,7,Alex Smith sacked by J.J. Watt for -4 yards,2.350,0.880
Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,12,HOU 36,3,7,Cairo Santos 54 yard field goal good,0.880,3.000
2,15:00,,,KAN 35,3,7,"Cairo Santos kicks off 69 yards, returned by Tyler Ervin for 19 yards (tackle by Eric Murray)",0.000,0.220
2,14:50,1,10,HOU 15,3,7,Brock Osweiler pass incomplete short middle intended for Ryan Griffin (defended by Ron Parker),-0.220,-0.710
2,14:45,2,10,HOU 15,3,7,Lamar Miller right guard for 5 yards (tackle by Nicholas Williams),-0.710,-0.760
2,14:06,3,5,HOU 20,3,7,Brock Osweiler pass incomplete short left intended for Braxton Miller,-0.760,-2.030
2,14:00,4,5,HOU 20,3,7,"Shane Lechler punts 49 yards, out of bounds",-2.030,-1.000
2,13:52,1,10,KAN 31,3,7,Alex Smith pass incomplete short right intended for Jeremy Maclin,1.000,0.460
2,13:49,2,10,KAN 31,3,7,Spencer Ware middle for 25 yards (tackle by Andre Hal),0.460,2.650
2,13:13,1,10,HOU 44,3,7,Alex Smith pass complete short right to Tyreek Hill for 5 yards (tackle by Johnathan Joseph),2.650,2.780
2,12:39,2,5,HOU 39,3,7,"Charcandrick West right guard for 1 yard (tackle by Johnathan Joseph and Quintin Demps). Penalty on Zach Fulton: Offensive Holding, 10 yards",2.780,1.570
2,12:39,2,14,HOU 48,3,7,"Penalty on Eric Fisher: False Start, 5 yards (no play)",1.570,0.900
2,11:53,2,19,KAN 47,3,7,Alex Smith pass incomplete deep middle intended for Demetrius Harris (defended by Andre Hal),0.900,0.230
2,11:47,3,19,KAN 47,3,7,Alex Smith sacked by J.J. Watt and John Simon for -2 yards,0.230,-0.390
2,11:08,4,21,KAN 45,3,7,"Dustin Colquitt punts 38 yards, fair catch by Tyler Ervin",-0.390,0.060
2,10:59,1,10,HOU 17,3,7,Alfred Blue middle for 2 yards (tackle by Derrick Johnson),-0.060,-0.250
2,10:23,2,8,HOU 19,3,7,Brock Osweiler pass complete short left to DeAndre Hopkins for 14 yards (tackle by Phillip Gaines),-0.250,1.140
2,9:56,1,10,HOU 33,3,7,Alfred Blue left tackle for 4 yards (tackle by Derrick Johnson),1.140,1.130
2,9:25,2,6,HOU 37,3,7,Brock Osweiler pass complete short right to Stephen Anderson for 8 yards (tackle by Marcus Peters and Ron Parker),1.130,1.930
2,8:49,1,10,HOU 45,3,7,Brock Osweiler pass complete short right to Stephen Anderson for 7 yards (tackle by Daniel Sorensen),1.930,2.330
2,8:23,2,3,KAN 48,3,7,Alfred Blue left guard for 2 yards (tackle by Dontari Poe and Derrick Johnson),2.330,1.880
2,7:47,3,1,KAN 46,3,7,Lamar Miller right end for no gain (tackle by Dee Ford),1.880,0.200
2,7:09,4,1,KAN 46,3,7,Brock Osweiler pass complete short middle to Lamar Miller for 9 yards (tackle by Frank Zombo),0.200,3.120
2,6:28,1,10,KAN 37,3,7,Brock Osweiler pass complete short middle to Ryan Griffin for 5 yards (tackle by Eric Berry),3.120,3.250
2,5:49,2,5,KAN 32,3,7,"Brock Osweiler pass incomplete deep right intended for Will Fuller. Penalty on Marcus Peters: Taunting, 15 yards",3.250,4.440
2,5:43,1,10,KAN 17,3,7,Braxton Miller right end for -2 yards (tackle by Justin March-Lillard),4.440,3.600
2,5:05,2,12,KAN 19,3,7,Brock Osweiler pass complete short right to Lamar Miller for 5 yards (tackle by Daniel Sorensen),3.600,3.500
2,4:25,3,7,KAN 14,3,7,Brock Osweiler pass incomplete short left intended for DeAndre Hopkins,3.500,2.510
,,,,,,,"HOU challenged the incomplete pass ruling, and the play was upheld.",,
2,4:19,4,7,KAN 14,3,10,Nick Novak 32 yard field goal good,2.510,3.000
2,4:19,,,HOU 35,3,10,"Nick Novak kicks off 66 yards, returned by Knile Davis for 24 yards (tackle by Corey Moore)",0.000,-0.480
2,4:09,1,10,KAN 23,3,10,Spencer Ware right tackle for 2 yards (tackle by John Simon and Benardrick McKinney),0.480,0.200
2,3:33,2,8,KAN 25,3,10,Spencer Ware middle for 5 yards (tackle by A.J. Bouye and Whitney Mercilus),0.200,0.200
2,2:57,2,8,KAN 25,3,10,Timeout #2 by Houston Texans,0.200,0.170
2,2:57,3,3,KAN 30,3,10,Alex Smith pass complete short left to Travis Kelce for 8 yards (tackle by Kevin Johnson and Whitney Mercilus),0.170,1.470
2,2:16,1,10,KAN 38,3,10,Alex Smith pass complete short right to Jeremy Maclin for 13 yards (tackle by Johnathan Joseph),1.470,2.320
2,2:00,1,10,HOU 49,3,10,"Spencer Ware middle for 9 yards (tackle by Quintin Demps). Spencer Ware fumbles (forced by Quintin Demps), recovered by Kevin Johnson at HOU-33 and returned for 53 yards (tackle by Chris Conley)",2.320,-4.650
2,1:40,1,10,KAN 14,3,10,Lamar Miller middle for 2 yards (tackle by Jaye Howard),4.650,4.650
2,1:35,1,10,KAN 14,3,10,Timeout #1 by Kansas City Chiefs,4.650,4.330
2,1:35,2,8,KAN 12,3,10,Lamar Miller middle for 6 yards (tackle by Ron Parker),4.330,4.330
2,1:29,2,8,KAN 12,3,10,Timeout #2 by Kansas City Chiefs,4.330,4.730
2,1:29,3,2,KAN 6,3,10,Brock Osweiler pass incomplete short middle intended for Jaelen Strong (defended by Marcus Peters),4.730,3.010
2,1:24,4,2,KAN 6,3,13,Nick Novak 24 yard field goal good,3.010,3.000
2,1:24,,,HOU 35,3,13,"Nick Novak kicks off 69 yards, returned by Knile Davis for 22 yards (tackle by Brennan Scarlett)",0.000,-0.040
2,1:15,1,10,KAN 18,3,13,Charcandrick West middle for 4 yards (tackle by Jadeveon Clowney),0.040,0.140
2,0:55,2,6,KAN 22,3,13,"Alex Smith sacked by Jadeveon Clowney for -1 yards. Penalty on Eric Fisher: Offensive Holding, 10 yards (no play)",0.140,-1.220
2,0:47,2,16,KAN 12,3,13,Alex Smith pass complete short right to Albert Wilson for 4 yards (tackle by Kareem Jackson),-1.220,-1.220
2,0:40,2,16,KAN 12,3,13,Timeout #3 by Houston Texans,-1.220,-1.500
2,0:40,3,12,KAN 16,3,13,Charcandrick West middle for 28 yards (tackle by Whitney Mercilus),-1.500,-1.500
2,0:29,3,12,KAN 16,3,13,Timeout #3 by Kansas City Chiefs,-1.500,1.860
2,0:29,1,10,KAN 44,3,13,Alex Smith pass incomplete deep middle intended for Chris Conley,1.860,1.320
2,0:23,2,10,KAN 44,3,13,"Alex Smith sacked by John Simon for 0 yards. Alex Smith fumbles (forced by John Simon), recovered by Whitney Mercilus at KAN-44 and returned for 5 yards (tackle by Mitch Morse)",1.320,-2.980
2,0:13,1,10,KAN 39,3,13,Brock Osweiler pass incomplete short right intended for Jonathan Grimes,2.980,2.440
2,0:08,2,10,KAN 39,3,13,Brock Osweiler pass incomplete short right intended for Stephen Anderson,2.440,1.750
2,0:03,3,10,KAN 39,3,13,Nick Novak 57 yard field goal no good,1.750,1.990
Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,13,"Nick Novak kicks off 63 yards, returned by Tyreek Hill for 26 yards (tackle by Kevin Johnson)",0.000,-0.810
3,14:55,1,10,KAN 28,3,13,Spencer Ware right guard for 7 yards (tackle by A.J. Bouye and Quintin Demps),0.810,1.210
3,14:21,2,3,KAN 35,3,13,Spencer Ware right guard for 1 yard (tackle by J.J. Watt and Vince Wilfork),1.210,0.630
3,13:41,3,2,KAN 36,3,13,Spencer Ware left guard for 1 yard (tackle by Vince Wilfork and Benardrick McKinney),0.630,-0.910
3,12:56,4,1,KAN 37,3,13,"Dustin Colquitt punts 56 yards, returned by Tyler Ervin for -1 yards (tackle by Tyreek Hill)",-0.910,0.380
3,12:45,1,10,HOU 6,3,13,Lamar Miller left guard for 1 yard (tackle by Tamba Hali and Justin March-Lillard),-0.380,-0.710
3,12:10,2,9,HOU 7,3,13,Lamar Miller right guard for 4 yards (tackle by Allen Bailey and Chris Jones),-0.710,-0.840
3,11:33,3,5,HOU 11,3,13,Brock Osweiler pass complete short left to Will Fuller for 20 yards (tackle by Eric Berry and Derrick Johnson),-0.840,1.000
3,10:50,1,10,HOU 31,3,13,"Lamar Miller right tackle for 12 yards (tackle by Derrick Johnson). Penalty on Jeff Allen: Offensive Holding, 10 yards (no play)",1.000,0.340
3,10:22,1,20,HOU 21,3,13,Lamar Miller right guard for 3 yards (tackle by Justin March-Lillard and Dontari Poe),0.340,-0.490
3,9:40,2,17,HOU 24,3,13,Brock Osweiler pass incomplete short middle intended for DeAndre Hopkins (defended by Marcus Peters),-0.490,-1.150
3,9:34,3,17,HOU 24,3,13,Jonathan Grimes left tackle for 8 yards (tackle by Tamba Hali and Dontari Poe),-1.150,-1.240
3,8:56,4,9,HOU 32,3,13,"Shane Lechler punts 44 yards, returned by Tyreek Hill for 13 yards (tackle by Tyler Ervin). Penalty on Ross Travis: Illegal Block Above the Waist, 10 yards",-1.240,-0.740
3,8:45,1,10,KAN 27,3,13,Alex Smith pass incomplete deep left intended for Jeremy Maclin (defended by Johnathan Joseph),0.740,0.200
3,8:32,2,10,KAN 27,3,13,Alex Smith sacked by Benardrick McKinney for -8 yards,0.200,-1.650
3,7:47,3,18,KAN 19,3,13,Alex Smith pass complete short left to Tyreek Hill for 3 yards (tackle by Benardrick McKinney and J.J. Watt),-1.650,-1.900
3,7:06,4,15,KAN 22,3,13,"Dustin Colquitt punts 38 yards, returned by Tyler Ervin for 6 yards (tackle by Tyreek Hill)",-1.900,-1.990
3,6:54,1,10,HOU 46,3,13,Lamar Miller right tackle for 2 yards (tackle by Jaye Howard),1.990,1.720
3,6:18,2,8,HOU 48,3,13,Brock Osweiler pass incomplete deep left intended for Will Fuller,1.720,1.030
3,6:12,3,8,HOU 48,3,13,Brock Osweiler sacked by Tamba Hali for -6 yards,1.030,-0.590
3,5:34,4,14,HOU 42,3,13,"Shane Lechler punts 46 yards, returned by Tyreek Hill for 2 yards (tackle by Max Bullough)",-0.590,0.280
3,5:20,1,10,KAN 14,3,13,"Spencer Ware left end for 13 yards (tackle by Andre Hal and Benardrick McKinney). Penalty on Travis Kelce: Offensive Holding, 7 yards (no play)",-0.280,-0.650
3,4:49,1,17,KAN 7,3,13,Alex Smith pass incomplete short left intended for Jeremy Maclin (defended by Kevin Johnson),-0.650,-1.290
3,4:43,2,17,KAN 7,3,13,Alex Smith pass incomplete short middle intended for Charcandrick West,-1.290,-2.240
3,4:37,3,17,KAN 7,3,13,Charcandrick West middle for 8 yards (tackle by John Simon),-2.240,-2.440
3,3:53,4,9,KAN 15,3,13,"Dustin Colquitt punts 57 yards, returned by Tyler Ervin for 1 yard (tackle by Demarcus Robinson)",-2.440,-0.870
3,3:43,1,10,HOU 29,3,13,Brock Osweiler pass complete deep middle to DeAndre Hopkins for 35 yards (tackle by Steven Nelson),0.870,3.180
3,2:56,1,10,KAN 36,3,13,Brock Osweiler pass incomplete short right intended for DeAndre Hopkins is intercepted by Marcus Peters at KAN-21 and returned for 28 yards,3.180,-2.190
3,2:46,1,10,KAN 49,3,13,Charcandrick West left end for 21 yards (tackle by John Simon),2.190,3.580
3,2:07,1,10,HOU 30,3,13,Charcandrick West right tackle for -1 yards (tackle by Max Bullough and Benardrick McKinney),3.580,2.900
3,1:29,2,11,HOU 31,3,13,Alex Smith pass complete short right to Jeremy Maclin for -1 yards (tackle by John Simon and Johnathan Joseph),2.900,2.080
3,0:47,3,12,HOU 32,3,13,Alex Smith pass complete short left to Albert Wilson for 7 yards (tackle by Benardrick McKinney),2.080,1.850
Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,5,HOU 25,6,13,Cairo Santos 43 yard field goal good,1.850,3.000
4,15:00,,,KAN 35,6,13,"Cairo Santos kicks off 64 yards, out of bounds",0.000,-1.600
4,14:56,1,10,HOU 40,6,13,Lamar Miller middle for 5 yards (tackle by Phillip Gaines),1.600,1.730
4,14:22,2,5,HOU 45,6,13,Lamar Miller right guard for 8 yards (tackle by Derrick Johnson),1.730,2.460
4,13:48,1,10,KAN 47,6,13,Lamar Miller middle for 4 yards (tackle by Jaye Howard),2.460,2.450
4,13:11,2,6,KAN 43,6,13,Lamar Miller middle for 4 yards (tackle by Frank Zombo),2.450,2.280
4,12:35,3,2,KAN 39,6,13,Brock Osweiler pass complete short right to DeAndre Hopkins for 6 yards (tackle by Marcus Peters),2.280,3.380
4,12:06,1,10,KAN 33,6,13,Lamar Miller middle for 1 yard (tackle by Derrick Johnson and Chris Jones),3.380,2.970
4,11:29,2,9,KAN 32,6,13,Brock Osweiler pass complete short left to Will Fuller for 14 yards (tackle by Phillip Gaines),2.970,4.370
4,10:50,1,10,KAN 18,6,13,Lamar Miller right guard for 6 yards (tackle by Ron Parker and Derrick Johnson),4.370,4.810
4,10:19,2,4,KAN 12,6,13,Lamar Miller right guard for -1 yards (tackle by Marcus Peters and Eric Berry),4.810,3.820
4,9:42,3,5,KAN 13,6,13,Brock Osweiler pass incomplete short right intended for Jonathan Grimes (defended by Dee Ford). Penalty on Chris Clark: Offensive Holding (Declined),3.820,2.620
4,9:37,4,5,KAN 13,6,16,Nick Novak 31 yard field goal good,2.620,3.000
4,9:37,,,HOU 35,6,16,"Nick Novak kicks off 64 yards, returned by Tyreek Hill for 30 yards (tackle by Nick Novak)",0.000,-1.000
4,9:27,1,10,KAN 31,6,16,Alex Smith pass complete deep right to Spencer Ware for 34 yards (tackle by A.J. Bouye),1.000,3.250
4,8:54,1,10,HOU 35,6,16,Alex Smith pass incomplete short middle intended for Jeremy Maclin,3.250,2.700
4,8:51,2,10,HOU 35,6,16,Alex Smith pass incomplete short middle intended for Albert Wilson (defended by Kareem Jackson),2.700,2.010
4,8:46,3,10,HOU 35,6,16,Alex Smith pass complete short middle to Jeremy Maclin for 16 yards (tackle by Kareem Jackson),2.010,4.310
4,8:22,1,10,HOU 19,6,16,Alex Smith pass incomplete short left intended for Chris Conley,4.310,3.750
4,8:18,2,10,HOU 19,6,16,Alex Smith middle for 2 yards (tackle by Jadeveon Clowney),3.750,3.260
4,7:47,3,8,HOU 17,6,16,Alex Smith pass incomplete short right intended for Spencer Ware,3.260,2.310
4,7:38,4,8,HOU 17,9,16,Cairo Santos 35 yard field goal good,2.310,3.000
4,7:38,,,KAN 35,9,16,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,7:34,1,10,HOU 25,9,16,Lamar Miller left guard for 3 yards (tackle by Dontari Poe and Justin March-Lillard),0.610,0.470
4,7:02,2,7,HOU 28,9,16,Brock Osweiler pass complete short right to DeAndre Hopkins for 9 yards (tackle by Marcus Peters and Justin March-Lillard),0.470,1.400
4,6:23,1,10,HOU 37,9,16,Lamar Miller left end for 5 yards (tackle by Frank Zombo),1.400,1.530
4,5:42,2,5,HOU 42,9,16,Lamar Miller middle for 6 yards (tackle by Frank Zombo),1.530,2.130
4,4:58,1,10,HOU 48,9,16,Lamar Miller right guard for 3 yards (tackle by Ron Parker and Justin March-Lillard),2.130,1.990
4,4:15,2,7,KAN 49,9,16,Lamar Miller middle for 1 yard (tackle by Jaye Howard and Frank Zombo),1.990,1.990
4,4:09,2,7,KAN 49,9,16,Timeout #1 by Kansas City Chiefs,1.990,1.420
4,4:09,3,6,KAN 48,9,16,Brock Osweiler pass complete short left to Jonathan Grimes for 13 yards (tackle by Dee Ford),1.420,3.250
4,4:01,1,10,KAN 35,9,16,Alfred Blue right guard for 4 yards (tackle by Derrick Johnson),3.250,3.250
4,3:58,1,10,KAN 35,9,16,Timeout #2 by Kansas City Chiefs,3.250,3.240
4,3:58,2,6,KAN 31,9,16,Alfred Blue middle for -1 yards (tackle by Ron Parker),3.240,3.240
4,3:52,2,6,KAN 31,9,16,Timeout #3 by Kansas City Chiefs,3.240,2.410
4,3:52,3,7,KAN 32,9,16,"Brock Osweiler pass incomplete deep right intended for DeAndre Hopkins. Penalty on Xavier Su'a-Filo: Illegal Use of Hands, 10 yards (no play)",2.410,1.090
4,3:46,3,17,KAN 42,9,16,Brock Osweiler pass complete deep middle to DeAndre Hopkins for 16 yards (tackle by Phillip Gaines),1.090,1.090
4,3:00,3,17,KAN 42,9,16,Timeout #1 by Houston Texans,1.090,1.890
4,3:00,4,1,KAN 26,9,19,Nick Novak 43 yard field goal good,1.890,3.000
4,3:00,,,HOU 35,9,19,"Nick Novak kicks off 70 yards, returned by Tyreek Hill for 105 yards. Penalty on KAN: Offensive Holding, 10 yards",0.000,0.350
4,2:43,1,10,KAN 12,9,19,Alex Smith pass complete short middle to Travis Kelce for 3 yards (tackle by A.J. Bouye),-0.350,-0.500
4,2:19,2,7,KAN 15,9,19,Alex Smith pass complete short left to Chris Conley for 10 yards (tackle by Kevin Johnson),-0.500,0.610
4,2:13,1,10,KAN 25,9,19,Alex Smith pass complete short middle to Spencer Ware for 14 yards (tackle by Benardrick McKinney and Andre Hal),0.610,1.530
4,2:00,1,10,KAN 39,9,19,Alex Smith pass complete short right to Travis Kelce for 7 yards (tackle by Kareem Jackson),1.530,1.930
4,1:38,2,3,KAN 46,9,19,Alex Smith pass complete deep right to Jeremy Maclin for 17 yards,1.930,3.120
4,1:32,1,10,HOU 37,9,19,"Alex Smith pass incomplete short middle intended for Jeremy Maclin. Penalty on Kareem Jackson: Defensive Pass Interference, 12 yards (no play)",3.120,3.910
4,1:28,1,10,HOU 25,9,19,Alex Smith pass complete short left to Jeremy Maclin for 10 yards (tackle by Kevin Johnson),3.910,4.580
4,1:23,1,10,HOU 15,9,19,Alex Smith pass incomplete short left intended for Travis Kelce (defended by A.J. Bouye),4.580,3.950
4,1:18,2,10,HOU 15,9,19,"Penalty on Mitchell Schwartz: False Start, 5 yards (no play)",3.950,3.350
4,1:18,2,15,HOU 20,9,19,"Penalty on Zach Fulton: False Start, 5 yards (no play)",3.350,2.670
4,1:18,2,20,HOU 25,9,19,Alex Smith pass complete short middle to Jeremy Maclin for 13 yards (tackle by Kareem Jackson and Benardrick McKinney),2.670,3.580
4,0:57,3,7,HOU 12,9,19,Alex Smith pass incomplete short left intended for Jeremy Maclin,3.580,2.630
4,0:52,4,7,HOU 12,12,19,Cairo Santos 30 yard field goal good,2.630,3.000
4,0:52,,,KAN 35,12,19,"Cairo Santos kicks onside 14 yards, recovered by DeAndre Hopkins",0.000,-2.320
4,0:48,1,10,KAN 49,12,19,Brock Osweiler kneels for -2 yards,2.320,1.510
4,0:20,2,12,HOU 49,12,19,Brock Osweiler kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
