Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,7:34,3,21,DET 29,0,0,Matt Forte up the middle for 10 yards (tackle by Dewayne White and Kalvin Pearson),1.680,2.180
1,6:52,4,11,DET 19,3,0,Robbie Gould 37 yard field goal good,2.180,3.000
1,,,,CHI 30,3,0,"Robbie Gould kicks off 50 yards, returned by Corey Smith for 9 yards, lateral to Brandon Middleton for 7 yards (tackle by Garrett Wolfe)",0.000,1.330
1,6:42,1,10,DET 36,3,0,Jon Kitna pass incomplete short left intended for Calvin Johnson,1.330,0.790
1,6:37,2,10,DET 36,3,0,Kevin Smith up the middle for 2 yards (tackle by Danieal Manning),0.790,0.370
1,5:54,3,8,DET 38,3,0,Jon Kitna pass complete short middle to Kevin Smith for 6 yards (tackle by Israel Idonije),0.370,-0.460
1,5:18,4,2,DET 44,3,0,"Nick Harris punts 49 yards, fair catch by Devin Hester",-0.460,0.380
1,5:09,1,10,CHI 7,3,0,Kyle Orton pass complete deep left to Greg Olsen for 52 yards (tackle by Dwight Smith),-0.380,2.850
1,4:38,1,10,DET 41,3,0,Matt Forte right tackle for 1 yard (tackle by Chartric Darby),2.850,2.440
1,4:03,2,9,DET 40,3,0,Matt Forte up the middle for 3 yards (tackle by Ernie Sims),2.440,2.150
1,3:24,3,6,DET 37,3,0,Kyle Orton pass incomplete short right intended for Marty Booker (defended by Leigh Bodden),2.150,0.790
1,3:20,4,6,DET 37,3,0,"Brad Maynard punts 37 yards, touchback",0.790,-0.280
1,3:12,1,10,DET 20,3,0,Jon Kitna pass incomplete short left intended for Calvin Johnson (defended by Dusty Dvoracek),0.280,-0.270
1,3:06,2,10,DET 20,3,0,"Penalty on Dusty Dvoracek: Encroachment, 5 yards (no play)",-0.270,0.410
1,3:06,2,5,DET 25,3,0,Rudi Johnson left end for 1 yard (tackle by Israel Idonije),0.410,-0.160
1,2:42,3,4,DET 26,3,0,Jon Kitna pass incomplete deep left intended for Roy E. Williams. Penalty on Manuel Ramirez: Ineligible Downfield Pass (Declined),-0.160,-1.630
1,2:33,4,4,DET 26,3,0,"Nick Harris punts 51 yards, returned by Devin Hester for 5 yards (tackle by Kalvin Pearson)",-1.630,-0.810
1,2:22,1,10,CHI 28,3,0,Kyle Orton pass complete short left to Greg Olsen for 11 yards (tackle by Travis Fisher),0.810,1.530
1,1:46,1,10,CHI 39,3,0,Kevin Jones left tackle for 3 yards (tackle by Dewayne White),1.530,1.390
1,1:05,2,7,CHI 42,3,0,Kyle Orton pass complete short left to Kevin Jones for 3 yards (tackle by Travis Fisher),1.390,1.090
1,0:23,3,4,CHI 45,3,0,Kyle Orton pass complete short right to Devin Hester for 8 yards (tackle by Leigh Bodden),1.090,2.460
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DET 47,3,0,Kyle Orton pass complete short left to Desmond Clark for 6 yards (tackle by Dwight Smith),2.460,2.720
2,14:29,2,4,DET 41,3,0,Kevin Jones right end for -4 yards (tackle by Dwight Smith and Paris Lenon),2.720,1.490
2,13:50,3,8,DET 45,3,0,Kyle Orton pass incomplete deep left intended for Marty Booker,1.490,0.270
2,13:44,4,8,DET 45,3,0,Brad Maynard punts 35 yards,0.270,0.380
2,13:34,1,10,DET 10,3,0,Rudi Johnson left end for 15 yards (tackle by Kevin Payne and Corey Graham),-0.380,0.610
2,12:59,1,10,DET 25,3,0,Jon Kitna pass complete short left to Roy E. Williams for 10 yards (tackle by Corey Graham),0.610,1.270
2,12:18,1,10,DET 35,3,0,"Jon Kitna sacked by Alex Brown for -10 yards. Jon Kitna fumbles (forced by Alex Brown), recovered by Mark Anderson at DET-24 (tackle by Jon Kitna)",1.270,-3.970
2,12:08,1,10,DET 24,3,0,Matt Forte up the middle for 8 yards (tackle by Shaun Cody),3.970,4.650
2,11:39,2,2,DET 16,3,0,Matt Forte up the middle for 1 yard (tackle by Jared DeVries),4.650,4.170
2,11:07,3,1,DET 15,3,0,Kyle Orton pass incomplete short right intended for Jason McKie,4.170,2.590
2,11:01,4,1,DET 15,3,0,Matt Forte up the middle for no gain (tackle by Dewayne White),2.590,0.220
2,10:56,1,10,DET 15,3,0,Jon Kitna pass complete short right to Shaun McDonald for 5 yards (tackle by Mike Brown),-0.220,0.080
2,10:28,2,5,DET 20,3,0,Kevin Smith up the middle for 1 yard (tackle by Israel Idonije),0.080,-0.630
2,9:42,3,4,DET 21,3,0,Jon Kitna pass incomplete short right intended for Calvin Johnson (defended by Charles Tillman),-0.630,-1.960
2,9:34,4,4,DET 21,3,0,"Nick Harris punts 40 yards, returned by Devin Hester for 9 yards (tackle by Ramzee Robinson). Penalty on Ramzee Robinson: Personal Foul, 15 yards",-1.960,-3.120
2,9:23,1,10,DET 37,3,0,Matt Forte left tackle for 1 yard (tackle by Alex Lewis),3.120,2.710
2,8:45,2,9,DET 36,3,0,Kyle Orton pass complete short left to Rashied Davis for 11 yards (tackle by Travis Fisher),2.710,3.910
2,8:18,1,10,DET 25,3,0,Matt Forte right tackle for 1 yard (tackle by Alex Lewis),3.910,3.500
2,7:34,2,9,DET 24,3,0,Kyle Orton pass incomplete short left intended for Desmond Clark,3.500,2.810
2,7:31,3,9,DET 24,3,0,"Kyle Orton pass complete short left to Garrett Wolfe for -7 yards (tackle by Dewayne White). Penalty on Cory Redding: Defensive Offside, 5 yards (no play)",2.810,3.490
2,7:05,3,4,DET 19,3,0,Kyle Orton pass complete short middle to Devin Hester for 8 yards (tackle by Paris Lenon),3.490,4.840
2,6:21,1,10,DET 11,3,0,Kevin Jones right end for 2 yards (tackle by Paris Lenon and Alex Lewis),4.840,4.510
2,5:36,2,8,DET 9,9,0,"Kyle Orton pass complete short middle to Matt Forte for 9 yards, touchdown",4.510,7.000
,,,,,,,"DET challenged the runner broke the plane ruling, and the play was upheld.",,
2,,,,DET 2,10,0,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,10,0,"Robbie Gould kicks off 64 yards, returned by Brandon Middleton for 18 yards (tackle by Kellen Davis)",0.000,0.540
2,5:21,1,10,DET 24,10,0,Jon Kitna pass complete short right to Roy E. Williams for 13 yards (tackle by Kevin Payne),0.540,1.400
2,5:07,1,10,DET 37,10,0,Jon Kitna pass complete short right to Roy E. Williams for 13 yards (tackle by Charles Tillman),1.400,2.260
2,4:44,1,10,,10,0,Jon Kitna pass complete short middle to Calvin Johnson for 8 yards (tackle by Danieal Manning),2.260,2.790
2,4:20,2,2,CHI 42,10,0,Jon Kitna sacked by Marcus Harrison for -7 yards,2.790,1.160
2,4:08,3,9,CHI 49,10,0,Jon Kitna pass incomplete short right intended for Roy E. Williams,1.160,0.000
2,4:02,4,9,CHI 49,10,0,"Nick Harris punts 49 yards, touchback",0.000,-0.280
2,3:54,1,10,CHI 20,10,0,Kyle Orton pass complete deep right to Devin Hester for 32 yards (tackle by Leigh Bodden). Penalty on Leigh Bodden: Illegal Contact (Declined),0.280,2.390
2,3:26,1,10,DET 48,10,0,"Kyle Orton pass incomplete. Penalty on Josh Beekman: Offensive Holding, 10 yards (no play)",2.390,1.730
2,3:17,1,20,CHI 42,10,0,"Matt Forte right tackle for 2 yards (tackle by Travis Fisher and Shaun Cody). Penalty on Langston Moore: Defensive Offside, 5 yards (no play)",1.730,2.060
2,2:57,1,15,CHI 47,10,0,Kyle Orton pass complete deep right to Rashied Davis for 34 yards (tackle by Daniel Bullocks),2.060,4.310
2,2:11,1,10,DET 19,10,0,Kyle Orton pass complete short right to Marty Booker for 7 yards (tackle by Leigh Bodden),4.310,4.920
2,2:00,2,3,DET 12,16,0,"Kyle Orton pass complete short right to Devin Hester for 12 yards, touchdown",4.920,7.000
2,,,,DET 2,17,0,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,17,0,"Robbie Gould kicks off 73 yards, returned by Brandon Middleton for 25 yards (tackle by Jamar Williams)",0.000,0.410
2,1:50,1,10,DET 22,17,0,Jon Kitna pass complete short left to Mike Furrey for 6 yards (tackle by Corey Graham),0.410,0.680
2,1:31,2,4,DET 28,17,0,Kevin Smith left tackle for 5 yards (tackle by Lance Briggs),0.680,1.140
2,1:13,1,10,DET 33,17,0,"Jon Kitna pass incomplete short left intended for Mike Furrey. Penalty on Mike Furrey: Illegal Shift, 5 yards (no play)",1.140,0.810
2,1:08,1,15,DET 28,17,0,Jon Kitna pass incomplete short right intended for Roy E. Williams (defended by Charles Tillman),0.810,-0.080
2,1:04,2,15,DET 28,17,0,Jon Kitna pass incomplete deep right intended for Roy E. Williams,-0.080,-0.760
2,0:58,3,15,DET 28,17,0,Jon Kitna pass complete short middle to Kevin Smith for 13 yards (tackle by Brian Urlacher),-0.760,-0.650
2,0:40,,,,17,0,Timeout #2 by Chicago Bears,0.000,-0.650
2,0:40,4,2,DET 41,17,0,"Nick Harris punts 41 yards, fair catch by Devin Hester",-0.650,-0.040
2,0:32,1,10,CHI 18,17,0,Kyle Orton pass complete short right to Matt Forte for 3 yards (tackle by Shaun Cody),0.040,0.010
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,17,0,"Jason Hanson kicks off 61 yards, returned by Devin Hester for 6 yards (tackle by Gerald Alexander). Penalty on Gerald Alexander: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,DET 25,17,0,"Jason Hanson kicks off 66 yards, returned by Devin Hester for 20 yards (tackle by Alex Lewis)",0.000,0.870
3,14:49,1,10,CHI 29,17,0,Kyle Orton pass complete short middle to Desmond Clark for 11 yards (tackle by Ernie Sims),0.870,1.600
3,14:07,1,10,CHI 40,17,0,Matt Forte right tackle for no gain (tackle by Ernie Sims and Paris Lenon),1.600,1.050
3,13:25,2,10,CHI 40,17,0,Kyle Orton pass complete short left to Devin Hester for 6 yards (tackle by Travis Fisher),1.050,1.160
3,12:57,3,4,CHI 46,17,0,Kyle Orton pass complete short right to Greg Olsen for 24 yards (tackle by Kalvin Pearson),1.160,3.580
3,12:22,1,10,DET 30,17,0,Kyle Orton pass incomplete deep right intended for Rashied Davis,3.580,3.030
3,12:15,2,10,DET 30,17,0,Matt Forte left tackle for -1 yards (tackle by Cliff Avril),3.030,2.210
3,11:34,3,11,DET 31,17,0,Kyle Orton pass complete deep left to Marty Booker for 30 yards (tackle by Travis Fisher). Penalty on Travis Fisher: Defensive Pass Interference (Declined),2.210,6.970
,,,,,,,"CHI challenged the pass completion ruling, and the original play was overturned.",,
3,11:24,1,1,DET 1,17,0,Kyle Orton pass incomplete short right intended for Desmond Clark (defended by Kalvin Pearson),6.970,5.910
3,11:20,2,1,DET 1,23,0,"Matt Forte up the middle for 1 yard, touchdown",5.910,7.000
3,,,,DET 2,24,0,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,24,0,"Robbie Gould kicks off 72 yards, returned by Brandon Middleton for 15 yards (tackle by Jamar Williams). Penalty on Mike Furrey: Offensive Holding, 6 yards",0.000,-0.380
3,11:08,1,10,DET 7,24,0,Rudi Johnson left tackle for 2 yards (tackle by Alex Brown),-0.380,-0.630
3,10:28,2,8,DET 9,24,0,Dan Orlovsky pass complete short right to Jerome Felton for 5 yards (tackle by Kevin Payne),-0.630,-0.600
,,,,,,,"DET challenged the fumble ruling, and the original play was overturned.",,
3,10:18,3,3,DET 14,30,0,"Dan Orlovsky pass incomplete short right intended for Roy E. Williams is intercepted by Charles Tillman at DET-26 and returned for 26 yards, touchdown",-0.600,-7.000
3,,,,DET 2,31,0,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,31,0,"Robbie Gould kicks off 63 yards, lateral to Brandon Middleton for 16 yards (tackle by Joey LaRocque)",0.000,0.480
3,10:03,1,10,DET 23,31,0,Rudi Johnson left tackle for no gain (tackle by Anthony Adams and Mark Anderson),0.480,-0.070
3,9:25,2,10,DET 23,31,0,Dan Orlovsky pass complete short left to Calvin Johnson for 8 yards (tackle by Corey Graham),-0.070,0.300
3,8:50,3,2,DET 31,31,0,Dan Orlovsky pass incomplete short left intended for Roy E. Williams,0.300,-1.310
3,8:45,4,2,DET 31,31,0,"Nick Harris punts 48 yards, returned by Devin Hester for 5 yards (tackle by Daniel Bullocks). Devin Hester fumbles, recovered by Ramzee Robinson at CHI-22",-1.310,4.110
3,8:31,1,10,CHI 22,31,0,Dan Orlovsky pass complete short middle to Kevin Smith for 3 yards (tackle by Lance Briggs),4.110,3.970
3,7:47,2,7,CHI 19,31,0,Dan Orlovsky pass complete short middle to Jerome Felton for 7 yards (tackle by Nick Roach),3.970,4.780
3,7:15,1,10,CHI 12,31,6,"Kevin Smith left tackle for 12 yards, touchdown",4.780,7.000
3,,,,CHI 2,31,7,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,31,7,"Jason Hanson kicks off 69 yards, returned by Devin Hester for 18 yards (tackle by Kalvin Pearson)",0.000,0.150
3,7:01,1,10,CHI 19,31,7,Kyle Orton pass complete short right to Rashied Davis for 5 yards (tackle by Dwight Smith),0.150,0.340
3,6:20,2,5,CHI 24,31,7,Kevin Jones right end for 10 yards (tackle by Cliff Avril),0.340,1.200
3,5:32,1,10,CHI 34,31,7,Kevin Jones right tackle for no gain (tackle by Daniel Bullocks and Paris Lenon),1.200,0.660
3,4:48,2,10,CHI 34,31,7,Kyle Orton pass complete short middle to Kevin Jones for 2 yards (tackle by Paris Lenon),0.660,0.230
3,4:09,3,8,CHI 36,31,7,Kyle Orton left end for 10 yards (tackle by Kalvin Pearson),0.230,1.990
3,3:21,1,10,CHI 46,31,7,Kyle Orton pass incomplete short left intended for Jason McKie,1.990,1.450
3,3:13,2,10,CHI 46,31,7,Garrett Wolfe right end for 4 yards (tackle by Ernie Sims and Alex Lewis),1.450,1.290
3,2:32,3,6,,31,7,Kyle Orton pass incomplete deep right intended for Rashied Davis,1.290,-0.060
3,2:26,4,6,,31,7,Brad Maynard punts 32 yards,-0.060,-0.040
3,2:18,1,10,DET 18,31,7,Rudi Johnson right end for 5 yards (tackle by Brian Urlacher),0.040,0.280
3,1:42,2,5,DET 23,31,7,"Dan Orlovsky pass incomplete short left intended for Roy E. Williams. Penalty on Trumaine McBride: Defensive Holding, 5 yards (no play)",0.280,0.810
3,1:37,1,10,DET 28,31,7,Dan Orlovsky pass incomplete short left intended for Roy E. Williams (defended by Hunter Hillenmeyer),0.810,0.260
3,1:30,2,10,DET 28,31,7,Dan Orlovsky pass complete short middle to Rudi Johnson for no gain,0.260,-0.430
3,0:44,3,10,DET 28,31,7,Dan Orlovsky pass incomplete deep left intended for Roy E. Williams,-0.430,-1.500
3,0:38,4,10,DET 28,31,7,"Nick Harris punts 41 yards, fair catch by Devin Hester",-1.500,-1.000
3,0:30,1,10,CHI 31,31,7,Kevin Jones right end for 16 yards (tackle by Chartric Darby),1.000,2.060
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 47,31,7,Kevin Jones left tackle for 2 yards (tackle by Ryan Nece),2.060,1.790
4,14:19,2,8,CHI 49,31,7,Kyle Orton pass complete deep right to Rashied Davis for 20 yards (tackle by Leigh Bodden),1.790,3.510
4,13:35,1,10,DET 31,31,7,Kevin Jones right end for 2 yards (tackle by Paris Lenon and Ryan Nece),3.510,3.240
4,12:53,2,8,DET 29,31,7,Kevin Jones up the middle for 2 yards (tackle by Shaun Cody and Ryan Nece),3.240,2.810
4,12:08,3,6,DET 27,31,7,Kyle Orton pass incomplete deep right intended for Rashied Davis (defended by Leigh Bodden),2.810,1.700
4,12:02,4,6,DET 27,34,7,Robbie Gould 45 yard field goal good,1.700,3.000
4,,,,CHI 30,34,7,"Robbie Gould kicks off 73 yards, touchback",0.000,0.280
4,11:58,1,10,DET 20,34,7,Dan Orlovsky pass complete short middle to Kevin Smith for 3 yards (tackle by Lance Briggs),0.280,0.140
4,11:36,2,7,DET 23,34,7,Dan Orlovsky pass incomplete short left intended for Shaun McDonald,0.140,-0.560
4,11:29,3,7,DET 23,34,7,"Dan Orlovsky pass complete deep middle to Roy E. Williams for 25 yards (tackle by Brian Urlacher). Penalty on Kevin Payne: Face Mask (15 Yards), 15 yards",-0.560,3.120
4,11:04,1,10,CHI 37,34,7,Dan Orlovsky pass incomplete deep left intended for Roy E. Williams,3.120,2.570
4,10:59,2,10,CHI 37,34,7,Kevin Smith up the middle for 1 yard (tackle by Alex Brown),2.570,2.010
4,10:21,3,9,CHI 36,34,7,Dan Orlovsky pass complete short left to Rudi Johnson for 6 yards (tackle by Trumaine McBride),2.010,1.480
4,9:39,4,3,CHI 30,34,7,Dan Orlovsky pass complete short left to Mike Furrey for 2 yards (tackle by Lance Briggs),1.480,-0.810
4,9:31,1,10,CHI 28,34,7,Garrett Wolfe left tackle for 3 yards (tackle by Corey Smith),0.810,0.670
4,8:50,2,7,CHI 31,34,7,Garrett Wolfe right tackle for 2 yards (tackle by Jordon Dizon and Chartric Darby),0.670,0.230
4,8:06,3,5,CHI 33,34,7,Kyle Orton pass complete deep right to Rashied Davis for 19 yards (tackle by Daniel Bullocks),0.230,2.390
4,7:23,1,10,DET 48,34,7,Garrett Wolfe left end for 3 yards (tackle by Jordon Dizon),2.390,2.250
4,6:39,2,7,DET 45,34,7,Garrett Wolfe left tackle for 4 yards (tackle by Ernie Sims),2.250,2.080
4,5:58,3,3,DET 41,34,7,Kyle Orton pass incomplete deep right intended for Devin Hester,2.080,0.530
4,5:51,4,3,DET 41,34,7,Brad Maynard punts 31 yards,0.530,0.380
4,5:44,1,10,DET 10,34,7,Dan Orlovsky pass incomplete deep left intended for Shaun McDonald,-0.380,-0.780
4,5:39,2,10,DET 10,34,7,Kevin Smith left tackle for 8 yards (tackle by Lance Briggs),-0.780,-0.480
4,5:00,3,2,DET 18,34,7,Dan Orlovsky pass complete short left to Roy E. Williams for 10 yards (tackle by Lance Briggs),-0.480,0.810
4,4:30,1,10,DET 28,34,7,Dan Orlovsky pass complete short left to Roy E. Williams for 4 yards (tackle by Mike Brown),0.810,0.800
4,4:10,2,6,DET 32,34,7,Dan Orlovsky pass incomplete deep left intended for Roy E. Williams,0.800,0.100
4,4:04,3,6,DET 32,34,7,Dan Orlovsky pass complete short right to Roy E. Williams for 21 yards (tackle by Corey Graham),0.100,2.460
4,3:38,1,10,CHI 47,34,7,Dan Orlovsky pass incomplete short right intended for Calvin Johnson (defended by Israel Idonije),2.460,1.910
4,3:34,2,10,CHI 47,34,7,Dan Orlovsky pass incomplete short right intended for Brandon Middleton,1.910,1.220
4,3:31,3,10,CHI 47,34,7,Dan Orlovsky pass complete short right to Rudi Johnson for 3 yards (tackle by Corey Graham),1.220,0.330
4,3:04,4,7,CHI 44,34,7,Dan Orlovsky sacked by Adewale Ogunleye for -9 yards,0.330,-2.460
4,2:45,1,10,DET 47,34,7,Garrett Wolfe left end for no gain (tackle by Corey Smith and Ernie Sims),2.460,1.910
4,2:00,2,10,DET 47,34,7,Garrett Wolfe left end for -3 yards (tackle by Ernie Sims and Jordon Dizon),1.910,0.830
4,1:20,3,13,,34,7,Garrett Wolfe up the middle for 2 yards (tackle by Jordon Dizon),0.830,0.070
4,0:30,,,,34,7,Timeout #1 by Chicago Bears,0.000,0.070
4,0:30,4,11,DET 48,34,7,"Brad Maynard punts 30 yards, fair catch by Mike Furrey",0.070,-0.040
4,0:22,1,10,DET 18,34,7,Kevin Smith left tackle for 2 yards (tackle by Jamar Williams and Anthony Adams),0.040,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
