#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:32,IND 16,3,0:58,1,Punt
2,1,8:49,IND 20,6,2:20,80,Touchdown
3,1,1:48,IND 20,3,1:31,3,Punt
4,2,11:27,IND 20,3,1:40,80,Touchdown
5,2,8:32,IND 27,1,0:16,5,Interception
6,2,7:17,IND 20,3,1:02,-4,Punt
7,2,3:46,IND 20,5,1:56,29,Interception
8,2,1:05,IND 37,3,0:21,8,Punt
9,3,15:00,IND 20,7,2:55,80,Touchdown
10,3,7:17,IND 20,3,1:27,5,Punt
11,3,4:50,IND 14,3,0:54,4,Punt
12,3,0:02,IND 20,5,1:37,11,Punt
13,4,11:44,IND 24,3,0:54,-12,Punt
14,4,8:41,IND 20,7,2:01,40,Interception
15,4,4:02,IND 15,8,1:23,85,Touchdown
16,4,1:07,IND 25,11,1:07,75,Touchdown
