Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sterling Shepard,NYG,6,6,76,1,3,68,11.3,8,1.3,11.3,0,,0,0.0,0,158.3
Kaden Smith,NYG,8,6,35,2,2,21,3.5,14,2.3,3.8,0,,0,0.0,0,122.4
Golden Tate,NYG,11,6,96,0,5,68,11.3,28,4.7,9.3,0,,1,9.1,0,83.9
Cody Latimer,NYG,7,5,44,1,3,31,6.2,13,2.6,8.1,0,,1,14.3,0,127.4
Saquon Barkley,NYG,4,4,90,1,2,24,6.0,66,16.5,6.0,1,4.0,0,0.0,0,158.3
Da'Mari Scott,NYG,1,1,11,0,1,-3,-3.0,14,14.0,-3.0,0,,0,0.0,0,112.5
Darius Slayton,NYG,2,0,0,0,,0,,0,,17.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,9,7,86,0,3,65,9.3,21,3.0,11.8,0,,0,0.0,0,106.5
Steven Sims,WAS,10,6,64,2,4,44,7.3,20,3.3,9.1,0,,0,0.0,0,118.3
Kelvin Harmon,WAS,6,5,58,0,3,39,7.8,19,3.8,7.0,1,5.0,0,0.0,0,106.9
Chris Thompson,WAS,4,4,18,0,2,-3,-0.8,21,5.3,-0.8,0,,0,0.0,0,85.4
Hale Hentges,WAS,2,2,28,1,2,28,14.0,0,0.0,14.0,0,,0,0.0,0,158.3
Adrian Peterson,WAS,2,2,19,0,0,-2,-1.0,21,10.5,-1.0,0,,0,0.0,0,106.2
Jeremy Sprinkle,WAS,3,2,14,0,1,10,5.0,4,2.0,6.3,0,,0,0.0,0,77.1
Cam Sims,WAS,1,1,15,0,1,14,14.0,1,1.0,14.0,0,,0,0.0,0,118.7
