#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,KAN 20,8,5:06,53,Interception
2,1,6:56,KAN 35,3,2:06,-32,Punt
3,1,1:35,KAN 25,2,0:58,37,Interception
4,2,10:14,KAN 25,4,2:04,75,Touchdown
5,2,5:52,KAN 21,3,1:42,-5,Punt
6,2,2:52,KAN 26,9,2:15,74,Touchdown
7,3,15:00,KAN 25,3,1:10,75,Touchdown
8,3,10:20,KAN 20,5,2:57,64,Fumble
9,3,6:52,KAN 46,3,1:35,-1,Punt
10,3,2:37,KAN 8,8,3:18,68,Interception
11,4,12:03,KAN 25,3,1:56,0,Punt
12,4,4:15,KAN 25,10,3:07,47,Field Goal
13,4,0:16,MIA 45,1,0:16,-1,End of Game
