Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,9:01,2,9,NOR 23,0,0,Jeff Garcia pass complete short right to Michael Pittman for 11 yards (tackle by Kevin Kaesviharn),3.570,4.780
1,8:14,1,10,NOR 12,0,0,Cadillac Williams right end for 3 yards (tackle by Kendrick Clancy),4.780,4.640
1,7:35,2,7,NOR 9,0,0,Jeff Garcia pass complete short right to B.J. Askew for 1 yard (tackle by Mike McKenzie),4.640,3.930
1,7:35,,,,0,0,Timeout #1 by Tampa Bay Buccaneers,0.000,3.930
1,6:53,3,6,NOR 8,0,0,Jeff Garcia left end for 7 yards (tackle by Scott Fujita),3.930,6.970
1,6:11,1,1,NOR 1,0,0,Cadillac Williams left guard for no gain (tackle by Josh Bullocks),6.970,5.910
1,5:30,2,1,NOR 1,0,6,"Cadillac Williams left end for 1 yard, touchdown",5.910,7.000
1,,,,NOR 2,0,7,Matt Bryant kicks extra point good,0.000,0.000
1,,,,TAM 30,0,7,"Matt Bryant kicks off 60 yards, returned by Lance Moore for 12 yards (tackle by Sabby Piscitelli)",0.000,0.410
1,5:17,1,10,NOR 22,0,7,"Reggie Bush up the middle for 5 yards (tackle by Barrett Ruud). Reggie Bush fumbles (forced by Barrett Ruud), recovered by Reggie Bush at NOR-27",0.410,0.540
1,4:54,2,5,NOR 27,0,7,Deuce McAllister up the middle for 3 yards (tackle by Cato June),0.540,0.230
1,3:54,3,2,NOR 30,0,7,Drew Brees pass complete short left to Reggie Bush for 7 yards (tackle by Sammy Davis),0.230,1.400
1,3:20,1,10,NOR 37,0,7,Drew Brees pass incomplete deep right intended for David Patten (defended by Phillip Buchanon),1.400,0.860
1,3:12,2,10,NOR 37,0,7,Deuce McAllister up the middle for 5 yards (tackle by Jermaine Phillips),0.860,0.830
1,2:38,3,5,NOR 42,0,7,Drew Brees pass incomplete short right intended for Marques Colston (defended by Phillip Buchanon),0.830,-0.590
1,2:31,4,5,NOR 42,0,7,"Steve Weatherford punts 40 yards, returned by Mark Jones for 5 yards (tackle by Aaron Stecker)",-0.590,-0.480
1,2:19,1,10,TAM 23,0,7,Jeff Garcia pass incomplete short left intended for Michael Pittman (defended by Will Smith),0.480,-0.070
1,2:14,2,10,TAM 23,0,7,Cadillac Williams up the middle for 3 yards (tackle by Charles Grant),-0.070,-0.360
1,1:37,3,7,TAM 26,0,7,Jeff Garcia pass incomplete deep middle intended for Alex Smith,-0.360,-1.630
1,1:30,4,7,TAM 26,0,7,Josh Bidwell punts 53 yards,-1.630,-0.340
1,1:21,1,10,NOR 21,0,7,Deuce McAllister up the middle for 2 yards (tackle by Greg Spires and Derrick Brooks),0.340,0.070
1,0:46,2,8,NOR 23,0,7,Drew Brees pass complete short left to Reggie Bush for 6 yards (tackle by Ronde Barber),0.070,0.170
1,0:04,3,2,NOR 29,0,7,Deuce McAllister right end for -1 yards (tackle by Cato June),0.170,-1.500
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,3,NOR 28,0,7,"Steve Weatherford punts 44 yards, returned by Mark Jones for 4 yards (tackle by Troy Evans)",-1.500,-1.070
2,14:46,1,10,TAM 32,0,7,Cadillac Williams up the middle for 2 yards (tackle by Kevin Kaesviharn and Scott Fujita),1.070,0.800
2,14:08,2,8,TAM 34,0,7,Cadillac Williams left tackle for -3 yards (tackle by Scott Shanle),0.800,-0.290
2,13:23,3,11,TAM 31,0,13,"Jeff Garcia pass complete short middle to Joey Galloway for 69 yards, touchdown",-0.290,7.000
2,,,,NOR 2,0,14,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,0,14,"Matt Bryant kicks off 61 yards, returned by Lance Moore for 17 yards (tackle by Earnest Graham)",0.000,0.670
2,13:00,1,10,NOR 26,0,14,Reggie Bush left end for no gain (tackle by Barrett Ruud),0.670,0.130
2,12:24,2,10,NOR 26,0,14,Drew Brees up the middle for 2 yards (tackle by Kevin Carter),0.130,-0.300
2,12:24,,,,0,14,Timeout #2 by Tampa Bay Buccaneers,0.000,-0.300
2,11:45,3,8,NOR 28,0,14,Drew Brees pass complete short middle to Marques Colston for 14 yards (tackle by Tanard Jackson),-0.300,1.730
2,11:08,1,10,NOR 42,0,14,Deuce McAllister right tackle for 7 yards (tackle by Barrett Ruud),1.730,2.130
2,10:34,2,3,NOR 49,0,14,Mike Karney up the middle for 2 yards (tackle by Jovan Haye),2.130,1.690
2,9:44,3,1,TAM 49,0,14,Mike Karney up the middle for 10 yards (tackle by Tanard Jackson),1.690,2.980
2,9:09,1,10,TAM 39,0,14,Deuce McAllister up the middle for 15 yards (tackle by Kevin Carter and Stylez G. White),2.980,3.970
2,8:27,1,10,TAM 24,0,14,"Reggie Bush right end for 1 yard (tackle by Derrick Brooks). Reggie Bush fumbles (forced by Derrick Brooks), recovered by Eric Johnson at TAM-23 and returned for 1 yards",3.970,3.700
2,7:40,2,8,TAM 22,0,14,Reggie Bush right end for 2 yards (tackle by Kevin Carter),3.700,3.270
2,7:03,3,6,TAM 20,0,14,Drew Brees pass incomplete deep left intended for Devery Henderson,3.270,2.150
2,6:57,4,6,TAM 20,0,14,Olindo Mare 38 yard field goal no good,2.150,-0.870
2,6:53,1,10,TAM 29,0,14,Jeff Garcia pass incomplete short left intended for Ike Hilliard,0.870,0.330
2,6:46,2,10,TAM 29,0,14,Cadillac Williams up the middle for 4 yards (tackle by Kendrick Clancy),0.330,0.170
2,6:07,3,6,TAM 33,0,14,Jeff Garcia pass incomplete deep right intended for Joey Galloway,0.170,-1.180
2,6:00,4,6,TAM 33,0,14,"Penalty on Maurice Stovall: False Start, 5 yards (no play)",-1.180,-1.500
2,6:00,4,11,TAM 28,0,14,"Josh Bidwell punts 46 yards, fair catch by Lance Moore",-1.500,-0.670
2,5:55,1,10,NOR 26,0,14,"Drew Brees pass complete short left to Aaron Stecker for no gain. Penalty on Jamar Nesbit: Offensive Holding, 10 yards (no play)",0.670,-0.300
2,5:29,1,20,NOR 16,0,14,Deuce McAllister up the middle for 6 yards (tackle by Jovan Haye and Jermaine Phillips),-0.300,-0.410
2,4:47,2,14,NOR 22,0,14,"Drew Brees pass incomplete short left intended for Deuce McAllister. Penalty on Jammal Brown: Offensive Holding, 10 yards (no play)",-0.410,-1.800
2,4:41,2,24,NOR 12,0,14,Reggie Bush right guard for 4 yards (tackle by Gaines Adams and Cato June),-1.800,-2.230
2,3:55,3,20,NOR 16,0,14,Drew Brees pass complete deep left to Lance Moore for 19 yards (tackle by Jermaine Phillips),-2.230,-1.040
2,3:55,,,,0,14,Timeout #3 by Tampa Bay Buccaneers,0.000,-1.040
2,3:15,4,1,NOR 35,0,14,Reggie Bush left end for 2 yards (tackle by Derrick Brooks),-1.040,1.400
2,2:42,1,10,NOR 37,0,14,Drew Brees pass complete short middle to Reggie Bush for 3 yards (tackle by Derrick Brooks),1.400,1.260
2,2:05,2,7,NOR 40,0,14,Drew Brees pass complete short right to Mike Karney for no gain,1.260,0.560
2,2:00,3,7,NOR 40,0,14,Drew Brees pass incomplete deep right intended for David Patten,0.560,-0.720
2,1:55,4,7,NOR 40,0,14,"Steve Weatherford punts 41 yards, returned by Mark Jones for 16 yards (tackle by Usama Young)",-0.720,-1.270
2,1:41,1,10,TAM 35,0,14,Jeff Garcia pass complete deep middle to Ike Hilliard for 41 yards (tackle by Jason David),1.270,3.970
2,1:41,,,,0,14,Timeout #1 by New Orleans Saints,0.000,3.970
2,1:12,1,10,NOR 24,0,20,"Jeff Garcia pass complete deep middle to Joey Galloway for 24 yards, touchdown",3.970,7.000
2,,,,NOR 2,0,21,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,0,21,"Matt Bryant kicks off 49 yards, returned by Antwan Lake for 10 yards (tackle by Ryan Nece)",0.000,1.000
2,0:58,1,10,NOR 31,0,21,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Ronde Barber),1.000,0.460
2,0:52,2,10,NOR 31,0,21,Drew Brees sacked by Stylez G. White for -9 yards,0.460,-1.420
2,0:12,3,19,NOR 22,0,21,Drew Brees pass complete short left to Lance Moore for 5 yards (tackle by Ronde Barber),-1.420,-1.570
2,0:05,4,14,NOR 27,0,21,Drew Brees pass incomplete deep right intended for Lance Moore,-1.570,0.740
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,0,21,"Olindo Mare kicks off 54 yards, returned by Michael Clayton for 23 yards (tackle by Aaron Stecker)",0.000,1.530
3,14:53,1,10,TAM 39,0,21,Cadillac Williams up the middle for 6 yards (tackle by Roman Harper and Josh Bullocks),1.530,1.800
3,14:22,2,4,TAM 45,0,21,Cadillac Williams up the middle for 6 yards (tackle by Roman Harper),1.800,2.320
3,13:42,1,10,NOR 49,0,21,Cadillac Williams left tackle for 4 yards (tackle by Jason David),2.320,2.320
3,12:59,2,6,NOR 45,0,21,Michael Pittman up the middle for 5 yards (tackle by Mark Simoneau and Scott Shanle),2.320,2.280
3,12:21,3,1,NOR 40,0,21,Cadillac Williams left tackle for no gain (tackle by Charles Grant),2.280,0.590
3,11:41,4,1,NOR 40,0,21,"Josh Bidwell punts 29 yards, fair catch by Lance Moore",0.590,0.370
3,11:31,1,10,NOR 11,0,21,Deuce McAllister right tackle for 2 yards (tackle by Derrick Brooks and Greg Spires),-0.370,-0.630
3,10:54,2,8,NOR 13,0,21,Drew Brees pass complete short right to John Owens for 4 yards (tackle by Derrick Brooks),-0.630,-0.720
3,10:15,3,4,NOR 17,0,21,Drew Brees pass complete short right to David Patten for 8 yards (tackle by Jermaine Phillips),-0.720,0.610
3,9:39,1,10,NOR 25,0,21,Drew Brees sacked by Jovan Haye for -7 yards,0.610,-0.980
3,9:04,2,17,NOR 18,0,21,Reggie Bush right tackle for 10 yards (tackle by Jermaine Phillips),-0.980,-0.230
3,8:18,3,7,NOR 28,0,21,"Drew Brees pass complete short right to Reggie Bush for 11 yards (tackle by Sammy Davis). Penalty on Reggie Bush: Personal Foul, 15 yards",-0.230,0.540
3,7:54,1,10,NOR 24,0,21,Drew Brees pass complete short middle to Marques Colston for 15 yards (tackle by Barrett Ruud),0.540,1.530
3,7:18,1,10,NOR 39,0,21,Drew Brees pass incomplete short left intended for David Patten is intercepted by Cato June at TAM-47,1.530,-2.060
3,7:05,1,10,TAM 47,0,21,Michael Pittman left end for 3 yards (tackle by Jason David),2.060,1.920
3,6:40,2,7,,0,21,Jeff Garcia pass complete deep middle to Joey Galloway for 41 yards (tackle by Roman Harper),1.920,5.140
3,5:52,1,9,NOR 9,0,21,Cadillac Williams up the middle for 7 yards (tackle by Hollis Thomas),5.140,5.720
3,5:11,2,2,NOR 2,0,21,Cadillac Williams right guard for 1 yard (tackle by Scott Fujita and Scott Shanle),5.720,5.170
3,4:32,3,1,NOR 1,0,27,"Cadillac Williams left tackle for 1 yard, touchdown",5.170,7.000
3,,,,NOR 2,0,28,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,0,28,"Matt Bryant kicks off 70 yards, touchback",0.000,0.280
3,4:26,1,10,NOR 20,0,28,Drew Brees pass complete short left to Reggie Bush for 11 yards (tackle by Derrick Brooks),0.280,1.000
3,4:05,1,10,NOR 31,0,28,Drew Brees pass incomplete short middle intended for Eric Johnson,1.000,0.460
3,4:02,2,10,NOR 31,0,28,Drew Brees pass incomplete short left intended for Reggie Bush,0.460,-0.230
3,3:56,3,10,NOR 31,0,28,Drew Brees pass complete deep middle to David Patten for 58 yards (tackle by Phillip Buchanon),-0.230,4.840
3,3:18,1,10,TAM 11,0,28,Drew Brees pass complete short left to Marques Colston for 6 yards (tackle by Tanard Jackson),4.840,5.280
3,2:42,2,4,TAM 5,0,28,Drew Brees pass complete short left to Marques Colston for 3 yards (tackle by Tanard Jackson),5.280,5.120
3,2:16,,,,0,28,Timeout #1 by Tampa Bay Buccaneers,0.000,5.120
3,2:16,3,1,TAM 2,0,28,Drew Brees up the middle for 1 yard (tackle by Barrett Ruud),5.120,6.970
3,1:33,1,1,TAM 1,0,28,Reggie Bush left guard for no gain (tackle by Will Allen),6.970,5.910
3,0:55,2,1,TAM 1,6,28,"Mike Karney up the middle for 1 yard, touchdown",5.910,7.000
3,,,,TAM 2,7,28,Olindo Mare kicks extra point good,0.000,0.000
3,,,,NOR 30,7,28,"Olindo Mare kicks off 74 yards, returned by Mark Jones for 36 yards (tackle by John Owens)",0.000,1.070
3,0:41,1,10,TAM 32,7,28,Cadillac Williams left tackle for 2 yards (tackle by Scott Fujita),1.070,0.800
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,TAM 34,7,28,Jeff Garcia pass complete short right to Alex Smith for 12 yards (tackle by Roman Harper),0.800,1.990
4,14:19,1,10,TAM 46,7,28,Cadillac Williams up the middle for 2 yards (tackle by Scott Shanle),1.990,1.720
4,13:39,2,8,TAM 48,7,28,Jeff Garcia pass incomplete deep right intended for Anthony Becht,1.720,1.030
4,13:31,3,8,TAM 48,7,28,Jeff Garcia pass incomplete,1.030,-0.190
4,13:22,4,8,TAM 48,7,28,Josh Bidwell punts 30 yards,-0.190,-0.410
4,13:12,1,10,NOR 22,7,28,Drew Brees pass complete short middle to Reggie Bush for 5 yards (tackle by Sammy Davis),0.410,0.540
4,12:47,2,5,NOR 27,7,28,Drew Brees pass incomplete short middle intended for Reggie Bush (defended by Gaines Adams),0.540,-0.160
4,12:41,3,5,NOR 27,7,28,Drew Brees pass incomplete deep middle intended for Lance Moore,-0.160,-1.570
4,12:32,,,,7,28,Timeout #1 by New Orleans Saints,0.000,-1.570
4,12:32,4,5,NOR 27,7,28,Drew Brees up the middle for 7 yards (tackle by Gaines Adams),-1.570,1.200
4,12:03,1,10,NOR 34,7,28,Drew Brees pass incomplete short middle intended for Eric Johnson (defended by Jermaine Phillips),1.200,0.660
4,11:58,2,10,NOR 34,7,28,Drew Brees pass incomplete short right intended for Aaron Stecker,0.660,-0.030
4,11:52,3,10,NOR 34,7,28,Drew Brees pass incomplete short left intended for Terrance Copper,-0.030,-1.110
4,11:48,4,10,NOR 34,7,28,Drew Brees pass incomplete deep right intended for David Patten,-1.110,-3.310
4,11:41,1,10,NOR 34,7,28,Cadillac Williams left guard for 12 yards (tackle by Roman Harper),3.310,4.110
4,10:54,1,10,NOR 22,7,28,Cadillac Williams left end for 5 yards (tackle by Jason David),4.110,4.290
4,10:09,2,5,NOR 17,7,28,Michael Pittman up the middle for 3 yards (tackle by Brian Young),4.290,4.150
4,9:19,3,2,NOR 14,7,28,Earnest Graham up the middle for 2 yards (tackle by Scott Shanle),4.150,4.780
4,8:36,1,10,NOR 12,7,28,Michael Pittman up the middle for 3 yards (tackle by Mark Simoneau and Will Smith),4.780,4.640
4,7:50,2,7,NOR 9,7,28,Cadillac Williams right guard for -4 yards (tackle by Josh Bullocks and Charles Grant),4.640,3.100
4,7:50,,,,7,28,Timeout #2 by New Orleans Saints,0.000,3.100
4,7:41,3,11,NOR 13,7,28,Michael Pittman left end for 4 yards (tackle by Roman Harper),3.100,2.830
4,7:41,,,,7,28,Timeout #3 by New Orleans Saints,0.000,2.830
4,7:35,4,7,NOR 9,7,31,Matt Bryant 27 yard field goal good,2.830,3.000
4,,,,TAM 30,7,31,"Matt Bryant kicks off 69 yards, returned by Lance Moore for 21 yards (tackle by Adam Hayward)",0.000,0.410
4,7:23,1,10,NOR 22,7,31,Drew Brees pass complete short middle to Marques Colston for 8 yards (tackle by Ronde Barber),0.410,0.950
4,7:01,2,2,NOR 30,7,31,Drew Brees pass complete short middle to Marques Colston for 10 yards (tackle by Sammy Davis),0.950,1.600
4,6:38,1,10,NOR 40,7,31,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by Derrick Brooks),1.600,2.260
4,6:07,1,10,,7,31,Drew Brees pass complete deep middle to Lance Moore for 22 yards (tackle by Tanard Jackson),2.260,3.710
4,5:40,1,10,TAM 28,7,31,Drew Brees pass complete short right to Terrance Copper for 6 yards (tackle by Ronde Barber),3.710,3.980
4,5:40,,,,7,31,Timeout #2 by Tampa Bay Buccaneers,0.000,3.980
4,5:06,2,4,TAM 22,7,31,Drew Brees pass complete short middle to Eric Johnson for 8 yards (tackle by Ronde Barber),3.980,4.650
4,4:37,1,10,TAM 14,7,31,Drew Brees pass complete short middle to Eric Johnson for 5 yards (tackle by Barrett Ruud),4.650,4.900
4,4:17,2,5,TAM 9,7,31,Drew Brees pass complete short middle to Eric Johnson for 5 yards (tackle by Barrett Ruud),4.900,6.280
4,3:35,1,4,TAM 4,7,31,Reggie Bush right end for no gain (tackle by Greg Peterson),6.280,5.340
4,3:02,2,4,TAM 4,7,31,Drew Brees pass incomplete short middle intended for David Patten (defended by Sammy Davis),5.340,4.490
4,2:56,3,4,TAM 4,13,31,"Drew Brees pass complete short left to Marques Colston for 4 yards, touchdown",4.490,7.000
4,,,,TAM 2,14,31,Olindo Mare kicks extra point good,0.000,0.000
4,,,,NOR 30,14,31,"Olindo Mare kicks onside 12 yards, recovered by Ike Hilliard and returned for 3 yards",0.000,2.980
4,2:49,1,10,NOR 39,14,31,Cadillac Williams up the middle for 4 yards (tackle by Scott Shanle and Josh Cooper),2.980,2.980
4,2:00,2,6,NOR 35,14,31,Cadillac Williams left guard for 4 yards (tackle by Josh Bullocks),2.980,2.810
4,1:17,3,2,NOR 31,14,31,Cadillac Williams left tackle for 3 yards (tackle by Mark Simoneau and Will Smith),2.810,3.710
4,0:36,1,10,NOR 28,14,31,Jeff Garcia kneels for -1 yards,3.710,3.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
