Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,7:35,1,10,MIA 42,0,3,Joey Harrington pass complete short right to Sammy Morris for 7 yards (tackle by Eric Barton and Kerry Rhodes),1.730,2.130
1,6:49,2,3,MIA 49,0,3,Sammy Morris left end for -2 yards (tackle by Eric Barton and Kerry Rhodes),2.130,1.160
1,6:14,3,5,MIA 47,0,3,Joey Harrington pass incomplete short right intended for Chris Chambers is intercepted by Andre Dyson at NYJ-47 and returned for -3 yards,1.160,-1.860
1,6:03,1,10,NYJ 44,0,3,Leon Washington left guard for -2 yards (tackle by Jason Taylor),1.860,1.050
1,5:36,2,12,NYJ 42,0,3,Chad Pennington pass complete short right to Kevan Barlow for 5 yards (tackle by Renaldo Hill and Channing Crowder),1.050,1.030
1,4:58,3,7,NYJ 47,0,3,Chad Pennington pass complete short right to Tim Dwight for -8 yards (tackle by Jason Taylor),1.030,-0.780
1,4:24,4,15,NYJ 39,0,3,"Ben Graham punts 40 yards, fair catch by Wes Welker",-0.780,-0.340
1,4:15,1,10,MIA 21,0,3,Joey Harrington pass complete short left to Chris Chambers for 6 yards (tackle by Drew Coleman and Victor Hobson),0.340,0.610
1,3:38,2,4,MIA 27,0,3,Ronnie Brown right tackle for 18 yards (tackle by Andre Dyson and Erik Coleman),0.610,1.930
1,3:03,1,10,MIA 45,0,3,Ronnie Brown right tackle for 9 yards (tackle by Bryan Thomas),1.930,2.600
1,2:29,2,1,NYJ 46,0,3,"Sammy Morris right guard for 1 yard (tackle by Rashad Moore). Penalty on Rashad Moore: Face Mask (5 Yards), 5 yards",2.600,2.920
1,2:29,1,10,NYJ 40,0,3,"Penalty on Kimo von Oelhoffen: Encroachment, 5 yards (no play)",2.920,3.650
1,1:37,1,5,NYJ 35,0,3,Joey Harrington pass incomplete short left intended for Randy McMichael is intercepted by Victor Hobson at NYJ-23 and returned for 9 yards,3.650,-1.070
1,1:25,1,10,NYJ 32,0,3,Kevan Barlow middle for 4 yards (tackle by Zach Thomas),1.070,1.070
1,0:51,2,6,NYJ 36,0,3,Chad Pennington pass incomplete short right intended for Laveranues Coles,1.070,0.370
1,0:46,3,6,NYJ 36,0,3,Chad Pennington pass complete short right to Laveranues Coles for 5 yards (tackle by Eddie Jackson and Will Allen),0.370,-0.650
1,0:17,4,1,NYJ 41,0,3,"Ben Graham punts 50 yards, returned by Wes Welker for 7 yards (tackle by Eric Smith)",-0.650,0.140
1,0:06,1,10,MIA 16,0,3,Ronnie Brown right end for 6 yards (tackle by Kerry Rhodes and Eric Barton),-0.140,0.280
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,MIA 22,0,3,Ronnie Brown right tackle for 4 yards (tackle by Dewayne Robertson and Eric Barton),0.280,0.670
2,14:15,1,10,MIA 26,0,3,Joey Harrington pass complete short left to Randy McMichael for 1 yard (tackle by Justin Miller),0.670,0.270
2,13:35,2,9,MIA 27,0,3,"Joey Harrington pass complete short right to Randy McMichael for 4 yards (tackle by Kerry Rhodes). Penalty on Kerry Rhodes: Face Mask (15 Yards), 15 yards",0.270,1.990
2,13:07,1,10,MIA 46,0,3,Ronnie Brown right tackle for 3 yards (tackle by Bryan Thomas),1.990,1.860
2,12:37,2,7,MIA 49,0,3,Ronnie Brown left tackle for 5 yards (tackle by Victor Hobson and Jonathan Vilma),1.860,1.820
2,12:00,3,2,NYJ 46,0,3,Sammy Morris left end for -2 yards (tackle by Bryan Thomas and Eric Barton),1.820,0.070
2,11:26,4,4,NYJ 48,0,3,Donnie Jones punts 44 yards,0.070,0.380
2,11:13,1,10,NYJ 4,0,3,Kevan Barlow left tackle for 6 yards (tackle by Travares Tillman and Channing Crowder),-0.380,-0.340
2,10:44,2,4,NYJ 10,0,3,"Kevan Barlow left tackle for 4 yards (tackle by Dan Wilkinson). Kevan Barlow fumbles (forced by Dan Wilkinson), recovered by Kevan Barlow at NYJ-14",-0.340,-0.280
2,10:01,1,10,NYJ 14,0,3,"Kevan Barlow middle for 3 yards (tackle by Dan Wilkinson). Penalty on Channing Crowder: Illegal Use of Hands, 5 yards",-0.280,0.410
2,10:01,1,10,NYJ 22,0,3,Chad Pennington pass complete short right to Kevan Barlow for -3 yards (tackle by Will Allen),0.410,-0.600
2,10:01,2,13,NYJ 19,0,3,Chad Pennington pass incomplete short right intended for Sean Ryan,-0.600,-1.290
2,9:10,3,13,NYJ 19,0,3,Chad Pennington pass incomplete short left intended for Laveranues Coles (defended by Vonnie Holliday),-1.290,-2.140
2,9:07,4,13,NYJ 19,0,3,"Ben Graham punts 66 yards. Penalty on Drew Coleman: Illegal Touch Kick, 5 yards (no play)",-2.140,-2.470
2,8:53,4,18,NYJ 14,0,3,"Ben Graham punts 35 yards, returned by Wes Welker for 11 yards (tackle by Matt Chatham)",-2.470,-3.050
2,8:43,1,10,NYJ 38,0,3,Joey Harrington pass incomplete deep left intended for Randy McMichael,3.050,2.510
2,8:36,2,10,NYJ 38,0,3,Ronnie Brown right guard for 2 yards (tackle by Dewayne Robertson),2.510,2.080
2,7:59,3,8,NYJ 36,0,3,Joey Harrington pass complete short left to Derek Hagan for 7 yards (tackle by Justin Miller),2.080,1.620
2,7:37,4,1,NYJ 29,0,3,Ronnie Brown right guard for no gain (tackle by Jonathan Vilma and Erik Coleman),1.620,-0.870
,,,,,,,"MIA challenged the ruling, and the play was upheld.",,
2,7:29,1,10,NYJ 29,0,3,Chad Pennington pass incomplete short left intended for Brad Smith (defended by Channing Crowder),0.870,0.330
2,7:28,2,10,NYJ 29,0,3,Chad Pennington pass complete short right to Kevan Barlow for 1 yard (tackle by Will Allen and Channing Crowder),0.330,-0.230
2,6:41,3,9,NYJ 30,0,3,Chad Pennington pass complete short left to Chris Baker for 8 yards (tackle by Travares Tillman),-0.230,-0.850
,,,,,,,"NYJ challenged the ruling, and the play was upheld.",,
2,6:20,4,1,NYJ 38,0,3,Ben Graham punts 41 yards,-0.850,-0.340
2,6:06,1,10,MIA 21,0,3,Ronnie Brown left tackle for 6 yards (tackle by Victor Hobson),0.340,0.610
2,5:33,2,4,MIA 27,0,3,Chris Chambers left end for 1 yard (tackle by Justin Miller),0.610,0.040
2,4:47,3,3,MIA 28,0,3,Joey Harrington pass incomplete deep left intended for Derek Hagan,0.040,-1.500
2,4:42,4,3,MIA 28,0,3,"Donnie Jones punts 44 yards, returned by Tim Dwight for no gain. Tim Dwight fumbles, recovered by Tim Dwight at NYJ-28, lateral to Brad Smith for no gain (tackle by Keith Adams). Penalty on Brad Smith: Illegal Block Above the , 10 yards",-1.500,-0.040
2,4:31,1,10,NYJ 18,0,3,Chad Pennington pass complete short left to B.J. Askew for 12 yards (tackle by Zach Thomas),0.040,0.940
2,3:58,1,10,NYJ 30,0,3,Kevan Barlow left guard for 2 yards (tackle by Channing Crowder and Zach Thomas),0.940,0.660
2,3:24,2,8,NYJ 32,0,3,Chad Pennington pass complete short right to Laveranues Coles for 12 yards (tackle by Will Allen),0.660,1.860
2,2:44,1,10,NYJ 44,0,3,Kevan Barlow left guard for 3 yards (tackle by Renaldo Hill and Channing Crowder),1.860,1.720
2,2:06,2,7,NYJ 47,0,3,Chad Pennington pass incomplete short middle intended for Tim Dwight (defended by Keith Traylor),1.720,1.030
2,2:01,3,7,NYJ 47,0,3,"Chad Pennington pass incomplete deep left intended for Laveranues Coles. Penalty on Travares Tillman: Defensive Pass Interfere, 20 yards (no play)",1.030,3.380
2,1:55,1,10,MIA 33,0,3,Kevan Barlow right guard for 4 yards (tackle by Zach Thomas and Vonnie Holliday),3.380,3.380
2,1:23,2,6,MIA 29,0,3,Chad Pennington sacked by Vonnie Holliday for -6 yards,3.380,1.880
2,0:39,3,12,MIA 35,0,3,Chad Pennington pass incomplete deep right intended for Laveranues Coles,1.880,0.970
2,0:32,4,12,MIA 35,0,3,"Ben Graham punts 35 yards, touchback",0.970,-0.280
2,0:24,1,10,MIA 20,0,3,Joey Harrington kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,0,3,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,NYJ 20,0,3,Leon Washington middle for 7 yards (tackle by Vonnie Holliday and Zach Thomas),0.280,0.680
3,14:27,2,3,NYJ 27,0,3,Leon Washington middle for 3 yards (tackle by Will Allen),0.680,0.940
3,13:49,1,10,NYJ 30,0,3,Chad Pennington pass complete short right to Chris Baker for 8 yards (tackle by Channing Crowder and Renaldo Hill),0.940,1.470
3,13:17,2,2,NYJ 38,0,3,"Chad Pennington pass incomplete deep left intended for Laveranues Coles. Penalty on Travares Tillman: Illegal Contact, 5 yards (no play)",1.470,1.800
3,13:10,1,10,NYJ 43,0,3,Tim Dwight left end for no gain (tackle by Andre' Goodman and Zach Thomas),1.800,1.250
3,12:51,2,10,NYJ 43,0,3,Chad Pennington pass complete short right to Tim Dwight for 9 yards (tackle by Renaldo Hill),1.250,1.750
3,12:51,3,1,MIA 48,0,3,Brad Smith middle for 1 yard (tackle by Vonnie Holliday),1.750,2.460
3,11:42,1,10,MIA 47,0,3,Leon Washington right guard for 12 yards (tackle by Jason Taylor),2.460,3.250
3,11:08,1,10,MIA 35,0,3,Leon Washington right guard for 11 yards (tackle by Zach Thomas and Jason Taylor),3.250,3.970
3,10:30,1,10,MIA 24,0,3,Leon Washington right guard for 1 yard (tackle by Renaldo Hill),3.970,3.570
3,9:56,2,9,MIA 23,0,3,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,3.570,2.870
3,9:51,3,9,MIA 23,0,3,Leon Washington right end for 8 yards (tackle by Travares Tillman and David Bowens),2.870,2.590
3,9:08,4,1,MIA 15,0,6,Mike Nugent 33 yard field goal good,2.590,3.000
3,,,,NYJ 30,0,6,"Mike Nugent kicks off 52 yards, returned by Wes Welker for 10 yards (tackle by Kerry Rhodes)",0.000,0.810
3,8:56,1,10,MIA 28,0,6,Ronnie Brown right tackle for 5 yards (tackle by Dewayne Robertson and Bryan Thomas),0.810,0.940
3,8:22,2,5,MIA 33,0,6,Ronnie Brown left end for 3 yards,0.940,0.630
3,7:43,3,2,MIA 36,0,6,"Joey Harrington pass complete short right to Chris Chambers for 6 yards. Penalty on Andre Dyson: Face Mask (15 Yards), 15 yards",0.630,2.720
3,7:43,1,10,NYJ 43,0,6,Ronnie Brown right tackle for 5 yards (tackle by Eric Barton and Erik Coleman),2.720,2.850
3,6:49,2,5,NYJ 38,0,6,Ronnie Brown right end for 26 yards (tackle by Erik Coleman),2.850,4.780
3,6:20,1,10,NYJ 12,0,6,Sammy Morris right tackle for 2 yards (tackle by Eric Barton),4.780,4.450
3,5:38,2,8,NYJ 10,0,6,Ronnie Brown right tackle for 6 yards (tackle by Dewayne Robertson and Bobby Hamilton),4.450,4.840
3,4:47,3,2,NYJ 4,0,6,Ronnie Brown right guard for 1 yard (tackle by Jonathan Vilma and Dewayne Robertson),4.840,3.060
3,4:28,4,1,NYJ 3,3,6,Olindo Mare 21 yard field goal good,3.060,3.000
3,,,,MIA 30,3,6,"Olindo Mare kicks off 63 yards, returned by Justin Miller for 27 yards (tackle by Keith Adams). Justin Miller fumbles (forced by Keith Adams), recovered by Justin Miller at NYJ-36",0.000,1.330
3,4:16,1,10,NYJ 36,3,6,Chad Pennington pass complete short middle to Jerricho Cotchery for 6 yards (tackle by Renaldo Hill and Jeff Zgonina),1.330,1.600
3,3:33,2,4,NYJ 42,3,12,"Chad Pennington pass complete short left to Laveranues Coles for 58 yards, touchdown",1.600,7.000
3,,,,MIA 2,3,13,Mike Nugent kicks extra point good,0.000,0.000
3,,,,NYJ 30,3,13,"Mike Nugent kicks off 61 yards, returned by Wes Welker for 12 yards (tackle by Brad Smith)",0.000,0.340
3,3:18,1,10,MIA 21,3,13,Ronnie Brown right tackle for -1 yards (tackle by Bryan Thomas and Shaun Ellis),0.340,-0.340
3,2:41,2,11,MIA 20,3,13,Joey Harrington pass complete short left to Derek Hagan for 10 yards (tackle by Justin Miller),-0.340,0.300
3,1:59,3,1,MIA 30,3,13,Ronnie Brown right tackle for 10 yards (tackle by Kerry Rhodes and Erik Coleman),0.300,1.600
3,1:24,1,10,MIA 40,3,13,Joey Harrington pass incomplete short right intended for Wes Welker,1.600,1.050
3,1:18,2,10,MIA 40,3,13,"Sammy Morris left end for 3 yards (tackle by Rashad Moore). Sammy Morris fumbles (forced by Rashad Moore), recovered by Victor Hobson at MIA-43",1.050,-2.720
3,1:12,1,10,MIA 43,3,13,Kevan Barlow middle for 3 yards (tackle by Zach Thomas),2.720,2.580
3,0:39,2,7,MIA 40,3,13,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,2.580,1.880
3,0:35,3,7,MIA 40,3,13,Chad Pennington pass complete short left to Laveranues Coles for 9 yards (tackle by Renaldo Hill),1.880,3.510
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 31,3,13,Leon Washington middle for 6 yards (tackle by Renaldo Hill),3.510,3.780
4,14:24,2,4,MIA 25,3,13,Leon Washington right end for 3 yards (tackle by Renaldo Hill),3.780,3.470
4,13:23,,,,3,13,Timeout #1 by New York Jets,0.000,3.470
4,13:23,3,1,MIA 22,3,19,"Chad Pennington pass complete deep right to Laveranues Coles for 22 yards, touchdown. Penalty on Vonnie Holliday: Defensive Offside (Declined)",3.470,7.000
4,,,,MIA 2,3,20,Mike Nugent kicks extra point good,0.000,0.000
4,,,,NYJ 30,3,20,"Mike Nugent kicks off 66 yards, returned by Wes Welker for 15 yards (tackle by Brad Smith)",0.000,0.150
4,13:11,1,10,MIA 19,3,20,Joey Harrington pass complete short right to Chris Chambers for 24 yards (tackle by Andre Dyson),0.150,1.800
4,12:41,1,10,MIA 43,3,20,Joey Harrington pass complete short left to Randy McMichael for 8 yards (tackle by Drew Coleman and Bryan Thomas),1.800,2.330
4,12:15,2,2,NYJ 49,3,20,Joey Harrington pass incomplete short left intended for Derek Hagan,2.330,1.620
4,12:10,3,2,NYJ 49,3,20,Ronnie Brown right guard for 7 yards (tackle by Jonathan Vilma and Drew Coleman),1.620,2.790
4,11:44,1,10,NYJ 42,3,20,Joey Harrington pass incomplete short middle intended for Chris Chambers,2.790,2.240
4,11:40,2,10,NYJ 42,3,20,Joey Harrington pass complete short left to Derek Hagan for 24 yards (tackle by Jonathan Vilma),2.240,4.370
4,11:01,1,10,NYJ 18,3,20,Joey Harrington pass incomplete short left intended for Derek Hagan (defended by Drew Coleman),4.370,3.800
4,10:57,2,10,NYJ 18,3,20,Joey Harrington pass complete short right to Wes Welker for 3 yards (tackle by Jonathan Vilma and Matt Chatham),3.800,3.460
4,10:20,3,7,NYJ 15,3,20,Joey Harrington pass complete short left to Derek Hagan for 10 yards (tackle by Drew Coleman),3.460,6.060
4,9:42,1,5,NYJ 5,3,20,Joey Harrington pass incomplete short right intended for Wes Welker,6.060,5.150
4,9:34,2,5,NYJ 5,3,20,Joey Harrington pass complete short right to Wes Welker for 3 yards (tackle by Andre Dyson),5.150,4.950
4,8:54,3,2,NYJ 2,9,20,"Joey Harrington pass complete short right to Chris Chambers for 2 yards, touchdown",4.950,7.000
4,,,,NYJ 2,10,20,Olindo Mare kicks extra point good,0.000,0.000
4,,,,MIA 30,10,20,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
4,8:49,1,10,NYJ 20,10,20,"Kevan Barlow right guard for 5 yards (tackle by Zach Thomas). Penalty on Brandon Moore: Offensive Holding, 10 yards",0.280,-0.310
4,8:24,1,15,NYJ 15,10,20,Kevan Barlow left tackle for 3 yards (tackle by Channing Crowder and Jason Taylor),-0.310,-0.630
4,7:40,2,12,NYJ 18,10,20,Chad Pennington pass incomplete short left intended for Laveranues Coles (defended by Eddie Jackson),-0.630,-1.330
4,7:36,3,12,NYJ 18,10,20,Leon Washington left tackle for 4 yards (tackle by Yeremiah Bell and Jason Taylor),-1.330,-1.900
4,6:53,4,8,NYJ 22,10,20,"Ben Graham punts 53 yards, muffed catch by Wes Welker, recovered by Wes Welker and returned for 1 yard (tackle by Brad Smith)",-1.900,-0.670
4,6:42,1,10,MIA 26,10,20,Joey Harrington pass complete short left to Wes Welker for 7 yards (tackle by Kerry Rhodes and Bryan Thomas),0.670,1.070
4,6:11,2,3,MIA 33,10,20,Joey Harrington pass complete deep right to Wes Welker for 25 yards (tackle by Drew Coleman),1.070,2.790
4,5:39,1,10,NYJ 42,10,20,Joey Harrington pass complete short left to Randy McMichael for 12 yards (tackle by Drew Coleman),2.790,3.580
4,5:13,1,10,NYJ 30,10,20,Joey Harrington pass incomplete deep left intended for Derek Hagan,3.580,3.030
4,5:06,2,10,NYJ 30,10,20,Joey Harrington pass complete short left to Cliff Russell for 5 yards (tackle by Justin Miller),3.030,3.010
4,4:32,3,5,NYJ 25,10,20,Joey Harrington pass complete short right to Wes Welker for 8 yards (tackle by Andre Dyson),3.010,4.440
4,4:02,1,10,NYJ 17,10,20,Joey Harrington pass complete short left to Derek Hagan for 6 yards (tackle by Justin Miller),4.440,4.890
4,3:32,2,4,NYJ 11,10,20,Joey Harrington pass incomplete short right intended for Wes Welker,4.890,4.100
4,3:29,3,4,NYJ 11,10,20,Joey Harrington pass complete short right to Wes Welker for 10 yards (tackle by Bryan Thomas and Andre Dyson),4.100,6.970
4,3:04,,,,10,20,Timeout #2 by New York Jets,0.000,6.970
4,3:04,1,1,NYJ 1,10,20,Joey Harrington pass incomplete short left intended for Randy McMichael,6.970,5.910
4,3:00,2,1,NYJ 1,16,20,"Ronnie Brown right guard for 1 yard, touchdown",5.910,7.000
4,,,,NYJ 2,17,20,Olindo Mare kicks extra point good,0.000,0.000
4,,,,MIA 30,17,20,"Olindo Mare kicks off 59 yards, returned by Justin Miller for 21 yards (tackle by Yeremiah Bell)",0.000,1.070
4,2:50,1,10,NYJ 32,17,20,Kevan Barlow right guard for 1 yard (tackle by Channing Crowder and Vonnie Holliday),1.070,0.660
4,2:45,,,,17,20,Timeout #1 by Miami Dolphins,0.000,0.660
4,2:45,2,9,NYJ 33,17,20,Chad Pennington pass complete short left to Chris Baker for 7 yards (tackle by Channing Crowder and Eddie Jackson),0.660,0.890
4,2:37,,,,17,20,Timeout #2 by Miami Dolphins,0.000,0.890
4,2:37,3,2,NYJ 40,17,20,Chad Pennington pass incomplete deep right intended for Justin McCareins,0.890,-0.720
4,2:31,4,2,NYJ 40,17,20,"Ben Graham punts 51 yards, returned by Wes Welker for 17 yards (tackle by Rashad Washington). Penalty on Sammy Morris: Clipping, 10 yards",-0.720,0.370
4,2:18,1,10,MIA 11,17,20,"Joey Harrington pass incomplete short left intended for Derek Hagan. Penalty on Justin Miller: Defensive Holding, 5 yards (no play)",-0.370,-0.140
4,2:14,1,10,MIA 16,17,20,Joey Harrington pass complete short left to Randy McMichael for 11 yards (tackle by Hank Poteat),-0.140,0.740
4,2:00,1,10,MIA 27,17,20,Joey Harrington pass complete deep right to Chris Chambers for 22 yards (tackle by Eric Smith),0.740,2.190
4,1:33,1,10,MIA 49,17,20,Joey Harrington pass complete short middle to Randy McMichael for 11 yards (tackle by Kerry Rhodes),2.190,2.920
4,1:10,1,10,NYJ 40,17,20,Joey Harrington pass incomplete short middle intended for Ronnie Brown,2.920,2.370
4,1:05,2,10,NYJ 40,17,20,Joey Harrington pass complete short left to Randy McMichael for 8 yards (tackle by Kerry Rhodes),2.370,2.740
4,0:38,3,2,NYJ 32,17,20,Joey Harrington pass incomplete short left intended for Derek Hagan,2.740,1.300
4,0:33,4,2,NYJ 32,17,20,Olindo Mare 51 yard field goal no good,1.300,-1.660
4,0:28,1,10,NYJ 41,17,20,Chad Pennington kneels for -1 yards,1.660,0.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
