0,1
Game Info,Game Info
Won Toss,Bills
Roof,outdoors
Surface,grass
Duration,2:46
Attendance,78745
Weather,"50 degrees, relative humidity 66%, wind 14 mph, wind chill 0"
Vegas Line,New York Jets -3.0
Over/Under,45.5 (under)
