#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LAC 15,3,1:37,7,Punt
2,1,10:59,LAC 20,9,4:33,80,Touchdown
3,1,4:12,LAC 17,3,1:31,-11,Punt
4,2,15:00,LAC 25,7,3:59,75,Touchdown
5,2,9:21,LAC 20,3,2:34,6,Punt
6,2,5:48,NOR 1,3,1:23,1,Touchdown
7,2,2:30,LAC 18,3,0:31,-2,Punt
8,2,0:14,LAC 17,1,0:14,-1,End of Half
9,3,11:14,LAC 11,6,2:57,12,Punt
10,3,4:52,LAC 25,8,3:29,27,Punt
11,4,11:21,LAC 17,9,4:09,25,Punt
12,4,5:42,LAC 22,4,2:02,78,Touchdown
13,4,0:52,LAC 20,7,0:52,48,Missed FG
14,5,5:08,LAC 25,4,0:51,24,Downs
