Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Williams,LAC,8,5,109,2,3,82,16.4,27,5.4,20.0,0,,0,0.0,0,145.8
Justin Jackson,LAC,6,5,23,0,1,-5,-1.0,28,5.6,-1.5,1,5.0,1,16.7,0,82.6
Hunter Henry,LAC,8,4,23,1,3,19,4.8,4,1.0,7.3,0,,1,12.5,0,95.8
Keenan Allen,LAC,2,2,29,1,2,29,14.5,0,0.0,14.5,0,,0,0.0,0,158.3
Virgil Green,LAC,1,1,14,0,1,-5,-5.0,19,19.0,-5.0,0,,0,0.0,0,118.7
Jalen Guyton,LAC,3,1,49,0,1,44,44.0,5,5.0,40.3,0,,0,0.0,0,81.9
K.J. Hill,LAC,2,1,8,0,,8,8.0,0,0.0,9.5,0,,1,50.0,0,60.4
Joshua Kelley,LAC,1,1,9,0,1,-6,-6.0,15,15.0,-6.0,0,,0,0.0,0,104.2
Donald Parham,LAC,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Emmanuel Sanders,NOR,14,12,122,0,5,104,8.7,18,1.5,8.1,0,,0,0.0,0,103.0
Alvin Kamara,NOR,10,8,74,0,4,34,4.3,40,5.0,3.5,1,8.0,2,20.0,0,97.5
Marquez Callaway,NOR,6,4,34,0,2,24,6.0,10,2.5,7.2,0,,0,0.0,0,81.2
Latavius Murray,NOR,2,2,23,0,2,6,3.0,17,8.5,3.0,1,2.0,0,0.0,0,114.6
Bennie Fowler,NOR,6,2,11,0,1,10,5.0,1,0.5,7.8,0,,1,16.7,1,2.8
Tre'Quan Smith,NOR,3,2,8,0,1,5,2.5,3,1.5,6.3,0,,0,0.0,0,70.1
Jared Cook,NOR,3,2,52,1,2,42,21.0,10,5.0,19.0,0,,0,0.0,0,149.3
Josh Hill,NOR,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
Taysom Hill,NOR,2,0,0,0,0,0,,0,,3.0,0,,1,50.0,0,39.6
