Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2,8:36,2,4,STL 24,3,3,Steven Jackson left guard for 1 yard (tackle by Patrick Willis),0.410,-0.270
2,7:49,3,3,STL 25,3,3,"Penalty on Alex Barron: False Start, 5 yards (no play)",-0.270,-0.910
2,7:23,3,8,STL 20,3,3,Marc Bulger pass incomplete short right intended for Keenan Burton,-0.910,-2.030
2,7:18,4,8,STL 20,3,3,"Donnie Jones punts 60 yards, returned by Allen Rossum for 17 yards (tackle by Kenneth Darby)",-2.030,-1.400
2,7:05,1,10,SFO 37,3,3,DeShaun Foster up the middle for 3 yards (tackle by Adam Carriker),1.400,1.260
2,6:30,2,7,SFO 40,3,3,"Shaun Hill sacked by Fakhir Brown for -4 yards. Shaun Hill fumbles (forced by Fakhir Brown), recovered by DeShaun Foster at SFO-34",1.260,-0.230
2,5:44,3,13,SFO 34,3,3,Shaun Hill pass complete short middle to DeShaun Foster for 6 yards (tackle by Pisa Tinoisamoa),-0.230,-0.720
2,5:00,4,7,SFO 40,3,3,"Andy Lee punts 60 yards, touchback",-0.720,-0.280
2,4:46,1,10,STL 20,3,3,Steven Jackson left guard for 4 yards (tackle by Manny Lawson),0.280,0.270
2,4:11,2,6,STL 24,3,3,Steven Jackson left end for 12 yards (tackle by Walt Harris),0.270,1.330
2,3:49,1,10,STL 36,3,3,Steven Jackson left end for 1 yard (tackle by Michael Lewis),1.330,0.930
2,3:09,2,9,STL 37,3,3,Marc Bulger pass complete deep right to Donnie Avery for 18 yards (tackle by Walt Harris),0.930,2.590
2,2:27,1,10,SFO 45,3,3,Steven Jackson right tackle for 12 yards (tackle by Takeo Spikes),2.590,3.380
2,2:00,1,10,SFO 33,3,3,Kenneth Darby up the middle for 3 yards (tackle by Justin Smith),3.380,3.240
2,1:25,2,7,SFO 30,3,3,Marc Bulger pass incomplete short middle intended for Torry Holt (defended by Michael Lewis),3.240,2.540
2,1:19,3,7,SFO 30,3,9,"Marc Bulger pass complete deep right to Keenan Burton for 30 yards, touchdown",2.540,7.000
2,,,,SFO 2,3,10,Josh Brown kicks extra point good,0.000,0.000
2,,,,STL 30,3,10,"Josh Brown kicks off 67 yards, returned by Allen Rossum for 29 yards (tackle by David Vobora)",0.000,1.070
2,1:05,1,10,SFO 32,3,10,Shaun Hill pass incomplete deep right intended for Isaac Bruce,1.070,0.530
2,1:00,2,10,SFO 32,3,10,Shaun Hill pass complete short left to Josh Morgan for 7 yards (tackle by Fakhir Brown),0.530,0.760
2,0:51,,,,3,10,Timeout #1 by San Francisco 49ers,0.000,0.760
2,0:50,3,3,SFO 39,3,10,Shaun Hill pass complete short left to Jason Hill for 6 yards (tackle by Pisa Tinoisamoa),0.760,1.930
2,0:42,,,,3,10,Timeout #2 by San Francisco 49ers,0.000,1.930
2,0:42,1,10,SFO 45,3,10,Shaun Hill pass incomplete deep right intended for Isaac Bruce is intercepted by Ronald Bartell at STL-32,1.930,-1.070
2,0:37,1,10,STL 32,3,10,Marc Bulger pass complete short right to Kenneth Darby for 15 yards (tackle by Patrick Willis),1.070,2.060
2,0:28,,,,3,10,Timeout #2 by St. Louis Rams,0.000,2.060
2,0:28,1,10,STL 47,3,10,"Penalty on Ray McDonald: Encroachment, 5 yards (no play)",2.060,2.790
2,0:28,1,5,SFO 48,3,10,Marc Bulger pass complete short right to Kenneth Darby for 25 yards (tackle by Mark Roman),2.790,4.040
2,0:18,1,10,SFO 23,3,10,Marc Bulger pass complete short right to Kenneth Darby for 3 yards (tackle by Patrick Willis),4.040,3.900
2,0:10,,,,3,10,Timeout #3 by St. Louis Rams,0.000,3.900
2,0:10,2,7,SFO 20,3,13,Josh Brown 38 yard field goal good,3.900,3.000
2,,,,STL 30,3,13,"Josh Brown kicks off 46 yards, returned by Sean Ryan for 14 yards (tackle by Chris Chamberlain)",0.000,0.940
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,3,13,"Josh Brown kicks off 65 yards, returned by Allen Rossum for 19 yards (tackle by Travis Minor)",0.000,0.540
3,14:56,1,10,SFO 24,3,13,"Penalty on Adam Carriker: Encroachment, 5 yards (no play)",0.540,1.270
3,14:56,1,5,SFO 29,3,13,DeShaun Foster left tackle for 1 yard (tackle by Adam Carriker and Pisa Tinoisamoa),1.270,0.810
3,14:18,2,4,SFO 30,3,13,DeShaun Foster up the middle for 1 yard (tackle by Todd Johnson),0.810,0.230
3,13:40,3,3,SFO 31,3,13,Shaun Hill pass incomplete short right intended for Bryant Johnson (defended by Will Witherspoon),0.230,-1.310
3,13:32,4,3,SFO 31,3,13,Andy Lee punts 62 yards,-1.310,0.380
3,13:25,1,10,STL 7,3,13,Steven Jackson right tackle for -2 yards (tackle by Michael Lewis),-0.380,-0.930
3,12:48,2,12,STL 5,3,13,Marc Bulger pass incomplete short right intended for Steven Jackson,-0.930,-1.650
3,12:42,3,12,STL 5,3,13,Steven Jackson up the middle for 7 yards (tackle by Michael Lewis),-1.650,-2.490
3,12:06,4,5,STL 12,3,13,"Donnie Jones punts 66 yards, returned by Allen Rossum for 15 yards (tackle by Eric Bassey)",-2.490,-1.400
3,11:56,1,10,SFO 37,3,13,Shaun Hill pass incomplete short right intended for Isaac Bruce,1.400,0.860
3,11:50,2,10,SFO 37,3,13,Shaun Hill sacked by Pisa Tinoisamoa for -7 yards,0.860,-0.760
3,11:12,3,17,SFO 30,3,13,Shaun Hill sacked by Leonard Little for -8 yards,-0.760,-1.900
3,10:44,4,25,SFO 22,3,13,"Andy Lee punts 55 yards, returned by Dane Looker for 4 yards (tackle by Dominique Zeigler)",-1.900,-0.740
3,10:34,1,10,STL 27,3,13,Dane Looker pass complete short right to Marc Bulger for 6 yards (tackle by Michael Lewis),0.740,1.010
3,10:05,2,4,STL 33,3,13,"Marc Bulger pass complete short right to Steven Jackson for 22 yards. Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",1.010,-0.340
3,9:34,2,14,STL 23,3,13,Kenneth Darby right tackle for 6 yards (tackle by Patrick Willis),-0.340,-0.230
3,8:51,3,8,STL 29,3,13,Marc Bulger sacked by Takeo Spikes for -6 yards,-0.230,-1.830
3,8:23,4,14,STL 23,3,13,"Donnie Jones punts 49 yards, returned by Allen Rossum for no gain",-1.830,-0.810
3,8:15,1,10,SFO 28,3,13,DeShaun Foster left tackle for 3 yards (tackle by Victor Adeyanju),0.810,0.670
3,7:41,2,7,SFO 31,3,13,Shaun Hill pass complete deep middle to Bryant Johnson for 21 yards (tackle by O.J. Atogwe). Penalty on Chris Draft: Defensive Holding (Declined),0.670,2.390
3,7:21,1,10,STL 48,3,13,Shaun Hill pass complete short right to Jason Hill for no gain,2.390,1.850
3,7:00,2,10,STL 48,3,13,DeShaun Foster right guard for 8 yards (tackle by O.J. Atogwe),1.850,2.210
3,6:19,3,2,STL 40,3,13,DeShaun Foster right guard for no gain (tackle by Pisa Tinoisamoa),2.210,0.590
3,5:37,4,2,STL 40,3,13,Shaun Hill up the middle for 5 yards (tackle by Will Witherspoon),0.590,3.250
3,4:56,1,10,STL 35,3,13,Shaun Hill pass incomplete short right intended for Sean Ryan,3.250,2.700
3,4:48,2,10,STL 35,3,13,Shaun Hill pass incomplete short right intended for Bryant Johnson is intercepted by Ronald Bartell at STL-31 and returned for 5 yards (tackle by Bryant Johnson),2.700,-1.330
3,4:41,1,10,STL 36,3,13,Steven Jackson up the middle for 7 yards (tackle by Takeo Spikes),1.330,1.740
3,4:09,2,3,STL 43,3,13,Steven Jackson left tackle for 2 yards (tackle by Michael Lewis),1.740,1.290
3,3:29,3,1,STL 45,3,13,Kenneth Darby right tackle for 2 yards (tackle by Patrick Willis),1.290,2.060
3,2:45,1,10,STL 47,3,13,Marc Bulger pass incomplete short middle intended for Steven Jackson,2.060,1.520
3,2:40,2,10,STL 47,3,13,"Marc Bulger pass incomplete short right intended for Torry Holt (defended by Aubrayo Franklin). Penalty on Nate Clements: Defensive Pass Interference, 12 yards (no play)",1.520,2.850
3,2:35,1,10,SFO 41,3,13,Steven Jackson right tackle for 6 yards (tackle by Takeo Spikes),2.850,3.120
3,2:00,2,4,SFO 35,3,13,Kenneth Darby left end for 3 yards (tackle by Manny Lawson),3.120,2.810
3,1:14,3,1,SFO 32,3,13,Steven Jackson right guard for 1 yard (tackle by Michael Lewis),2.810,3.510
3,0:48,1,10,SFO 31,3,13,Marc Bulger pass complete short left to Torry Holt for 15 yards (tackle by Manny Lawson),3.510,4.510
3,0:08,1,10,SFO 16,3,13,Steven Jackson left end for no gain (tackle by Manny Lawson),4.510,3.900
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SFO 16,3,13,Marc Bulger pass complete short middle to Steven Jackson for 7 yards (tackle by Patrick Willis),3.900,4.390
4,14:19,3,3,SFO 9,3,13,Steven Jackson up the middle for 4 yards (tackle by Michael Lewis),4.390,6.060
4,13:32,1,5,SFO 5,3,13,Steven Jackson left end for -3 yards (tackle by Michael Lewis),6.060,4.570
4,13:05,2,8,SFO 8,3,13,Steven Jackson right end for 1 yard (tackle by Patrick Willis),4.570,3.810
4,12:35,3,7,SFO 7,3,13,Marc Bulger up the middle for 3 yards (tackle by Roderick Green),3.810,3.030
4,11:40,4,4,SFO 4,3,16,Josh Brown 22 yard field goal good,3.030,3.000
4,,,,STL 30,3,16,"Josh Brown kicks off 72 yards, returned by Allen Rossum for 23 yards (tackle by Quinton Culberson)",0.000,0.340
4,11:31,1,10,SFO 21,3,16,DeShaun Foster right end for 6 yards (tackle by Pisa Tinoisamoa),0.340,0.610
4,11:06,2,4,SFO 27,3,16,Shaun Hill pass incomplete short left intended for Vernon Davis,0.610,-0.100
4,11:00,3,4,SFO 27,3,16,Shaun Hill pass incomplete short right intended for Bryant Johnson,-0.100,-1.570
4,10:55,4,4,SFO 27,3,16,"Penalty on Jeff Ulbrich: False Start, 5 yards (no play)",-1.570,-1.900
4,10:55,4,9,SFO 22,3,16,"Andy Lee punts 40 yards, fair catch by Dane Looker",-1.900,-1.470
4,10:49,1,10,STL 38,3,16,Marc Bulger pass complete short right to Steven Jackson for 4 yards (tackle by Manny Lawson),1.470,1.460
4,10:10,2,6,STL 42,3,16,Steven Jackson left tackle for 5 yards (tackle by Mark Roman),1.460,1.420
4,9:23,3,1,STL 47,3,16,Steven Jackson up the middle for 3 yards (tackle by Aubrayo Franklin),1.420,2.260
4,8:44,1,10,,3,16,Marc Bulger sacked by Parys Haralson for -8 yards,2.260,0.630
4,8:04,2,18,STL 42,3,16,Steven Jackson up the middle for 5 yards (tackle by Justin Smith),0.630,0.630
,,,,,,,"SFO challenged the runner was down by contact ruling, and the play was upheld.",,
4,7:13,3,13,STL 47,3,16,Marc Bulger pass incomplete short right intended for Torry Holt,0.630,-0.260
4,7:08,4,13,STL 47,3,16,"Donnie Jones punts 53 yards, touchback",-0.260,-0.280
4,7:00,1,10,SFO 20,3,16,Shaun Hill pass complete short right to Isaac Bruce for 12 yards (tackle by Todd Johnson),0.280,1.070
4,6:21,1,10,SFO 32,3,16,Shaun Hill pass complete short left to DeShaun Foster for 11 yards,1.070,1.800
4,5:48,1,10,SFO 43,3,16,Shaun Hill pass incomplete short right intended for DeShaun Foster,1.800,1.250
4,5:41,2,10,SFO 43,3,16,Shaun Hill pass complete short right to Isaac Bruce for 6 yards (tackle by Ronald Bartell),1.250,1.350
4,5:12,3,4,SFO 49,3,16,Shaun Hill up the middle for 17 yards (tackle by Pisa Tinoisamoa),1.350,3.310
4,4:37,1,10,STL 34,3,16,Shaun Hill pass incomplete deep right intended for Jason Hill (defended by Ronald Bartell),3.310,2.770
4,4:31,2,10,STL 34,3,16,Shaun Hill pass incomplete short right intended for Bryant Johnson,2.770,2.080
4,4:26,3,10,STL 34,3,16,"Penalty on James Hall: Neutral Zone Infraction, 5 yards (no play)",2.080,2.740
4,4:26,,,,3,16,Timeout #2 by San Francisco 49ers,0.000,2.740
4,4:26,3,5,STL 29,3,16,Shaun Hill pass complete short left to Bryant Johnson for 15 yards (tackle by Fakhir Brown),2.740,4.650
4,4:20,1,10,STL 14,3,16,Shaun Hill pass complete short left to Isaac Bruce for 4 yards (tackle by Fakhir Brown),4.650,4.710
4,4:14,2,6,STL 10,3,16,Shaun Hill pass complete short right to Isaac Bruce for 7 yards (tackle by Ronald Bartell),4.710,6.510
4,4:08,1,3,STL 3,9,16,"Shaun Hill pass complete short left to Isaac Bruce for 3 yards, touchdown",6.510,7.000
4,,,,STL 2,10,16,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,10,16,"Joe Nedney kicks off 70 yards, touchback",0.000,0.280
4,4:03,1,10,STL 20,10,16,Steven Jackson up the middle for 3 yards (tackle by Mark Roman),0.280,0.140
4,3:24,2,7,STL 23,10,16,Steven Jackson right guard for 1 yard (tackle by Michael Lewis),0.140,-0.430
4,2:41,3,6,STL 24,10,16,Marc Bulger pass incomplete short right intended for Torry Holt (defended by Nate Clements),-0.430,-1.770
4,2:30,4,6,STL 24,10,16,Donnie Jones punts 43 yards,-1.770,-1.140
4,2:27,1,10,SFO 33,10,16,Shaun Hill sacked by Pisa Tinoisamoa for -7 yards,1.140,-0.350
4,2:00,2,17,SFO 26,10,16,"Penalty on James Hall: Neutral Zone Infraction, 5 yards (no play)",-0.350,0.320
4,2:00,2,12,SFO 31,10,16,Shaun Hill pass complete short right to Isaac Bruce for 8 yards (tackle by Jason Craft),0.320,0.700
4,1:54,3,4,SFO 39,10,16,Shaun Hill pass complete short middle to Bryant Johnson for 13 yards (tackle by Chris Draft),0.700,2.390
4,1:31,1,10,STL 48,16,16,"Shaun Hill pass complete deep left to Josh Morgan for 48 yards, touchdown",2.390,7.000
4,,,,STL 2,17,16,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,17,16,"Joe Nedney kicks off 75 yards, returned by Kenneth Darby for 31 yards (tackle by Donald Strickland)",0.000,0.670
4,1:16,1,10,STL 26,17,16,Marc Bulger pass incomplete short left intended for Torry Holt,0.670,0.130
4,1:12,2,10,STL 26,17,16,Marc Bulger pass complete short right to Donnie Avery for 11 yards (tackle by Tarell Brown),0.130,1.400
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,1:06,1,10,STL 37,17,16,Marc Bulger sacked by Justin Smith for -5 yards,1.400,0.180
4,1:00,,,,17,16,Timeout #1 by St. Louis Rams,0.000,0.180
4,1:00,2,15,STL 32,17,16,Marc Bulger pass complete short middle to Torry Holt for 6 yards (tackle by Patrick Willis),0.180,0.300
4,0:37,3,9,STL 38,17,16,Marc Bulger pass incomplete short middle intended for Steven Jackson,0.300,-0.850
4,0:31,4,9,STL 38,17,16,Marc Bulger pass complete right to Donnie Avery for 17 yards (tackle by Tarell Brown),-0.850,2.590
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:25,1,10,SFO 45,17,16,Steven Jackson up the middle for -3 yards (tackle by Patrick Willis),2.590,1.640
4,0:22,,,,17,16,Timeout #2 by St. Louis Rams,0.000,1.640
4,0:22,2,13,SFO 48,17,16,Marc Bulger pass incomplete short right intended for Donnie Avery is intercepted by Tarell Brown at SFO-38,1.640,-1.470
4,0:16,1,10,SFO 38,17,16,Shaun Hill kneels for -1 yards,1.470,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
