Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cameron Sutton,DET,0,8,8,100.0%,101,12.6,12.6,0,118.7,6.9,55,46,0,0,0,0.0,0,10,1,9.1%
Alex Anzalone,DET,0,5,4,80.0%,24,6.0,4.8,0,86.7,1.6,-3,27,12,1,0,0.0,1,8,2,20.0%
Brian Branch,DET,0,6,4,66.7%,50,12.5,8.3,0,92.4,10.2,34,16,2,0,0,0.0,0,4,1,20.0%
Kerby Joseph,DET,0,6,4,66.7%,47,11.8,7.8,0,90.3,19.3,42,5,0,0,0,0.0,0,6,1,14.3%
Kindle Vildor,DET,0,5,3,60.0%,98,32.7,19.6,1,143.7,21.8,44,54,0,0,0,0.0,0,5,0,0.0%
Ifeatu Melifonwu,DET,1,4,2,50.0%,17,8.5,4.3,1,61.5,7.5,13,4,1,0,0,0.0,0,3,1,25.0%
Derrick Barnes,DET,0,3,1,33.3%,8,8.0,2.7,0,42.4,3.3,0,8,4,3,0,0.0,3,5,0,0.0%
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,1,2,3.0,6,5,0,0.0%
Jack Campbell,DET,0,0,0,,,,,,,,,,2,0,1,0.0,1,5,0,0.0%
Josh Paschal,DET,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%
Bruce Irvin,DET,0,1,0,0.0%,,,0.0,,39.6,5.0,,,2,0,1,0.0,1,0,0,
Charles Harris,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Markquese Bell,DAL,0,3,3,100.0%,45,15.0,15.0,0,118.7,11.0,33,12,0,0,0,0.0,0,10,1,9.1%
DaRon Bland,DAL,0,4,3,75.0%,106,35.3,26.5,0,116.7,20.5,78,28,0,0,0,0.0,0,4,0,0.0%
Stephon Gilmore,DAL,0,7,3,42.9%,26,8.7,3.7,1,92.9,6.7,18,8,0,0,0,0.0,0,2,1,33.3%
Jayron Kearse,DAL,0,6,3,50.0%,29,9.7,4.8,0,63.9,2.0,13,16,2,0,0,0.0,0,10,0,0.0%
Jourdan Lewis,DAL,1,6,3,50.0%,15,5.0,2.5,0,16.7,3.7,5,10,0,0,0,0.0,0,6,0,0.0%
Donovan Wilson,DAL,1,4,2,50.0%,29,14.5,7.3,0,34.4,6.3,22,7,0,0,0,0.0,0,11,0,0.0%
Jalen Tolbert,DAL,0,1,1,100.0%,31,31.0,31.0,0,118.7,22.0,22,9,0,0,0,0.0,0,1,0,0.0%
Damone Clark,DAL,0,1,1,100.0%,8,8.0,8.0,0,100.0,6.0,6,2,0,0,0,0.0,0,4,0,0.0%
Micah Parsons,DAL,0,0,0,,,,,,,,,,2,1,2,0.0,3,6,0,0.0%
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,1,33.3%
DeMarcus Lawrence,DAL,0,1,0,0.0%,13,,13.0,0,79.2,-3.0,-3,16,0,0,1,0.0,1,5,0,0.0%
Buddy Johnson,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Chauncey Golston,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Malik Hooker,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
