Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Chidobe Awuzie,DAL,0,9,6,66.7%,132,22.0,14.7,2,149.3,12.7,90,42,0,0,0,0.0,0,7,0,0.0%
Byron Jones,DAL,0,7,3,42.9%,10,3.3,1.4,0,50.3,7.4,3,7,0,0,0,0.0,0,5,0,0.0%
Jaylon Smith,DAL,0,2,2,100.0%,11,5.5,5.5,0,89.6,2.5,5,6,6,1,1,1.0,3,8,1,11.1%
Anthony Brown,DAL,0,2,2,100.0%,17,8.5,8.5,0,102.1,3.5,7,10,1,0,0,0.0,0,6,1,14.3%
Kavon Frazier,DAL,0,2,2,100.0%,55,27.5,27.5,1,158.3,15.5,31,24,0,0,0,0.0,0,2,0,0.0%
Jeff Heath,DAL,0,1,1,100.0%,19,19.0,19.0,0,118.7,0.0,0,19,0,0,0,0.0,0,4,1,20.0%
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,1,2,0.5,4,4,2,33.3%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Tyrone Crawford,DAL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,1,0,0.0,1,3,0,0.0%
Sean Lee,DAL,0,0,0,,,,,,,,,,5,0,0,0.5,1,11,0,0.0%
Datone Jones,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Xavier Woods,DAL,0,2,0,0.0%,16,,8.0,1,100.0,9.5,16,0,0,0,0,0.0,0,2,0,0.0%
Damien Wilson,DAL,0,1,0,0.0%,,,0.0,,39.6,30.0,,,3,0,0,0.0,0,3,0,0.0%
Leighton Vander Esch,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,10,1,9.1%
Joe Thomas,DAL,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,1,50.0%
Taco Charlton,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bradley McDougald,SEA,0,6,5,83.3%,25,5.0,4.2,1,123.6,0.7,1,24,0,0,0,0.0,0,5,0,0.0%
Tre Flowers,SEA,0,9,4,44.4%,58,14.5,6.4,0,66.0,8.6,36,22,1,0,0,0.0,0,6,0,0.0%
Mychal Kendricks,SEA,0,3,3,100.0%,7,2.3,2.3,0,79.2,1.0,3,4,5,1,1,1.0,3,6,1,14.3%
Shaquill Griffin,SEA,0,3,2,66.7%,20,10.0,6.7,0,85.4,10.7,19,1,0,0,0,0.0,0,3,0,0.0%
Justin Coleman,SEA,0,4,2,50.0%,15,7.5,3.8,0,59.4,4.3,-5,20,4,0,0,0.0,0,2,1,33.3%
Bobby Wagner,SEA,0,6,2,33.3%,25,12.5,4.2,0,47.2,5.2,17,8,0,0,0,0.0,0,8,0,0.0%
Earl Thomas,SEA,2,4,1,25.0%,18,18.0,4.5,0,6.2,8.8,10,8,2,0,0,0.0,0,7,0,0.0%
Dion Jordan,SEA,0,0,0,,,,,,,,,,0,3,0,0.0,3,1,0,0.0%
Quinton Jefferson,SEA,0,0,0,,,,,,,,,,0,0,3,0.0,3,1,0,0.0%
Jarran Reed,SEA,0,0,0,,,,,,,,,,0,1,0,2.0,3,3,0,0.0%
Frank Clark,SEA,0,0,0,,,,,,,,,,1,2,0,1.0,3,2,3,60.0%
Barkevious Mingo,SEA,0,0,0,,,,,,,,,,9,0,0,1.0,1,2,0,0.0%
