#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 25,3,1:34,4,Punt
2,1,12:21,OAK 30,9,3:15,63,Field Goal
3,1,4:40,OAK 20,7,4:33,27,Punt
4,1,0:07,JAX 17,4,0:15,3,Field Goal
5,2,12:38,OAK 25,11,7:06,75,Touchdown
6,2,1:49,OAK 25,8,1:38,75,Touchdown
7,3,12:11,OAK 25,5,2:46,14,Punt
8,3,8:07,OAK 41,3,1:30,-14,Punt
9,3,4:45,JAX 37,5,2:17,12,Field Goal
10,3,0:17,OAK 28,7,3:44,38,Field Goal
11,4,9:21,OAK 32,3,2:06,1,Punt
12,4,4:12,JAX 48,8,1:37,48,Touchdown
13,4,1:06,JAX 27,2,1:06,-2,End of Game
