Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,8,8,92,0,4,77,9.6,15,1.9,9.6,0,,0,0.0,0,114.6
Chris Carson,SEA,6,6,45,2,3,-17,-2.8,62,10.3,-2.8,0,,0,0.0,0,137.5
Greg Olsen,SEA,4,4,24,1,2,19,4.8,5,1.3,4.8,0,,0,0.0,0,131.2
D.K. Metcalf,SEA,8,4,95,1,4,75,18.8,20,5.0,14.8,0,,1,12.5,0,132.8
David Moore,SEA,3,3,28,0,1,3,1.0,25,8.3,1.0,0,,0,0.0,0,105.6
Will Dissly,SEA,2,2,8,0,,1,0.5,7,3.5,0.5,0,,0,0.0,0,83.3
Travis Homer,SEA,2,2,4,0,,-4,-2.0,8,4.0,-2.0,0,,0,0.0,0,79.2
Freddie Swain,SEA,1,1,17,0,,6,6.0,11,11.0,6.0,0,,0,0.0,0,118.7
Jacob Hollister,SEA,1,1,9,0,1,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julio Jones,ATL,12,9,157,0,6,129,14.3,28,3.1,15.7,1,9.0,2,16.7,0,116.7
Calvin Ridley,ATL,12,9,130,2,9,109,12.1,21,2.3,11.8,0,,0,0.0,0,149.3
Russell Gage,ATL,12,9,114,0,7,68,7.6,46,5.1,7.4,2,4.5,1,8.3,0,104.2
Hayden Hurst,ATL,5,3,38,0,1,37,12.3,1,0.3,11.6,0,,0,0.0,0,83.7
Ito Smith,ATL,3,3,2,0,,-2,-0.7,4,1.3,-0.7,0,,0,0.0,0,79.2
Brian Hill,ATL,2,2,8,0,0,7,3.5,1,0.5,3.5,0,,0,0.0,0,83.3
Todd Gurley,ATL,5,2,1,0,0,-4,-2.0,5,2.5,0.2,0,,1,20.0,0,47.9
Luke Stocker,ATL,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
