Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Alvin Kamara,NOR,12,26,0,,11,0.9,15,1.3,0,
Mark Ingram,NOR,7,27,0,,13,1.9,14,2.0,0,
Taysom Hill,NOR,3,10,0,0,4,1.3,6,2.0,0,
Andy Dalton,NOR,1,1,0,0,0,0.0,1,1.0,0,
Adam Prentice,NOR,1,2,0,1,0,0.0,2,2.0,0,
Rashid Shaheed,NOR,1,0,0,0,0,0.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Leonard Fournette,TAM,10,49,0,4,30,3.0,19,1.9,0,
Rachaad White,TAM,9,28,0,0,16,1.8,12,1.3,0,
Tom Brady,TAM,1,-1,0,0,-1,-1.0,0,0.0,0,
