Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,6:25,,,TAM 35,0,3,"Jake Camarda kicks off 66 yards, returned by Rashid Shaheed for 30 yards (tackle by Carlton Davis)",0.000,0.870
1,6:20,1,10,NOR 29,0,3,Alvin Kamara left guard for 1 yard (tackle by Lavonte David),0.870,0.460
1,5:47,2,9,NOR 30,0,3,Alvin Kamara left end for 4 yards (tackle by Lavonte David),0.460,0.300
1,5:10,3,5,NOR 34,0,3,Andy Dalton sacked by Lavonte David for -8 yards,0.300,-1.630
1,4:19,4,13,NOR 26,0,3,"Blake Gillikin punts 55 yards, returned by Jaelon Darden for 5 yards (tackle by Zach Wood and Isaac Yiadom)",-1.630,-0.540
1,4:07,1,10,TAM 24,0,3,Tom Brady pass complete short left to Leonard Fournette for 11 yards (tackle by Malcolm Roach),0.540,1.270
1,3:25,1,10,TAM 35,0,3,Leonard Fournette right guard for 4 yards (tackle by Tyrann Mathieu),1.270,1.260
1,2:49,2,6,TAM 39,0,3,Tom Brady pass complete short right to Cade Otton for 2 yards (tackle by Demario Davis),1.260,0.830
1,2:01,3,4,TAM 41,0,3,Tom Brady pass incomplete short right intended for Rachaad White,0.830,-0.650
1,2:01,4,4,TAM 41,0,3,"Jake Camarda punts 46 yards, fair catch by Rashid Shaheed at NO-13",-0.650,0.320
1,1:53,1,10,NOR 13,0,3,Andy Dalton pass incomplete short left intended for Chris Olave (defended by Jamel Dean),-0.320,-0.770
1,1:50,2,10,NOR 13,0,3,Andy Dalton pass complete deep left to Rashid Shaheed for 40 yards (tackle by Jamel Dean),-0.770,2.460
1,1:05,1,10,TAM 47,0,3,Mark Ingram up the middle for 4 yards (tackle by Keanu Neal),2.460,2.450
1,0:01,2,6,TAM 43,0,3,"Taysom Hill up the middle for 6 yards (tackle by Anthony Nelson). Penalty on James Hurst: Offensive Holding, 10 yards (accepted) (no play)",2.450,1.100
1,0:03,2,16,NOR 47,0,3,Andy Dalton pass complete short right to Jarvis Landry for 8 yards (tackle by Logan Ryan and Devin White),1.100,1.490
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,TAM 45,0,3,Andy Dalton pass incomplete short right intended for Adam Trautman,1.490,0.270
2,14:56,4,8,TAM 45,0,3,"Blake Gillikin punts 32 yards, fair catch by Jaelon Darden at TB-13",0.270,0.320
2,14:49,1,10,TAM 13,0,3,Rachaad White right guard for 2 yards (tackle by Kaden Elliss),-0.320,-0.570
2,14:09,2,8,TAM 15,0,3,Tom Brady pass incomplete short middle intended for Cade Otton (defended by Shy Tuttle),-0.570,-1.180
2,14:09,3,8,TAM 15,0,3,"Tom Brady pass incomplete deep right intended for Russell Gage. Penalty on Paulson Adebo: Defensive Holding, 5 yards (accepted) (no play)",-1.180,0.280
2,14:03,1,10,TAM 20,0,3,Tom Brady pass complete short left to Ko Kieft for 12 yards (tackle by Kaden Elliss and Alontae Taylor),0.280,1.070
2,13:15,1,10,TAM 32,0,3,Tom Brady pass incomplete deep left intended for Scott Miller (defended by Alontae Taylor),1.070,0.530
2,13:07,2,10,TAM 32,0,3,Rachaad White left guard for 2 yards (tackle by Malcolm Roach),0.530,0.100
2,12:31,3,8,TAM 34,0,3,Tom Brady pass incomplete deep right intended for Julio Jones,0.100,-1.110
2,12:25,4,8,TAM 34,0,3,"Jake Camarda punts 66 yards, touchback.",-1.110,-0.280
2,12:17,1,10,NOR 20,0,3,Mark Ingram up the middle for 5 yards (tackle by Rakeem Nunez-Roches),0.280,0.410
2,11:43,2,5,NOR 25,0,3,Taysom Hill up the middle for 1 yard (tackle by Carl Nassib),0.410,-0.160
2,11:03,3,4,NOR 26,0,3,Andy Dalton pass complete short left to Rashid Shaheed for 19 yards (tackle by Jamel Dean),-0.160,1.930
2,10:21,1,10,NOR 45,0,3,Alvin Kamara right end for 4 yards (tackle by Carlton Davis),1.930,1.920
2,9:46,2,6,NOR 49,0,3,Rashid Shaheed left end for no gain (tackle by Lavonte David),1.920,1.220
2,9:02,3,6,NOR 49,0,3,Andy Dalton pass complete short right to Adam Trautman for 20 yards (tackle by Carlton Davis),1.220,3.510
2,8:29,1,10,TAM 31,0,3,Andy Dalton scrambles right end for 1 yard (tackle by Vita Vea),3.510,3.100
2,7:41,2,9,TAM 30,6,3,"Andy Dalton pass complete deep left to Taysom Hill for 30 yards, touchdown",3.100,7.000
2,7:33,,,TAM 15,7,3,Wil Lutz kicks extra point good,0.000,0.000
2,7:33,,,NOR 35,7,3,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,7:33,1,10,TAM 25,7,3,Leonard Fournette right tackle for 5 yards (tackle by Marcus Maye and Marcus Davenport),0.610,0.740
2,7:03,2,5,TAM 30,7,3,Tom Brady pass complete short left to Chris Godwin for 5 yards (tackle by Paulson Adebo),0.740,1.270
2,6:31,1,10,TAM 35,7,3,Leonard Fournette left end for -1 yards (tackle by Carl Granderson),1.270,0.590
2,5:56,2,11,TAM 34,7,3,Tom Brady pass complete short left to Leonard Fournette for -2 yards (tackle by Alontae Taylor),0.590,-0.360
2,5:14,3,13,TAM 32,7,3,Tom Brady pass incomplete short left intended for Chris Godwin,-0.360,-1.240
2,5:05,4,13,TAM 32,7,3,"Jake Camarda punts 50 yards, returned by Rashid Shaheed for 42 yards (tackle by Jake Camarda)",-1.240,-2.920
2,4:50,1,10,TAM 40,7,3,Alvin Kamara right tackle for 1 yard (tackle by Anthony Nelson),2.920,2.510
2,4:11,2,9,TAM 39,7,3,Andy Dalton pass incomplete short left,2.510,1.820
2,4:02,3,9,TAM 39,7,3,Andy Dalton pass incomplete deep right intended for Chris Olave,1.820,0.660
2,3:56,4,9,TAM 39,7,3,"Penalty on NOR: Delay of Game, 5 yards (accepted) (no play)",0.660,0.330
2,3:56,4,14,TAM 44,7,3,Blake Gillikin punts 33 yards downed by Dwayne Washington,0.330,0.370
2,3:46,1,10,TAM 11,7,3,Tom Brady pass incomplete short right,-0.370,-0.780
2,3:45,2,10,TAM 11,7,3,Rachaad White right guard for 5 yards (tackle by Malcolm Roach and Bradley Roby),-0.780,-0.840
2,3:10,3,5,TAM 16,7,3,Tom Brady pass complete short left to Rachaad White for 12 yards (tackle by Alontae Taylor),-0.840,0.810
2,2:36,1,10,TAM 28,7,3,Rachaad White up the middle for 2 yards (tackle by Carl Granderson),0.810,0.530
2,1:57,2,8,TAM 30,7,3,Tom Brady pass complete short right to Rachaad White for 5 yards (tackle by Bradley Roby),0.530,0.500
2,1:39,3,3,TAM 35,7,3,"Tom Brady pass complete short right to Mike Evans for 14 yards (tackle by Tyrann Mathieu) Replay Assistant challenged the pass completion ruling, and the play was upheld.",0.500,2.190
2,1:32,1,10,TAM 49,7,3,Tom Brady pass short middle intended for Chris Godwin is intercepted by Demario Davis at NO-47 and returned for 4 yards (tackle by Russell Gage),2.190,-2.320
2,1:27,1,10,TAM 49,7,3,Andy Dalton pass complete short left to Chris Olave for 10 yards (tackle by Jamel Dean),2.320,2.980
2,1:05,1,10,TAM 39,7,3,Andy Dalton pass complete short right to Rashid Shaheed for 12 yards,2.980,3.780
2,0:54,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:54,1,10,TAM 27,7,3,Alvin Kamara up the middle for 5 yards (tackle by Keanu Neal),3.780,3.910
2,0:41,2,5,TAM 22,7,3,Andy Dalton pass complete short right to Alvin Kamara for 3 yards (tackle by Carlton Davis and Zyon McCollum),3.910,3.640
2,0:30,,,,,,Timeout #1 by New Orleans Saints,,
2,0:30,3,2,TAM 19,7,3,Andy Dalton pass incomplete short right intended for Jarvis Landry,3.640,2.310
2,0:25,4,2,TAM 19,10,3,Wil Lutz 38 yard field goal good,2.310,3.000
2,0:20,,,NOR 35,10,3,"Wil Lutz kicks off 67 yards, returned by Jaelon Darden for 25 yards (tackle by Justin Evans)",0.000,0.480
2,0:16,1,10,TAM 23,10,3,Tom Brady kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,10,3,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,10,3,Alvin Kamara up the middle for no gain (tackle by Devin White),0.610,0.060
3,14:23,2,10,NOR 25,10,3,Taysom Hill up the middle for 3 yards (tackle by Keanu Neal),0.060,-0.230
3,13:40,3,7,NOR 28,10,3,Andy Dalton pass complete short right to Mark Ingram for -1 yards (tackle by Lavonte David),-0.230,-1.570
3,12:53,4,8,NOR 27,10,3,"Blake Gillikin punts 62 yards, returned by Jaelon Darden for 15 yards (tackle by Zach Wood)",-1.570,-0.670
3,12:40,1,10,TAM 26,10,3,Rachaad White up the middle for 3 yards (tackle by Kaden Elliss and David Onyemata),0.670,0.540
3,12:04,2,7,TAM 29,10,3,Tom Brady pass complete deep right to Mike Evans for 22 yards (tackle by Marcus Maye),0.540,2.320
3,11:27,1,10,NOR 49,10,3,Tom Brady pass incomplete deep left intended for Julio Jones,2.320,1.780
3,11:19,2,10,NOR 49,10,3,"Rachaad White up the middle for no gain (tackle by Kaden Elliss). Penalty on Josh Wells: Offensive Holding, 10 yards (accepted) (no play)",1.780,0.430
3,10:57,2,20,TAM 41,10,3,Tom Brady pass complete short right to Rachaad White for 3 yards (tackle by Tyrann Mathieu),0.430,0.170
3,10:19,3,17,TAM 44,10,3,"Tom Brady pass complete short middle to Rachaad White for 8 yards. Rachaad White fumbles (forced by Cameron Jordan), recovered by Carl Granderson at NO-32 (tackle by Cameron Jordan)",0.170,-1.070
3,10:06,1,10,NOR 32,10,3,Andy Dalton pass complete short middle to Mark Ingram for 5 yards (tackle by Lavonte David),1.070,1.200
3,9:28,2,5,NOR 37,10,3,Mark Ingram up the middle for 4 yards (tackle by Zyon McCollum and Devin White),1.200,1.030
3,8:48,3,1,NOR 41,10,3,Adam Prentice up the middle for 2 yards (tackle by Vita Vea and William Gholston),1.030,1.800
3,8:01,1,10,NOR 43,10,3,Mark Ingram left end for 7 yards (tackle by Jamel Dean),1.800,2.200
3,7:33,2,3,NOR 50,10,3,Andy Dalton pass complete short right to Jarvis Landry for 6 yards (tackle by Carlton Davis and Logan Ryan),2.200,2.650
3,6:50,1,10,TAM 44,10,3,Taysom Hill pass complete short right to Chris Olave for 21 yards (tackle by Logan Ryan),2.650,4.040
3,6:15,1,10,TAM 23,10,3,Alvin Kamara left end for 4 yards (tackle by Keanu Neal),4.040,4.050
3,5:42,2,6,TAM 19,10,3,Andy Dalton pass complete short right to Adam Trautman for 8 yards (tackle by William Gholston),4.050,4.840
3,4:59,1,10,TAM 11,10,3,Andy Dalton pass complete short left to Alvin Kamara for 8 yards (tackle by Lavonte David and Jamel Dean),4.840,5.660
3,4:27,2,2,TAM 3,10,3,Mark Ingram up the middle for no gain (tackle by Vita Vea),5.660,4.890
3,3:49,3,2,TAM 3,10,3,"Penalty on NOR: Offensive Too Many Men on Field, 5 yards (accepted) (no play)",4.890,3.760
3,3:35,3,7,TAM 8,10,3,Andy Dalton pass complete short right to Taysom Hill for 5 yards (tackle by Keanu Neal),3.760,3.050
3,2:49,4,2,TAM 3,13,3,Wil Lutz 21 yard field goal good,3.050,3.000
3,2:46,,,NOR 35,13,3,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,2:46,1,10,TAM 25,13,3,Leonard Fournette up the middle for 8 yards (tackle by Demario Davis and Bradley Roby),0.610,1.140
3,2:15,2,2,TAM 33,13,3,Leonard Fournette up the middle for 8 yards (tackle by Carl Granderson),1.140,1.660
3,1:39,1,10,TAM 41,13,3,Tom Brady pass complete short right to Chris Godwin for 6 yards (tackle by Demario Davis and Kaden Elliss),1.660,1.930
3,0:58,2,4,TAM 47,13,3,Tom Brady pass incomplete short right intended for Leonard Fournette (defended by Cameron Jordan),1.930,1.220
3,0:51,3,4,TAM 47,13,3,Tom Brady pass complete short left to Cade Otton for 10 yards (tackle by Bradley Roby),1.220,2.720
3,0:20,1,10,NOR 43,13,3,Tom Brady pass incomplete short middle intended for Ko Kieft,2.720,2.180
3,0:13,2,10,NOR 43,13,3,Tom Brady pass incomplete short left intended for Cade Otton (defended by Tyrann Mathieu),2.180,1.490
3,0:09,3,10,NOR 43,13,3,Tom Brady pass complete short right to Cade Otton for 3 yards (tackle by Bradley Roby),1.490,0.590
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,NOR 40,13,3,"Jake Camarda punts 40 yards, touchback.",0.590,-0.280
4,14:53,1,10,NOR 20,13,3,Alvin Kamara right end for 1 yard (tackle by Akiem Hicks and Lavonte David),0.280,-0.130
4,14:14,2,9,NOR 21,13,3,Andy Dalton pass complete short left to Mark Ingram for 6 yards (tackle by Lavonte David),-0.130,-0.030
4,13:29,3,3,NOR 27,13,3,Andy Dalton pass complete deep right to Chris Olave for 26 yards (tackle by Zyon McCollum),-0.030,2.460
4,12:54,1,10,TAM 47,13,3,Alvin Kamara up the middle for 1 yard (tackle by Anthony Nelson),2.460,2.050
4,12:10,2,9,TAM 46,13,3,Mark Ingram right tackle for 4 yards (tackle by William Gholston),2.050,1.880
4,11:29,3,5,TAM 42,13,3,"Andy Dalton pass incomplete deep right intended for Chris Olave. Penalty on Carlton Davis: Defensive Pass Interference, 9 yards (accepted) (no play)",1.880,3.380
4,11:20,1,10,TAM 33,13,3,Taysom Hill up the middle for 6 yards (tackle by Zyon McCollum and Logan Ryan),3.380,3.650
4,10:43,2,4,TAM 27,13,3,Alvin Kamara up the middle for no gain (tackle by Lavonte David and William Gholston),3.650,2.940
4,9:55,3,4,TAM 27,13,3,Andy Dalton pass complete short left to Chris Olave for 8 yards (tackle by Lavonte David),2.940,4.310
4,9:12,1,10,TAM 19,13,3,Mark Ingram up the middle for 3 yards (tackle by Lavonte David),4.310,4.180
4,8:26,2,7,TAM 16,13,3,Andy Dalton pass complete short left to Mark Ingram for 5 yards (tackle by Devin White),4.180,4.430
4,8:13,3,2,TAM 11,13,3,Andy Dalton pass incomplete short right intended for Alvin Kamara (defended by Carl Nassib),4.430,2.820
4,8:06,4,2,TAM 11,16,3,Wil Lutz 29 yard field goal good,2.820,3.000
4,8:02,,,NOR 35,16,3,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,8:02,1,10,TAM 25,16,3,Tom Brady sacked by and Shy Tuttle for -7 yards and Tanoh Kpassagnon for -7 yards,0.610,-0.980
4,7:39,2,17,TAM 18,16,3,Tom Brady pass incomplete short left intended for Chris Godwin (defended by Bradley Roby),-0.980,-1.720
4,7:34,3,17,TAM 18,16,3,Tom Brady pass complete short right to Rachaad White for 7 yards (tackle by David Onyemata),-1.720,-1.700
4,7:06,4,10,TAM 25,16,3,"Jake Camarda punts 45 yards, returned by Rashid Shaheed for 17 yards (tackle by Ulysees Gilbert and Rachaad White)",-1.700,-2.060
4,6:54,1,10,NOR 47,16,3,Alvin Kamara up the middle for 2 yards (tackle by William Gholston),2.060,1.790
4,6:11,2,8,NOR 49,16,3,Andy Dalton pass complete short right to Mark Ingram for 7 yards (tackle by Devin White),1.790,2.020
4,5:40,3,1,TAM 44,16,3,Andy Dalton pass incomplete short right intended for Marquez Callaway (defended by Carlton Davis),2.020,0.330
4,5:31,4,1,TAM 44,16,3,Blake Gillikin punts 35 yards downed by Adam Prentice,0.330,0.380
4,5:21,1,10,TAM 9,16,3,Tom Brady pass incomplete short left intended for Chris Godwin,-0.380,-0.780
4,5:09,2,10,TAM 9,16,3,Tom Brady pass complete short middle to Chris Godwin for 13 yards (tackle by Bradley Roby),-0.780,0.410
4,5:00,1,10,TAM 22,16,3,Tom Brady pass incomplete short left intended for Julio Jones,0.410,-0.130
4,4:53,2,10,TAM 22,16,3,Tom Brady pass complete short left to Mike Evans for 14 yards (tackle by Tyrann Mathieu),-0.130,1.330
4,4:37,1,10,TAM 36,16,3,Tom Brady pass complete short left to Julio Jones for 8 yards (tackle by Marcus Maye),1.330,1.870
4,4:16,2,2,TAM 44,16,3,Tom Brady pass complete short middle to Leonard Fournette for 10 yards (tackle by Kaden Elliss),1.870,2.520
4,3:54,1,10,NOR 46,16,3,Tom Brady pass complete short right to Mike Evans for 9 yards (tackle by Paulson Adebo),2.520,3.190
4,3:40,2,1,NOR 37,16,3,Leonard Fournette left tackle for 2 yards (tackle by Marcus Davenport),3.190,3.250
4,3:24,1,10,NOR 35,16,3,Tom Brady pass incomplete deep middle intended for Cade Otton,3.250,2.700
4,3:19,2,10,NOR 35,16,3,"Tom Brady pass complete to Leonard Fournette for no gain. Penalty on Donovan Smith: Offensive Holding, 10 yards (accepted) (no play)",2.700,1.350
4,3:10,2,20,NOR 45,16,3,"Tom Brady pass incomplete intended for Mike Evans. Penalty on Paulson Adebo: Defensive Pass Interference, 44 yards (accepted) (no play)",1.350,6.970
4,3:03,1,1,NOR 1,16,9,"Tom Brady pass complete short right to Cade Otton for 1 yard, touchdown",6.970,7.000
4,3:00,,,NOR 15,16,10,Ryan Succop kicks extra point good,0.000,0.000
4,3:00,,,TAM 35,16,10,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,3:00,1,10,NOR 25,16,10,Alvin Kamara left end for 3 yards (tackle by William Gholston),0.610,0.470
4,2:54,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,2:54,2,7,NOR 28,16,10,Andy Dalton sacked by Carl Nassib for -10 yards,0.470,-1.720
4,2:47,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,2:47,3,17,NOR 18,16,10,Andy Dalton pass incomplete deep left intended for Taysom Hill (defended by Keanu Neal),-1.720,-2.240
4,2:40,4,17,NOR 18,16,10,Blake Gillikin punts 45 yards out of bounds,-2.240,-1.400
4,2:29,1,10,TAM 37,16,10,Tom Brady pass complete short left to Julio Jones for 5 yards (tackle by Alontae Taylor),1.400,1.530
4,2:05,2,5,TAM 42,16,10,Tom Brady pass complete short middle to Chris Godwin for 9 yards (tackle by Bradley Roby),1.530,2.320
4,1:59,1,10,NOR 49,16,10,Tom Brady pass complete short left to Cade Otton for 8 yards (tackle by Tyrann Mathieu),2.320,2.860
4,1:54,2,2,NOR 41,16,10,Leonard Fournette up the middle for 10 yards (tackle by Marcus Maye),2.860,3.510
4,1:30,1,10,NOR 31,16,10,Tom Brady pass complete short left to Cade Otton for 4 yards (tackle by Alontae Taylor),3.510,3.510
4,1:02,2,6,NOR 27,16,10,Tom Brady pass incomplete short left intended for Cade Otton,3.510,2.810
4,0:58,3,6,NOR 27,16,10,Tom Brady pass complete short left to Scott Miller for 7 yards (tackle by Marcus Maye),2.810,4.240
4,0:40,1,10,NOR 20,16,10,Tom Brady pass complete short left to Julio Jones for 15 yards (tackle by Alontae Taylor),4.240,6.060
4,0:19,,,,,,Timeout #1 by New Orleans Saints,,
4,0:19,1,5,NOR 5,16,10,"Tom Brady pass complete short middle to Chris Godwin for no gain, touchdown. Penalty on Donovan Smith: Offensive Holding, 10 yards (accepted) (no play)",6.060,4.370
4,0:16,1,15,NOR 15,16,10,Tom Brady pass incomplete short middle intended for Chris Godwin (defended by Demario Davis),4.370,3.460
4,0:12,2,15,NOR 15,16,10,Tom Brady pass complete short right to Chris Godwin for 9 yards (tackle by Paulson Adebo),3.460,4.040
4,0:08,,,,,,Timeout #2 by New Orleans Saints,,
4,0:08,3,6,NOR 6,16,16,"Tom Brady pass complete short right to Rachaad White for 6 yards, touchdown",4.040,7.000
4,0:03,,,NOR 15,16,17,Ryan Succop kicks extra point good,0.000,0.000
4,0:03,,,TAM 35,16,17,"Penalty on Tanoh Kpassagnon: Leverage, 15 yards (accepted) (no play)",0.000,-2.260
4,0:03,1,10,TAM 50,16,17,"Jake Camarda kicks off 50 yards, touchback.",2.260,0.610
4,0:03,1,10,NOR 25,16,17,"Andy Dalton pass complete short right to Rashid Shaheed for 10 yards. Rashid Shaheed fumbles, recovered by Jarvis Landry at NO-29 and returned for 6 yards. Jarvis Landry fumbles, recovered by Alvin Kamara at NO-31 and returned for 6 yards (tackle by Logan Ryan)",0.610,0.600
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
