Player,Pos
Johnny Manziel,QB
Duke Johnson,RB
Jim Dray,FB
Travis Benjamin,WR
Marlon Moore,WR
Gary Barnidge,TE
Joe Thomas,LT
Austin Pasztor,LG
Alex Mack,C
Cameron Erving,RG
Mitchell Schwartz,RT
Desmond Bryant,LDE
Danny Shelton,NT
Randy Starks,RDE
Nate Orchard,OLB
Craig Robertson,WILL
Karlos Dansby,MIKE
Charles Gaines,LCB
K'Waun Williams,CB
Tramon Williams,RCB
Donte Whitner,SS
Tashaun Gipson,FS
