#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:33,MIN 31,6,2:28,26,Downs
2,1,8:18,MIN 25,6,2:45,75,Touchdown
3,1,5:26,ARI 31,6,3:23,12,Field Goal
4,1,0:12,MIN 31,3,0:53,9,Interception
5,2,12:03,MIN 1,3,2:32,7,Punt
6,2,8:02,MIN 10,7,3:49,26,Fumble
7,2,4:13,MIN 25,5,2:31,19,Punt
8,2,1:20,MIN 34,7,1:13,36,Field Goal
9,3,15:00,MIN 25,9,4:54,75,Touchdown
10,3,7:48,ARI 43,3,1:11,43,Touchdown
11,3,3:05,MIN 47,3,1:36,6,Punt
12,4,12:06,MIN 33,3,2:21,-1,Punt
13,4,6:57,MIN 19,3,1:32,6,Punt
14,4,3:14,MIN 26,7,3:14,45,End of Game
