#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:39,BAL 30,8,4:21,53,Fumble
2,1,3:39,BAL 10,3,1:47,43,Interception
3,1,0:03,BAL 20,3,0:59,-3,Punt
4,2,11:47,BAL 17,4,1:59,13,Punt
5,2,4:35,BAL 24,3,1:51,6,Punt
6,2,0:32,BAL 37,5,0:32,12,End of Half
7,3,15:00,BAL 17,6,2:49,8,Punt
8,3,8:07,BAL 29,11,4:39,71,Touchdown
9,3,3:14,GNB 42,2,0:16,42,Touchdown
10,4,14:50,BAL 28,3,2:00,-19,Punt
11,4,10:31,GNB 26,3,1:45,23,Interception
12,4,7:00,BAL 26,1,0:12,0,Interception
13,4,1:56,BAL 25,8,1:28,29,Downs
