Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Corey Davis,TEN,8,5,65,0,4,39,7.8,26,5.2,10.9,1,5.0,0,0.0,0,88.0
Adam Humphries,TEN,5,4,25,0,3,20,5.0,5,1.3,6.8,0,,0,0.0,0,87.5
Jonnu Smith,TEN,4,3,38,0,1,22,7.3,16,5.3,5.5,0,,0,0.0,0,104.2
A.J. Brown,TEN,6,3,51,0,2,25,8.3,26,8.7,10.2,7,0.4,0,0.0,0,79.2
Derrick Henry,TEN,2,2,-8,0,0,-8,-4.0,0,0.0,-4.0,0,,0,0.0,0,79.2
Dennis Kelly,TEN,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
MyCole Pruitt,TEN,1,1,9,0,,-1,-1.0,10,10.0,-1.0,0,,0,0.0,0,104.2
Dion Lewis,TEN,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7
Amani Hooker,TEN,1,1,28,0,1,9,9.0,19,19.0,9.0,0,,0,0.0,0,118.7
Anthony Firkser,TEN,2,1,22,1,1,22,22.0,0,0.0,27.5,0,,0,0.0,0,129.2
Tajae Sharpe,TEN,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sammy Watkins,KAN,10,7,114,1,6,86,12.3,28,4.0,10.2,0,,1,10.0,0,141.2
Tyreek Hill,KAN,7,5,67,2,4,48,9.6,19,3.8,11.3,0,,1,14.3,0,141.1
Damien Williams,KAN,6,5,44,0,1,18,3.6,26,5.2,2.2,0,,0,0.0,0,97.2
Travis Kelce,KAN,4,3,30,0,2,23,7.7,7,2.3,9.3,0,,1,25.0,0,95.8
Demarcus Robinson,KAN,2,2,31,0,1,12,6.0,19,9.5,6.0,0,,0,0.0,0,118.7
Mecole Hardman,KAN,1,1,8,0,,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Anthony Sherman,KAN,1,0,0,0,,0,,0,,3.0,0,,1,100.0,0,39.6
Darwin Thompson,KAN,1,0,0,0,0,0,,0,,0.0,0,,1,100.0,0,39.6
