Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Palmer,LAC,11,7,60,0,3,46,6.6,14,2.0,7.6,0,,0,0.0,0,77.8
Keenan Allen,LAC,14,6,88,1,5,82,13.7,6,1.0,13.1,0,,0,0.0,0,87.8
Austin Ekeler,LAC,6,5,67,0,2,0,0.0,67,13.4,0.5,1,5.0,1,16.7,0,113.2
Gerald Everett,LAC,6,5,80,0,4,17,3.4,63,12.6,6.2,0,,0,0.0,0,118.7
Stone Smartt,LAC,3,2,3,0,,2,1.0,1,0.5,5.0,0,,0,0.0,0,70.1
Michael Bandy,LAC,1,1,15,0,1,11,11.0,4,4.0,11.0,0,,0,0.0,0,118.7
DeAndre Carter,LAC,2,1,14,0,1,14,14.0,0,0.0,18.0,0,,1,50.0,0,72.9
Tre' McKitty,LAC,1,1,8,0,,-5,-5.0,13,13.0,-5.0,0,,0,0.0,0,100.0
Joshua Kelley,LAC,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,12,8,177,2,8,127,15.9,50,6.3,15.6,0,,0,0.0,0,149.3
Mack Hollins,LVR,9,5,35,0,2,26,5.2,9,1.8,6.4,0,,0,0.0,1,25.0
Josh Jacobs,LVR,2,2,6,0,0,0,0.0,6,3.0,0.0,0,,0,0.0,0,79.2
Foster Moreau,LVR,3,1,32,0,1,24,24.0,8,8.0,19.0,0,,1,33.3,0,74.3
Ameer Abdullah,LVR,1,0,0,0,0,0,,0,,21.0,0,,0,0.0,0,39.6
