Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,0,6,"Mike Nugent kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,0,6,Ray Rice left end for 7 yards (tackle by Robert Geathers),0.280,0.680
3,14:29,2,3,BAL 27,0,6,Ray Rice left guard for 4 yards (tackle by Dhani Jones),0.680,1.000
3,13:48,1,10,BAL 31,0,6,Joe Flacco pass complete short left to Ed Dickson for 17 yards (tackle by Rey Maualuga),1.000,2.130
3,13:10,1,10,BAL 48,0,6,Joe Flacco pass complete deep left to Todd Heap for 19 yards (tackle by Roy Williams),2.130,3.380
3,12:34,1,10,CIN 33,0,6,Joe Flacco pass complete short right to Anquan Boldin for 2 yards (tackle by Chris Crocker),3.380,3.110
3,11:59,2,8,CIN 31,0,6,Joe Flacco pass incomplete short right intended for Dennis Pitta,3.110,2.410
3,11:53,3,8,CIN 31,6,6,"Joe Flacco pass complete deep right to Derrick Mason for 31 yards, touchdown",2.410,7.000
3,,,,CIN 2,7,6,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,BAL 30,7,6,"Billy Cundiff kicks off 70 yards, touchback",0.000,0.280
3,11:46,1,10,CIN 20,7,6,"Carson Palmer pass complete short middle to Chad Johnson for 10 yards (tackle by Tom Zbikowski). Carson Palmer fumbles, recovered by Carson Palmer at CIN-20",0.280,0.940
3,11:06,1,10,CIN 30,7,6,Cedric Benson right guard for 4 yards (tackle by Cory Redding),0.940,0.930
3,10:25,2,6,CIN 34,7,6,Cedric Benson right end for 2 yards (tackle by Terrell Suggs and Ray Lewis),0.930,0.500
3,9:42,3,4,CIN 36,7,6,Carson Palmer pass incomplete short right intended for Terrell Owens,0.500,-0.980
3,9:37,4,4,CIN 36,7,6,"Kevin Huber punts 50 yards, returned by Tom Zbikowski for 20 yards (tackle by Dan Skuta)",-0.980,-1.200
3,9:25,1,10,BAL 34,7,6,Joe Flacco pass complete short left to Ray Rice for 19 yards (tackle by Chris Crocker),1.200,2.460
3,8:44,1,10,CIN 47,7,6,Joe Flacco pass incomplete deep left intended for Derrick Mason,2.460,1.910
3,8:37,2,10,CIN 47,7,6,Joe Flacco pass complete short right to Anquan Boldin for -2 yards (tackle by Leon Hall),1.910,0.960
3,7:59,3,12,CIN 49,7,6,Joe Flacco pass incomplete short middle intended for Anquan Boldin is intercepted by Leon Hall at CIN-35 and returned for 22 yards,0.960,-2.720
3,7:48,1,10,BAL 43,7,6,Cedric Benson right guard for 1 yard (tackle by Terrell Suggs),2.720,2.310
3,7:04,,,,7,6,Timeout #1 by Cincinnati Bengals,0.000,2.310
3,7:04,2,9,BAL 42,7,6,Carson Palmer pass incomplete short middle intended for Chad Johnson (defended by Fabian Washington),2.310,1.620
3,6:59,3,9,BAL 42,7,6,Carson Palmer pass incomplete short right intended for Chad Johnson. Penalty on Chad Johnson: Offensive Pass Interfere (Declined),1.620,0.460
3,6:53,4,9,BAL 42,7,6,"Kevin Huber punts 42 yards, touchback",0.460,-0.280
3,6:45,1,10,BAL 20,7,6,Ray Rice right tackle for 3 yards (tackle by Tank Johnson),0.280,0.140
3,6:11,2,7,BAL 23,7,6,Ray Rice left end for -2 yards (tackle by Johnathan Joseph),0.140,-0.820
3,5:41,3,9,BAL 21,7,6,Joe Flacco pass incomplete deep left intended for Todd Heap,-0.820,-1.960
3,5:33,4,9,BAL 21,7,6,"Sam Koch punts 41 yards, returned by Quan Cosby for no gain",-1.960,-1.470
3,5:23,1,10,CIN 38,7,6,Carson Palmer pass incomplete short right intended for Terrell Owens,1.470,0.920
3,5:17,2,10,CIN 38,7,6,Carson Palmer right tackle for 1 yard (tackle by Terrell Suggs),0.920,0.370
3,4:34,3,9,CIN 39,7,6,Carson Palmer pass complete short right to Chad Johnson for 14 yards,0.370,2.460
3,4:09,1,10,BAL 47,7,6,"Penalty on Cory Redding: Defensive Offside, 5 yards (no play)",2.460,3.190
3,4:01,1,5,BAL 42,7,6,Cedric Benson left tackle for -1 yards (tackle by Ray Lewis and Haloti Ngata),3.190,2.450
3,3:22,2,6,BAL 43,7,6,Cedric Benson left end for 11 yards (tackle by Dawan Landry),2.450,3.450
3,2:58,1,10,BAL 32,7,6,Carson Palmer pass incomplete deep left intended for Terrell Owens (defended by Fabian Washington),3.450,2.900
3,2:50,2,10,BAL 32,7,6,Cedric Benson left guard for -2 yards (tackle by Haloti Ngata),2.900,1.950
3,2:08,3,12,BAL 34,7,6,"Carson Palmer sacked by Ray Lewis for -8 yards. Penalty on Ray Lewis: Tripping, 10 yards",1.950,3.450
3,1:54,1,10,BAL 32,7,6,Carson Palmer pass complete short right to Chad Johnson for 11 yards (tackle by Chris Carr),3.450,4.170
3,1:10,1,10,BAL 21,7,6,Carson Palmer pass incomplete short left intended for Bernard Scott,4.170,3.630
3,1:07,2,10,BAL 21,7,6,Cedric Benson left tackle for 4 yards (tackle by Kelly Gregg),3.630,3.460
3,0:26,3,6,BAL 17,7,6,"Carson Palmer pass incomplete. Penalty on Carson Palmer: Intentional Grounding, 11 yards",3.460,1.590
3,0:19,4,17,BAL 28,7,9,Mike Nugent 46 yard field goal good. Penalty on Josh Wilson: Defensive Offside (Declined),1.590,3.000
3,,,,CIN 30,7,9,"Mike Nugent kicks off 64 yards, returned by Jalen Parmele for 19 yards (tackle by Dan Skuta). Jalen Parmele fumbles (forced by Dan Skuta), recovered by Dennis Pitta at BAL-25",0.000,0.610
3,0:07,1,10,BAL 25,7,9,Joe Flacco pass complete short left to Anquan Boldin for 13 yards (tackle by Roy Williams),0.610,1.470
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 38,7,9,Ray Rice left guard for 7 yards (tackle by Brandon Johnson and Dhani Jones),1.470,1.870
4,14:41,2,3,BAL 45,7,9,Le'Ron McClain middle for 3 yards (tackle by Brandon Johnson and Robert Geathers),1.870,2.130
4,14:01,1,10,BAL 48,7,9,Ray Rice right guard for -2 yards (tackle by Rey Maualuga),2.130,1.310
4,13:27,2,12,BAL 46,7,9,Joe Flacco pass incomplete short left intended for Ed Dickson,1.310,0.630
4,13:19,3,12,BAL 46,7,9,Joe Flacco pass complete short right to Ray Rice for 8 yards (tackle by Morgan Trent and Brandon Johnson),0.630,0.200
4,12:38,4,4,CIN 46,7,9,"Sam Koch punts 28 yards, fair catch by Quan Cosby",0.200,-0.040
4,12:30,1,10,CIN 18,7,9,Carson Palmer pass complete short right to Terrell Owens for 29 yards (tackle by Chris Carr),0.040,2.060
4,11:55,1,10,CIN 47,7,9,Cedric Benson left tackle for no gain (tackle by Haloti Ngata and Jarret Johnson),2.060,1.520
4,11:20,2,10,CIN 47,7,9,"Penalty on Andrew Whitworth: False Start, 5 yards (no play)",1.520,0.840
4,11:04,2,15,CIN 42,7,9,Carson Palmer pass complete short middle to Jordan Shipley for 7 yards (tackle by Ray Lewis),0.840,1.090
4,10:19,3,8,CIN 49,7,9,Carson Palmer pass complete short middle to Jordan Shipley for 7 yards (tackle by Chris Carr),1.090,0.330
4,9:45,4,1,BAL 44,7,9,Kevin Huber punts 15 yards,0.330,-0.870
4,9:35,1,10,BAL 29,7,9,Ray Rice left tackle for 30 yards (tackle by Chris Crocker),0.870,2.850
4,8:53,1,10,CIN 41,7,9,Ray Rice left guard for 1 yard (tackle by Tank Johnson),2.850,2.440
4,8:13,2,9,CIN 40,7,9,Willis McGahee left tackle for 4 yards (tackle by Chris Crocker and Tank Johnson),2.440,2.280
4,7:32,3,5,CIN 36,7,9,Joe Flacco pass complete short middle to Anquan Boldin for 12 yards (tackle by Morgan Trent),2.280,3.970
4,6:50,1,10,CIN 24,7,9,Joe Flacco pass incomplete deep right intended for Dennis Pitta,3.970,3.430
4,6:43,2,10,CIN 24,7,9,Joe Flacco pass complete short right to Todd Heap for 5 yards (tackle by Nedu Ndukwe and Brandon Johnson),3.430,3.410
4,5:58,3,5,CIN 19,7,9,Joe Flacco pass incomplete deep left intended for T.J. Houshmandzadeh,3.410,2.240
4,5:51,4,5,CIN 19,10,9,Billy Cundiff 38 yard field goal good,2.240,3.000
4,,,,BAL 30,10,9,"Billy Cundiff kicks off 71 yards, returned by Bernard Scott for 60 yards (tackle by Josh Wilson)",0.000,2.850
4,5:36,1,10,BAL 41,10,9,"Carson Palmer pass incomplete short middle intended for Cedric Benson. Penalty on Terrell Suggs: Roughing the Passer, 15 yards (no play)",2.850,3.840
4,5:31,1,10,BAL 26,10,9,Cedric Benson right tackle for 6 yards (tackle by Dawan Landry),3.840,4.110
4,4:52,2,4,BAL 20,10,9,Carson Palmer pass incomplete short right intended for Terrell Owens (defended by Chris Carr),4.110,3.400
4,4:45,3,4,BAL 20,10,9,Carson Palmer pass incomplete deep right intended for Terrell Owens,3.400,2.200
4,4:38,4,4,BAL 20,10,12,Mike Nugent 38 yard field goal good,2.200,3.000
4,,,,CIN 30,10,12,"Mike Nugent kicks off 70 yards, touchback",0.000,0.280
4,4:34,1,10,BAL 20,10,12,Joe Flacco pass incomplete deep right intended for T.J. Houshmandzadeh (defended by Johnathan Joseph),0.280,-0.270
4,4:27,2,10,BAL 20,10,12,Joe Flacco pass incomplete short middle intended for Ray Rice is intercepted by Brandon Johnson at BAL-23 and returned for 12 yards,-0.270,-4.840
4,4:19,1,10,BAL 11,10,12,Cedric Benson left tackle for 4 yards (tackle by Haloti Ngata),4.840,4.890
4,3:34,2,6,BAL 7,10,12,Cedric Benson right guard for no gain (tackle by Haloti Ngata),4.890,3.980
4,2:57,3,6,BAL 7,10,12,Carson Palmer pass incomplete short left intended for Jordan Shipley (defended by Chris Carr). Penalty on Andrew Whitworth: Illegal Substitution (Declined),3.980,2.980
4,2:52,4,6,BAL 7,10,15,Mike Nugent 25 yard field goal good,2.980,3.000
4,,,,CIN 30,10,15,"Mike Nugent kicks off 77 yards, touchback",0.000,0.280
4,2:48,1,10,BAL 20,10,15,"Joe Flacco pass incomplete. Penalty on T.J. Houshmandzadeh: Illegal Shift, 5 yards (no play)",0.280,-0.310
4,2:40,1,15,BAL 15,10,15,Joe Flacco pass complete short right to Todd Heap for 5 yards (tackle by Dhani Jones),-0.310,-0.270
4,2:33,2,10,BAL 20,10,15,Joe Flacco pass complete short right to Ray Rice for 2 yards (tackle by Dhani Jones and Robert Geathers),-0.270,-0.690
4,2:22,,,,10,15,Timeout #1 by Baltimore Ravens,0.000,-0.690
4,2:22,3,8,BAL 22,10,15,Joe Flacco sacked by Geno Atkins and Michael Johnson for -4 yards,-0.690,-2.240
4,2:14,,,,10,15,Timeout #2 by Baltimore Ravens,0.000,-2.240
4,2:14,4,12,BAL 18,10,15,"Joe Flacco sacked by Robert Geathers for -6 yards. Penalty on Robert Geathers: Defensive Offside, 5 yards (no play)",-2.240,-1.830
4,2:07,4,7,BAL 23,10,15,Joe Flacco pass incomplete deep middle intended for Derrick Mason is intercepted by Nedu Ndukwe at BAL-46,-1.830,-2.520
4,2:00,1,10,BAL 46,10,15,Cedric Benson right guard for 13 yards (tackle by Dawan Landry and Tom Zbikowski),2.520,3.380
4,1:12,1,10,BAL 33,10,15,Cedric Benson right guard for -1 yards (tackle by Ray Lewis),3.380,2.700
4,1:06,,,,10,15,Timeout #3 by Baltimore Ravens,0.000,2.700
4,1:06,2,11,BAL 34,10,15,Carson Palmer kneels for -1 yards,2.700,1.880
4,0:18,3,12,BAL 35,10,15,Carson Palmer kneels for -1 yards,1.880,0.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
