#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,NWE 30,10,5:15,70,Touchdown
2,1,7:44,NWE 18,6,2:44,21,Punt
3,1,0:42,NWE 21,5,2:10,79,Touchdown
4,2,11:24,NWE 32,3,1:20,68,Touchdown
5,2,6:33,NWE 20,6,3:00,80,Touchdown
6,2,0:17,NWE 4,1,0:17,-1,End of Half
7,3,15:00,NWE 37,4,1:42,34,Interception
8,3,12:00,NWE 22,3,0:55,6,Interception
9,3,5:26,NWE 1,3,0:26,0,Punt
10,3,1:13,NWE 26,5,2:39,12,Punt
11,4,12:34,NWE 47,7,3:34,25,Fumble
12,4,7:29,NWE 20,3,1:02,2,Punt
13,4,3:23,NWE 42,5,3:12,16,Punt
