Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Derrick Pope,MIA,1,0,0,0,1,0.0,8,4,4,0,0,0,0,0,0
Jason Allen,MIA,1,13,0,13,1,0.0,5,3,2,0,0,0,0,0,0
Joey Porter,MIA,0,0,0,0,0,2.0,5,4,1,1,3,0,0,0,1
Jason Taylor,MIA,0,0,0,0,0,1.0,7,6,1,3,2,0,0,0,0
Aaron Halterman,MIA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Justin Peelle,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Greg Camarillo,MIA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Courtney Bryan,MIA,,,,,0,0.0,7,4,3,0,0,1,0,0,0
Lance Schulters,MIA,,,,,0,0.0,7,4,3,0,0,0,0,0,0
Vonnie Holliday,MIA,,,,,0,0.0,5,4,1,0,1,0,0,0,0
Will Allen,MIA,,,,,0,0.0,4,2,2,0,0,0,0,0,0
Donnie Spragan,MIA,,,,,0,0.0,4,0,4,0,0,1,0,0,0
Travis Daniels,MIA,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Andre' Goodman,MIA,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Michael Lehan,MIA,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Matt Roth,MIA,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Keith Traylor,MIA,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Quentin Moses,MIA,,,,,0,0.0,1,1,0,0,0,0,0,0,0
Jereme Perry,MIA,,,,,0,0.0,1,0,1,0,0,0,0,0,0
Rodrique Wright,MIA,,,,,0,0.0,1,0,1,0,0,0,0,0,0
Steve Fifita,MIA,,,,,0,0.0,0,0,0,0,1,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Mike Vrabel,NWE,0,0,0,0,0,3.0,6,5,1,2,2,0,0,0,0
Ty Warren,NWE,0,0,0,0,0,1.5,3,1,2,1,4,0,0,0,0
Richard Seymour,NWE,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
Jarvis Green,NWE,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Junior Seau,NWE,0,0,0,0,0,0.5,5,4,1,1,2,0,0,0,0
Kyle Eckel,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Heath Evans,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tedy Bruschi,NWE,,,,,1,0.0,9,7,2,0,0,0,0,0,0
Adalius Thomas,NWE,,,,,0,0.0,7,6,1,1,1,0,0,0,0
Rodney Harrison,NWE,,,,,1,0.0,6,3,3,0,0,0,0,0,0
Asante Samuel,NWE,,,,,1,0.0,4,4,0,0,0,0,0,0,0
James Sanders,NWE,,,,,1,0.0,4,4,0,0,0,0,0,0,0
Brandon Meriweather,NWE,,,,,1,0.0,3,3,0,0,0,0,0,0,1
Mel Mitchell,NWE,,,,,0,0.0,2,2,0,0,0,0,0,0,0
Eric Alexander,NWE,,,,,0,0.0,1,1,0,0,0,0,0,0,0
Ellis Hobbs,NWE,,,,,0,0.0,1,1,0,0,0,0,0,0,0
Rashad Moore,NWE,,,,,0,0.0,1,1,0,0,1,0,0,0,0
Vince Wilfork,NWE,,,,,1,0.0,1,0,1,0,0,0,0,0,0
Eugene Wilson,NWE,,,,,0,0.0,1,1,0,0,0,0,0,0,0
