#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:54,ARI 23,5,1:59,17,Field Goal
2,1,8:59,ARI 49,5,2:35,49,Touchdown
3,1,3:16,CIN 16,11,5:26,66,Missed FG
4,2,10:48,CIN 31,8,3:11,39,Missed FG
5,2,6:36,CIN 42,8,3:50,58,Touchdown
6,2,1:47,CIN 41,6,1:47,36,Field Goal
7,3,15:00,CIN 26,4,2:07,25,Punt
8,3,10:24,ARI 48,3,1:32,-2,Punt
9,3,7:00,CIN 38,8,3:51,48,Field Goal
10,3,0:29,CIN 10,3,1:12,7,Punt
11,4,11:25,CIN 25,4,2:06,13,Fumble
12,4,7:39,CIN 20,3,1:27,6,Punt
13,4,3:16,CIN 20,1,0:12,2,Fumble
14,4,1:12,CIN 17,3,0:24,2,Punt
