Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,4:11,2,10,ARI 25,0,7,Emmitt Smith right guard for 1 yard (tackle by Jeff Ulbrich),0.060,-0.490
1,3:30,3,9,ARI 26,0,7,Jeff Blake pass incomplete intended for Bryant Johnson (defended by Tony Parrish),-0.490,-1.630
1,3:25,4,9,ARI 26,0,7,"Scott Player punts 39 yards, returned by Jimmy Williams for 9 yards (tackle by LeVar Woods)",-1.630,-1.860
1,3:16,1,10,SFO 44,0,7,Kevan Barlow left tackle for 29 yards (tackle by Levar Fisher),1.860,3.780
1,2:46,1,10,ARI 27,0,7,Jeff Garcia pass complete to Fred Beasley for 7 yards (tackle by Gerald Hayes),3.780,4.180
1,2:06,2,3,ARI 20,0,7,Kevan Barlow up the middle for no gain (tackle by Kenny King and Gerald Hayes),4.180,3.470
1,1:29,3,3,ARI 20,0,7,Jeff Garcia pass complete to Brandon Lloyd for 6 yards (tackle by Ronald McKinnon),3.470,4.650
1,0:51,1,10,ARI 14,0,7,"Jeff Garcia pass incomplete intended for Tai Streets. Penalty on David Barrett: Defensive Pass Interference, 13 yards (no play)",4.650,6.970
1,0:45,1,1,ARI 1,0,7,Fred Beasley up the middle for no gain (tackle by James Darling),6.970,5.910
1,0:10,2,1,ARI 1,0,13,"Jeff Garcia pass complete to Terrell Owens for 1 yard, touchdown",5.910,7.000
1,,,,ARI 2,0,14,Todd Peterson kicks extra point good,0.000,0.000
1,,,,SFO 30,0,14,"Todd Peterson kicks off 59 yards, returned by Josh Scobey for 19 yards (tackle by John Keith)",0.000,0.940
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 30,0,14,Emmitt Smith right guard for 9 yards (tackle by Jeff Ulbrich),0.940,1.610
2,14:31,2,1,ARI 39,0,14,Emmitt Smith left tackle for 1 yard (tackle by Travis Kirschke),1.610,1.600
2,13:54,1,10,ARI 40,0,14,Jeff Blake pass incomplete intended for Freddie Jones (defended by Julian Peterson),1.600,1.050
2,13:47,2,10,ARI 40,0,14,Jeff Blake pass incomplete intended for Bryan Gilmore,1.050,0.370
2,13:44,3,10,ARI 40,0,14,Jeff Blake sacked by Julian Peterson and Derek Smith for -15 yards,0.370,-1.700
2,13:15,4,25,ARI 25,0,14,Scott Player punts 38 yards,-1.700,-1.400
2,13:01,1,10,SFO 37,0,14,Jeff Garcia pass complete to Terrell Owens for 13 yards (tackle by David Barrett),1.400,2.260
2,12:22,1,10,SFO 50,0,14,Jeff Garcia pass complete to Terrell Owens for 32 yards (tackle by David Barrett),2.260,4.370
2,11:37,1,10,ARI 18,0,20,"Jeff Garcia pass complete to Tai Streets for 18 yards, touchdown",4.370,7.000
2,,,,ARI 2,0,21,Todd Peterson kicks extra point good,0.000,0.000
2,,,,SFO 30,0,21,"Todd Peterson kicks off 65 yards, returned by Josh Scobey for 16 yards (tackle by Jimmy Williams)",0.000,0.340
2,11:28,1,10,ARI 21,0,21,Jeff Blake pass complete to Anquan Boldin for 8 yards (tackle by Ahmed Plummer),0.340,0.880
2,10:53,2,2,ARI 29,0,21,"Jeff Blake pass incomplete intended for James Hodgins. Penalty on Ahmed Plummer: Illegal Use of Hands, 5 yards (no play)",0.880,1.200
2,10:48,1,10,ARI 34,0,21,Marcel Shipp left end for 3 yards (tackle by Jeff Ulbrich),1.200,1.060
2,10:09,2,7,ARI 37,0,21,Marcel Shipp up the middle for no gain (tackle by Jeff Ulbrich),1.060,0.370
2,9:30,3,7,ARI 37,0,21,"Jeff Blake pass complete to Anquan Boldin for 4 yards (tackle by Julian Peterson). Anquan Boldin fumbles (forced by Julian Peterson), recovered by Tony Parrish at ARI-41",0.370,-2.850
2,9:21,1,10,ARI 41,0,21,Kevan Barlow up the middle for 4 yards (tackle by Fred Wakefield),2.850,2.850
2,8:48,2,6,ARI 37,0,21,Kevan Barlow right guard for 6 yards (tackle by Ronald McKinnon),2.850,3.510
2,8:08,1,10,ARI 31,0,21,Jeff Garcia pass incomplete intended for Tai Streets,3.510,2.970
2,8:03,2,10,ARI 31,0,21,Jamal Robertson right guard for 4 yards (tackle by Fred Wakefield),2.970,2.810
2,7:21,3,6,ARI 27,0,27,"Jeff Garcia pass complete to Cedrick Wilson for 27 yards, touchdown",2.810,7.000
2,,,,ARI 2,0,27,Todd Peterson kicks extra point no good,0.000,-1.000
2,,,,SFO 30,0,27,"Todd Peterson kicks off 62 yards, returned by Josh Scobey for 18 yards (tackle by Saleem Rasheed)",0.000,0.670
2,7:07,1,10,ARI 26,0,27,Jeff Blake for 15 yards (tackle by Jason Webster),0.670,1.660
2,6:38,1,10,ARI 41,0,27,Jeff Blake pass complete to Anquan Boldin for 10 yards (tackle by Tony Parrish),1.660,2.320
2,6:16,1,10,SFO 49,0,27,"Jeff Blake pass incomplete intended for Anquan Boldin. Penalty on Ahmed Plummer: Defensive Pass Interference, 12 yards (no play)",2.320,3.120
2,6:10,1,10,SFO 37,0,27,Marcel Shipp up the middle for -4 yards (tackle by Bryant Young),3.120,2.030
2,5:33,2,14,SFO 41,0,27,Marcel Shipp up the middle for 2 yards (tackle by Andre Carter),2.030,1.620
2,4:54,3,12,SFO 39,0,27,Jeff Blake pass complete to Bryant Johnson for 7 yards (tackle by Ahmed Plummer),1.620,1.260
2,4:19,4,5,SFO 32,0,27,Jeff Blake pass incomplete intended for Freddie Jones (defended by Julian Peterson),1.260,-1.070
2,4:13,1,10,SFO 32,0,27,Kevan Barlow up the middle for 3 yards (tackle by LeVar Woods),1.070,0.930
2,3:36,2,7,SFO 35,0,27,Jeff Garcia pass incomplete intended for Terrell Owens (defended by Fred Wakefield),0.930,0.230
2,3:28,3,7,SFO 35,0,27,Jeff Garcia for 2 yards (tackle by Russell Davis),0.230,-0.910
2,3:17,4,5,SFO 37,0,27,Bill LaFleur punts 40 yards,-0.910,-0.480
2,3:04,1,10,ARI 23,0,27,Jeff Blake pass complete to Marcel Shipp for 5 yards (tackle by Julian Peterson),0.480,0.610
2,2:37,2,5,ARI 28,0,27,Jeff Blake pass complete to Anquan Boldin for 15 yards (tackle by Julian Peterson),0.610,1.800
2,2:12,1,10,ARI 43,0,27,Jeff Blake pass complete to Freddie Jones for 14 yards (tackle by Andre Carter),1.800,2.720
2,2:00,1,10,SFO 43,0,27,Jeff Blake pass incomplete intended for Anquan Boldin,2.720,2.180
2,1:54,2,10,SFO 43,0,27,Jeff Blake pass incomplete intended for Bryant Johnson (defended by Ahmed Plummer),2.180,1.490
2,1:48,3,10,SFO 43,0,27,Jeff Blake pass incomplete is intercepted by Tony Parrish at SFO-33 and returned for 17 yards (tackle by Anquan Boldin),1.490,-2.260
2,1:39,1,10,SFO 50,0,27,Jeff Garcia pass complete to Cedrick Wilson for 11 yards (tackle by Coby Rhinehart),2.260,2.980
2,1:33,1,10,ARI 39,0,27,Jeff Garcia pass complete to Kevan Barlow for 12 yards (tackle by Fred Wakefield),2.980,3.780
2,0:58,1,10,ARI 27,0,27,Kevan Barlow up the middle for 3 yards (tackle by Calvin Pace),3.780,3.640
2,0:52,,,,0,27,Timeout #1 by San Francisco 49ers,0.000,3.640
2,0:52,2,7,ARI 24,0,27,Jeff Garcia pass complete to Terrell Owens for 22 yards (tackle by David Barrett),3.640,6.740
2,0:35,,,,0,27,Timeout #2 by San Francisco 49ers,0.000,6.740
2,0:35,1,2,ARI 2,0,33,"Jeff Garcia pass complete to Terrell Owens for 2 yards, touchdown",6.740,7.000
2,,,,ARI 2,0,34,Todd Peterson kicks extra point good,0.000,0.000
2,,,,SFO 30,0,34,"Todd Peterson kicks off 44 yards, returned by Frank Garcia for 17 yards (tackle by Cornelius Anthony)",0.000,1.800
2,0:27,1,10,ARI 43,0,34,Jeff Blake pass incomplete intended for Bryan Gilmore,1.800,1.250
2,0:20,2,10,ARI 43,0,34,Jeff Blake pass complete to Freddie Jones for -4 yards (tackle by Bryant Young),1.250,0.040
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,0,34,"Todd Peterson kicks off 58 yards, returned by Josh Scobey for 16 yards (tackle by Rashad Holman)",0.000,0.810
3,15:00,1,10,ARI 28,0,34,Marcel Shipp up the middle for -4 yards (tackle by Julian Peterson),0.810,-0.280
3,13:49,2,14,ARI 24,0,34,Josh McCown pass complete to Marcel Shipp for -1 yards (tackle by Travis Kirschke),-0.280,-1.090
3,13:40,3,15,ARI 23,0,34,Josh McCown pass incomplete intended for Bryant Johnson,-1.090,-1.830
3,13:29,4,15,ARI 23,0,34,"Scott Player punts 37 yards, returned by Jimmy Williams for no gain",-1.830,-1.600
3,13:20,1,10,SFO 40,0,34,Jeff Garcia pass incomplete intended for Kevan Barlow,1.600,1.050
3,13:12,2,10,SFO 40,0,34,Kevan Barlow up the middle for 11 yards (tackle by Dexter Jackson),1.050,2.320
3,12:33,1,10,ARI 49,0,34,Jeff Garcia pass incomplete intended for Tai Streets,2.320,1.780
3,12:29,2,10,ARI 49,0,34,Kevan Barlow left end for 1 yard (tackle by David Barrett),1.780,1.220
3,11:57,3,9,ARI 48,0,34,Jeff Garcia pass complete to Jed Weaver for 14 yards (tackle by Quentin Harris),1.220,3.310
3,11:15,1,10,ARI 34,0,34,Fred Beasley left guard for 2 yards (tackle by Ronald McKinnon),3.310,3.040
3,10:34,2,8,ARI 32,0,34,Jeff Garcia pass incomplete intended for Tai Streets (defended by Gerald Hayes),3.040,2.350
3,10:30,3,8,ARI 32,0,34,Jeff Garcia pass incomplete intended for Terrell Owens (defended by Coby Rhinehart),2.350,1.240
3,10:25,4,8,ARI 32,0,34,Penalty on SFO: Delay of Game (Declined),1.240,1.240
3,10:24,4,8,ARI 32,0,34,Bill LaFleur punts 28 yards,1.240,0.380
3,10:15,1,10,ARI 4,0,34,Marcel Shipp up the middle for 3 yards (tackle by Anthony Adams),-0.380,-0.560
3,9:37,2,7,ARI 7,0,36,"Josh McCown for -7 yards. Josh McCown fumbles, recovered by Marcel Shipp at ARI-0, safety",-0.560,-2.000
3,,,,ARI 20,0,36,"Neil Rackers kicks off 59 yards, returned by Jimmy Williams for 24 yards (tackle by Coby Rhinehart)",0.000,1.930
3,9:20,1,10,SFO 45,0,36,Kevan Barlow right guard for 13 yards (tackle by Kenny King),1.930,2.790
3,8:43,1,10,ARI 42,0,36,Kevan Barlow left tackle for 1 yard (tackle by Ronald McKinnon),2.790,2.380
3,8:04,2,9,ARI 41,0,36,Jeff Garcia pass incomplete intended for Kevan Barlow,2.380,1.680
3,7:58,3,9,ARI 41,0,36,"Jeff Garcia pass complete to Kevan Barlow for 7 yards (tackle by Adrian Wilson). Kevan Barlow fumbles (forced by Adrian Wilson), recovered by LeVar Woods at ARI-34 (tackle by Scott Gragg)",1.680,-1.200
3,7:42,1,10,ARI 34,0,36,Emmitt Smith up the middle for 4 yards (tackle by Derek Smith),1.200,1.200
3,7:13,2,6,ARI 38,0,36,Josh McCown pass incomplete intended for Anquan Boldin,1.200,0.500
3,7:09,3,6,ARI 38,0,36,Josh McCown pass complete to Bryant Johnson for 6 yards (tackle by Ahmed Plummer),0.500,1.860
3,6:35,1,10,ARI 44,0,36,Josh McCown pass complete to Anquan Boldin for 35 yards (tackle by Jeff Ulbrich),1.860,4.170
3,5:49,1,10,SFO 21,0,36,"Josh McCown pass incomplete. Penalty on Jason Webster: Defensive Pass Interference, 17 yards (no play)",4.170,6.280
3,5:44,1,4,SFO 4,0,36,Marcel Shipp up the middle for 1 yard (tackle by Brandon T. Moore),6.280,5.530
3,5:05,2,3,SFO 3,6,36,"Josh McCown pass complete to James Hodgins for 3 yards, touchdown",5.530,7.000
3,,,,SFO 2,7,36,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,7,36,"Neil Rackers kicks onside 11 yards, recovered by Terry Jackson",0.000,2.850
3,5:00,1,10,ARI 41,7,36,Jeff Garcia left guard for 21 yards (tackle by Marcus Bell),2.850,4.240
3,4:12,1,10,ARI 20,7,36,Jeff Garcia pass complete to Terrell Owens for 10 yards (tackle by Adrian Wilson),4.240,4.910
3,3:34,1,10,ARI 10,7,36,Kevan Barlow up the middle for 6 yards (tackle by Marcus Bell),4.910,5.340
3,2:54,2,4,ARI 4,7,36,Jeff Garcia pass incomplete intended for Jed Weaver (defended by Marcus Bell),5.340,4.490
3,2:47,3,4,ARI 4,7,42,"Jeff Garcia right end for 4 yards, touchdown",4.490,7.000
3,,,,ARI 2,7,43,Todd Peterson kicks extra point good,0.000,0.000
3,,,,SFO 30,7,43,"Todd Peterson kicks off 64 yards, returned by Josh Scobey for 27 yards (tackle by Mike Rumph)",0.000,1.140
3,2:32,1,10,ARI 33,7,43,Josh McCown pass incomplete intended for Bryant Johnson,1.140,0.590
3,2:27,2,10,ARI 33,7,43,Josh McCown pass incomplete intended for Steve Bush (defended by Derek Smith),0.590,-0.100
3,2:21,3,10,ARI 33,7,43,Josh McCown pass complete to Anquan Boldin for 2 yards (tackle by Julian Peterson),-0.100,-1.040
3,1:45,4,8,ARI 35,7,43,Scott Player punts 29 yards,-1.040,-1.330
3,1:34,1,10,SFO 36,7,43,Kevan Barlow right guard for 4 yards (tackle by Wendell Bryant),1.330,1.330
3,1:00,2,6,SFO 40,7,43,Kevan Barlow left guard for -1 yards (tackle by Russell Davis),1.330,0.500
3,0:15,3,7,SFO 39,7,43,Tim Rattay pass complete to Jed Weaver for 15 yards (tackle by David Barrett),0.500,2.520
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 46,7,49,"Kevan Barlow up the middle for 46 yards, touchdown",2.520,7.000
4,,,,ARI 2,7,50,Todd Peterson kicks extra point good,0.000,0.000
4,,,,SFO 30,7,50,"Todd Peterson kicks off 60 yards, returned by Josh Scobey for 9 yards (tackle by Brandon T. Moore)",0.000,0.150
4,14:46,1,10,ARI 19,7,50,Josh McCown pass incomplete intended for Anquan Boldin,0.150,-0.390
4,14:42,2,10,ARI 19,7,50,Marcel Shipp up the middle for no gain (tackle by Derek Smith and Chidi Ahanotu),-0.390,-1.070
4,14:05,3,10,ARI 19,7,50,Josh McCown sacked by Julian Peterson and Chidi Ahanotu for -6 yards,-1.070,-2.490
4,13:33,4,16,ARI 13,7,50,Scott Player punts 29 yards,-2.490,-2.790
4,13:18,1,10,ARI 42,7,50,Jamal Robertson up the middle for 20 yards (tackle by Gerald Hayes and Adrian Wilson),2.790,4.110
4,12:38,1,10,ARI 22,7,50,Jamal Robertson right tackle for 8 yards (tackle by Coby Rhinehart),4.110,4.850
4,12:01,2,2,ARI 14,7,50,"Penalty on SFO: Delay of Game, 5 yards (no play)",4.850,3.970
4,11:46,2,7,ARI 19,7,50,Jamal Robertson up the middle for 7 yards (tackle by Levar Fisher),3.970,4.780
4,11:02,1,10,ARI 12,7,50,Jamal Robertson right end for 3 yards (tackle by Coby Rhinehart),4.780,4.640
4,10:18,2,7,ARI 9,7,50,Jamal Robertson up the middle for 2 yards (tackle by Wendell Bryant),4.640,4.160
4,9:36,3,5,ARI 7,7,50,Jamal Robertson left tackle for 1 yard (tackle by Gerald Hayes),4.160,3.000
4,8:49,4,4,ARI 6,7,50,Jamal Robertson up the middle for 1 yard (tackle by Kenny King),3.000,0.380
4,8:43,1,10,ARI 6,7,50,Marcel Shipp left guard for 5 yards (tackle by Julian Peterson and Jason Webster),-0.380,-0.420
4,8:10,2,5,ARI 11,7,50,Josh McCown pass incomplete intended for Bryan Gilmore (defended by Julian Peterson),-0.420,-0.840
4,8:05,3,5,ARI 11,7,50,Josh McCown pass complete to Anquan Boldin for 26 yards (tackle by Mike Rumph),-0.840,1.400
4,7:29,1,10,ARI 37,7,50,Damien Anderson right guard for 2 yards (tackle by Bryant Young),1.400,1.130
4,6:52,2,8,ARI 39,7,50,"Josh McCown pass incomplete intended for Anquan Boldin. Penalty on Ahmed Plummer: Illegal Contact (Declined), Penalty on Tony Parrish: Unnecessary Roughness, 15 yards (no play)",1.130,2.520
4,6:47,1,10,SFO 46,7,50,Josh McCown up the middle for 2 yards (tackle by Bryant Young),2.520,2.250
4,6:00,2,8,SFO 44,7,50,Damien Anderson up the middle for 2 yards (tackle by Derek Smith and Travis Kirschke),2.250,1.820
4,5:21,3,6,SFO 42,7,50,Josh McCown pass incomplete intended for Damien Anderson,1.820,0.460
4,5:14,,,,7,50,Timeout #1 by Arizona Cardinals,0.000,0.460
4,5:14,4,6,SFO 42,7,50,Josh McCown pass complete to Anquan Boldin for 7 yards (tackle by Jason Webster),0.460,3.250
4,4:40,1,10,SFO 35,7,50,Josh McCown pass incomplete intended for Bryant Johnson,3.250,2.700
4,4:35,2,10,SFO 35,7,50,Josh McCown pass complete to Bryant Johnson for 3 yards (tackle by Jason Webster),2.700,2.410
4,4:01,3,7,SFO 32,7,50,Josh McCown pass complete to Nate Poole for 19 yards (tackle by Derek Smith),2.410,4.710
4,3:28,1,10,SFO 13,7,50,Josh McCown pass incomplete intended for Damien Anderson (defended by Julian Peterson),4.710,4.050
4,3:23,2,10,SFO 13,7,50,Josh McCown pass complete to Freddie Jones for 4 yards (tackle by Derek Smith),4.050,3.880
4,2:47,3,6,SFO 9,7,50,Josh McCown sacked by Sean Moran and Julian Peterson for -7 yards,3.880,2.380
4,2:07,4,13,SFO 16,13,50,"Josh McCown pass complete to Anquan Boldin for 16 yards, touchdown",2.380,7.000
4,,,,SFO 2,14,50,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,14,50,"Neil Rackers kicks onside 14 yards, recovered by Dwaine Carpenter",0.000,2.650
4,1:59,1,10,ARI 44,14,50,Tim Rattay kneels for -1 yards,2.650,1.980
4,1:18,2,11,ARI 45,14,50,Tim Rattay kneels for no gain,1.980,1.290
4,0:37,3,11,ARI 45,14,50,Tim Rattay kneels for -1 yards,1.290,0.200
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
