Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,0:46,1,10,MIA 41,7,0,"Penalty on John Conner: False Start, 5 yards, Penalty on Dustin Keller: False Start (Declined) (no play)",2.850,2.520
1,0:30,1,15,MIA 46,7,0,LaDainian Tomlinson middle for no gain (tackle by Karlos Dansby),2.520,1.630
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,15,MIA 46,7,0,"Penalty on Matt Slauson: False Start, 5 yards (no play)",1.630,0.960
2,15:00,2,20,NYJ 49,7,0,"Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery. Penalty on Chris Clemons: Personal Foul, 15 yards (no play)",0.960,3.180
2,14:54,1,10,MIA 36,7,0,LaDainian Tomlinson right end for 21 yards (tackle by Yeremiah Bell and Karlos Dansby),3.180,4.580
2,14:23,1,10,MIA 15,7,0,Shonn Greene left guard for 3 yards (tackle by Yeremiah Bell),4.580,4.450
2,13:41,2,7,MIA 12,13,0,"Mark Sanchez pass complete short middle to Dustin Keller for 12 yards, touchdown",4.450,7.000
2,,,,MIA 2,14,0,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 30,14,0,"Nick Folk kicks off 71 yards, returned by Patrick Cobbs for 25 yards (tackle by James Ihedigbo)",0.000,0.540
2,13:28,1,10,MIA 24,14,0,Ricky Williams left end for 6 yards (tackle by Mike DeVito and Bart Scott),0.540,0.810
2,12:49,2,4,MIA 30,14,0,Chad Henne pass complete short left to Brandon Marshall for 10 yards (tackle by Antonio Cromartie),0.810,1.600
2,12:25,1,10,MIA 40,14,0,Ricky Williams middle for 5 yards (tackle by David Harris),1.600,1.730
2,11:44,2,5,MIA 45,14,0,Chad Henne pass complete short left to Davone Bess for 17 yards (tackle by Kyle Wilson),1.730,3.050
2,11:35,1,10,NYJ 38,14,0,"Ricky Williams right guard for 3 yards (tackle by Howard Green and Kyle Wilson). Ricky Williams fumbles (forced by Howard Green), recovered by Ricky Williams at NYJ-35",3.050,2.910
2,11:07,2,7,NYJ 35,14,0,Chad Henne pass complete deep left to Davone Bess for 17 yards (tackle by Kyle Wilson),2.910,4.370
2,10:27,1,10,NYJ 18,14,0,Brandon Marshall left end for -1 yards (tackle by Bryan Thomas),4.370,3.670
2,9:44,2,11,NYJ 19,14,0,"Ronnie Brown left tackle for 4 yards (tackle by Jim Leonhard). Penalty on Anthony Fasano: Illegal Crackback, 15 yards",3.670,2.210
2,9:26,,,,14,0,Timeout #1 by New York Jets,0.000,2.210
2,9:26,2,22,NYJ 30,14,0,"Chad Henne pass incomplete deep right intended for Brian Hartline. Penalty on Kyle Wilson: Defensive Pass Interfere, 27 yards (no play)",2.210,6.510
2,9:17,1,3,NYJ 3,14,6,"Chad Henne pass complete short left to Anthony Fasano for 3 yards, touchdown",6.510,7.000
2,,,,NYJ 2,14,7,"Dan Carpenter kicks extra point good. Penalty on NYJ: Defensive 12 On-field, 5 yards",0.000,0.000
2,,,,MIA 35,14,7,"Dan Carpenter kicks off 62 yards, returned by Brad Smith for 54 yards (tackle by Roberto Wallace)",0.000,2.720
2,9:03,,,,14,7,Timeout #2 by New York Jets,0.000,2.720
2,9:03,1,10,MIA 43,14,7,Shonn Greene right end for no gain (tackle by Jason Allen),2.720,2.180
2,8:19,,,,14,7,Timeout #3 by New York Jets,0.000,2.180
2,8:19,2,10,MIA 43,14,7,LaDainian Tomlinson left tackle for 2 yards (tackle by Karlos Dansby),2.180,1.750
2,7:38,3,8,MIA 41,14,7,Mark Sanchez pass incomplete short right intended for Jerricho Cotchery (defended by Kendall Langford),1.750,0.530
2,7:33,4,8,MIA 41,14,7,"Steve Weatherford punts 27 yards, fair catch by Davone Bess",0.530,0.280
2,7:25,1,10,MIA 14,14,7,Brandon Marshall for 4 yards,-0.280,-0.210
2,6:58,2,6,MIA 18,14,7,Ronnie Brown left guard for 5 yards (tackle by Eric Smith),-0.210,-0.320
2,6:21,3,1,MIA 23,14,7,Lousaka Polite middle for 4 yards (tackle by Bart Scott),-0.320,0.740
2,5:41,1,10,MIA 27,14,7,Chad Henne pass complete short left to Brandon Marshall for 13 yards (tackle by Bart Scott and Antonio Cromartie),0.740,1.600
2,5:02,1,10,MIA 40,14,7,Ronnie Brown right tackle for 1 yard (tackle by Sione Pouha),1.600,1.190
2,4:22,2,9,MIA 41,14,7,Ricky Williams left guard for 4 yards (tackle by Brodney Pool),1.190,1.030
2,3:40,3,5,MIA 45,14,7,Chad Henne pass complete short right to Brandon Marshall for 7 yards (tackle by Jim Leonhard),1.030,2.390
2,3:01,1,10,NYJ 48,14,7,Chad Henne pass complete short middle to Davone Bess for 14 yards (tackle by Mike DeVito),2.390,3.310
2,2:19,1,10,NYJ 34,14,7,Chad Henne pass incomplete short right intended for Lousaka Polite (defended by Shaun Ellis),3.310,2.770
2,2:13,2,10,NYJ 34,14,7,Chad Henne pass complete short left to Ronnie Brown for -6 yards (tackle by David Harris),2.770,1.290
2,2:00,3,16,NYJ 40,14,7,Chad Henne pass complete short left to Brandon Marshall for 13 yards (tackle by Antonio Cromartie),1.290,1.770
2,1:07,,,,14,7,Timeout #1 by Miami Dolphins,0.000,1.770
2,1:07,4,3,NYJ 27,14,10,Dan Carpenter 44 yard field goal good,1.770,3.000
2,,,,MIA 30,,,"Dan Carpenter kicks off 69 yards, returned by Brad Smith for 27 yards",,
2,0:56,1,10,NYJ 28,14,10,Mark Sanchez pass complete short right to Dustin Keller for 7 yards (tackle by Sean Smith),0.810,1.210
2,0:40,2,3,NYJ 35,14,10,Mark Sanchez pass incomplete short middle intended for Dustin Keller,1.210,0.500
2,0:35,3,3,NYJ 35,14,10,Mark Sanchez pass complete short right to LaDainian Tomlinson for 5 yards (tackle by Sean Smith),0.500,1.600
2,0:18,1,10,NYJ 40,14,10,Mark Sanchez spiked the ball,1.600,1.050
2,0:17,2,10,NYJ 40,14,10,Mark Sanchez pass incomplete deep right intended for David Clowney (defended by Jason Allen),1.050,0.370
2,0:10,3,10,NYJ 40,14,10,Mark Sanchez pass complete short right to David Clowney for 22 yards (tackle by Jason Allen and Chris Clemons),0.370,3.050
2,0:02,1,10,MIA 38,14,10,"Penalty on Mike DeVito: False Start, 5 yards (no play)",3.050,2.720
2,0:02,1,15,MIA 43,14,10,"Nick Folk 61 yard field goal no good, blocked by Yeremiah Bell",2.720,2.260
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,14,10,"Nick Folk kicks off 62 yards, returned by Patrick Cobbs for 19 yards (tackle by Eric Smith)",0.000,0.740
3,14:54,1,10,MIA 27,14,10,Chad Henne pass complete short right to Brian Hartline for 7 yards (tackle by Kyle Wilson),0.740,1.140
3,14:19,2,3,MIA 34,14,10,Ricky Williams right tackle for 4 yards (tackle by Antonio Cromartie),1.140,1.470
3,13:37,1,10,MIA 38,14,10,Ricky Williams middle for 4 yards (tackle by David Harris),1.470,1.460
,,,,,,,"MIA challenged the fumble ruling, and the original play was overturned.",,
3,13:15,2,6,MIA 42,14,10,Chad Henne pass incomplete deep left intended for Brandon Marshall,1.460,0.760
3,13:09,3,6,MIA 42,14,10,Chad Henne pass complete short left to Davone Bess for 10 yards (tackle by Kyle Wilson),0.760,2.390
3,12:31,1,10,NYJ 48,14,10,Chad Henne pass complete deep middle to Brandon Marshall for 18 yards (tackle by Jim Leonhard),2.390,3.580
3,11:50,1,10,NYJ 30,14,10,"Penalty on Joe Berger: False Start, 5 yards (no play)",3.580,3.250
3,11:28,1,15,NYJ 35,14,10,Chad Henne pass incomplete short right intended for Brandon Marshall,3.250,2.360
3,11:23,2,15,NYJ 35,14,10,Ronnie Brown right guard for no gain (tackle by James Ihedigbo),2.360,1.680
3,10:42,3,15,NYJ 35,14,10,Chad Henne pass complete short left to Brian Hartline for 15 yards,1.680,4.240
3,10:07,1,10,NYJ 20,14,10,Ronnie Brown left end for 5 yards (tackle by Antonio Cromartie),4.240,4.450
3,9:35,2,5,NYJ 15,14,10,Ronnie Brown left guard for 4 yards (tackle by Vernon Gholston),4.450,4.590
3,8:53,3,1,NYJ 11,14,16,"Chad Henne pass complete short middle to Brandon Marshall for 11 yards, touchdown",4.590,7.000
3,,,,NYJ 2,14,17,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 30,14,17,"Dan Carpenter kicks off 75 yards, returned by Brad Smith for 38 yards (tackle by Nolan Carroll)",0.000,1.140
3,8:41,1,10,NYJ 33,20,17,"Mark Sanchez pass complete short left to Braylon Edwards for 67 yards, touchdown",1.140,7.000
3,,,,MIA 2,21,17,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 30,21,17,"Nick Folk kicks off 69 yards, returned by Patrick Cobbs for 24 yards (tackle by Marquice Cole)",0.000,0.610
3,8:20,1,10,MIA 25,21,17,Chad Henne pass complete short middle to Brian Hartline for 28 yards (tackle by David Harris),0.610,2.460
3,7:38,1,10,NYJ 47,21,17,Chad Henne pass incomplete short right intended for Davone Bess (defended by Sione Pouha),2.460,1.910
3,7:33,2,10,NYJ 47,21,17,Chad Henne pass incomplete deep left intended for Brandon Marshall,1.910,1.220
3,7:27,3,10,NYJ 47,21,17,Chad Henne pass complete deep left to Brandon Marshall for 40 yards (tackle by Jim Leonhard),1.220,5.600
3,6:37,1,7,NYJ 7,21,17,"Ronnie Brown left tackle for 1 yard (tackle by David Harris). Penalty on Pat McQuistan: Offensive Holding, 10 yards (no play)",5.600,4.260
3,6:13,1,17,NYJ 17,21,17,Chad Henne pass complete short right to Brian Hartline for 15 yards (tackle by Eric Smith),4.260,5.720
3,5:28,2,2,NYJ 2,21,17,Chad Henne pass incomplete short right intended for Brian Hartline,5.720,4.950
3,5:23,3,2,NYJ 2,21,17,Chad Henne pass incomplete short left intended for Brandon Marshall (defended by Antonio Cromartie),4.950,3.250
3,5:18,4,2,NYJ 2,21,20,Dan Carpenter 20 yard field goal good,3.250,3.000
3,,,,MIA 30,21,20,Dan Carpenter kicks off 54 yards,0.000,1.600
3,5:14,1,10,NYJ 40,21,20,Mark Sanchez pass complete short right to Jerricho Cotchery for 13 yards (tackle by Yeremiah Bell),1.600,2.460
3,4:52,1,10,MIA 47,21,20,LaDainian Tomlinson left end for 8 yards (tackle by Karlos Dansby),2.460,2.990
3,4:08,2,2,MIA 39,21,20,LaDainian Tomlinson left end for -2 yards (tackle by Cameron Wake),2.990,2.010
3,3:27,3,4,MIA 41,21,20,Mark Sanchez pass incomplete short right intended for Dustin Keller (defended by Cameron Wake),2.010,0.530
3,3:21,4,4,MIA 41,21,20,Steve Weatherford punts 36 yards,0.530,0.380
3,3:11,1,10,MIA 5,21,20,Chad Henne pass complete short left to Brian Hartline for 19 yards (tackle by Jim Leonhard),-0.380,0.540
3,2:30,1,10,MIA 24,21,20,Ronnie Brown pass incomplete deep right intended for Brandon Marshall,0.540,0.000
3,2:23,2,10,MIA 24,21,20,Chad Henne pass incomplete short right intended for Anthony Fasano,0.000,-0.690
3,2:17,3,10,MIA 24,21,20,Chad Henne pass incomplete short right intended for Anthony Fasano,-0.690,-1.770
3,2:11,4,10,MIA 24,21,20,Brandon Fields punts no gain,-1.770,-4.440
3,2:05,1,10,MIA 17,21,20,Shonn Greene right end for 7 yards (tackle by Yeremiah Bell),4.440,5.100
3,1:32,2,3,MIA 10,21,20,"Shonn Greene right tackle for 2 yards (tackle by Yeremiah Bell). Penalty on Braylon Edwards: Tripping, 8 yards",5.100,4.000
3,1:05,2,9,MIA 16,21,20,"Mark Sanchez pass complete short middle to Braylon Edwards for 11 yards (tackle by Jason Allen and Vontae Davis). Penalty on Matt Slauson: Offensive Holding, 10 yards (no play)",4.000,2.680
3,0:33,2,19,MIA 26,21,20,Mark Sanchez pass complete short right to LaDainian Tomlinson for 4 yards (tackle by Karlos Dansby),2.680,2.540
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,15,MIA 22,21,20,Brad Smith right end for 16 yards (tackle by Chris Clemons),2.540,5.830
4,14:29,1,6,MIA 6,21,20,Shonn Greene left tackle for 1 yard (tackle by Quentin Moses),5.830,5.150
4,13:47,2,5,MIA 5,21,20,Mark Sanchez pass incomplete short middle intended for David Clowney (defended by Yeremiah Bell),5.150,4.260
4,13:42,3,5,MIA 5,21,20,"Mark Sanchez left guard for 5 yards. Penalty on Matt Slauson: Offensive Holding, 11 yards (no play)",4.260,2.850
4,13:36,3,16,MIA 16,21,20,LaDainian Tomlinson left guard for 4 yards (tackle by Benny Sapp and Koa Misi),2.850,2.630
4,12:59,4,12,MIA 12,24,20,Nick Folk 30 yard field goal good,2.630,3.000
4,,,,NYJ 30,24,20,"Nick Folk kicks off 70 yards, returned by Patrick Cobbs for 28 yards (tackle by Marquice Cole)",0.000,0.810
4,12:46,1,10,MIA 28,24,20,Ronnie Brown middle for 8 yards (tackle by Brodney Pool),0.810,1.340
4,12:11,2,2,MIA 36,24,20,Chad Henne pass complete short right to Brandon Marshall for 14 yards,1.340,2.260
4,11:42,1,10,,24,20,Ronnie Brown right tackle for 1 yard (tackle by David Harris),2.260,1.850
4,10:59,2,9,NYJ 49,24,20,Ronnie Brown right tackle for 7 yards (tackle by Bryan Thomas),1.850,2.080
4,10:15,3,2,NYJ 42,24,20,Chad Henne pass incomplete deep right intended for Brian Hartline,2.080,0.460
4,10:08,4,2,NYJ 42,24,20,Brandon Fields punts 37 yards,0.460,0.380
4,9:59,1,10,NYJ 5,24,20,LaDainian Tomlinson middle for 2 yards (tackle by Ryan Baker),-0.380,-0.630
4,9:21,2,8,NYJ 7,24,20,Mark Sanchez pass incomplete deep left intended for Braylon Edwards,-0.630,-1.190
4,9:13,3,8,NYJ 7,24,20,Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery,-1.190,-2.490
,,,,,,,"NYJ challenged the incomplete pass ruling, and the original play was overturned.",,
4,9:09,4,8,NYJ 7,24,20,"Steve Weatherford punts 61 yards, returned by Davone Bess for 18 yards (tackle by Lance Laury)",-2.490,-2.260
4,8:56,1,10,,24,20,Chad Henne pass incomplete short right intended for Brian Hartline,2.260,1.710
4,8:51,2,10,,24,20,Chad Henne pass complete short right to Lousaka Polite for 14 yards (tackle by Kyle Wilson),1.710,3.180
4,8:19,1,10,NYJ 36,24,20,Patrick Cobbs left end for -6 yards (tackle by David Harris),3.180,1.830
4,7:38,2,16,NYJ 42,24,20,Chad Henne pass incomplete short right intended for Brian Hartline,1.830,1.160
4,7:33,3,16,NYJ 42,24,20,Chad Henne pass complete short left to Brandon Marshall for 10 yards (tackle by Antonio Cromartie),1.160,1.250
4,6:49,4,6,NYJ 32,24,23,Dan Carpenter 50 yard field goal good,1.250,3.000
4,,,,MIA 30,24,23,"Dan Carpenter kicks off 75 yards, touchback",0.000,0.280
4,6:42,1,10,NYJ 20,24,23,Shonn Greene right guard for 5 yards (tackle by Kendall Langford),0.280,0.410
4,6:02,2,5,NYJ 25,24,23,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 9 yards (tackle by Karlos Dansby),0.410,1.200
4,5:21,1,10,NYJ 34,24,23,Brad Smith left end for 16 yards (tackle by Tim Dobbins),1.200,2.260
4,4:46,1,10,,24,23,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,2.260,1.710
4,4:39,2,10,,24,23,Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson (defended by Kendall Langford),1.710,1.030
4,4:35,3,10,,24,23,Mark Sanchez pass complete deep left to Braylon Edwards for 20 yards (tackle by Chris Clemons),1.030,3.580
4,3:52,1,10,MIA 30,24,23,Shonn Greene right end for 7 yards (tackle by Jason Allen),3.580,3.980
4,3:10,2,3,MIA 23,24,23,LaDainian Tomlinson left end for 18 yards (tackle by Jason Allen),3.980,6.060
4,2:24,1,5,MIA 5,24,23,LaDainian Tomlinson middle for 2 yards (tackle by Yeremiah Bell),6.060,5.530
4,2:18,,,,24,23,Timeout #1 by Miami Dolphins,0.000,5.530
4,2:18,2,3,MIA 3,24,23,Mark Sanchez pass incomplete short right intended for Dustin Keller,5.530,4.720
4,2:11,3,3,MIA 3,24,23,"Mark Sanchez pass incomplete short left intended for Braylon Edwards. Penalty on Jason Allen: Defensive Pass Interfere, 2 yards (no play)",4.720,6.970
4,2:06,1,1,MIA 1,24,23,LaDainian Tomlinson middle for no gain (tackle by Tony McDaniel),6.970,5.910
,,,,,,,"NYJ challenged the too many players on field ruling, and the play was upheld.",,
4,2:00,2,1,MIA 1,30,23,"LaDainian Tomlinson right guard for 1 yard, touchdown",5.910,7.000
4,,,,MIA 2,31,23,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 30,31,23,"Nick Folk kicks off 69 yards, returned by Patrick Cobbs for 30 yards (tackle by Marquice Cole)",0.000,1.000
4,1:48,1,10,MIA 31,31,23,"Penalty on Vernon Carey: False Start, 5 yards (no play)",1.000,0.670
4,1:48,1,15,MIA 26,31,23,Ronnie Brown right end for 17 yards (tackle by Jim Leonhard and Brodney Pool),0.670,1.800
4,1:28,1,10,MIA 43,31,23,Chad Henne pass complete short right to Davone Bess for 16 yards (tackle by David Harris and Kyle Wilson),1.800,2.850
4,1:04,1,10,NYJ 41,31,23,Chad Henne pass complete short left to Brandon Marshall for 30 yards (tackle by Brodney Pool),2.850,4.840
4,0:54,1,10,NYJ 11,31,23,Chad Henne pass incomplete short right intended for Brandon Marshall,4.840,4.140
4,0:50,2,10,NYJ 11,31,23,Chad Henne middle for 1 yard (tackle by Bryan Thomas and Shaun Ellis),4.140,3.300
4,0:42,,,,31,23,Timeout #2 by Miami Dolphins,0.000,3.300
4,0:42,3,9,NYJ 10,31,23,Chad Henne pass complete short right to Ronnie Brown for 5 yards (tackle by Drew Coleman),3.300,3.010
4,0:34,,,,31,23,Timeout #3 by Miami Dolphins,0.000,0.000
4,0:34,,,,31,23,Timeout #2 by New York Jets,0.000,3.010
4,0:34,4,4,NYJ 5,31,23,Chad Henne pass incomplete short right intended for Anthony Fasano is intercepted by Drew Coleman,3.010,-0.280
4,0:27,1,10,NYJ 20,31,23,Mark Sanchez kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
