Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Corey Davis,TEN,8,7,101,0,7,79,11.3,22,3.1,11.9,0,,0,0.0,0,118.7
Adam Humphries,TEN,7,6,47,0,2,39,6.5,8,1.3,5.6,0,,0,0.0,0,94.6
A.J. Brown,TEN,8,5,39,0,3,25,5.0,14,2.8,6.4,0,,0,0.0,0,74.5
Jonnu Smith,TEN,7,4,36,1,2,2,0.5,34,8.5,1.9,0,,1,14.3,0,110.7
Derrick Henry,TEN,3,3,15,0,1,3,1.0,12,4.0,1.0,0,,0,0.0,0,87.5
Anthony Firkser,TEN,2,2,5,0,1,3,1.5,2,1.0,1.5,0,,0,0.0,0,79.2
Khari Blasingame,TEN,1,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5
MyCole Pruitt,TEN,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Jeremy McNichols,TEN,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Kalif Raymond,TEN,2,0,0,0,,0,,0,,11.0,0,,2,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Fant,DEN,6,5,81,1,4,23,4.6,58,11.6,9.3,1,5.0,0,0.0,0,158.3
Jerry Jeudy,DEN,8,4,56,0,3,27,6.8,29,7.3,12.5,0,,2,25.0,0,72.9
Tim Patrick,DEN,5,4,29,0,2,22,5.5,7,1.8,12.4,0,,0,0.0,0,90.8
Melvin Gordon,DEN,3,3,8,0,0,-3,-1.0,11,3.7,-1.0,0,,0,0.0,0,79.2
Royce Freeman,DEN,1,1,12,0,1,3,3.0,9,9.0,3.0,0,,0,0.0,0,116.7
DaeSean Hamilton,DEN,3,1,18,0,1,16,16.0,2,2.0,24.7,0,,0,0.0,0,54.9
Tyrie Cleveland,DEN,1,1,7,0,,-3,-3.0,10,10.0,-3.0,1,1.0,0,0.0,0,95.8
Phillip Lindsay,DEN,1,1,11,0,1,5,5.0,6,6.0,5.0,0,,0,0.0,0,112.5
Jake Butt,DEN,2,1,0,0,,-1,-1.0,1,1.0,1.5,0,,1,50.0,0,56.2
Nick Vannett,DEN,2,1,-6,0,,-6,-6.0,0,0.0,-2.5,0,,0,0.0,0,56.2
