Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 33,0,5,Matt Schaub pass complete to Warrick Dunn for 59 yards (tackle by Fakhir Brown),1.140,5.370
2,14:09,1,8,NOR 8,0,5,Warrick Dunn left tackle for 1 yard (tackle by Brian Young and Tebucky Jones),5.370,4.760
2,13:33,2,7,NOR 7,0,5,Matt Schaub pass incomplete intended for Peerless Price,4.760,3.810
2,13:27,3,7,NOR 7,0,5,Matt Schaub pass incomplete intended for Peerless Price,3.810,2.970
2,13:22,4,7,NOR 7,3,5,Jay Feely 25 yard field goal good,2.970,3.000
2,,,,ATL 30,3,5,"Jay Feely kicks off 63 yards, returned by Michael Lewis for 9 yards (tackle by Brian Finneran). Penalty on Roger Knight: Offensive Holding, 8 yards",,
2,13:13,1,10,NOR 8,3,5,Deuce McAllister right guard for 3 yards (tackle by Cory Hall),-0.380,-0.560
2,12:41,2,7,NOR 11,3,5,Aaron Brooks pass complete to Joe Horn for 16 yards (tackle by Cory Hall),-0.560,0.740
2,12:05,1,10,NOR 27,3,5,Deuce McAllister right guard for 8 yards (tackle by Cory Hall),0.740,1.280
2,11:31,2,2,NOR 35,3,5,Aaron Brooks pass incomplete intended for Jerome Pathon,1.280,0.560
2,11:25,3,2,NOR 35,3,5,Aaron Brooks pass incomplete intended for Michael Lewis is intercepted by Keith Brooking at NOR-38 and returned for 27 yards (tackle by Michael Lewis),0.560,-4.840
2,11:17,1,10,NOR 11,3,5,Warrick Dunn left tackle for 2 yards (tackle by Howard Green),4.840,4.510
2,10:42,2,8,NOR 9,3,5,Warrick Dunn right guard for 4 yards (tackle by Howard Green and Tebucky Jones),4.510,4.440
2,10:03,3,4,NOR 5,3,5,Matt Schaub up the middle for 2 yards (tackle by Jay Bellamy),4.440,3.050
2,9:43,4,2,NOR 3,6,5,Jay Feely 20 yard field goal good,3.050,3.000
2,,,,ATL 30,6,5,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,9:40,1,10,NOR 20,6,5,Deuce McAllister left end for 6 yards (tackle by Khaleed Vaughn),0.280,0.540
2,9:07,2,4,NOR 26,6,5,"Deuce McAllister left end for -3 yards (tackle by Chad Lavalais). Penalty on Chad Lavalais: Defensive Offside, 5 yards (no play)",0.540,1.000
2,8:49,1,10,NOR 31,6,5,"Deuce McAllister right end for 5 yards (tackle by Cory Hall). Penalty on Boo Williams: Offensive Holding, 10 yards",1.000,0.670
2,8:21,1,15,NOR 26,6,5,"Aaron Brooks pass complete to Joe Horn for no gain. Penalty on Antwan Lake: Defensive Offside, 5 yards (no play)",0.670,1.000
2,7:54,1,10,NOR 31,6,5,Aaron Brooks pass complete to Joe Horn for 10 yards (tackle by Kevin Mathis),1.000,1.660
2,7:21,1,10,NOR 41,6,5,Deuce McAllister right guard for 4 yards (tackle by Keith Brooking and Matt Stewart),1.660,1.660
2,6:47,2,6,NOR 45,6,5,Aaron Brooks pass complete to Joe Horn for 18 yards (tackle by Demorrio Williams),1.660,3.120
2,6:15,,,,6,5,Timeout #1 by New Orleans Saints,0.000,3.120
2,6:15,1,10,ATL 37,6,5,Aaron Brooks pass complete to Joe Horn for 30 yards (tackle by Cory Hall),3.120,5.600
2,5:35,1,7,ATL 7,6,5,Deuce McAllister right guard for 3 yards (tackle by Chad Lavalais),5.600,5.340
2,5:02,2,4,ATL 4,6,5,Deuce McAllister right guard for 3 yards (tackle by Keith Brooking),5.340,5.170
2,4:19,3,1,ATL 1,6,5,Deuce McAllister right tackle for no gain (tackle by Keith Brooking),5.170,3.550
2,3:33,,,,6,5,Timeout #2 by New Orleans Saints,0.000,3.550
2,3:33,4,1,ATL 1,6,11,"Aaron Brooks up the middle for 1 yard, touchdown",3.550,7.000
2,,,,ATL 2,6,12,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,6,12,"Mitch Berger kicks off 68 yards, returned by Allen Rossum for 30 yards (tackle by Sedrick Hodge). Penalty on Aaron Beasley: Illegal Block Above the Waist, 10 yards",0.000,-0.370
2,3:15,1,10,ATL 11,6,12,Matt Schaub pass incomplete intended for Dez White,-0.370,-0.780
2,3:08,2,10,ATL 11,6,12,Jason Wright left tackle for 8 yards (tackle by Colby Bockwoldt),-0.780,-0.480
2,2:27,3,2,ATL 19,6,12,Matt Schaub sacked by Brian Young and Charles Grant for -2 yards,-0.480,-2.320
2,2:21,,,,6,12,Timeout #3 by New Orleans Saints,0.000,-2.320
2,2:21,4,4,ATL 17,6,12,"Chris Mohr punts 52 yards (tackle by Chris Mohr). Penalty on Fred Thomas: Offensive Holding, 10 yards",-2.320,-1.990
2,2:08,1,10,NOR 46,6,12,Aaron Brooks pass complete to Joe Horn for 2 yards (tackle by Christian Morton),1.990,1.720
2,2:00,2,8,NOR 48,6,12,Aaron Brooks sacked by Travis Hall for -6 yards,1.720,0.230
2,1:48,,,,6,12,Timeout #1 by Atlanta Falcons,0.000,0.230
2,1:48,3,14,NOR 42,6,12,Aaron Brooks pass complete to Jerome Pathon for 35 yards (tackle by Aaron Beasley),0.230,4.040
2,1:18,1,10,ATL 23,6,12,Deuce McAllister right guard for 4 yards (tackle by Roderick Coleman),4.040,4.050
2,0:55,2,6,ATL 19,6,12,Aaron Brooks for 8 yards (tackle by Christian Morton),4.050,4.840
2,0:48,1,10,ATL 11,6,12,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Aaron Beasley at ATL-0,4.840,-0.280
2,0:43,1,10,ATL 20,6,12,Matt Schaub pass complete to Warrick Dunn for 9 yards (tackle by Courtney Watson),0.280,0.950
2,0:20,2,1,ATL 29,6,12,Matt Schaub pass incomplete intended for Brian Finneran,0.950,0.230
2,0:14,3,1,ATL 29,6,12,Warrick Dunn left tackle for 6 yards (tackle by Fakhir Brown),0.230,1.270
2,0:09,,,,6,12,Timeout #2 by Atlanta Falcons,0.000,1.270
2,0:09,1,10,ATL 35,6,12,Matt Schaub pass complete to Peerless Price for 8 yards (tackle by Jason Craft),1.270,1.800
2,0:05,2,2,ATL 43,6,12,Matt Schaub pass incomplete intended for Michael Jenkins (defended by Tebucky Jones),1.800,1.090
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,6,12,"Jay Feely kicks off 62 yards, returned by Fred McAfee for 22 yards (tackle by Artie Ulmer)",0.000,0.940
3,14:55,1,10,NOR 30,6,12,Deuce McAllister right guard for 1 yard (tackle by Chad Lavalais),0.940,0.530
3,14:19,2,9,NOR 31,6,12,"Aaron Brooks pass complete to Deuce McAllister for 4 yards (tackle by Kevin Mathis). Penalty on Brady Smith: Defensive Offside, 5 yards (no play)",0.530,1.200
3,13:54,2,4,NOR 36,6,12,Aaron Brooks pass complete to Ernie Conwell for 19 yards (tackle by Cory Hall),1.200,2.590
3,13:17,1,10,ATL 45,6,12,Deuce McAllister left guard for 5 yards (tackle by Chad Lavalais and Cory Hall),2.590,2.720
3,12:45,2,5,ATL 40,6,12,Deuce McAllister right guard for 1 yard (tackle by Keith Brooking and Chad Lavalais),2.720,2.150
3,12:02,3,4,ATL 39,6,18,"Aaron Brooks pass complete to Donte Stallworth for 39 yards, touchdown",2.150,7.000
3,,,,ATL 2,6,19,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,6,19,"Mitch Berger kicks off 61 yards, returned by Allen Rossum for 21 yards (tackle by Monty Montgomery)",0.000,0.940
3,11:47,1,10,ATL 30,6,19,Warrick Dunn left guard for 1 yard (tackle by Charles Grant and Howard Green),0.940,0.530
3,11:11,2,9,ATL 31,6,19,Matt Schaub pass incomplete intended for Michael Jenkins (defended by Fred Thomas),0.530,-0.160
3,11:05,3,9,ATL 31,6,19,"Matt Schaub pass incomplete intended for Peerless Price. Penalty on Will Smith: Roughing the Passer, 15 yards (no play)",-0.160,1.990
3,10:59,1,10,ATL 46,6,19,Warrick Dunn for 4 yards (tackle by Howard Green),1.990,1.990
3,10:38,2,6,NOR 50,6,19,Warrick Dunn right end for 1 yard (tackle by Jay Bellamy and Brian Young),1.990,1.420
3,9:57,3,5,NOR 49,6,19,Matt Schaub pass complete to Warrick Dunn for 5 yards (tackle by Charles Grant),1.420,2.650
3,9:14,1,10,NOR 44,6,19,Matt Schaub pass incomplete intended for Peerless Price,2.650,2.110
3,9:07,2,10,NOR 44,6,19,Warrick Dunn right guard for 1 yard (tackle by Charles Grant),2.110,1.550
3,8:25,3,9,NOR 43,6,19,Matt Schaub for 11 yards (tackle by Tony Bryant),1.550,3.450
3,7:58,1,10,NOR 32,6,19,Warrick Dunn right tackle for 4 yards (tackle by Tebucky Jones and Brian Young),3.450,3.440
3,7:17,2,6,NOR 28,6,19,Matt Schaub pass complete to Peerless Price for -1 yards (tackle by Fakhir Brown),3.440,2.610
3,6:32,3,7,NOR 29,6,19,Matt Schaub pass complete to Brian Finneran for 13 yards (tackle by Jay Bellamy),2.610,4.510
3,5:51,1,10,NOR 16,12,19,"Warrick Dunn right guard for 16 yards, touchdown",4.510,7.000
3,,,,NOR 2,13,19,Jay Feely kicks extra point good,0.000,0.000
3,,,,ATL 30,13,25,"Jay Feely kicks off 66 yards, returned by Michael Lewis for 96 yards, touchdown",0.000,7.000
3,,,,ATL 2,13,26,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,13,26,"Mitch Berger kicks off 68 yards, returned by Allen Rossum for 25 yards (tackle by Terrence Melton)",0.000,0.740
3,5:27,1,10,ATL 27,13,26,Matt Schaub pass complete to Dwayne Blakley for 12 yards (tackle by Jay Bellamy),0.740,1.530
3,4:48,1,10,ATL 39,13,26,Matt Schaub pass complete to Peerless Price for 5 yards (tackle by Fakhir Brown),1.530,1.660
3,4:13,2,5,ATL 44,13,26,Warrick Dunn right tackle for 3 yards (tackle by Brian Young and Tebucky Jones),1.660,1.360
3,3:37,3,2,ATL 47,13,26,Matt Schaub pass complete to Warrick Dunn for 4 yards (tackle by Colby Bockwoldt),1.360,2.320
3,2:57,1,10,NOR 49,13,26,Matt Schaub for 4 yards (tackle by James Allen),2.320,2.320
3,2:30,2,6,NOR 45,13,26,Warrick Dunn left guard for no gain (tackle by Darren Howard and Colby Bockwoldt),2.320,1.620
3,2:30,3,6,NOR 45,13,26,Matt Schaub pass complete to Dez White for 2 yards (tackle by Fakhir Brown),1.620,0.400
3,1:10,4,4,NOR 43,13,26,"Chris Mohr punts 30 yards, returned by Michael Lewis for 13 yards (tackle by Matt Stewart)",0.400,-0.670
3,1:00,1,10,NOR 26,13,26,Aaron Brooks pass complete to Donte Stallworth for 23 yards,0.670,2.190
3,0:37,1,10,NOR 49,13,26,Deuce McAllister right guard for no gain (tackle by Travis Hall and Patrick Kerney),2.190,1.650
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NOR 49,13,26,Deuce McAllister right guard for 4 yards (tackle by Keith Brooking),1.650,1.490
4,14:17,3,6,ATL 47,13,26,Aaron Brooks sacked by Demorrio Williams and Bryan Scott for -8 yards,1.490,-0.390
4,13:58,4,14,NOR 45,13,26,"Penalty on James Allen: False Start, 5 yards (no play)",-0.390,-0.720
4,13:45,4,19,NOR 40,13,26,"Mitch Berger punts 50 yards, returned by Allen Rossum for 10 yards (tackle by Fred McAfee)",-0.720,-0.280
4,13:34,1,10,ATL 20,13,26,Warrick Dunn left guard for 1 yard (tackle by Willie Whitehead),0.280,-0.130
4,13:00,2,9,ATL 21,13,26,"Matt Schaub sacked by Darren Howard for -9 yards. Matt Schaub fumbles (forced by Darren Howard), recovered by Kevin Shaffer at ATL-12",-0.130,-2.360
4,12:15,3,18,ATL 12,13,26,Matt Schaub pass incomplete intended for Michael Jenkins,-2.360,-2.490
4,12:11,4,18,ATL 12,13,26,Chris Mohr punts 51 yards,-2.490,-1.400
4,12:00,1,10,NOR 37,13,26,Aaron Brooks left end for 5 yards (tackle by Matt Stewart),1.400,1.530
4,11:31,2,5,NOR 42,13,26,Aaron Stecker right tackle for 15 yards (tackle by Bryan Scott),1.530,2.720
4,11:01,1,10,ATL 43,13,26,Aaron Stecker right end for 5 yards (tackle by DeAngelo Hall),2.720,2.850
4,10:20,2,5,ATL 38,13,26,Aaron Stecker for -2 yards (tackle by Chris Draft),2.850,1.880
4,9:33,3,7,ATL 40,13,26,Aaron Brooks sacked by Patrick Kerney for -1 yards,1.880,0.530
4,9:05,4,8,ATL 41,13,26,"Penalty on Mitch Berger: Delay of Game, 5 yards (no play)",0.530,0.200
4,8:54,4,13,ATL 46,13,26,"Mitch Berger punts 25 yards, fair catch by Allen Rossum",0.200,-0.340
4,8:49,1,10,ATL 21,13,26,Matt Schaub pass incomplete intended for Jason Wright,0.340,-0.200
4,8:45,2,10,ATL 21,13,26,Matt Schaub pass complete to Peerless Price for 18 yards (tackle by Courtney Watson),-0.200,1.530
4,8:09,1,10,ATL 39,13,26,Matt Schaub pass incomplete intended for Michael Jenkins,1.530,0.990
4,8:04,2,10,ATL 39,13,26,Matt Schaub pass incomplete intended for Dez White,0.990,0.300
4,7:59,3,10,ATL 39,13,26,Matt Schaub pass incomplete intended for Peerless Price (defended by Fred Thomas),0.300,-0.780
4,7:53,4,10,ATL 39,13,26,"Penalty on Chris Mohr: Delay of Game, 5 yards (no play)",-0.780,-1.110
4,7:53,4,15,ATL 34,13,26,"Chris Mohr punts 47 yards, returned by Michael Lewis for 5 yards (tackle by Demorrio Williams)",-1.110,-0.540
4,7:43,1,10,NOR 24,13,26,Deuce McAllister left tackle for -1 yards (tackle by Khaleed Vaughn),0.540,-0.140
4,7:02,2,11,NOR 23,13,26,Aaron Brooks pass incomplete intended for Joe Horn,-0.140,-0.820
4,7:02,3,11,NOR 23,13,26,Aaron Brooks pass incomplete intended for Joe Horn,-0.820,-1.830
4,6:47,4,11,NOR 23,13,26,"Mitch Berger punts 45 yards, fair catch by Allen Rossum",-1.830,-1.070
4,6:40,1,10,ATL 32,13,26,Matt Schaub pass incomplete intended for Michael Jenkins,1.070,0.530
4,6:35,2,10,ATL 32,13,26,Matt Schaub pass complete to Peerless Price for 11 yards (tackle by Tebucky Jones),0.530,1.800
4,5:54,1,10,ATL 43,13,26,Matt Schaub pass incomplete intended for Peerless Price is intercepted by Mike McKenzie at NOR-23,1.800,-0.480
4,5:46,1,10,NOR 23,13,26,Deuce McAllister right guard for 3 yards (tackle by Matt Stewart),0.480,0.340
4,5:05,2,7,NOR 26,13,26,Deuce McAllister for 25 yards (tackle by Keith Brooking),0.340,2.320
4,4:57,,,,13,26,Timeout #2 by New Orleans Saints,0.000,2.320
4,4:57,1,10,ATL 49,13,26,Deuce McAllister left guard for 3 yards (tackle by Chris Draft),2.320,2.190
4,4:19,2,7,ATL 46,13,26,Deuce McAllister right end for 3 yards (tackle by Khaleed Vaughn),2.190,1.880
4,3:33,3,4,ATL 43,13,26,"Penalty on Aaron Brooks: Delay of Game, 5 yards (no play)",1.880,1.220
4,3:31,3,9,ATL 48,13,26,Deuce McAllister up the middle for 3 yards (tackle by Travis Hall),1.220,0.270
4,3:24,,,,13,26,Timeout #1 by Atlanta Falcons,0.000,0.270
4,3:24,4,6,ATL 45,13,26,"Mitch Berger punts 45 yards, touchback",0.270,-0.280
4,3:15,1,10,ATL 20,13,26,Matt Schaub pass incomplete intended for Peerless Price,0.280,-0.270
4,3:12,2,10,ATL 20,13,26,Matt Schaub pass complete to Brian Finneran for 11 yards (tackle by Fred Thomas),-0.270,1.000
4,3:03,1,10,ATL 31,13,26,Matt Schaub for 4 yards (tackle by Fakhir Brown),1.000,1.000
4,2:55,2,6,ATL 35,13,26,George Layne up the middle for 12 yards (tackle by Jay Bellamy),1.000,2.060
4,2:30,1,10,ATL 47,13,26,Matt Schaub pass incomplete intended for Peerless Price,2.060,1.520
4,2:24,2,10,ATL 47,13,26,Matt Schaub pass incomplete is intercepted by Mike McKenzie at NOR-41,1.520,-1.660
4,2:13,1,10,NOR 41,13,26,Deuce McAllister right guard for 2 yards (tackle by Chad Lavalais),1.660,1.390
4,2:09,,,,13,26,Timeout #2 by Atlanta Falcons,0.000,1.390
4,2:09,2,8,NOR 43,13,26,Deuce McAllister right guard for 6 yards (tackle by Keith Brooking),1.390,1.490
4,2:00,3,2,NOR 49,13,26,Deuce McAllister right guard for 3 yards (tackle by Chad Lavalais),1.490,2.390
4,1:18,1,10,ATL 48,13,26,Aaron Brooks kneels for -1 yards,2.390,1.710
4,0:39,2,11,ATL 49,13,26,Aaron Brooks kneels for -1 yards,1.710,0.890
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
