Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Mewelde Moore,MIN,0,0,,0,0,1,16,16.0,0,0
Mike Rosenthal,MIN,1,13,13.0,0,0,0,0,,0,0
Troy Williamson,MIN,1,24,24.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jim Leonhard,BUF,0,0,,0,0,1,0,0.0,0,0
Terrence McGee,BUF,2,37,18.5,0,0,0,0,,0,0
Mario Haggan,BUF,1,-1,-1.0,0,0,0,0,,0,0
