#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:05,TEN 10,7,4:18,90,Touchdown
2,1,5:10,TEN 39,2,0:48,-6,Fumble
3,1,1:29,TEN 40,4,2:17,-5,Punt
4,2,12:38,TEN 49,8,4:06,19,Field Goal
5,2,5:45,TEN 39,3,1:50,2,Punt
6,2,1:06,TEN 28,5,1:06,41,Field Goal
7,3,15:00,TEN 20,2,0:57,3,Interception
8,3,14:03,TEN 32,9,4:38,33,Punt
9,3,8:01,TEN 20,11,5:09,64,Field Goal
10,4,13:51,TEN 38,3,1:07,-2,Punt
11,4,11:57,TEN 46,7,4:06,54,Touchdown
12,4,6:34,TEN 16,3,1:37,4,Punt
13,4,3:30,TEN 31,7,2:58,54,Field Goal
