Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2,3:59,1,10,STL 45,0,7,Kyle Boller sacked by Takeo Spikes for -10 yards,1.930,0.030
2,3:21,2,20,STL 35,0,7,Steven Jackson left end for 15 yards (tackle by Shawntae Spencer),0.030,1.360
2,2:55,3,5,,0,7,Kyle Boller pass complete short right to Randy McMichael for 8 yards (tackle by Michael Lewis). Penalty on Ray McDonald: Defensive Offside (Declined),1.360,2.790
2,2:36,1,10,SFO 42,0,7,Steven Jackson right tackle for 2 yards (tackle by Parys Haralson),2.790,2.510
2,2:00,2,8,SFO 40,0,7,Steven Jackson right tackle for 4 yards (tackle by Parys Haralson and Patrick Willis),2.510,2.340
2,1:29,3,4,SFO 36,0,7,"Kyle Boller pass complete short middle to Danny Amendola for 19 yards (tackle by Dashon Goldson). Penalty on Alex Barron: Illegal Formation, 5 yards (no play)",2.340,1.680
2,1:21,3,9,SFO 41,0,7,Steven Jackson right end for no gain (tackle by Ray McDonald),1.680,0.530
2,1:11,4,9,SFO 41,0,7,"Donnie Jones punts 41 yards, touchback",0.530,-0.280
2,1:02,1,10,SFO 20,0,7,Glen Coffee middle for 2 yards (tackle by James Laurinaitis and C.J. Ah You),0.280,0.000
2,0:56,1,10,SFO 20,0,7,Timeout #1 by Los Angeles Rams,0.280,0.000
2,0:56,2,8,SFO 22,0,7,"Shaun Hill pass incomplete. Penalty on Shaun Hill: Intentional Grounding, 13 yards, Penalty on Chilo Rachal: Ineligible Downfield Pas (Declined)",0.000,-2.710
2,0:52,3,21,SFO 9,0,7,Shaun Hill pass complete short middle to Glen Coffee for 11 yards (tackle by Jonathan Wade),-2.710,-2.030
2,0:43,3,21,SFO 9,0,7,Timeout #2 by Los Angeles Rams,-2.710,-2.030
2,0:43,4,10,SFO 20,0,7,"Andy Lee punts 48 yards, returned by Danny Amendola for 6 yards (tackle by Brian Jennings)",-2.030,-1.470
2,0:32,1,10,STL 38,0,7,Kyle Boller pass incomplete deep right intended for Keenan Burton,1.470,0.920
2,0:26,2,10,STL 38,0,7,Kyle Boller pass complete short right to Steven Jackson for 4 yards (tackle by Michael Lewis),0.920,0.760
2,0:16,2,10,STL 38,0,7,Timeout #3 by Los Angeles Rams,0.920,0.760
2,0:16,3,6,STL 42,0,7,Kyle Boller pass complete short middle to Danny Amendola for 8 yards (tackle by Dashon Goldson),0.760,2.260
2,0:16,1,10,,0,7,Penalty on Donnie Avery: Illegal Shift (no play),2.260,1.710
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,0,7,"Josh Brown kicks off 69 yards, returned by Michael Robinson for 25 yards (tackle by David Roach)",0.000,0.670
3,14:54,1,10,SFO 26,0,7,Shaun Hill pass incomplete short middle intended for Isaac Bruce,0.670,0.130
3,14:46,2,10,SFO 26,0,7,Glen Coffee middle for 2 yards (tackle by Leonard Little and James Laurinaitis),0.130,-0.300
3,14:06,3,8,SFO 28,0,7,"Shaun Hill pass incomplete short right intended for Isaac Bruce. Penalty on Quincy Butler: Defensive Pass Interfere, 17 yards (no play)",-0.300,1.930
3,13:59,1,10,SFO 45,0,7,Glen Coffee left end for -1 yards (tackle by Clifton Ryan),1.930,1.250
3,13:21,2,11,SFO 44,0,7,Shaun Hill pass incomplete deep middle intended for Josh Morgan,1.250,0.560
3,13:13,3,11,SFO 44,0,7,Shaun Hill sacked by James Hall for -6 yards,0.560,-0.850
3,12:49,4,17,SFO 38,0,7,"Andy Lee punts 48 yards, returned by Danny Amendola for 3 yards (tackle by Marcus Hudson)",-0.850,0.060
3,12:38,1,10,STL 17,0,7,Kyle Boller sacked by Patrick Willis and Manny Lawson for -2 yards,-0.060,-0.850
3,12:09,2,12,STL 15,0,7,Steven Jackson right end for 3 yards (tackle by Takeo Spikes and Manny Lawson),-0.850,-1.130
3,11:32,3,9,STL 18,0,7,"Kyle Boller pass complete short middle to Steven Jackson for 8 yards (tackle by Mark Roman). Penalty on John Greco: Ineligible Downfield Pas, 5 yards (no play)",-1.130,-1.860
3,11:00,3,14,STL 13,0,7,Steven Jackson middle for 2 yards (tackle by Justin Smith),-1.860,-2.440
3,10:25,4,12,STL 15,0,7,"Donnie Jones punts 33 yards, muffed catch by Arnaz Battle, recovered by Arnaz Battle and returned for no gain",-2.440,-2.390
3,10:16,1,10,STL 48,0,7,Glen Coffee middle for no gain (tackle by Paris Lenon),2.390,1.850
3,9:44,2,10,STL 48,0,7,Delanie Walker left end for 16 yards (tackle by O.J. Atogwe),1.850,3.450
3,9:10,1,10,STL 32,0,7,Shaun Hill pass incomplete short middle intended for Michael Robinson,3.450,2.900
3,9:04,2,10,STL 32,0,7,Glen Coffee middle for 2 yards (tackle by James Laurinaitis),2.900,2.480
3,8:25,3,8,STL 30,0,7,Shaun Hill pass complete short left to Josh Morgan for 15 yards (tackle by Bradley Fletcher),2.480,4.580
3,7:45,1,10,STL 15,0,7,Glen Coffee left guard for 2 yards (tackle by James Hall),4.580,4.280
3,7:08,2,8,STL 13,0,13,"Shaun Hill pass complete short middle to Vernon Davis for 13 yards, touchdown",4.280,7.000
3,7:08,,,STL 2,0,14,Joe Nedney kicks extra point good,0.000,0.000
3,7:08,,,SFO 30,0,14,"Joe Nedney kicks off 71 yards, returned by Danny Amendola for 19 yards (tackle by Delanie Walker)",0.000,0.040
3,6:58,1,10,STL 18,0,14,Steven Jackson right end for no gain (tackle by Patrick Willis),0.040,-0.490
3,6:24,2,10,STL 18,0,14,Kyle Boller pass complete short right to Kenneth Darby for 2 yards (tackle by Nate Clements),-0.490,-0.910
3,5:40,3,8,STL 20,0,20,"Kyle Boller pass incomplete short middle intended for Keenan Burton is intercepted by Patrick Willis at STL-23 and returned for 23 yards, touchdown",-0.910,-7.000
3,5:31,,,STL 2,0,21,Joe Nedney kicks extra point good,0.000,0.000
3,5:31,,,SFO 30,0,21,"Joe Nedney kicks off 67 yards, returned by Kenneth Darby for 11 yards (tackle by Michael Robinson). Penalty on Billy Bajema: Illegal Block Above the , 7 yards",0.000,-0.380
3,5:25,1,10,STL 7,0,21,Kyle Boller pass complete short right to Donnie Avery for 14 yards (tackle by Takeo Spikes),-0.380,0.340
3,4:46,1,10,STL 21,0,21,Kyle Boller pass complete short right to Mike Karney for -1 yards (tackle by Takeo Spikes),0.340,-0.340
3,4:05,2,11,STL 20,0,21,Kyle Boller pass incomplete short right intended for Daniel Fells,-0.340,-1.020
3,3:58,3,11,STL 20,0,21,Kyle Boller pass incomplete short left intended for Ruvell Martin (defended by Dre' Bly),-1.020,-2.030
3,3:53,4,11,STL 20,0,21,"Donnie Jones punts 41 yards, fair catch by Arnaz Battle",-2.030,-1.530
3,3:45,1,10,SFO 39,0,21,Glen Coffee middle for 4 yards (tackle by Will Witherspoon),1.530,1.530
3,3:05,2,6,SFO 43,0,21,Shaun Hill pass incomplete short right intended for Josh Morgan,1.530,0.830
3,3:00,3,6,SFO 43,0,21,Shaun Hill pass incomplete short middle intended for Glen Coffee,0.830,-0.520
3,2:55,4,6,SFO 43,0,21,"Andy Lee punts 49 yards, fair catch by Quincy Butler",-0.520,0.380
3,2:48,1,10,STL 8,0,21,Steven Jackson right end for -5 yards (tackle by Manny Lawson),-0.380,-1.150
3,2:14,2,15,STL 3,0,21,Steven Jackson right guard for no gain (tackle by Aubrayo Franklin and Takeo Spikes),-1.150,-2.010
3,1:36,3,15,STL 3,0,21,Kyle Boller pass incomplete short right intended for Steven Jackson,-2.010,-2.490
3,1:31,4,15,STL 3,0,21,Donnie Jones punts 40 yards,-2.490,-2.720
3,1:19,1,10,STL 43,0,21,Shaun Hill pass incomplete short left intended for Glen Coffee,2.720,2.180
3,1:14,2,10,STL 43,0,21,Shaun Hill pass complete short right to Isaac Bruce for 6 yards (tackle by Anthony Smith),2.180,2.280
3,0:46,3,4,STL 37,0,21,Shaun Hill pass complete short middle to Arnaz Battle for 8 yards (tackle by James Laurinaitis),2.280,3.640
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 29,0,21,Glen Coffee middle for 5 yards (tackle by James Laurinaitis),3.640,3.780
4,14:22,2,5,STL 24,0,27,"Shaun Hill pass complete deep right to Josh Morgan for 24 yards, touchdown",3.780,7.000
4,14:22,,,STL 2,0,28,Joe Nedney kicks extra point good,0.000,0.000
4,14:22,,,SFO 30,0,28,"Joe Nedney kicks off 70 yards, touchback",0.000,0.280
4,14:14,1,10,STL 20,0,28,Kyle Boller pass incomplete short right intended for Daniel Fells,0.280,-0.270
4,14:08,2,10,STL 20,0,34,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Ray McDonald at STL-11 and returned for 11 yards, touchdown",-0.270,-7.000
4,14:00,,,STL 2,0,35,Joe Nedney kicks extra point good,0.000,0.000
4,14:00,,,SFO 30,0,35,"Joe Nedney kicks off 58 yards, returned by Danny Amendola for 19 yards (tackle by Scott McKillop)",0.000,1.000
4,13:55,1,10,STL 31,0,35,Steven Jackson left guard for 7 yards (tackle by Takeo Spikes and Patrick Willis),1.000,1.410
4,13:26,2,3,STL 38,0,35,Steven Jackson left guard for 11 yards (tackle by Dashon Goldson),1.410,2.190
4,13:01,1,10,STL 49,0,35,Kyle Boller pass complete short right to Donnie Avery for 11 yards (tackle by Michael Lewis),2.190,2.920
4,12:38,1,10,SFO 40,0,35,Kyle Boller pass complete short left to Steven Jackson for -3 yards (tackle by Patrick Willis),2.920,1.970
4,11:59,2,13,SFO 43,0,35,Steven Jackson middle for 6 yards (tackle by Nate Clements),1.970,2.080
4,11:23,3,7,SFO 37,0,35,Kyle Boller pass complete short right to Randy McMichael for 9 yards (tackle by Nate Clements),2.080,3.710
4,10:44,1,10,SFO 28,0,35,Steven Jackson left tackle for 1 yard (tackle by Aubrayo Franklin and Marques Harris),3.710,3.300
4,9:57,2,9,SFO 27,0,35,Steven Jackson left end for 5 yards (tackle by Dashon Goldson),3.300,3.270
4,9:18,3,4,SFO 22,0,35,Kyle Boller sacked by Dashon Goldson for 0 yards,3.270,2.070
4,8:32,4,4,SFO 22,0,35,Kyle Boller pass incomplete deep right intended for Donnie Avery,2.070,-0.480
4,8:26,1,10,SFO 23,0,35,Glen Coffee right guard for 4 yards (tackle by Will Witherspoon),0.480,0.540
4,7:44,2,5,SFO 27,0,35,Glen Coffee middle for 17 yards (tackle by Larry Grant),0.540,1.860
4,6:58,1,10,SFO 44,0,35,Glen Coffee left tackle for 3 yards (tackle by Leonard Little and O.J. Atogwe),1.860,1.720
4,6:15,2,7,SFO 47,0,35,"Glen Coffee middle for 3 yards (tackle by James Hall). Penalty on LaJuan Ramsey: Illegal Use of Hands, 5 yards",1.720,2.590
4,5:51,1,10,STL 45,0,35,Glen Coffee middle for 1 yard (tackle by James Laurinaitis),2.590,2.180
4,5:07,2,9,STL 44,0,35,Glen Coffee right end for 3 yards (tackle by Bradley Fletcher),2.180,1.880
4,4:25,3,6,STL 41,0,35,Shaun Hill sacked by Leonard Little for -6 yards,1.880,0.130
4,3:48,4,12,STL 47,0,35,"Andy Lee punts 36 yards, fair catch by Danny Amendola",0.130,0.370
4,3:38,1,10,STL 11,0,35,Kenneth Darby right guard for 1 yard (tackle by Aubrayo Franklin),-0.370,-0.710
4,3:08,2,9,STL 12,0,35,Kyle Boller sacked by Patrick Willis for -8 yards,-0.710,-2.240
4,2:33,3,17,STL 4,0,35,Kenneth Darby left tackle for 11 yards (tackle by Dashon Goldson),-2.240,-2.440
4,2:00,4,6,STL 15,0,35,"Donnie Jones punts 49 yards, muffed catch by Arnaz Battle, recovered by Dre' Bly and returned for no gain",-2.440,-0.940
4,1:48,1,10,SFO 30,0,35,Moran Norris middle for 3 yards (tackle by Will Witherspoon),0.940,0.800
4,1:03,2,7,SFO 33,0,35,Shaun Hill kneels for -1 yards,0.800,-0.030
4,0:33,3,8,SFO 32,0,35,Shaun Hill kneels for -1 yards,-0.030,-1.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
