Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matt Paradis,C,65,100%,0,0%,2,8%
Russell Okung,T,65,100%,0,0%,2,8%
Michael Schofield,T,65,100%,0,0%,2,8%
Max Garcia,G,65,100%,0,0%,2,8%
Donald Stephenson,T,65,100%,0,0%,2,8%
Trevor Siemian,QB,65,100%,0,0%,0,0%
Demaryius Thomas,WR,62,95%,0,0%,0,0%
Emmanuel Sanders,WR,60,92%,0,0%,0,0%
Jordan Taylor,WR,35,54%,0,0%,7,28%
A.J. Derby,TE,35,54%,0,0%,4,16%
Bennie Fowler,WR,34,52%,0,0%,11,44%
Virgil Green,TE,32,49%,0,0%,6,24%
Devontae Booker,RB,28,43%,0,0%,0,0%
Justin Forsett,RB,27,42%,0,0%,0,0%
Cody Latimer,WR,7,11%,0,0%,17,68%
Jeff Heuerman,TE,3,5%,0,0%,0,0%
Ty Sambrailo,T,1,2%,0,0%,0,0%
James Ferentz,C,1,2%,0,0%,0,0%
T.J. Ward,SS,0,0%,67,100%,0,0%
Corey Nelson,LB,0,0%,66,99%,8,32%
Darian Stewart,FS,0,0%,66,99%,0,0%
Aqib Talib,CB,0,0%,64,96%,3,12%
Chris Harris Jr.,CB,0,0%,64,96%,0,0%
Derek Wolfe,DE,0,0%,58,87%,3,12%
Von Miller,LB,0,0%,56,84%,0,0%
Jared Crick,DE,0,0%,53,79%,8,32%
Sylvester Williams,NT,0,0%,48,72%,6,24%
Shane Ray,LB,0,0%,32,48%,0,0%
Shaquil Barrett,LB,0,0%,28,42%,19,76%
Todd Davis,LB,0,0%,28,42%,5,20%
Zaire Anderson,LB,0,0%,26,39%,13,52%
DeMarcus Ware,LB,0,0%,24,36%,0,0%
Bradley Roby,CB,0,0%,20,30%,0,0%
Billy Winn,DE,0,0%,11,16%,4,16%
Justin Simmons,FS,0,0%,10,15%,23,92%
Adam Gotsis,DE,0,0%,9,13%,1,4%
Will Parks,SS,0,0%,6,9%,23,92%
Kayvon Webster,CB,0,0%,1,1%,19,76%
Dekoda Watson,LB,0,0%,0,0%,23,92%
Quentin Gause,LB,0,0%,0,0%,15,60%
Juwan Thompson,RB,0,0%,0,0%,15,60%
Kalif Raymond,WR,0,0%,0,0%,11,44%
Thomas Gafford,LS,0,0%,0,0%,8,32%
Riley Dixon,P,0,0%,0,0%,8,32%
Brandon McManus,K,0,0%,0,0%,5,20%
